,Day-ahead demand forecast1
20191028T15-04,357
20191028T14-04,338
20191028T13-04,322
20191028T12-04,306
20191028T11-04,292
20191028T10-04,278
20191028T09-04,268
20191028T08-04,266
20191028T07-04,244
20191028T06-04,214
20191028T05-04,200
20191028T04-04,198
20191028T03-04,204
20191028T02-04,216
20191028T01-04,233
20191028T00-04,277
20191027T23-04,301
20191027T22-04,326
20191027T21-04,347
20191027T20-04,358
20191027T19-04,355
20191027T18-04,361
20191027T17-04,360
20191027T16-04,357
20191027T15-04,346
20191027T14-04,335
20191027T13-04,324
20191027T12-04,311
20191027T11-04,298
20191027T10-04,282
20191027T09-04,266
20191027T08-04,256
20191027T07-04,250
20191027T06-04,246
20191027T05-04,248
20191027T04-04,256
20191027T03-04,266
20191027T02-04,279
20191027T01-04,296
20191027T00-04,290
20191026T23-04,313
20191026T22-04,335
20191026T21-04,354
20191026T20-04,364
20191026T19-04,359
20191026T18-04,366
20191026T17-04,367
20191026T16-04,365
20191026T15-04,362
20191026T14-04,358
20191026T13-04,350
20191026T12-04,334
20191026T11-04,312
20191026T10-04,290
20191026T09-04,266
20191026T08-04,254
20191026T07-04,243
20191026T06-04,233
20191026T05-04,229
20191026T04-04,233
20191026T03-04,241
20191026T02-04,254
20191026T01-04,272
20191026T00-04,287
20191025T23-04,311
20191025T22-04,336
20191025T21-04,357
20191025T20-04,371
20191025T19-04,372
20191025T18-04,385
20191025T17-04,392
20191025T16-04,387
20191025T15-04,379
20191025T14-04,368
20191025T13-04,354
20191025T12-04,338
20191025T11-04,319
20191025T10-04,300
20191025T09-04,284
20191025T08-04,277
20191025T07-04,254
20191025T06-04,224
20191025T05-04,212
20191025T04-04,212
20191025T03-04,218
20191025T02-04,227
20191025T01-04,242
20191025T00-04,247
20191024T23-04,274
20191024T22-04,300
20191024T21-04,316
20191024T20-04,320
20191024T19-04,314
20191024T18-04,315
20191024T17-04,315
20191024T16-04,308
20191024T15-04,299
20191024T14-04,292
20191024T13-04,285
20191024T12-04,280
20191024T11-04,273
20191024T10-04,266
20191024T09-04,260
20191024T08-04,258
20191024T07-04,234
20191024T06-04,200
20191024T05-04,186
20191024T04-04,183
20191024T03-04,186
20191024T02-04,194
20191024T01-04,207
20191024T00-04,238
20191023T23-04,264
20191023T22-04,288
20191023T21-04,305
20191023T20-04,310
20191023T19-04,302
20191023T18-04,300
20191023T17-04,298
20191023T16-04,296
20191023T15-04,292
20191023T14-04,284
20191023T13-04,279
20191023T12-04,274
20191023T11-04,270
20191023T10-04,266
20191023T09-04,262
20191023T08-04,260
20191023T07-04,237
20191023T06-04,202
20191023T05-04,186
20191023T04-04,184
20191023T03-04,188
20191023T02-04,197
20191023T01-04,213
20191023T00-04,251
20191022T23-04,276
20191022T22-04,302
20191022T21-04,323
20191022T20-04,334
20191022T19-04,336
20191022T18-04,345
20191022T17-04,350
20191022T16-04,347
20191022T15-04,341
20191022T14-04,343
20191022T13-04,342
20191022T12-04,337
20191022T11-04,326
20191022T10-04,312
20191022T09-04,303
20191022T08-04,300
20191022T07-04,278
20191022T06-04,244
20191022T05-04,231
20191022T04-04,231
20191022T03-04,236
