,Day-ahead demand forecast1
20191109T18-08,3200
20191109T17-08,2948
20191109T16-08,2788
20191109T15-08,2765
20191109T14-08,2737
20191109T13-08,2733
20191109T12-08,2737
20191109T11-08,2689
20191109T10-08,2597
20191109T09-08,2440
20191109T08-08,2285
20191109T07-08,2205
20191109T06-08,2131
20191109T05-08,2039
20191109T04-08,2000
20191109T03-08,2083
20191109T02-08,2184
20191109T01-08,2235
20191109T00-08,2733
20191108T23-08,2950
20191108T22-08,3139
20191108T21-08,3268
20191108T20-08,3332
20191108T19-08,3421
20191108T18-08,3521
20191108T17-08,3547
20191108T16-08,3550
20191108T15-08,3453
20191108T14-08,3360
20191108T13-08,3248
20191108T12-08,3137
20191108T11-08,3011
20191108T10-08,2853
20191108T09-08,2691
20191108T08-08,2548
20191108T07-08,2385
20191108T06-08,2186
20191108T05-08,2040
20191108T04-08,2000
20191108T03-08,2044
20191108T02-08,2129
20191108T01-08,2182
20191108T00-08,2471
20191107T23-08,2676
20191107T22-08,2859
20191107T21-08,2986
20191107T20-08,3077
20191107T19-08,3101
20191107T18-08,3100
20191107T17-08,3127
20191107T16-08,3146
20191107T15-08,3150
20191107T14-08,3080
20191107T13-08,3023
20191107T12-08,2947
20191107T11-08,2866
20191107T10-08,2785
20191107T09-08,2690
20191107T08-08,2577
20191107T07-08,2411
20191107T06-08,2193
20191107T05-08,2026
20191107T04-08,1961
20191107T03-08,1950
20191107T02-08,2010
20191107T01-08,2030
20191107T00-08,2662
20191106T23-08,2881
20191106T22-08,3005
20191106T21-08,3099
20191106T20-08,3155
20191106T19-08,3151
20191106T18-08,3164
20191106T17-08,3190
20191106T16-08,3200
20191106T15-08,3133
20191106T14-08,3071
20191106T13-08,3029
20191106T12-08,3018
20191106T11-08,3009
20191106T10-08,2988
20191106T09-08,2931
20191106T08-08,2817
20191106T07-08,2558
20191106T06-08,2246
20191106T05-08,2061
20191106T04-08,2002
20191106T03-08,2000
20191106T02-08,2116
20191106T01-08,2154
20191106T00-08,2533
20191105T23-08,2764
20191105T22-08,2936
20191105T21-08,3064
20191105T20-08,3178
20191105T19-08,3217
20191105T18-08,3198
20191105T17-08,3212
20191105T16-08,3241
20191105T15-08,3250
20191105T14-08,3199
20191105T13-08,3124
20191105T12-08,3054
20191105T11-08,2971
20191105T10-08,2865
20191105T09-08,2737
20191105T08-08,2619
20191105T07-08,2469
20191105T06-08,2254
20191105T05-08,2069
20191105T04-08,2000
20191105T03-08,2034
20191105T02-08,2096
20191105T01-08,2127
20191105T00-08,2403
20191104T23-08,2618
20191104T22-08,2819
20191104T21-08,2995
20191104T20-08,3106
20191104T19-08,3098
20191104T18-08,3098
20191104T17-08,3169
20191104T16-08,3196
20191104T15-08,3200
20191104T14-08,3173
20191104T13-08,3105
20191104T12-08,3031
20191104T11-08,2978
20191104T10-08,2915
20191104T09-08,2831
20191104T08-08,2708
20191104T07-08,2585
20191104T06-08,2427
20191104T05-08,2216
20191104T04-08,2060
20191104T03-08,2007
20191104T02-08,2000
20191104T01-08,2076
20191103T00-07,2514
20191102T23-07,2666
20191102T22-07,2778
20191102T21-07,2846
20191102T20-07,2890
20191102T19-07,2900
20191102T18-07,2810
20191102T17-07,2824
20191102T16-07,2793
20191102T15-07,2748
20191102T14-07,2721
20191102T13-07,2689
20191102T12-07,2627
20191102T11-07,2548
20191102T10-07,2448
20191102T09-07,2316
20191102T08-07,2184
20191102T07-07,2101
20191102T06-07,2048
20191102T05-07,2009
20191102T04-07,2000
20191102T03-07,2069
20191102T02-07,2148
20191102T01-07,2191
20191102T00-07,2529
20191101T23-07,2748
20191101T22-07,2929
20191101T21-07,3045
20191101T20-07,3093
20191101T19-07,3100
20191101T18-07,3029
20191101T17-07,3059
20191101T16-07,3079
20191101T15-07,3052
20191101T14-07,2988
20191101T13-07,2944
20191101T12-07,2912
20191101T11-07,2861
20191101T10-07,2804
20191101T09-07,2715
20191101T08-07,2615
20191101T07-07,2465
20191101T06-07,2247
20191101T05-07,2076
20191101T04-07,2009
20191101T03-07,2000
20191101T02-07,2080
20191101T01-07,2106
20191101T00-07,2540
20191031T23-07,2733
20191031T22-07,2854
20191031T21-07,2944
20191031T20-07,3005
20191031T19-07,3027
20191031T18-07,3066
20191031T17-07,3095
20191031T16-07,3100
20191031T15-07,3090
20191031T14-07,3046
20191031T13-07,2985
20191031T12-07,2925
20191031T11-07,2857
20191031T10-07,2768
20191031T09-07,2667
20191031T08-07,2581
20191031T07-07,2431
20191031T06-07,2209
20191031T05-07,2049
20191031T04-07,2000
20191031T03-07,2049
20191031T02-07,2135
20191031T01-07,2177
20191031T00-07,2345
20191030T23-07,2548
20191030T22-07,2759
20191030T21-07,2921
20191030T20-07,3000
20191030T19-07,2963
20191030T18-07,2963
20191030T17-07,2983
20191030T16-07,2969
20191030T15-07,2930
20191030T14-07,2870
20191030T13-07,2823
20191030T12-07,2783
20191030T11-07,2746
20191030T10-07,2674
20191030T09-07,2580
20191030T08-07,2474
20191030T07-07,2345
20191030T06-07,2117
20191030T05-07,1993
20191030T04-07,1950
20191030T03-07,2005
20191030T02-07,2071
20191030T01-07,2173
20191030T00-07,2579
20191029T23-07,2793
20191029T22-07,2949
20191029T21-07,3069
20191029T20-07,3092
20191029T19-07,3088
20191029T18-07,3149
20191029T17-07,3175
20191029T16-07,3175
20191029T15-07,3127
20191029T14-07,3056
20191029T13-07,2989
20191029T12-07,2928
20191029T11-07,2857
20191029T10-07,2769
20191029T09-07,2661
20191029T08-07,2542
20191029T07-07,2400
20191029T06-07,2220
20191029T05-07,2073
20191029T04-07,2025
20191029T03-07,2091
20191029T02-07,2167
20191029T01-07,2205
20191029T00-07,2716
20191028T23-07,2913
20191028T22-07,3088
20191028T21-07,3206
20191028T20-07,3201
20191028T19-07,3205
20191028T18-07,3273
20191028T17-07,3300
20191028T16-07,3300
20191028T15-07,3273
20191028T14-07,3205
20191028T13-07,3131
20191028T12-07,3078
20191028T11-07,3015
20191028T10-07,2931
20191028T09-07,2808
20191028T08-07,2685
20191028T07-07,2527
20191028T06-07,2316
20191028T05-07,2160
20191028T04-07,2107
20191028T03-07,2100
20191028T02-07,2176
20191028T01-07,2225
20191028T00-07,2500
20191027T23-07,2655
20191027T22-07,2781
20191027T21-07,2866
20191027T20-07,2898
20191027T19-07,2900
20191027T18-07,2786
20191027T17-07,2799
20191027T16-07,2765
20191027T15-07,2704
20191027T14-07,2640
20191027T13-07,2562
20191027T12-07,2491
20191027T11-07,2432
20191027T10-07,2342
20191027T09-07,2236
20191027T08-07,2136
20191027T07-07,2086
20191027T06-07,2068
20191027T05-07,2050
20191027T04-07,2071
20191027T03-07,2129
20191027T02-07,2208
20191027T01-07,2248
20191027T00-07,2547
20191026T23-07,2766
20191026T22-07,2955
20191026T21-07,3060
20191026T20-07,3146
20191026T19-07,3252
20191026T18-07,3300
20191026T17-07,3300
20191026T16-07,3215
20191026T15-07,3130
20191026T14-07,3013
20191026T13-07,2884
20191026T12-07,2747
20191026T11-07,2595
20191026T10-07,2457
20191026T09-07,2298
20191026T08-07,2133
20191026T07-07,2064
