,Day-ahead demand forecast1
20191020T15-06,4885
20191020T14-06,4846
20191020T13-06,4873
20191020T12-06,4916
20191020T11-06,4860
20191020T10-06,4829
20191020T09-06,4731
20191020T08-06,4561
20191020T07-06,4452
20191020T06-06,4266
20191020T05-06,4136
20191020T04-06,4074
20191020T03-06,4096
20191020T02-06,4169
20191020T01-06,4271
20191020T00-06,4402
20191019T23-06,4647
20191019T22-06,4914
20191019T21-06,5162
20191019T20-06,5286
20191019T19-06,5188
20191019T18-06,5075
20191019T17-06,4906
20191019T16-06,4835
20191019T15-06,4756
20191019T14-06,4719
20191019T13-06,4759
20191019T12-06,4799
20191019T11-06,4896
20191019T10-06,4932
20191019T09-06,4903
20191019T08-06,4821
20191019T07-06,4634
20191019T06-06,4364
20191019T05-06,4211
20191019T04-06,4140
20191019T03-06,4120
20191019T02-06,4225
20191019T01-06,4289
20191019T00-06,4522
20191018T23-06,4803
20191018T22-06,5100
20191018T21-06,5344
20191018T20-06,5496
20191018T19-06,5534
20191018T18-06,5385
20191018T17-06,5275
20191018T16-06,5214
20191018T15-06,5222
20191018T14-06,5173
20191018T13-06,5206
20191018T12-06,5210
20191018T11-06,5232
20191018T10-06,5232
20191018T09-06,5220
20191018T08-06,5165
20191018T07-06,4943
20191018T06-06,4448
20191018T05-06,4150
20191018T04-06,4075
20191018T03-06,4056
20191018T02-06,4115
20191018T01-06,4224
20191018T00-06,4498
20191017T23-06,4867
20191017T22-06,5305
20191017T21-06,5609
20191017T20-06,5841
20191017T19-06,5878
20191017T18-06,5722
20191017T17-06,5655
20191017T16-06,5586
20191017T15-06,5523
20191017T14-06,5436
20191017T13-06,5316
20191017T12-06,5299
20191017T11-06,5254
20191017T10-06,5227
20191017T09-06,5259
20191017T08-06,5277
20191017T07-06,5079
20191017T06-06,4590
20191017T05-06,4228
20191017T04-06,4097
20191017T03-06,4085
20191017T02-06,4130
20191017T01-06,4238
20191017T00-06,4563
20191016T23-06,4912
20191016T22-06,5364
20191016T21-06,5696
20191016T20-06,5862
20191016T19-06,5894
20191016T18-06,5777
20191016T17-06,5650
20191016T16-06,5508
20191016T15-06,5418
20191016T14-06,5346
20191016T13-06,5265
20191016T12-06,5254
20191016T11-06,5202
20191016T10-06,5215
20191016T09-06,5292
20191016T08-06,5353
20191016T07-06,5180
20191016T06-06,4690
20191016T05-06,4344
20191016T04-06,4217
20191016T03-06,4220
20191016T02-06,4260
20191016T01-06,4357
20191016T00-06,4585
20191015T23-06,4941
20191015T22-06,5361
20191015T21-06,5684
20191015T20-06,5825
20191015T19-06,5771
20191015T18-06,5562
20191015T17-06,5439
20191015T16-06,5342
20191015T15-06,5284
20191015T14-06,5258
20191015T13-06,5264
20191015T12-06,5288
20191015T11-06,5310
20191015T10-06,5346
20191015T09-06,5425
20191015T08-06,5440
20191015T07-06,5216
20191015T06-06,4675
20191015T05-06,4336
20191015T04-06,4195
20191015T03-06,4158
20191015T02-06,4190
20191015T01-06,4295
20191015T00-06,4532
20191014T23-06,4881
20191014T22-06,5243
20191014T21-06,5498
20191014T20-06,5640
20191014T19-06,5609
20191014T18-06,5504
20191014T17-06,5403
20191014T16-06,5340
20191014T15-06,5298
20191014T14-06,5261
20191014T13-06,5234
20191014T12-06,5234
20191014T11-06,5231
20191014T10-06,5248
20191014T09-06,5281
20191014T08-06,5330
20191014T07-06,5170
