,Day-ahead demand forecast
20191006T01Z,31384
20191006T00Z,31865
20191005T23Z,32634
20191005T22Z,33867
20191005T21Z,34304
20191005T20Z,33975
20191005T19Z,33776
20191005T18Z,33368
20191005T17Z,31839
20191005T16Z,30685
20191005T15Z,28169
20191005T14Z,25728
20191005T13Z,23782
20191005T12Z,23112
20191005T11Z,22700
20191005T10Z,22307
20191005T09Z,22505
20191005T08Z,23077
20191005T07Z,24074
20191005T06Z,25489
20191005T05Z,27342
20191005T04Z,29551
20191005T03Z,31972
20191005T02Z,34509
20191005T01Z,37015
20191005T00Z,38489
20191004T23Z,40441
20191004T22Z,42484
20191004T21Z,43404
20191004T20Z,43367
20191004T19Z,42653
20191004T18Z,41032
20191004T17Z,38560
20191004T16Z,35496
20191004T15Z,32347
20191004T14Z,29572
20191004T13Z,27707
20191004T12Z,27240
20191004T11Z,26040
20191004T10Z,24372
20191004T09Z,23852
20191004T08Z,24241
20191004T07Z,25127
20191004T06Z,26431
20191004T05Z,29227
20191004T04Z,31637
20191004T03Z,34409
20191004T02Z,37358
20191004T01Z,39873
20191004T00Z,40865
20191003T23Z,42504
20191003T22Z,44133
20191003T21Z,44903
20191003T20Z,44773
20191003T19Z,43906
20191003T18Z,42139
20191003T17Z,39615
20191003T16Z,36672
20191003T15Z,33617
20191003T14Z,30744
20191003T13Z,28854
20191003T12Z,28312
20191003T11Z,27067
20191003T10Z,25293
20191003T09Z,24699
20191003T08Z,24972
20191003T07Z,25885
20191003T06Z,27198
20191003T05Z,28777
20191003T04Z,31230
20191003T03Z,34095
20191003T02Z,37151
20191003T01Z,39758
20191003T00Z,40919
20191002T23Z,42596
20191002T22Z,44047
20191002T21Z,44561
20191002T20Z,44181
20191002T19Z,43110
20191002T18Z,41246
20191002T17Z,38707
20191002T16Z,35825
20191002T15Z,32870
20191002T14Z,30108
20191002T13Z,28288
20191002T12Z,27783
20191002T11Z,26583
20191002T10Z,24829
20191002T09Z,24250
20191002T08Z,24546
20191002T07Z,25453
20191002T06Z,26778
20191002T05Z,28220
20191002T04Z,30584
20191002T03Z,33380
20191002T02Z,36341
20191002T01Z,38834
20191002T00Z,39800
20191001T23Z,41265
20191001T22Z,42535
20191001T21Z,42898
20191001T20Z,42587
20191001T19Z,41632
20191001T18Z,39871
20191001T17Z,37568
20191001T16Z,34708
20191001T15Z,31842
20191001T14Z,29237
20191001T13Z,27457
20191001T12Z,26956
20191001T11Z,25794
20191001T10Z,24053
20191001T09Z,23524
20191001T08Z,23826
20191001T07Z,24714
20191001T06Z,25983
20191001T05Z,27068
20191001T04Z,30473
20191001T03Z,33245
20191001T02Z,36112
20191001T01Z,38543
20191001T00Z,40061
20190930T23Z,41836
20190930T22Z,43256
20190930T21Z,43698
20190930T20Z,43230
20190930T19Z,42190
20190930T18Z,40270
20190930T17Z,37675
20190930T16Z,34689
20190930T15Z,31876
20190930T14Z,29456
20190930T13Z,27795
20190930T12Z,27194
20190930T11Z,25888
20190930T10Z,24006
20190930T09Z,23285
20190930T08Z,23422
20190930T07Z,24128
20190930T06Z,25199
20190930T05Z,26904
20190930T04Z,29090
20190930T03Z,31583
20190930T02Z,34150
20190930T01Z,36385
20190930T00Z,37621
20190929T23Z,39541
20190929T22Z,40737
