,Day-ahead demand forecast1
20191006T13-07,1487
20191006T12-07,1370
20191006T11-07,1273
20191006T10-07,1191
20191006T09-07,1130
20191006T08-07,1119
20191006T07-07,1113
20191006T06-07,1086
20191006T05-07,1050
20191006T04-07,1046
20191006T03-07,1056
20191006T02-07,1094
20191006T01-07,1183
20191006T00-07,1246
20191005T23-07,1346
20191005T22-07,1466
20191005T21-07,1590
20191005T20-07,1694
20191005T19-07,1767
20191005T18-07,1787
20191005T17-07,1812
20191005T16-07,1746
20191005T15-07,1678
20191005T14-07,1564
20191005T13-07,1487
20191005T12-07,1370
20191005T11-07,1273
20191005T10-07,1191
20191005T09-07,1130
20191005T08-07,1119
20191005T07-07,1113
20191005T06-07,1086
20191005T05-07,1050
20191005T04-07,1046
20191005T03-07,1056
20191005T02-07,1094
20191005T01-07,1183
20191005T00-07,1423
20191004T23-07,1543
20191004T22-07,1651
20191004T21-07,1746
20191004T20-07,1830
20191004T19-07,1898
20191004T18-07,1941
20191004T17-07,1947
20191004T16-07,1895
20191004T15-07,1798
20191004T14-07,1706
20191004T13-07,1602
20191004T12-07,1518
20191004T11-07,1451
20191004T10-07,1403
20191004T09-07,1385
20191004T08-07,1378
20191004T07-07,1396
20191004T06-07,1321
20191004T05-07,1254
20191004T04-07,1214
20191004T03-07,1233
20191004T02-07,1252
20191004T01-07,1264
20191004T00-07,1423
20191003T23-07,1543
20191003T22-07,1651
20191003T21-07,1746
20191003T20-07,1830
20191003T19-07,1898
20191003T18-07,1941
20191003T17-07,1947
20191003T16-07,1895
20191003T15-07,1798
20191003T14-07,1706
20191003T13-07,1602
20191003T12-07,1518
20191003T11-07,1451
20191003T10-07,1403
20191003T09-07,1385
20191003T08-07,1378
20191003T07-07,1396
20191003T06-07,1321
20191003T05-07,1254
20191003T04-07,1214
20191003T03-07,1233
20191003T02-07,1252
20191003T01-07,1264
20191003T00-07,1342
20191002T23-07,1438
20191002T22-07,1546
20191002T21-07,1653
20191002T20-07,1728
20191002T19-07,1829
20191002T18-07,1862
20191002T17-07,1855
20191002T16-07,1821
20191002T15-07,1740
20191002T14-07,1656
20191002T13-07,1553
20191002T12-07,1454
20191002T11-07,1386
20191002T10-07,1340
20191002T09-07,1311
20191002T08-07,1285
20191002T07-07,1284
20191002T06-07,1254
20191002T05-07,1229
20191002T04-07,1220
20191002T03-07,1225
20191002T02-07,1257
20191002T01-07,1293
20191002T00-07,1342
20191001T23-07,1438
20191001T22-07,1546
20191001T21-07,1653
20191001T20-07,1728
20191001T19-07,1829
20191001T18-07,1862
20191001T17-07,1855
20191001T16-07,1821
20191001T15-07,1740
20191001T14-07,1656
20191001T13-07,1553
20191001T12-07,1454
20191001T11-07,1386
20191001T10-07,1340
20191001T09-07,1311
20191001T08-07,1285
20191001T07-07,1284
20191001T06-07,1254
20191001T05-07,1229
20191001T04-07,1220
20191001T03-07,1225
20191001T02-07,1257
20191001T01-07,1293
20191001T00-07,1342
20190930T23-07,1438
20190930T22-07,1546
20190930T21-07,1653
20190930T20-07,1728
20190930T19-07,1829
20190930T18-07,1862
20190930T17-07,1855
20190930T16-07,1821
20190930T15-07,1740
20190930T14-07,1656
20190930T13-07,1553
20190930T12-07,1454
20190930T11-07,1386
20190930T10-07,1340
20190930T09-07,1311
20190930T08-07,1285
20190930T07-07,1284
20190930T06-07,1254
20190930T05-07,1229
20190930T04-07,1220
20190930T03-07,1225
20190930T02-07,1257
20190930T01-07,1293
20190930T00-07,1342
20190929T23-07,1438
20190929T22-07,1546
20190929T21-07,1653
20190929T20-07,1728
20190929T19-07,1829
20190929T18-07,1862
20190929T17-07,1855
20190929T16-07,1821
20190929T15-07,1740
20190929T14-07,1656
20190929T13-07,1553
20190929T12-07,1454
20190929T11-07,1386
20190929T10-07,1340
20190929T09-07,1311
20190929T08-07,1285
20190929T07-07,1284
20190929T06-07,1254
20190929T05-07,1229
20190929T04-07,1220
20190929T03-07,1225
20190929T02-07,1257
20190929T01-07,1293
20190929T00-07,1342
20190928T23-07,1438
20190928T22-07,1546
20190928T21-07,1653
20190928T20-07,1728
20190928T19-07,1829
20190928T18-07,1862
20190928T17-07,1855
20190928T16-07,1821
20190928T15-07,1740
20190928T14-07,1656
20190928T13-07,1553
20190928T12-07,1454
20190928T11-07,1386
20190928T10-07,1340
20190928T09-07,1311
20190928T08-07,1285
20190928T07-07,1284
20190928T06-07,1254
20190928T05-07,1229
20190928T04-07,1220
20190928T03-07,1225
20190928T02-07,1257
20190928T01-07,1293
20190928T00-07,1342
20190927T23-07,1438
20190927T22-07,1546
20190927T21-07,1653
20190927T20-07,1728
20190927T19-07,1829
20190927T18-07,1862
20190927T17-07,1855
20190927T16-07,1821
20190927T15-07,1740
20190927T14-07,1656
20190927T13-07,1553
20190927T12-07,1454
20190927T11-07,1386
20190927T10-07,1340
20190927T09-07,1311
20190927T08-07,1285
20190927T07-07,1284
20190927T06-07,1254
20190927T05-07,1229
20190927T04-07,1220
20190927T03-07,1225
20190927T02-07,1257
20190927T01-07,1293
20190927T00-07,1342
20190926T23-07,1438
20190926T22-07,1546
20190926T21-07,1653
20190926T20-07,1728
20190926T19-07,1829
20190926T18-07,1862
20190926T17-07,1855
20190926T16-07,1821
20190926T15-07,1740
20190926T14-07,1656
20190926T13-07,1553
20190926T12-07,1454
20190926T11-07,1386
20190926T10-07,1340
20190926T09-07,1311
20190926T08-07,1285
20190926T07-07,1284
20190926T06-07,1254
20190926T05-07,1229
