,Day-ahead demand forecast1
20190930T12-04,1928
20190930T11-04,1797
20190930T10-04,1670
20190930T09-04,1533
20190930T08-04,1469
20190930T07-04,1422
20190930T06-04,1317
20190930T05-04,1200
20190930T04-04,1180
20190930T03-04,1222
20190930T02-04,1295
20190930T01-04,1396
20190930T00-04,1517
20190929T23-04,1685
20190929T22-04,1827
20190929T21-04,1928
20190929T20-04,1966
20190929T19-04,2060
20190929T18-04,2121
20190929T17-04,2129
20190929T16-04,2098
20190929T15-04,2055
20190929T14-04,1990
20190929T13-04,1896
20190929T12-04,1777
20190929T11-04,1650
20190929T10-04,1514
20190929T09-04,1363
20190929T08-04,1229
20190929T07-04,1174
20190929T06-04,1153
20190929T05-04,1178
20190929T04-04,1206
20190929T03-04,1268
20190929T02-04,1343
20190929T01-04,1449
20190929T00-04,1563
20190928T23-04,1702
20190928T22-04,1816
20190928T21-04,1913
20190928T20-04,1949
20190928T19-04,2053
20190928T18-04,2128
20190928T17-04,2169
20190928T16-04,2164
20190928T15-04,2124
20190928T14-04,2080
20190928T13-04,1999
20190928T12-04,1897
20190928T11-04,1782
20190928T10-04,1654
20190928T09-04,1504
20190928T08-04,1378
20190928T07-04,1329
20190928T06-04,1287
20190928T05-04,1283
20190928T04-04,1306
20190928T03-04,1374
20190928T02-04,1460
20190928T01-04,1576
20190928T00-04,1667
20190927T23-04,1845
20190927T22-04,1981
20190927T21-04,2112
20190927T20-04,2168
20190927T19-04,2317
20190927T18-04,2449
20190927T17-04,2476
20190927T16-04,2466
20190927T15-04,2420
20190927T14-04,2353
20190927T13-04,2234
20190927T12-04,2111
20190927T11-04,1971
20190927T10-04,1814
20190927T09-04,1667
20190927T08-04,1596
20190927T07-04,1580
20190927T06-04,1481
20190927T05-04,1383
20190927T04-04,1375
20190927T03-04,1438
20190927T02-04,1531
20190927T01-04,1653
20190927T00-04,1790
20190926T23-04,1980
20190926T22-04,2146
20190926T21-04,2290
20190926T20-04,2352
20190926T19-04,2456
20190926T18-04,2531
20190926T17-04,2536
20190926T16-04,2524
20190926T15-04,2483
20190926T14-04,2410
20190926T13-04,2285
20190926T12-04,2111
20190926T11-04,1955
20190926T10-04,1794
20190926T09-04,1655
20190926T08-04,1593
20190926T07-04,1567
20190926T06-04,1452
20190926T05-04,1345
20190926T04-04,1359
20190926T03-04,1414
20190926T02-04,1499
20190926T01-04,1603
20190926T00-04,1718
20190925T23-04,1924
20190925T22-04,2097
20190925T21-04,2220
20190925T20-04,2297
20190925T19-04,2437
20190925T18-04,2508
20190925T17-04,2509
20190925T16-04,2490
20190925T15-04,2410
20190925T14-04,2318
20190925T13-04,2179
20190925T12-04,2036
20190925T11-04,1859
20190925T10-04,1698
20190925T09-04,1564
20190925T08-04,1486
20190925T07-04,1446
20190925T06-04,1345
20190925T05-04,1249
20190925T04-04,1240
20190925T03-04,1302
20190925T02-04,1370
20190925T01-04,1490
20190925T00-04,1671
20190924T23-04,1876
20190924T22-04,2058
20190924T21-04,2192
20190924T20-04,2254
20190924T19-04,2375
20190924T18-04,2427
20190924T17-04,2422
20190924T16-04,2384
20190924T15-04,2299
20190924T14-04,2204
20190924T13-04,2066
20190924T12-04,1905
20190924T11-04,1749
20190924T10-04,1600
20190924T09-04,1483
20190924T08-04,1414
20190924T07-04,1372
20190924T06-04,1256
20190924T05-04,1154
20190924T04-04,1136
20190924T03-04,1191
20190924T02-04,1261
20190924T01-04,1372
20190924T00-04,1564
20190923T23-04,1760
20190923T22-04,1911
20190923T21-04,2023
20190923T20-04,2079
20190923T19-04,2159
20190923T18-04,2212
20190923T17-04,2217
20190923T16-04,2188
20190923T15-04,2130
20190923T14-04,2067
20190923T13-04,1968
20190923T12-04,1850
20190923T11-04,1714
20190923T10-04,1581
20190923T09-04,1474
20190923T08-04,1400
20190923T07-04,1343
20190923T06-04,1250
20190923T05-04,1144
20190923T04-04,1122
20190923T03-04,1176
20190923T02-04,1252
20190923T01-04,1360
20190923T00-04,1472
20190922T23-04,1638
20190922T22-04,1764
20190922T21-04,1846
20190922T20-04,1883
20190922T19-04,1955
20190922T18-04,1996
20190922T17-04,2001
20190922T16-04,1988
20190922T15-04,1943
20190922T14-04,1893
20190922T13-04,1830
20190922T12-04,1732
20190922T11-04,1618
20190922T10-04,1487
20190922T09-04,1344
20190922T08-04,1210
20190922T07-04,1143
20190922T06-04,1123
20190922T05-04,1136
20190922T04-04,1157
20190922T03-04,1212
20190922T02-04,1280
20190922T01-04,1390
20190922T00-04,1484
20190921T23-04,1626
20190921T22-04,1729
20190921T21-04,1793
20190921T20-04,1832
20190921T19-04,1907
20190921T18-04,1958
20190921T17-04,1989
20190921T16-04,1980
20190921T15-04,1949
20190921T14-04,1911
20190921T13-04,1856
20190921T12-04,1762
20190921T11-04,1666
20190921T10-04,1552
20190921T09-04,1417
20190921T08-04,1295
20190921T07-04,1230
20190921T06-04,1191
20190921T05-04,1171
20190921T04-04,1191
20190921T03-04,1237
20190921T02-04,1309
20190921T01-04,1419
20190921T00-04,1523
20190920T23-04,1665
20190920T22-04,1781
20190920T21-04,1849
20190920T20-04,1891
20190920T19-04,1993
20190920T18-04,2033
20190920T17-04,2067
20190920T16-04,2063
20190920T15-04,2021
20190920T14-04,1980
20190920T13-04,1928
20190920T12-04,1844
20190920T11-04,1737
20190920T10-04,1620
20190920T09-04,1525
20190920T08-04,1461
20190920T07-04,1420
20190920T06-04,1303
20190920T05-04,1203
20190920T04-04,1180
20190920T03-04,1213
20190920T02-04,1273
20190920T01-04,1365
20190920T00-04,1483
20190919T23-04,1643
20190919T22-04,1757
20190919T21-04,1847
20190919T20-04,1864
20190919T19-04,1916
20190919T18-04,1954
20190919T17-04,1953
20190919T16-04,1936
20190919T15-04,1938
20190919T14-04,1922
20190919T13-04,1881
20190919T12-04,1805
20190919T11-04,1715
20190919T10-04,1628
20190919T09-04,1543
20190919T08-04,1506
20190919T07-04,1475
20190919T06-04,1346
20190919T05-04,1242
20190919T04-04,1213
20190919T03-04,1270
20190919T02-04,1335
20190919T01-04,1435
20190919T00-04,1617
20190918T23-04,1783
20190918T22-04,1914
20190918T21-04,2012
20190918T20-04,2036
20190918T19-04,2123
20190918T18-04,2181
20190918T17-04,2210
20190918T16-04,2204
20190918T15-04,2157
20190918T14-04,2140
20190918T13-04,2090
20190918T12-04,1979
20190918T11-04,1868
20190918T10-04,1740
20190918T09-04,1621
20190918T08-04,1560
20190918T07-04,1528
20190918T06-04,1430
20190918T05-04,1322
20190918T04-04,1324
20190918T03-04,1370
20190918T02-04,1449
20190918T01-04,1577
20190918T00-04,1766
20190917T23-04,1978
20190917T22-04,2126
20190917T21-04,2244
20190917T20-04,2300
20190917T19-04,2412
20190917T18-04,2470
20190917T17-04,2506
20190917T16-04,2491
20190917T15-04,2442
20190917T14-04,2376
20190917T13-04,2260
20190917T12-04,2110
20190917T11-04,1953
20190917T10-04,1789
20190917T09-04,1646
20190917T08-04,1551
20190917T07-04,1522
20190917T06-04,1408
20190917T05-04,1317
20190917T04-04,1304
20190917T03-04,1363
20190917T02-04,1441
20190917T01-04,1565
20190917T00-04,1648
20190916T23-04,1835
20190916T22-04,1990
20190916T21-04,2094
20190916T20-04,2123
20190916T19-04,2181
20190916T18-04,2216
20190916T17-04,2196
20190916T16-04,2182
20190916T15-04,2138
20190916T14-04,2076
20190916T13-04,1999
20190916T12-04,1894
20190916T11-04,1770
20190916T10-04,1664
20190916T09-04,1555
20190916T08-04,1504
20190916T07-04,1457
20190916T06-04,1342
20190916T05-04,1238
20190916T04-04,1211
20190916T03-04,1254
20190916T02-04,1311
20190916T01-04,1411
20190916T00-04,1516
20190915T23-04,1654
20190915T22-04,1759
20190915T21-04,1822
20190915T20-04,1822
20190915T19-04,1870
