,Day-ahead demand forecast1
20191003T08-04,12817
20191003T07-04,12193
20191003T06-04,11179
20191003T05-04,10763
20191003T04-04,10818
20191003T03-04,11297
20191003T02-04,11927
20191003T01-04,12788
20191003T00-04,14265
20191002T23-04,15586
20191002T22-04,17108
20191002T21-04,18422
20191002T20-04,19221
20191002T19-04,19311
20191002T18-04,19723
20191002T17-04,19833
20191002T16-04,19756
20191002T15-04,19442
20191002T14-04,18817
20191002T13-04,17751
20191002T12-04,16713
20191002T11-04,15162
20191002T10-04,13779
20191002T09-04,12950
20191002T08-04,12601
20191002T07-04,12018
20191002T06-04,10907
20191002T05-04,10438
20191002T04-04,10434
20191002T03-04,10775
20191002T02-04,11273
20191002T01-04,12027
20191002T00-04,12362
20191001T23-04,13594
20191001T22-04,14905
20191001T21-04,16048
20191001T20-04,16720
20191001T19-04,17043
20191001T18-04,17397
20191001T17-04,17503
20191001T16-04,17278
20191001T15-04,16940
20191001T14-04,16294
20191001T13-04,15167
20191001T12-04,14217
20191001T11-04,13420
20191001T10-04,12865
20191001T09-04,12360
20191001T08-04,12205
20191001T07-04,11625
20191001T06-04,10498
20191001T05-04,9970
20191001T04-04,9956
20191001T03-04,10247
20191001T02-04,10733
20191001T01-04,11409
20191001T00-04,12271
20190930T23-04,13482
20190930T22-04,14780
20190930T21-04,15918
20190930T20-04,16478
20190930T19-04,16934
20190930T18-04,17263
20190930T17-04,17547
20190930T16-04,17516
20190930T15-04,17316
20190930T14-04,16821
20190930T13-04,15977
20190930T12-04,14944
20190930T11-04,14052
20190930T10-04,13359
20190930T09-04,12749
20190930T08-04,12510
20190930T07-04,11947
20190930T06-04,10839
20190930T05-04,10332
20190930T04-04,10340
20190930T03-04,10665
20190930T02-04,11229
20190930T01-04,12002
20190930T00-04,12903
20190929T23-04,14125
20190929T22-04,15468
20190929T21-04,16668
20190929T20-04,17136
20190929T19-04,17518
20190929T18-04,18066
20190929T17-04,17872
20190929T16-04,17517
20190929T15-04,17010
20190929T14-04,16274
20190929T13-04,15298
20190929T12-04,14151
20190929T11-04,13038
20190929T10-04,11836
20190929T09-04,10813
20190929T08-04,9995
20190929T07-04,9751
20190929T06-04,9562
20190929T05-04,9568
20190929T04-04,9747
20190929T03-04,10091
20190929T02-04,10600
20190929T01-04,11344
20190929T00-04,12551
20190928T23-04,13627
20190928T22-04,14738
20190928T21-04,15872
20190928T20-04,16597
20190928T19-04,17057
20190928T18-04,17469
20190928T17-04,17428
20190928T16-04,17267
20190928T15-04,16764
20190928T14-04,16192
20190928T13-04,15321
20190928T12-04,14214
20190928T11-04,13121
20190928T10-04,11952
20190928T09-04,11080
20190928T08-04,10431
20190928T07-04,10133
20190928T06-04,9932
20190928T05-04,9875
20190928T04-04,10007
20190928T03-04,10404
20190928T02-04,10899
20190928T01-04,11619
20190928T00-04,11875
20190927T23-04,12976
20190927T22-04,14151
20190927T21-04,15251
20190927T20-04,15948
20190927T19-04,16478
20190927T18-04,16971
20190927T17-04,17107
20190927T16-04,16963
20190927T15-04,16554
20190927T14-04,15872
20190927T13-04,15032
20190927T12-04,14084
20190927T11-04,13256
20190927T10-04,12523
20190927T09-04,11964
20190927T08-04,11712
20190927T07-04,11253
20190927T06-04,10225
20190927T05-04,9792
20190927T04-04,9817
20190927T03-04,10165
20190927T02-04,10704
20190927T01-04,11494
20190927T00-04,12221
20190926T23-04,13611
20190926T22-04,15050
20190926T21-04,16352
20190926T20-04,17139
20190926T19-04,17582
20190926T18-04,18052
20190926T17-04,18139
20190926T16-04,17934
20190926T15-04,17433
20190926T14-04,16613
20190926T13-04,15634
20190926T12-04,14558
20190926T11-04,13356
20190926T10-04,12389
20190926T09-04,11754
20190926T08-04,11473
20190926T07-04,10960
20190926T06-04,9859
20190926T05-04,9326
20190926T04-04,9291
20190926T03-04,9534
20190926T02-04,9979
20190926T01-04,10657
20190926T00-04,11538
20190925T23-04,12715
20190925T22-04,13981
20190925T21-04,15177
20190925T20-04,15865
20190925T19-04,16186
20190925T18-04,16561
20190925T17-04,16615
20190925T16-04,16210
20190925T15-04,15630
20190925T14-04,14821
20190925T13-04,13896
20190925T12-04,12925
20190925T11-04,12218
20190925T10-04,11658
20190925T09-04,11321
20190925T08-04,11175
20190925T07-04,10738
20190925T06-04,9652
20190925T05-04,9155
20190925T04-04,9116
20190925T03-04,9381
20190925T02-04,9816
20190925T01-04,10478
20190925T00-04,11389
20190924T23-04,12601
20190924T22-04,13876
20190924T21-04,15040
20190924T20-04,15665
20190924T19-04,16304
20190924T18-04,16606
20190924T17-04,16806
20190924T16-04,16715
20190924T15-04,16270
20190924T14-04,15766
20190924T13-04,14870
20190924T12-04,13937
20190924T11-04,13096
20190924T10-04,12299
20190924T09-04,11831
20190924T08-04,11620
20190924T07-04,11114
20190924T06-04,9967
20190924T05-04,9465
20190924T04-04,9446
20190924T03-04,9684
20190924T02-04,10149
20190924T01-04,10834
20190924T00-04,11785
20190923T23-04,13076
20190923T22-04,14437
20190923T21-04,15589
20190923T20-04,16346
20190923T19-04,16833
20190923T18-04,17428
20190923T17-04,17597
20190923T16-04,17374
20190923T15-04,16806
20190923T14-04,16043
20190923T13-04,15022
20190923T12-04,14100
20190923T11-04,12883
20190923T10-04,12011
20190923T09-04,11464
20190923T08-04,11197
