,Day-ahead demand forecast1
20191114T21-05,94445
20191114T20-05,95296
20191114T19-05,94506
20191114T18-05,90260
20191114T17-05,87590
20191114T16-05,87300
20191114T15-05,88171
20191114T14-05,89140
20191114T13-05,90263
20191114T12-05,91551
20191114T11-05,92785
20191114T10-05,94087
20191114T09-05,95435
20191114T08-05,94547
20191114T07-05,88848
20191114T06-05,83508
20191114T05-05,81087
20191114T04-05,80638
20191114T03-05,80869
20191114T02-05,81801
20191114T01-05,83419
20191114T00-05,85499
20191113T23-05,89157
20191113T22-05,92431
20191113T21-05,94264
20191113T20-05,94845
20191113T19-05,94252
20191113T18-05,89741
20191113T17-05,86959
20191113T16-05,86634
20191113T15-05,87630
20191113T14-05,89022
20191113T13-05,91236
20191113T12-05,93928
20191113T11-05,96744
20191113T10-05,99266
20191113T09-05,101261
20191113T08-05,100599
20191113T07-05,94981
20191113T06-05,89863
20191113T05-05,87745
20191113T04-05,87078
20191113T03-05,86996
20191113T02-05,87639
20191113T01-05,89156
20191113T00-05,91415
20191112T23-05,95059
20191112T22-05,98335
20191112T21-05,100031
20191112T20-05,100379
20191112T19-05,98834
20191112T18-05,93697
20191112T17-05,90627
20191112T16-05,90332
20191112T15-05,91080
20191112T14-05,91936
20191112T13-05,93211
20191112T12-05,94705
20191112T11-05,95978
20191112T10-05,96962
20191112T09-05,97276
20191112T08-05,95319
20191112T07-05,88933
20191112T06-05,83123
20191112T05-05,80718
20191112T04-05,79471
20191112T03-05,79119
20191112T02-05,79646
20191112T01-05,81201
20191112T00-05,84045
20191111T23-05,87743
20191111T22-05,91217
20191111T21-05,93284
20191111T20-05,94542
20191111T19-05,94340
20191111T18-05,90934
20191111T17-05,88781
20191111T16-05,88508
20191111T15-05,88674
20191111T14-05,88579
20191111T13-05,88501
20191111T12-05,88331
20191111T11-05,87944
20191111T10-05,87437
20191111T09-05,86740
20191111T08-05,84262
20191111T07-05,77757
20191111T06-05,71963
20191111T05-05,69512
20191111T04-05,68359
20191111T03-05,68198
20191111T02-05,68674
20191111T01-05,70045
20191111T00-05,72371
20191110T23-05,74967
20191110T22-05,77839
20191110T21-05,79785
20191110T20-05,80951
20191110T19-05,80743
20191110T18-05,77187
20191110T17-05,74288
20191110T16-05,73527
20191110T15-05,74155
20191110T14-05,74316
20191110T13-05,74475
20191110T12-05,74975
20191110T11-05,75491
20191110T10-05,75388
20191110T09-05,74553
20191110T08-05,72936
20191110T07-05,70745
20191110T06-05,69527
20191110T05-05,68622
20191110T04-05,68449
20191110T03-05,68839
20191110T02-05,69719
20191110T01-05,71474
20191110T00-05,73332
20191109T23-05,75692
20191109T22-05,77822
20191109T21-05,79032
20191109T20-05,79834
20191109T19-05,79560
20191109T18-05,76334
20191109T17-05,73891
20191109T16-05,74023
20191109T15-05,74900
20191109T14-05,75989
20191109T13-05,77704
20191109T12-05,79900
20191109T11-05,81763
20191109T10-05,82769
20191109T09-05,82381
20191109T08-05,80303
20191109T07-05,77124
20191109T06-05,75024
20191109T05-05,74524
20191109T04-05,74435
20191109T03-05,74843
20191109T02-05,75496
20191109T01-05,77584
20191109T00-05,79983
20191108T23-05,83314
20191108T22-05,85835
20191108T21-05,87169
20191108T20-05,87914
20191108T19-05,87803
20191108T18-05,84605
20191108T17-05,82456
20191108T16-05,82515
20191108T15-05,83478
20191108T14-05,84553
20191108T13-05,85883
20191108T12-05,87370
20191108T11-05,88753
20191108T10-05,89716
20191108T09-05,90141
20191108T08-05,88604
20191108T07-05,83160
20191108T06-05,78039
20191108T05-05,75742
20191108T04-05,74975
20191108T03-05,75376
20191108T02-05,76271
20191108T01-05,77971
20191108T00-05,79881
20191107T23-05,83738
20191107T22-05,86885
20191107T21-05,88760
20191107T20-05,89724
20191107T19-05,89414
20191107T18-05,86057
20191107T17-05,83914
20191107T16-05,83737
20191107T15-05,84108
20191107T14-05,84314
20191107T13-05,84527
20191107T12-05,84711
20191107T11-05,84684
20191107T10-05,84255
20191107T09-05,83948
20191107T08-05,82160
20191107T07-05,76358
20191107T06-05,71222
20191107T05-05,69061
20191107T04-05,68688
20191107T03-05,68867
20191107T02-05,69569
20191107T01-05,71523
20191107T00-05,74834
20191106T23-05,78874
20191106T22-05,81880
20191106T21-05,83967
20191106T20-05,85007
20191106T19-05,85348
20191106T18-05,82395
20191106T17-05,80236
20191106T16-05,79886
20191106T15-05,80320
20191106T14-05,80757
20191106T13-05,81345
20191106T12-05,82091
20191106T11-05,82939
20191106T10-05,83585
20191106T09-05,84102
20191106T08-05,82831
20191106T07-05,77486
20191106T06-05,72303
20191106T05-05,70069
20191106T04-05,69727
20191106T03-05,70024
20191106T02-05,71092
20191106T01-05,72721
20191106T00-05,76062
20191105T23-05,79864
20191105T22-05,82845
20191105T21-05,85018
20191105T20-05,86138
20191105T19-05,85963
20191105T18-05,82844
20191105T17-05,80491
20191105T16-05,80127
20191105T15-05,80633
20191105T14-05,81049
20191105T13-05,81640
20191105T12-05,82546
20191105T11-05,83212
20191105T10-05,83835
20191105T09-05,84075
20191105T08-05,82483
20191105T07-05,76771
20191105T06-05,71377
20191105T05-05,69053
20191105T04-05,68656
20191105T03-05,68768
20191105T02-05,69754
20191105T01-05,71625
20191105T00-05,74983
20191104T23-05,78329
20191104T22-05,81398
20191104T21-05,83626
20191104T20-05,84939
20191104T19-05,84733
20191104T18-05,81819
20191104T17-05,79763
20191104T16-05,79730
20191104T15-05,80325
20191104T14-05,80891
20191104T13-05,81758
20191104T12-05,82511
20191104T11-05,83035
20191104T10-05,83148
20191104T09-05,83144
20191104T08-05,81127
20191104T07-05,75276
20191104T06-05,69830
20191104T05-05,67522
20191104T04-05,66892
20191104T03-05,66774
20191104T02-05,67333
20191104T01-05,68648
20191104T00-05,71741
20191103T23-05,74415
20191103T22-05,76767
20191103T21-05,78579
20191103T20-05,79433
20191103T19-05,78762
20191103T18-05,74472
20191103T17-05,71075
20191103T16-05,70050
20191103T15-05,70345
20191103T14-05,70985
20191103T13-05,71920
20191103T12-05,72948
20191103T11-05,73773
20191103T10-05,73856
20191103T09-05,72963
20191103T08-05,71240
20191103T07-05,69042
20191103T06-05,67466
20191103T05-05,66894
20191103T04-05,66619
20191103T03-05,66906
20191103T02-05,67553
20191103T01-05,68812
20191103T01-04,70855
20191103T00-04,73160
20191102T23-04,75483
20191102T22-04,77392
20191102T21-04,78432
20191102T20-04,78078
20191102T19-04,75320
20191102T18-04,73347
20191102T17-04,72784
20191102T16-04,73337
20191102T15-04,74612
20191102T14-04,76116
20191102T13-04,77751
20191102T12-04,79097
20191102T11-04,79666
20191102T10-04,79390
20191102T09-04,78533
20191102T08-04,77175
20191102T07-04,73723
20191102T06-04,70928
20191102T05-04,69521
20191102T04-04,69353
20191102T03-04,69769
20191102T02-04,70987
20191102T01-04,73141
20191102T00-04,75548
20191101T23-04,78160
20191101T22-04,80505
20191101T21-04,81983
20191101T20-04,81998
20191101T19-04,79484
20191101T18-04,77874
20191101T17-04,77763
20191101T16-04,78678
20191101T15-04,80118
20191101T14-04,81891
20191101T13-04,84148
20191101T12-04,86459
20191101T11-04,88260
20191101T10-04,89715
20191101T09-04,90148
20191101T08-04,87151
20191101T07-04,80344
20191101T06-04,75705
20191101T05-04,73837
20191101T04-04,73436
20191101T03-04,73684
20191101T02-04,74638
20191101T01-04,75908
20191101T00-04,78946
20191031T23-04,82476
20191031T22-04,84885
20191031T21-04,85845
20191031T20-04,85560
20191031T19-04,83501
20191031T18-04,82554
20191031T17-04,82376
20191031T16-04,82793
20191031T15-04,83413
20191031T14-04,83790
20191031T13-04,84260
20191031T12-04,84646
20191031T11-04,84559
20191031T10-04,84452
20191031T09-04,84182
20191031T08-04,81326
20191031T07-04,74526
20191031T06-04,69637
20191031T05-04,67334
20191031T04-04,66955
20191031T03-04,67510
20191031T02-04,68946
20191031T01-04,71120
20191031T00-04,74926
20191030T23-04,78861
20191030T22-04,82550
20191030T21-04,84810
20191030T20-04,85125
20191030T19-04,83061
20191030T18-04,81954
20191030T17-04,81945
20191030T16-04,82405
20191030T15-04,82927
20191030T14-04,83066
20191030T13-04,83090
20191030T12-04,82998
20191030T11-04,82606
20191030T10-04,82493
20191030T09-04,82530
20191030T08-04,79876
20191030T07-04,73475
20191030T06-04,68842
20191030T05-04,66853
20191030T04-04,66478
20191030T03-04,66993
20191030T02-04,68314
20191030T01-04,70767
20191030T00-04,74308
20191029T23-04,78234
20191029T22-04,81889
20191029T21-04,84015
20191029T20-04,84015
20191029T19-04,81906
20191029T18-04,80947
20191029T17-04,80914
20191029T16-04,81229
20191029T15-04,81514
20191029T14-04,81560
20191029T13-04,81610
20191029T12-04,81601
20191029T11-04,81302
20191029T10-04,81174
20191029T09-04,81077
20191029T08-04,78329
20191029T07-04,71619
20191029T06-04,66965
20191029T05-04,64686
20191029T04-04,64279
20191029T03-04,64775
20191029T02-04,66102
20191029T01-04,68337
20191029T00-04,71971
20191028T23-04,75889
20191028T22-04,79691
20191028T21-04,82080
20191028T20-04,82478
20191028T19-04,80645
20191028T18-04,79861
20191028T17-04,79948
20191028T16-04,80348
20191028T15-04,80633
20191028T14-04,80633
20191028T13-04,80712
20191028T12-04,80618
20191028T11-04,80244
20191028T10-04,79983
20191028T09-04,79568
20191028T08-04,76696
20191028T07-04,69627
20191028T06-04,64323
20191028T05-04,62258
20191028T04-04,61671
20191028T03-04,61847
20191028T02-04,62710
20191028T01-04,64467
20191028T00-04,67411
20191027T23-04,70862
20191027T22-04,73292
20191027T21-04,75146
20191027T20-04,74809
20191027T19-04,72014
20191027T18-04,70087
20191027T17-04,69405
20191027T16-04,69273
20191027T15-04,69348
20191027T14-04,69314
20191027T13-04,69217
20191027T12-04,69015
20191027T11-04,68623
20191027T10-04,67668
20191027T09-04,66012
20191027T08-04,63551
