,Day-ahead demand forecast1
20191129T19-06,71497
20191129T18-06,72011
20191129T17-06,69926
20191129T16-06,67479
20191129T15-06,67158
20191129T14-06,66868
20191129T13-06,67240
20191129T12-06,67740
20191129T11-06,68066
20191129T10-06,67869
20191129T09-06,66932
20191129T08-06,65514
20191129T07-06,63751
20191129T06-06,61489
20191129T05-06,59387
20191129T04-06,58492
20191129T03-06,58141
20191129T02-06,58783
20191129T01-06,59569
20191129T00-06,61018
20191128T23-06,62701
20191128T22-06,64242
20191128T21-06,65236
20191128T20-06,65567
20191128T19-06,66039
20191128T18-06,66249
20191128T17-06,64464
20191128T16-06,63150
20191128T15-06,63354
20191128T14-06,64689
20191128T13-06,66962
20191128T12-06,69719
20191128T11-06,71576
20191128T10-06,71696
20191128T09-06,70199
20191128T08-06,67851
20191128T07-06,65622
20191128T06-06,63753
20191128T05-06,62161
20191128T04-06,61892
20191128T03-06,62486
20191128T02-06,63357
20191128T01-06,64929
20191128T00-06,67031
20191127T23-06,70331
20191127T22-06,73425
20191127T21-06,75687
20191127T20-06,77716
20191127T19-06,79694
20191127T18-06,79585
20191127T17-06,77783
20191127T16-06,75970
20191127T15-06,75878
20191127T14-06,76410
20191127T13-06,76867
20191127T12-06,77393
20191127T11-06,77690
20191127T10-06,77460
20191127T09-06,76666
20191127T08-06,75442
20191127T07-06,72799
20191127T06-06,68044
20191127T05-06,64029
20191127T04-06,62815
20191127T03-06,62546
20191127T02-06,63118
20191127T01-06,64067
20191127T00-06,66318
20191126T23-06,70055
20191126T22-06,73761
20191126T21-06,76756
20191126T20-06,79046
20191126T19-06,80584
20191126T18-06,81332
20191126T17-06,79516
20191126T16-06,77379
20191126T15-06,77023
20191126T14-06,77215
20191126T13-06,77350
20191126T12-06,77503
20191126T11-06,77651
20191126T10-06,77576
20191126T09-06,77268
20191126T08-06,76874
20191126T07-06,75038
20191126T06-06,69855
20191126T05-06,65305
20191126T04-06,63836
20191126T03-06,63449
20191126T02-06,63837
20191126T01-06,65013
20191126T00-06,67114
20191125T23-06,70780
20191125T22-06,74289
20191125T21-06,77205
20191125T20-06,79390
