,Day-ahead demand forecast
20190927T01Z,566
20190927T00Z,568
20190926T23Z,566
20190926T22Z,563
20190926T21Z,561
20190926T20Z,557
20190926T19Z,552
20190926T18Z,549
20190926T17Z,544
20190926T16Z,539
20190926T15Z,536
20190926T14Z,528
20190926T13Z,509
20190926T12Z,495
20190926T11Z,494
20190926T10Z,494
20190926T09Z,495
20190926T08Z,483
20190926T07Z,512
20190926T06Z,526
20190926T05Z,543
20190926T04Z,554
20190926T03Z,558
20190926T02Z,557
20190926T01Z,560
20190926T00Z,562
20190925T23Z,559
20190925T22Z,556
20190925T21Z,556
20190925T20Z,552
20190925T19Z,547
20190925T18Z,543
20190925T17Z,538
20190925T16Z,535
20190925T15Z,532
20190925T14Z,522
20190925T13Z,503
20190925T12Z,488
20190925T11Z,484
20190925T10Z,481
20190925T09Z,489
20190925T08Z,494
20190925T07Z,518
20190925T06Z,533
20190925T05Z,550
20190925T04Z,563
20190925T03Z,568
20190925T02Z,568
20190925T01Z,572
20190925T00Z,573
20190924T23Z,572
20190924T22Z,567
20190924T21Z,565
20190924T20Z,559
20190924T19Z,553
20190924T18Z,549
20190924T17Z,543
20190924T16Z,541
20190924T15Z,539
20190924T14Z,530
20190924T13Z,512
20190924T12Z,497
20190924T11Z,496
20190924T10Z,498
20190924T09Z,498
20190924T08Z,485
20190924T07Z,522
20190924T06Z,534
20190924T05Z,551
20190924T04Z,563
20190924T03Z,568
20190924T02Z,568
20190924T01Z,571
20190924T00Z,571
20190923T23Z,569
20190923T22Z,565
20190923T21Z,564
20190923T20Z,558
20190923T19Z,554
20190923T18Z,551
20190923T17Z,547
20190923T16Z,545
20190923T15Z,541
20190923T14Z,530
20190923T13Z,512
20190923T12Z,497
20190923T11Z,492
20190923T10Z,491
20190923T09Z,489
20190923T08Z,491
20190923T07Z,503
20190923T06Z,516
20190923T05Z,531
20190923T04Z,538
20190923T03Z,542
20190923T02Z,538
20190923T01Z,539
20190923T00Z,537
20190922T23Z,535
20190922T22Z,532
20190922T21Z,532
20190922T20Z,532
20190922T19Z,529
20190922T18Z,529
20190922T17Z,525
20190922T16Z,519
20190922T15Z,506
20190922T14Z,498
20190922T13Z,495
20190922T12Z,492
20190922T11Z,493
20190922T10Z,494
20190922T09Z,495
20190922T08Z,511
20190922T07Z,505
20190922T06Z,515
20190922T05Z,528
20190922T04Z,536
20190922T03Z,541
20190922T02Z,543
20190922T01Z,548
20190922T00Z,550
20190921T23Z,549
20190921T22Z,548
20190921T21Z,547
20190921T20Z,546
20190921T19Z,545
20190921T18Z,545
20190921T17Z,542
20190921T16Z,537
20190921T15Z,528
20190921T14Z,519
20190921T13Z,513
20190921T12Z,504
20190921T11Z,506
20190921T10Z,509
20190921T09Z,508
20190921T08Z,525
20190921T07Z,530
20190921T06Z,541
20190921T05Z,554
20190921T04Z,562
20190921T03Z,568
20190921T02Z,570
20190921T01Z,574
20190921T00Z,578
20190920T23Z,579
20190920T22Z,576
20190920T21Z,575
20190920T20Z,573
20190920T19Z,571
20190920T18Z,570
20190920T17Z,567
20190920T16Z,567
20190920T15Z,563
20190920T14Z,554
20190920T13Z,537
20190920T12Z,524
20190920T11Z,521
20190920T10Z,521
20190920T09Z,522
20190920T08Z,521
20190920T07Z,536
20190920T06Z,550
20190920T05Z,567
20190920T04Z,577
20190920T03Z,580
20190920T02Z,580
20190920T01Z,582
20190920T00Z,584
20190919T23Z,581
20190919T22Z,579
20190919T21Z,576
20190919T20Z,572
20190919T19Z,567
20190919T18Z,568
20190919T17Z,565
20190919T16Z,564
20190919T15Z,566
20190919T14Z,560
20190919T13Z,543
20190919T12Z,526
20190919T11Z,521
20190919T10Z,520
20190919T09Z,519
20190919T08Z,526
20190919T07Z,533
20190919T06Z,546
20190919T05Z,561
20190919T04Z,570
20190919T03Z,573
20190919T02Z,572
20190919T01Z,573
20190919T00Z,574
20190918T23Z,573
20190918T22Z,569
20190918T21Z,568
20190918T20Z,566
20190918T19Z,566
20190918T18Z,567
20190918T17Z,566
20190918T16Z,568
20190918T15Z,568
20190918T14Z,560
20190918T13Z,543
20190918T12Z,528
20190918T11Z,524
20190918T10Z,522
20190918T09Z,521
20190918T08Z,519
20190918T07Z,533
20190918T06Z,548
20190918T05Z,562
20190918T04Z,571
20190918T03Z,573
20190918T02Z,572
20190918T01Z,571
20190918T00Z,570
20190917T23Z,567
20190917T22Z,563
20190917T21Z,561
20190917T20Z,559
20190917T19Z,559
20190917T18Z,561
20190917T17Z,560
20190917T16Z,564
20190917T15Z,567
20190917T14Z,561
20190917T13Z,543
20190917T12Z,527
20190917T11Z,522
20190917T10Z,521
20190917T09Z,518
