,coal,natural gas,other,solar,hydro,wind
20190303T20-07,3016,1607,61,0.0,89,43
20190303T19-07,2947,1572,61,3.0,84,49
20190303T18-07,2520,1322,62,64.0,89,41
20190303T17-07,2194,1238,64,135.0,88,63
20190303T16-07,2218,1150,61,225.0,86,74
20190303T15-07,2164,1037,59,402.0,85,32
20190303T14-07,2076,1037,58,551.0,82,12
20190303T13-07,2231,1049,58,376.0,86,6
20190303T12-07,2253,1121,57,398.0,85,2
20190303T11-07,2617,1124,55,392.0,85,-4
20190303T10-07,2866,1216,55,234.0,85,-7
20190303T09-07,2990,1263,54,145.0,85,-6
20190303T08-07,3007,1536,52,26.0,89,-8
20190303T07-07,3015,1220,54,0.0,84,9
20190303T06-07,2998,1145,52,0.0,85,10
20190303T05-07,3001,1178,54,0.0,84,15
20190303T04-07,2993,1192,54,0.0,86,27
20190303T03-07,2953,1205,53,0.0,85,33
20190303T02-07,2926,1257,55,0.0,84,67
20190303T01-07,2902,1369,53,0.0,83,72
20190303T00-07,2905,1630,54,0.0,84,78
20190302T23-07,2908,1653,56,0.0,84,112
20190302T22-07,2910,1734,55,0.0,85,152
20190302T21-07,2910,1766,55,0.0,81,221
20190302T20-07,2918,1778,55,0.0,83,340
20190302T19-07,2872,1692,55,9.0,87,343
20190302T18-07,2851,1508,57,74.0,83,296
20190302T17-07,2798,1392,57,204.0,84,233
20190302T16-07,2816,1348,55,215.0,80,180
20190302T15-07,3217,1171,58,239.0,84,174
20190302T14-07,3324,1197,56,170.0,83,118
20190302T13-07,3386,1132,57,122.0,82,146
20190302T12-07,3374,1035,56,132.0,84,117
20190302T11-07,3384,1008,56,135.0,86,151
20190302T10-07,3426,994,54,103.0,84,149
20190302T09-07,3446,1002,52,65.0,88,135
20190302T08-07,3451,997,51,19.0,86,148
20190302T07-07,3452,945,52,0.0,87,235
20190302T06-07,3447,911,52,0.0,85,329
20190302T05-07,3424,917,51,0.0,84,428
20190302T04-07,3354,853,51,0.0,85,368
20190302T03-07,3417,885,50,0.0,82,271
20190302T02-07,3480,1060,53,0.0,85,251
20190302T01-07,3410,1290,53,0.0,80,328
20190302T00-07,3360,1386,52,0.0,81,399
20190301T23-07,3138,1356,54,0.0,84,646
20190301T22-07,3046,1590,54,0.0,75,769
20190301T21-07,3023,1644,55,0.0,74,761
20190301T20-07,3387,1624,56,0.0,73,706
20190301T19-07,3491,1598,56,0.0,71,644
20190301T18-07,3245,1526,59,81.0,58,531
20190301T17-07,2899,1329,60,327.0,58,513
20190301T16-07,3072,1108,61,698.0,56,541
20190301T15-07,3313,732,59,775.0,57,560
20190301T14-07,3099,802,60,791.0,58,647
20190301T13-07,3216,745,60,798.0,59,643
20190301T12-07,3580,754,61,773.0,58,470
20190301T11-07,3640,745,58,647.0,57,419
20190301T10-07,3750,856,58,444.0,56,481
20190301T09-07,3786,935,55,234.0,58,632
20190301T08-07,3774,937,56,37.0,59,812
20190301T07-07,3773,868,55,0.0,57,951
20190301T06-07,3626,780,54,0.0,55,1004
20190301T05-07,3569,753,53,0.0,57,1072
20190301T04-07,3618,789,51,0.0,56,1033
20190301T03-07,3465,755,52,0.0,55,1437
20190301T02-07,3516,776,54,0.0,55,1535
20190301T01-07,3545,842,53,0.0,54,1541
20190301T00-07,3642,1093,51,0.0,56,1575
20190228T23-07,3762,1182,53,0.0,60,1539
20190228T22-07,3851,1247,54,0.0,59,1555
20190228T21-07,3920,1243,55,0.0,58,1514
20190228T20-07,4021,1246,54,0.0,58,1459
20190228T19-07,3693,1239,56,3.0,60,1515
20190228T18-07,2845,980,56,211.0,61,1562
20190228T17-07,2374,915,58,467.0,57,1437
20190228T16-07,2336,704,58,640.0,59,1228
20190228T15-07,2514,607,58,684.0,60,1097
20190228T14-07,2677,608,58,598.0,56,1138
20190228T13-07,2909,632,58,740.0,58,1205
20190228T12-07,3289,607,57,692.0,56,1157
20190228T11-07,3800,635,57,588.0,59,899
20190228T10-07,3887,796,56,505.0,55,722
20190228T09-07,3935,844,54,390.0,55,725
20190228T08-07,4018,1055,54,36.0,58,714
20190228T07-07,3973,1062,55,0.0,58,705
20190228T06-07,4005,1051,55,0.0,58,891
20190228T05-07,3960,1059,55,0.0,56,778
20190228T04-07,3957,1004,57,0.0,60,796
20190228T03-07,3915,856,55,0.0,54,1028
20190228T02-07,3773,860,57,0.0,58,1163
20190228T01-07,3761,1054,56,1.0,55,1259
20190228T00-07,3775,1225,57,0.0,56,1321
20190227T23-07,3854,1213,57,1.0,57,1360
20190227T22-07,3902,1281,56,0.0,56,1269
20190227T21-07,3915,1356,56,0.0,59,1202
20190227T20-07,3933,1486,56,1.0,54,959
20190227T19-07,3995,1418,56,5.0,58,958
20190227T18-07,3934,1277,59,283.0,55,1076
20190227T17-07,3459,1086,58,611.0,58,1218
20190227T16-07,3433,993,59,789.0,57,1112
20190227T15-07,3415,979,59,776.0,58,973
20190227T14-07,3636,986,57,653.0,57,872
20190227T13-07,3891,1074,56,618.0,56,762
20190227T12-07,3901,1163,55,603.0,59,710
20190227T11-07,3964,1215,56,537.0,54,698
20190227T10-07,3978,1197,56,420.0,58,674
20190227T09-07,4117,1285,56,216.0,57,587
20190227T08-07,4125,1348,56,46.0,53,611
20190227T07-07,4121,1291,55,0.0,55,648
20190227T06-07,4142,1268,56,0.0,53,722
20190227T05-07,4149,1256,53,0.0,54,740
20190227T04-07,4154,1271,57,0.0,56,719
20190227T03-07,4066,1253,57,0.0,54,779
20190227T02-07,4011,1254,55,0.0,52,701
20190227T01-07,3860,1296,56,0.0,53,726
20190227T00-07,4040,1357,56,0.0,55,642
20190226T23-07,3849,1420,57,0.0,53,612
20190226T22-07,3584,1388,57,0.0,53,615
20190226T21-07,3617,1387,56,0.0,54,758
20190226T20-07,3976,1480,58,0.0,54,957
20190226T19-07,3938,1368,57,4.0,52,997
20190226T18-07,3628,1310,60,126.0,53,1060
20190226T17-07,3223,1422,58,446.0,48,1147
20190226T16-07,2716,1156,58,659.0,53,1446
20190226T15-07,2801,1053,57,812.0,53,1546
20190226T14-07,2954,1000,57,813.0,49,1572
20190226T13-07,3348,997,55,818.0,53,1578
20190226T12-07,3394,990,57,854.0,48,1555
20190226T11-07,3358,1005,55,872.0,51,1623
20190226T10-07,3451,1006,56,766.0,50,1627
20190226T09-07,3661,1231,53,402.0,51,1658
20190226T08-07,3750,1400,55,51.0,50,1672
20190226T07-07,3785,1361,52,0.0,48,1677
20190226T06-07,3787,1255,55,0.0,51,1658
20190226T05-07,3693,1217,56,0.0,51,1646
20190226T04-07,3673,1209,56,0.0,50,1561
20190226T03-07,3560,1134,57,0.0,50,1372
20190226T02-07,3312,1046,53,0.0,50,1199
20190226T01-07,3181,1137,41,0.0,49,1005
20190226T00-07,3133,1300,57,0.0,50,968
20190225T23-07,3495,1246,57,0.0,51,1021
20190225T22-07,3660,1208,60,0.0,47,968
20190225T21-07,3757,1238,60,0.0,50,913
20190225T20-07,3784,1341,59,0.0,48,1032
20190225T19-07,3701,1447,60,1.0,47,1080
20190225T18-07,3449,1446,60,282.0,47,1070
20190225T17-07,3060,1261,61,755.0,46,1026
20190225T16-07,3072,1064,60,894.0,44,1036
20190225T15-07,3234,1001,59,875.0,49,1065
20190225T14-07,3323,1049,61,819.0,46,1085
20190225T13-07,3252,1122,60,835.0,46,1102
20190225T12-07,3465,1101,59,791.0,47,1028
20190225T11-07,3507,1008,57,569.0,46,1049
20190225T10-07,3602,1005,57,356.0,48,1059
20190225T09-07,3818,1225,56,216.0,44,1074
20190225T08-07,3937,1397,57,29.0,45,1233
20190225T07-07,3960,1356,57,0.0,46,1236
20190225T06-07,4004,1270,58,0.0,46,1317
20190225T05-07,4005,1237,58,0.0,47,1531
20190225T04-07,3981,1021,57,0.0,46,1545
20190225T03-07,3919,1012,60,1.0,46,1585
20190225T02-07,3977,1015,58,0.0,47,1528
20190225T01-07,3986,1100,59,0.0,47,1497
20190225T00-07,3996,1371,58,0.0,47,1529
20190224T23-07,4024,1482,58,0.0,46,1551
20190224T22-07,3983,1517,59,0.0,47,1526
20190224T21-07,3978,1450,59,0.0,45,1448
20190224T20-07,3816,1520,57,0.0,45,1321
20190224T19-07,3597,1590,60,2.0,45,1084
20190224T18-07,2795,1425,59,277.0,46,1120
20190224T17-07,1987,1293,61,732.0,45,1144
20190224T16-07,1939,1082,60,876.0,46,1194
20190224T15-07,2054,997,61,887.0,45,1148
20190224T14-07,2000,1002,61,850.0,46,1092
20190224T13-07,2197,1005,58,833.0,43,1077
20190224T12-07,2937,1059,62,864.0,46,1092
20190224T11-07,3171,1074,58,892.0,44,1057
20190224T10-07,3309,1048,60,873.0,45,1078
20190224T09-07,3507,1210,60,367.0,45,1101
20190224T08-07,3726,1365,60,36.0,47,1069
20190224T07-07,3798,1329,58,0.0,44,1065
20190224T06-07,3810,1284,60,0.0,45,1042
20190224T05-07,3808,1248,58,0.0,44,1112
20190224T04-07,3790,1217,59,0.0,46,1121
20190224T03-07,3812,1296,61,0.0,44,1084
20190224T02-07,3805,1266,58,0.0,44,1072
20190224T01-07,3697,1482,58,0.0,46,1010
20190224T00-07,3705,1606,59,0.0,46,1106
20190223T23-07,3764,1581,60,0.0,44,1150
20190223T22-07,3799,1594,56,0.0,46,1302
20190223T21-07,3751,1432,58,0.0,45,1420
20190223T20-07,3696,1582,55,0.0,45,1404
20190223T19-07,3435,1543,57,3.0,44,1467
20190223T18-07,2718,1379,56,282.0,45,1516
20190223T17-07,2304,1218,58,775.0,45,1486
20190223T16-07,2224,1176,55,889.0,45,1238
20190223T15-07,2164,975,58,859.0,47,1280
20190223T14-07,2156,855,56,868.0,43,1275
20190223T13-07,2229,855,57,832.0,48,1272
20190223T12-07,2387,859,56,871.0,45,1287
20190223T11-07,2519,865,54,898.0,46,1341
20190223T10-07,2576,859,57,889.0,45,1351
20190223T09-07,3354,882,53,583.0,43,1379
20190223T08-07,3739,1116,55,62.0,44,1488
20190223T07-07,3835,1089,54,0.0,46,1427
20190223T06-07,3848,1000,53,0.0,47,1319
20190223T05-07,3810,1052,55,0.0,45,1200
20190223T04-07,3855,1009,53,0.0,45,1023
20190223T03-07,3855,1047,54,0.0,45,912
20190223T02-07,3832,1238,55,0.0,48,1000
20190223T01-07,3821,1262,54,0.0,47,1045
20190223T00-07,3811,1351,56,0.0,46,984
20190222T23-07,3784,1352,55,0.0,45,969
20190222T22-07,3765,1439,54,0.0,47,982
20190222T21-07,3780,1434,56,0.0,47,881
20190222T20-07,3638,1420,55,0.0,44,967
20190222T19-07,3217,1635,55,1.0,46,863
20190222T18-07,2402,1456,57,240.0,45,669
20190222T17-07,2076,1310,56,710.0,44,621
20190222T16-07,1944,1237,54,862.0,46,703
20190222T15-07,2078,1165,56,782.0,46,509
20190222T14-07,2317,1124,55,766.0,44,327
20190222T13-07,2681,1122,55,658.0,42,153
20190222T12-07,3051,1143,54,473.0,46,56
20190222T11-07,3610,1273,51,286.0,42,44
20190222T10-07,3763,1325,53,115.0,43,31
20190222T09-07,3836,1461,51,46.0,41,44
20190222T08-07,3791,1458,50,5.0,42,119
20190222T07-07,3825,1404,50,0.0,43,228
20190222T06-07,3841,1313,50,0.0,42,330
20190222T05-07,3864,1317,50,0.0,45,423
20190222T04-07,3902,1312,53,0.0,42,587
20190222T03-07,3778,1474,51,0.0,46,668
20190222T02-07,3800,1484,51,0.0,45,759
20190222T01-07,3784,1288,53,0.0,45,831
20190222T00-07,3656,1293,51,0.0,47,859
20190221T23-07,3700,1305,53,0.0,46,840
20190221T22-07,3739,1311,52,0.0,45,871
20190221T21-07,3713,1312,55,0.0,44,981
20190221T20-07,3712,1548,54,0.0,44,877
20190221T19-07,3708,1353,57,1.0,45,853
20190221T18-07,3714,1159,57,52.0,45,879
20190221T17-07,3733,1123,57,170.0,44,871
20190221T16-07,3707,1148,54,312.0,48,892
20190221T15-07,3683,1120,56,340.0,46,896
20190221T14-07,3736,1112,55,352.0,46,885
20190221T13-07,3710,1109,56,333.0,43,848
20190221T12-07,3664,1127,44,248.0,44,745
20190221T11-07,3654,1131,52,130.0,47,698
20190221T10-07,3651,1382,54,76.0,45,524
20190221T09-07,3675,1429,50,33.0,46,486
20190221T08-07,3688,1271,50,4.0,44,495
20190221T07-07,3680,1211,51,0.0,46,332
20190221T06-07,3759,1223,52,0.0,46,210
20190221T05-07,4033,1076,53,0.0,47,137
20190221T04-07,4051,1042,55,0.0,46,75
20190221T03-07,4086,1099,56,0.0,46,51
20190221T02-07,4007,1148,52,0.0,44,74
20190221T01-07,4077,1426,55,0.0,47,97
20190221T00-07,4061,1512,55,0.0,59,131
20190220T23-07,4041,1512,55,0.0,57,301
20190220T22-07,4007,1552,55,0.0,59,537
20190220T21-07,3952,1657,54,0.0,56,718
20190220T20-07,3917,1585,56,0.0,59,797
20190220T19-07,3912,1499,56,0.0,57,822
20190220T18-07,3640,1378,57,33.0,59,826
20190220T17-07,3399,1248,57,119.0,57,1027
20190220T16-07,3448,1327,55,172.0,58,1029
20190220T15-07,3525,1227,57,245.0,57,976
20190220T14-07,3407,1068,56,287.0,58,974
20190220T13-07,3462,1094,55,403.0,55,1000
20190220T12-07,3517,1080,54,343.0,54,1002
20190220T11-07,3626,1222,52,261.0,58,1021
20190220T10-07,3664,1077,55,168.0,55,1097
20190220T09-07,3680,1142,52,90.0,59,1158
20190220T08-07,3701,1236,53,19.0,58,1245
20190220T07-07,3726,1256,52,0.0,60,1294
20190220T06-07,3755,1194,52,0.0,60,1274
20190220T05-07,3737,1192,54,0.0,61,1233
20190220T04-07,3764,1177,54,0.0,61,1323
20190220T03-07,3757,1156,54,0.0,59,1341
20190220T02-07,3820,990,53,0.0,58,1286
20190220T01-07,3823,1145,53,0.0,59,1204
20190220T00-07,3842,1430,54,0.0,45,1121
20190219T23-07,3845,1544,53,0.0,46,1046
20190219T22-07,3811,1736,54,0.0,44,957
20190219T21-07,3802,1743,55,0.0,48,889
20190219T20-07,3653,1718,55,0.0,43,725
20190219T19-07,3076,1761,55,1.0,46,660
20190219T18-07,2988,1466,57,227.0,47,613
20190219T17-07,2725,1229,55,645.0,44,704
20190219T16-07,2565,1089,56,714.0,46,796
20190219T15-07,2950,1048,56,699.0,44,794
20190219T14-07,3337,1031,56,682.0,47,656
20190219T13-07,3424,1033,55,682.0,51,530
20190219T12-07,3515,1067,53,686.0,53,369
20190219T11-07,3525,1034,55,631.0,53,205
20190219T10-07,3823,1046,54,510.0,56,100
20190219T09-07,3975,1252,52,190.0,53,68
20190219T08-07,3986,1331,51,17.0,55,76
20190219T07-07,3995,1343,51,0.0,57,47
20190219T06-07,4000,1353,50,0.0,53,62
20190219T05-07,3994,1344,53,0.0,56,51
20190219T04-07,3977,1337,54,0.0,53,42
20190219T03-07,3922,1315,54,0.0,55,48
20190219T02-07,3877,1265,53,0.0,57,103
20190219T01-07,3880,1287,55,0.0,53,142
20190219T00-07,3877,1508,54,0.0,56,189
20190218T23-07,3871,1524,57,0.0,53,228
20190218T22-07,3844,1738,54,0.0,55,232
20190218T21-07,3932,1855,57,0.0,53,229
20190218T20-07,3993,1850,56,0.0,56,233
20190218T19-07,3983,1804,58,1.0,54,274
20190218T18-07,3972,1432,56,72.0,55,347
20190218T17-07,3785,1282,56,200.0,54,351
20190218T16-07,4367,1192,56,318.0,54,320
20190218T15-07,3046,1232,57,369.0,53,256
20190218T14-07,3666,1176,57,467.0,52,188
20190218T13-07,3722,1083,54,532.0,57,119
20190218T12-07,3765,1068,54,429.0,52,132
20190218T11-07,3787,1073,52,279.0,57,181
20190218T10-07,4126,1029,52,149.0,56,191
20190218T09-07,4107,1212,50,78.0,56,194
20190218T08-07,4090,1309,51,10.0,56,162
20190218T07-07,4074,1275,48,0.0,57,160
20190218T06-07,4055,1292,52,0.0,56,200
20190218T05-07,4059,1303,52,0.0,53,150
20190218T04-07,4063,1266,53,0.0,56,127
20190218T03-07,4067,1275,52,0.0,57,130
20190218T02-07,4055,1284,52,0.0,59,152
20190218T01-07,4073,1289,54,0.0,58,140
20190218T00-07,4009,1560,53,0.0,56,116
20190217T23-07,4075,1625,55,0.0,59,104
20190217T22-07,4076,1777,54,0.0,58,144
20190217T21-07,4057,1774,56,0.0,56,225
20190217T20-07,4074,1766,57,0.0,56,203
20190217T19-07,4052,1719,58,1.0,53,163
20190217T18-07,3922,1397,60,108.0,50,199
20190217T17-07,3708,1289,60,382.0,49,218
20190217T16-07,3700,1050,60,436.0,49,231
20190217T15-07,3632,1143,60,366.0,50,180
20190217T14-07,3499,1137,61,452.0,49,155
20190217T13-07,3500,1125,58,556.0,50,177
20190217T12-07,3401,1029,60,568.0,56,239
20190217T11-07,3682,1000,57,456.0,57,278
20190217T10-07,3860,1004,58,443.0,58,287
20190217T09-07,3997,1032,55,153.0,56,247
20190217T08-07,3933,1313,57,8.0,58,296
20190217T07-07,3967,1203,55,0.0,56,368
20190217T06-07,3983,1207,57,0.0,58,306
20190217T05-07,4019,1235,57,0.0,57,340
20190217T04-07,4022,1300,56,0.0,58,418
20190217T03-07,4010,1281,56,0.0,56,533
20190217T02-07,3996,1285,57,0.0,57,574
20190217T01-07,3993,1293,56,0.0,59,557
20190217T00-07,3949,1486,56,0.0,56,523
20190216T23-07,3917,1617,56,0.0,59,600
20190216T22-07,3943,1711,55,0.0,58,598
20190216T21-07,4005,1765,56,0.0,58,635
20190216T20-07,3917,1718,56,0.0,56,700
20190216T19-07,3796,1654,56,0.0,57,852
20190216T18-07,3344,1437,61,169.0,56,977
20190216T17-07,2672,1296,61,396.0,57,1114
20190216T16-07,2262,1226,63,600.0,57,1072
20190216T15-07,2193,1159,63,784.0,56,1034
20190216T14-07,2344,1176,61,763.0,57,1076
20190216T13-07,2289,1185,62,793.0,56,1126
20190216T12-07,2739,1008,59,830.0,57,1185
20190216T11-07,2855,995,58,851.0,57,1093
20190216T10-07,3500,1001,59,618.0,56,1061
20190216T09-07,3698,1104,59,101.0,57,1293
20190216T08-07,3645,1190,55,3.0,58,1432
20190216T07-07,3649,1115,55,0.0,61,1459
20190216T06-07,3656,1090,56,0.0,61,1378
20190216T05-07,3521,1203,56,0.0,63,1240
20190216T04-07,3463,1185,58,0.0,66,1321
20190216T03-07,3599,1202,56,0.0,65,1137
20190216T02-07,3482,1229,58,0.0,64,1088
20190216T01-07,3359,1466,59,0.0,64,955
20190216T00-07,3400,1687,59,0.0,66,736
20190215T23-07,3383,1783,62,0.0,60,591
20190215T22-07,3417,1777,57,0.0,61,554
20190215T21-07,3431,1768,57,0.0,61,544
20190215T20-07,3337,1765,56,0.0,62,718
20190215T19-07,3072,1708,60,0.0,58,1096
20190215T18-07,2861,1514,59,170.0,57,1186
20190215T17-07,2729,1150,59,656.0,56,1356
20190215T16-07,2821,1132,62,845.0,55,1388
20190215T15-07,3087,1024,61,835.0,57,1342
20190215T14-07,2878,976,65,771.0,51,1400
20190215T13-07,2740,977,64,784.0,56,1445
20190215T12-07,2690,984,63,817.0,55,1375
20190215T11-07,2604,986,65,869.0,54,1329
20190215T10-07,3007,983,63,811.0,54,1208
20190215T09-07,3408,1091,59,436.0,53,1141
20190215T08-07,3468,1281,51,25.0,51,1020
20190215T07-07,3458,1188,59,0.0,50,1053
20190215T06-07,3456,1150,59,0.0,53,1100
20190215T05-07,3464,1134,58,0.0,51,1244
20190215T04-07,3522,1009,60,0.0,52,1289
20190215T03-07,3462,989,58,0.0,52,1231
20190215T02-07,3472,984,58,0.0,53,1182
20190215T01-07,3479,1007,57,0.0,51,1142
20190215T00-07,3556,1135,58,0.0,51,1105
20190214T23-07,3568,1220,59,0.0,50,997
20190214T22-07,3574,1426,63,0.0,49,768
20190214T21-07,3569,1429,61,0.0,49,821
20190214T20-07,3573,1313,63,0.0,48,848
20190214T19-07,3535,1404,61,1.0,51,881
20190214T18-07,3513,1208,62,12.0,47,829
20190214T17-07,3399,1146,62,51.0,47,902
20190214T16-07,3441,1167,60,83.0,47,859
20190214T15-07,3424,1168,63,137.0,50,863
20190214T14-07,3466,1253,62,216.0,47,854
20190214T13-07,3619,1013,64,224.0,49,829
20190214T12-07,3677,994,61,172.0,45,895
20190214T11-07,3736,1192,60,138.0,47,932
20190214T10-07,3675,1150,63,81.0,45,928
20190214T09-07,3635,1136,59,34.0,48,923
20190214T08-07,3568,1042,59,1.0,48,937
20190214T07-07,3612,1039,58,0.0,47,1088
20190214T06-07,3538,1009,57,0.0,48,1233
20190214T05-07,3510,1003,61,0.0,46,1370
20190214T04-07,3510,1016,59,0.0,48,1330
20190214T03-07,3518,1002,60,0.0,50,1351
20190214T02-07,3510,1124,60,0.0,45,1429
20190214T01-07,3436,1120,57,0.0,46,1411
20190214T00-07,3453,1291,59,0.0,46,1580
20190213T23-07,3556,1335,58,0.0,48,1629
20190213T22-07,3522,1596,59,0.0,47,1589
20190213T21-07,3527,1764,58,0.0,46,1577
20190213T20-07,3511,1764,60,0.0,45,1566
20190213T19-07,3548,1648,58,0.0,44,1582
20190213T18-07,3610,1627,59,38.0,46,1519
20190213T17-07,3548,1611,62,128.0,48,1471
20190213T16-07,3545,1416,56,133.0,44,1430
20190213T15-07,3538,1372,56,132.0,46,1426
20190213T14-07,3556,1416,57,187.0,44,1326
20190213T13-07,3466,1393,59,260.0,46,1377
20190213T12-07,3472,1381,58,217.0,50,1414
20190213T11-07,3472,1317,62,276.0,44,1470
20190213T10-07,3415,1318,61,192.0,44,1507
20190213T09-07,3320,1302,62,112.0,44,1455
20190213T08-07,3251,1339,62,5.0,48,1546
20190213T07-07,3193,1324,61,0.0,45,1518
20190213T06-07,3179,1087,62,0.0,47,1548
20190213T05-07,3178,993,62,0.0,42,1452
20190213T04-07,3181,1014,63,0.0,44,1387
20190213T03-07,3168,997,63,0.0,46,1270
20190213T02-07,3144,1146,63,0.0,43,1328
20190213T01-07,3239,1287,60,0.0,45,1301
20190213T00-07,3243,1432,63,0.0,42,1327
20190212T23-07,3196,1554,63,0.0,47,1401
20190212T22-07,3161,1718,64,0.0,42,1375
20190212T21-07,3163,1682,62,0.0,49,1480
20190212T20-07,3207,1687,62,0.0,45,1525
20190212T19-07,3440,1648,64,0.0,46,1390
20190212T18-07,3511,1552,63,75.0,45,1320
20190212T17-07,3536,1641,62,429.0,41,1246
20190212T16-07,3758,1239,61,549.0,43,1266
20190212T15-07,3877,1087,63,552.0,42,1281
20190212T14-07,3877,900,64,705.0,43,1234
20190212T13-07,3889,972,62,676.0,40,1260
20190212T12-07,3887,1045,62,776.0,43,1236
20190212T11-07,3803,949,61,815.0,42,1338
20190212T10-07,3818,929,60,559.0,40,1355
20190212T09-07,3834,993,60,292.0,44,1424
20190212T08-07,3875,1094,57,21.0,40,1520
20190212T07-07,3884,1077,59,0.0,42,1568
20190212T06-07,3869,1042,59,0.0,43,1572
20190212T05-07,3904,938,61,0.0,42,1626
20190212T04-07,3936,1032,60,0.0,42,1591
20190212T03-07,3905,1170,62,0.0,42,1548
20190212T02-07,3906,1188,62,0.0,43,1516
20190212T01-07,3885,1155,60,0.0,43,1554
20190212T00-07,3881,1164,62,0.0,41,1529
20190211T23-07,3838,1327,63,0.0,44,1445
20190211T22-07,3827,1536,62,0.0,43,1410
20190211T21-07,3854,1532,59,0.0,46,1455
20190211T20-07,3843,1564,62,0.0,41,1473
20190211T19-07,3830,1536,62,0.0,39,1435
20190211T18-07,3700,1485,61,152.0,41,1306
20190211T17-07,3666,1227,61,640.0,41,1251
20190211T16-07,3519,1161,59,866.0,40,1329
20190211T15-07,3585,1033,60,846.0,38,1321
20190211T14-07,3729,878,60,762.0,40,1272
20190211T13-07,3689,810,59,717.0,39,1317
20190211T12-07,3776,794,55,721.0,41,1348
20190211T11-07,3869,812,54,693.0,40,1241
20190211T10-07,3787,873,55,567.0,40,1238
20190211T09-07,3684,982,47,235.0,40,1390
20190211T08-07,3649,1065,54,12.0,39,2138
20190211T07-07,3672,972,55,0.0,40,1102
20190211T06-07,3673,997,56,0.0,39,1073
20190211T05-07,3681,958,59,0.0,42,1081
20190211T04-07,3785,953,59,0.0,39,1019
20190211T03-07,3872,972,58,0.0,40,1238
20190211T02-07,3928,1129,57,0.0,41,719
20190211T01-07,3909,1172,59,0.0,42,788
20190211T00-07,3898,1185,59,0.0,43,903
20190210T23-07,3961,1433,59,0.0,43,745
20190210T22-07,3927,1515,60,0.0,45,674
20190210T21-07,3886,1589,60,0.0,43,636
20190210T20-07,3851,1589,59,0.0,46,548
20190210T19-07,3885,1543,62,0.0,44,487
20190210T18-07,3802,1468,61,59.0,47,477
20190210T17-07,3834,1265,61,248.0,43,357
20190210T16-07,3906,1076,61,662.0,46,393
20190210T15-07,3973,995,62,725.0,42,434
20190210T14-07,3933,976,64,780.0,44,459
20190210T13-07,3905,999,62,774.0,44,529
20190210T12-07,3836,1005,62,818.0,43,711
20190210T11-07,3652,958,63,871.0,43,771
20190210T10-07,3735,950,64,841.0,44,856
20190210T09-07,3962,1029,65,422.0,48,878
20190210T08-07,4068,1266,64,12.0,44,740
20190210T07-07,4071,1272,64,0.0,44,792
20190210T06-07,3993,1241,62,0.0,45,942
20190210T05-07,3965,1210,64,0.0,48,993
20190210T04-07,3900,1173,63,0.0,46,885
20190210T03-07,4026,1057,64,0.0,45,847
20190210T02-07,4120,1115,64,0.0,44,738
20190210T01-07,4077,1191,62,0.0,46,666
20190210T00-07,4096,1077,64,0.0,45,472
20190209T23-07,4080,1154,64,0.0,45,464
20190209T22-07,4105,1254,64,0.0,45,517
20190209T21-07,4100,1265,61,0.0,44,578
20190209T20-07,4029,1135,64,0.0,48,573
20190209T19-07,4020,1192,63,0.0,47,607
20190209T18-07,3789,1166,64,137.0,45,629
20190209T17-07,3283,1094,65,610.0,48,538
20190209T16-07,3349,913,63,730.0,45,488
20190209T15-07,3759,813,65,573.0,46,392
