,natural gas,nuclear,petroleum,other,solar
20190730T13Z,9436.0,3654.0,0,1330.0,210.0
20190730T12Z,8466.0,3656.0,0,1324.0,47.0
20190730T11Z,7922.0,3655.0,0,1314.0,0.0
20190730T10Z,7332.0,3655.0,0,1327.0,0.0
20190730T09Z,7204.0,3652.0,0,1329.0,0.0
20190730T08Z,7370.0,3649.0,0,1323.0,0.0
20190730T07Z,7700.0,3646.0,0,1318.0,0.0
20190730T06Z,8319.0,3643.0,0,1327.0,-1.0
20190730T05Z,9308.0,3642.0,0,1326.0,0.0
20190730T04Z,10962.0,3637.0,0,1437.0,0.0
20190730T03Z,12881.0,3641.0,0,1391.0,0.0
20190730T02Z,14484.0,3635.0,0,1411.0,-1.0
20190730T01Z,15324.0,3641.0,0,1408.0,4.0
20190730T00Z,15921.0,3638.0,0,1415.0,68.0
20190729T23Z,16732.0,3640.0,0,1416.0,193.0
20190729T22Z,16873.0,3639.0,0,1419.0,324.0
20190729T21Z,16900.0,3638.0,0,1426.0,458.0
20190729T20Z,16947.0,3643.0,0,1433.0,725.0
20190729T19Z,16926.0,3640.0,0,1444.0,779.0
20190729T18Z,16539.0,3649.0,0,1447.0,822.0
20190729T17Z,15532.0,3650.0,0,1449.0,854.0
20190729T16Z,14619.0,3657.0,0,1330.0,891.0
20190729T15Z,13517.0,3655.0,0,945.0,715.0
20190729T14Z,12096.0,3656.0,0,870.0,526.0
20190729T13Z,10457.0,3656.0,0,845.0,216.0
20190729T12Z,9144.0,3657.0,0,849.0,40.0
20190729T11Z,8500.0,3657.0,0,838.0,0.0
20190729T10Z,7908.0,3654.0,0,840.0,0.0
20190729T09Z,7600.0,3652.0,0,849.0,0.0
20190729T08Z,7667.0,3654.0,0,811.0,0.0
20190729T07Z,8040.0,3651.0,0,830.0,0.0
20190729T06Z,8626.0,3645.0,0,950.0,0.0
20190729T05Z,9322.0,3641.0,0,1224.0,0.0
20190729T04Z,10493.0,3643.0,0,1584.0,0.0
20190729T03Z,11783.0,3648.0,0,1423.0,-1.0
20190729T02Z,13055.0,3644.0,0,1454.0,0.0
20190729T01Z,13685.0,3642.0,0,1481.0,6.0
20190729T00Z,13876.0,3643.0,0,1518.0,99.0
20190728T23Z,14326.0,3644.0,0,1623.0,262.0
20190728T22Z,14871.0,3642.0,0,1718.0,428.0
20190728T21Z,14894.0,3645.0,0,1752.0,579.0
20190728T20Z,14961.0,3650.0,0,1763.0,652.0
20190728T19Z,15162.0,3656.0,0,1744.0,763.0
20190728T18Z,15072.0,3656.0,0,1746.0,806.0
20190728T17Z,14568.0,3658.0,0,1736.0,834.0
20190728T16Z,13585.0,3663.0,0,1744.0,814.0
20190728T15Z,12191.0,3663.0,0,1708.0,753.0
20190728T14Z,10540.0,3666.0,0,1606.0,496.0
20190728T13Z,9137.0,3662.0,0,1071.0,214.0
20190728T12Z,7529.0,3665.0,0,922.0,38.0
20190728T11Z,7129.0,3655.0,0,928.0,0.0
20190728T10Z,7108.0,3665.0,0,931.0,0.0
20190728T09Z,7222.0,3667.0,0,928.0,0.0
20190728T08Z,7451.0,3665.0,0,946.0,0.0
20190728T07Z,7583.0,3663.0,0,1232.0,0.0
20190728T06Z,7992.0,3660.0,0,1497.0,0.0
20190728T05Z,8998.0,3656.0,0,1538.0,0.0
20190728T04Z,10028.0,3653.0,0,1523.0,0.0
20190728T03Z,11102.0,3654.0,0,1577.0,0.0
20190728T02Z,12221.0,3653.0,0,1645.0,0.0
20190728T01Z,12837.0,3654.0,0,1739.0,2.0
20190728T00Z,13403.0,3651.0,0,1721.0,78.0
20190727T23Z,13995.0,3655.0,0,1774.0,321.0
20190727T22Z,14431.0,3656.0,0,1786.0,531.0
20190727T21Z,14926.0,3656.0,0,1782.0,774.0
20190727T20Z,15339.0,3660.0,0,1777.0,729.0
20190727T19Z,15245.0,3662.0,0,1776.0,785.0
20190727T18Z,14749.0,3663.0,0,1738.0,827.0
20190727T17Z,13852.0,3667.0,0,1721.0,847.0
20190727T16Z,12787.0,3667.0,0,1707.0,866.0
20190727T15Z,11506.0,3673.0,0,1667.0,780.0
20190727T14Z,9951.0,3675.0,0,1572.0,541.0
20190727T13Z,8203.0,3676.0,0,1501.0,230.0
20190727T12Z,7005.0,3673.0,0,1084.0,47.0
20190727T11Z,6719.0,3676.0,0,925.0,0.0
20190727T10Z,6465.0,3674.0,0,927.0,0.0
20190727T09Z,6491.0,3675.0,0,929.0,0.0
20190727T08Z,6708.0,3674.0,0,930.0,0.0
20190727T07Z,7058.0,3671.0,0,968.0,0.0
20190727T06Z,7437.0,3670.0,0,1222.0,0.0
20190727T05Z,8148.0,3669.0,0,1503.0,0.0
20190727T04Z,7257.0,2797.0,0,1536.0,0.0
20190727T03Z,10491.0,3665.0,0,1575.0,0.0
20190727T02Z,11753.0,3665.0,0,1567.0,0.0
20190727T01Z,12465.0,3661.0,0,1626.0,6.0
20190727T00Z,13225.0,3663.0,0,1671.0,62.0
20190726T23Z,13959.0,3663.0,0,1723.0,196.0
20190726T22Z,14195.0,3666.0,0,1745.0,363.0
20190726T21Z,14356.0,3666.0,0,1712.0,398.0
20190726T20Z,14443.0,3668.0,0,1663.0,573.0
20190726T19Z,14710.0,3671.0,0,1660.0,638.0
20190726T18Z,14737.0,3670.0,0,1626.0,603.0
20190726T17Z,14090.0,3668.0,0,1637.0,645.0
20190726T16Z,12949.0,3672.0,0,1618.0,774.0
20190726T15Z,11671.0,3673.0,0,1597.0,649.0
20190726T14Z,10260.0,3673.0,0,1545.0,432.0
20190726T13Z,8821.0,3673.0,0,1525.0,230.0
20190726T12Z,7669.0,3673.0,0,1330.0,57.0
20190726T11Z,7257.0,3669.0,0,982.0,0.0
20190726T10Z,6553.0,3673.0,0,944.0,0.0
20190726T09Z,6205.0,3671.0,0,934.0,0.0
20190726T08Z,6328.0,3667.0,0,932.0,0.0
20190726T07Z,6655.0,3666.0,0,930.0,0.0
20190726T06Z,7365.0,3666.0,0,992.0,-1.0
20190726T05Z,7820.0,3665.0,0,1282.0,0.0
20190726T04Z,8859.0,3665.0,0,1506.0,0.0
20190726T03Z,10153.0,3668.0,0,1505.0,0.0
20190726T02Z,11364.0,3665.0,0,1590.0,-1.0
20190726T01Z,11841.0,3665.0,0,1666.0,2.0
20190726T00Z,12181.0,3665.0,0,1708.0,106.0
20190725T23Z,12412.0,3663.0,0,1755.0,323.0
20190725T22Z,12471.0,3662.0,0,1771.0,473.0
20190725T21Z,12671.0,3666.0,0,1774.0,537.0
20190725T20Z,12894.0,3665.0,0,1731.0,650.0
20190725T19Z,14031.0,3665.0,0,1715.0,550.0
20190725T18Z,14696.0,3658.0,0,1764.0,459.0
20190725T17Z,14158.0,3671.0,0,1746.0,475.0
20190725T16Z,13250.0,3671.0,0,1742.0,520.0
20190725T15Z,12069.0,3675.0,0,1708.0,588.0
20190725T14Z,10829.0,3674.0,0,1637.0,418.0
20190725T13Z,9516.0,3676.0,0,1572.0,194.0
20190725T12Z,8384.0,3673.0,0,1552.0,63.0
20190725T11Z,7778.0,3670.0,0,1525.0,0.0
20190725T10Z,7071.0,3672.0,0,1504.0,0.0
20190725T09Z,6842.0,3671.0,0,1491.0,0.0
20190725T08Z,7006.0,3671.0,0,1486.0,0.0
20190725T07Z,7406.0,3669.0,0,1492.0,0.0
20190725T06Z,7996.0,3671.0,0,1488.0,0.0
20190725T05Z,8976.0,3672.0,0,1485.0,0.0
20190725T04Z,10324.0,3668.0,0,1566.0,0.0
20190725T03Z,11830.0,3668.0,0,1503.0,-1.0
20190725T02Z,13079.0,3669.0,0,1507.0,0.0
20190725T01Z,13786.0,3665.0,0,1554.0,3.0
20190725T00Z,14420.0,3669.0,0,1573.0,71.0
20190724T23Z,15001.0,3661.0,0,1626.0,252.0
20190724T22Z,15468.0,3665.0,0,1667.0,314.0
20190724T21Z,15722.0,3660.0,0,1667.0,415.0
20190724T20Z,16004.0,3668.0,0,1643.0,374.0
20190724T19Z,15950.0,3658.0,0,1642.0,502.0
20190724T18Z,15584.0,3669.0,0,1622.0,675.0
20190724T17Z,14871.0,3672.0,0,1633.0,733.0
20190724T16Z,13951.0,3673.0,0,1612.0,787.0
20190724T15Z,12691.0,3671.0,0,1654.0,637.0
20190724T14Z,11224.0,3677.0,0,1631.0,498.0
20190724T13Z,9736.0,3672.0,0,1574.0,204.0
20190724T12Z,8350.0,3675.0,0,1522.0,53.0
20190724T11Z,7618.0,3670.0,0,1496.0,1.0
20190724T10Z,7084.0,3669.0,0,1332.0,0.0
20190724T09Z,7099.0,3668.0,0,964.0,0.0
20190724T08Z,7270.0,3669.0,0,857.0,0.0
20190724T07Z,7838.0,3662.0,0,646.0,0.0
20190724T06Z,8479.0,3668.0,0,609.0,0.0
20190724T05Z,9472.0,3666.0,0,597.0,0.0
20190724T04Z,10612.0,3663.0,0,542.0,0.0
20190724T03Z,12098.0,3662.0,0,506.0,0.0
20190724T02Z,13156.0,3658.0,0,564.0,0.0
20190724T01Z,13801.0,3663.0,0,581.0,3.0
20190724T00Z,14030.0,3659.0,0,582.0,98.0
20190723T23Z,14193.0,3657.0,0,597.0,267.0
20190723T22Z,14418.0,3655.0,0,855.0,362.0
20190723T21Z,15202.0,3660.0,0,1197.0,402.0
20190723T20Z,15789.0,3663.0,0,1115.0,570.0
20190723T19Z,15893.0,3669.0,0,1097.0,612.0
20190723T18Z,15672.0,3669.0,0,1133.0,592.0
20190723T17Z,15057.0,3673.0,0,1136.0,731.0
20190723T16Z,14012.0,3672.0,0,1128.0,860.0
20190723T15Z,12930.0,3677.0,0,1098.0,742.0
20190723T14Z,11464.0,3679.0,0,1041.0,456.0
20190723T13Z,10064.0,3677.0,0,927.0,181.0
20190723T12Z,8739.0,3678.0,0,903.0,36.0
20190723T11Z,8115.0,3670.0,0,914.0,0.0
20190723T10Z,7431.0,3675.0,0,933.0,-1.0
20190723T09Z,7115.0,3675.0,0,911.0,0.0
20190723T08Z,7280.0,3677.0,0,913.0,0.0
20190723T07Z,7776.0,3671.0,0,905.0,0.0
20190723T06Z,8503.0,3672.0,0,907.0,0.0
20190723T05Z,9483.0,3670.0,0,906.0,0.0
20190723T04Z,10676.0,3669.0,0,907.0,0.0
20190723T03Z,12183.0,3667.0,0,963.0,0.0
20190723T02Z,13508.0,3662.0,0,993.0,0.0
20190723T01Z,14403.0,3656.0,0,1053.0,2.0
20190723T00Z,14827.0,3659.0,0,1097.0,66.0
20190722T23Z,15397.0,3657.0,0,1158.0,275.0
20190722T22Z,15959.0,3659.0,0,1274.0,353.0
20190722T21Z,16305.0,3657.0,0,1458.0,486.0
20190722T20Z,16192.0,3666.0,0,1780.0,574.0
20190722T19Z,16086.0,3669.0,0,1768.0,769.0
20190722T18Z,15829.0,3667.0,0,1733.0,956.0
20190722T17Z,15027.0,3672.0,0,1699.0,954.0
20190722T16Z,14043.0,3672.0,0,1648.0,917.0
20190722T15Z,12751.0,3676.0,0,1622.0,764.0
20190722T14Z,11199.0,3675.0,0,1582.0,519.0
20190722T13Z,9625.0,3679.0,0,1543.0,224.0
20190722T12Z,8173.0,3679.0,0,1526.0,40.0
20190722T11Z,7443.0,3677.0,0,1487.0,0.0
20190722T10Z,6899.0,3675.0,0,1316.0,0.0
20190722T09Z,6586.0,3672.0,0,1196.0,0.0
20190722T08Z,6636.0,3673.0,0,1236.0,0.0
20190722T07Z,6875.0,3665.0,0,1414.0,0.0
20190722T06Z,7505.0,3677.0,0,1484.0,-1.0
20190722T05Z,8461.0,3672.0,0,1487.0,0.0
20190722T04Z,9770.0,3675.0,0,1537.0,0.0
20190722T03Z,11139.0,3665.0,0,1546.0,0.0
20190722T02Z,12359.0,3669.0,0,1576.0,-1.0
20190722T01Z,13112.0,3664.0,0,1563.0,0.0
20190722T00Z,13576.0,3662.0,0,1496.0,40.0
20190721T23Z,14282.0,3663.0,0,1527.0,101.0
20190721T22Z,15106.0,3665.0,0,1581.0,196.0
20190721T21Z,15645.0,3665.0,0,1611.0,344.0
20190721T20Z,15987.0,3645.0,0,1670.0,364.0
20190721T19Z,15593.0,3669.0,0,1765.0,586.0
20190721T18Z,15101.0,3671.0,0,1806.0,734.0
20190721T17Z,14564.0,3674.0,0,1794.0,807.0
20190721T16Z,13472.0,3676.0,0,1732.0,867.0
20190721T15Z,12090.0,3675.0,0,1706.0,768.0
20190721T14Z,10400.0,3676.0,0,1690.0,538.0
20190721T13Z,8487.0,3677.0,0,1593.0,223.0
20190721T12Z,6782.0,3678.0,0,1524.0,48.0
20190721T11Z,6412.0,3677.0,0,1505.0,0.0
20190721T10Z,6341.0,3677.0,0,1449.0,0.0
20190721T09Z,6426.0,3675.0,0,1479.0,0.0
20190721T08Z,6764.0,3675.0,0,1483.0,0.0
20190721T07Z,7335.0,3672.0,0,1489.0,0.0
20190721T06Z,8063.0,3671.0,0,1490.0,0.0
20190721T05Z,8995.0,3669.0,0,1491.0,0.0
20190721T04Z,9874.0,3666.0,0,1534.0,0.0
20190721T03Z,10945.0,3665.0,0,1535.0,0.0
20190721T02Z,11917.0,3665.0,0,1590.0,-1.0
20190721T01Z,12517.0,3666.0,0,1662.0,3.0
20190721T00Z,12853.0,3665.0,0,1648.0,49.0
20190720T23Z,13451.0,3665.0,0,1637.0,159.0
20190720T22Z,14049.0,3667.0,0,1646.0,269.0
20190720T21Z,14575.0,3667.0,0,1705.0,397.0
20190720T20Z,14749.0,3670.0,0,1827.0,530.0
20190720T19Z,14814.0,3671.0,0,1827.0,622.0
20190720T18Z,14590.0,3676.0,0,1779.0,760.0
20190720T17Z,13668.0,3674.0,0,1782.0,843.0
20190720T16Z,12812.0,3675.0,0,1779.0,805.0
20190720T15Z,11816.0,3678.0,0,1762.0,643.0
20190720T14Z,10310.0,3677.0,0,1688.0,483.0
20190720T13Z,8817.0,3679.0,0,1547.0,188.0
20190720T12Z,7662.0,3677.0,0,1496.0,35.0
20190720T11Z,7329.0,3677.0,0,1485.0,0.0
20190720T10Z,7187.0,3672.0,0,1487.0,0.0
20190720T09Z,7290.0,3675.0,0,1489.0,0.0
20190720T08Z,7564.0,3667.0,0,1491.0,0.0
20190720T07Z,8127.0,3666.0,0,1488.0,0.0
20190720T06Z,8939.0,3666.0,0,1482.0,0.0
20190720T05Z,9855.0,3665.0,0,1479.0,0.0
20190720T04Z,10932.0,3663.0,0,1569.0,0.0
20190720T03Z,12165.0,3662.0,0,1527.0,0.0
20190720T02Z,13217.0,3660.0,0,1589.0,0.0
20190720T01Z,13939.0,3659.0,0,1686.0,-1.0
20190720T00Z,14204.0,3657.0,0,1703.0,38.0
20190719T23Z,14788.0,3656.0,0,1751.0,190.0
20190719T22Z,15436.0,3656.0,0,1802.0,316.0
20190719T21Z,16286.0,3661.0,0,1823.0,448.0
20190719T20Z,16608.0,3661.0,0,1829.0,487.0
20190719T19Z,16466.0,3645.0,0,1840.0,604.0
20190719T18Z,15952.0,3663.0,0,1840.0,735.0
20190719T17Z,15323.0,3668.0,0,1826.0,818.0
20190719T16Z,14299.0,3665.0,0,1817.0,857.0
20190719T15Z,13117.0,3666.0,0,1808.0,733.0
20190719T14Z,11677.0,3665.0,0,1776.0,518.0
20190719T13Z,10061.0,3667.0,0,1629.0,221.0
20190719T12Z,8763.0,3667.0,0,1509.0,45.0
20190719T11Z,8071.0,3664.0,0,1493.0,0.0
20190719T10Z,7494.0,3665.0,0,1494.0,0.0
20190719T09Z,7215.0,3663.0,0,1490.0,0.0
20190719T08Z,7364.0,3664.0,0,1494.0,0.0
20190719T07Z,7930.0,3661.0,0,1487.0,0.0
20190719T06Z,8709.0,3661.0,0,1510.0,0.0
20190719T05Z,9718.0,3659.0,0,1531.0,0.0
20190719T04Z,11003.0,3660.0,0,1505.0,0.0
20190719T03Z,12245.0,3656.0,0,1623.0,0.0
20190719T02Z,13500.0,3658.0,0,1734.0,0.0
20190719T01Z,14200.0,3657.0,0,1770.0,5.0
20190719T00Z,14758.0,3656.0,0,1772.0,73.0
20190718T23Z,14952.0,3659.0,0,1772.0,291.0
20190718T22Z,14960.0,3634.0,0,1767.0,500.0
20190718T21Z,14670.0,3666.0,0,1777.0,741.0
20190718T20Z,14645.0,3672.0,0,1785.0,761.0
20190718T19Z,14819.0,3672.0,0,1783.0,816.0
20190718T18Z,14961.0,3673.0,0,1771.0,789.0
20190718T17Z,14821.0,3677.0,0,1772.0,802.0
20190718T16Z,13919.0,3677.0,0,1746.0,763.0
20190718T15Z,12960.0,3676.0,0,1623.0,625.0
20190718T14Z,11629.0,3675.0,0,1604.0,428.0
20190718T13Z,10348.0,3675.0,0,1583.0,217.0
20190718T12Z,9314.0,3678.0,0,1505.0,52.0
20190718T11Z,8790.0,3675.0,0,1486.0,1.0
20190718T10Z,8111.0,3672.0,0,1495.0,0.0
20190718T09Z,7882.0,3672.0,0,1487.0,0.0
20190718T08Z,7941.0,3669.0,0,1482.0,-1.0
20190718T07Z,8384.0,3671.0,0,1481.0,0.0
20190718T06Z,9098.0,3665.0,0,1490.0,0.0
20190718T05Z,10205.0,3665.0,0,1487.0,0.0
20190718T04Z,11453.0,3660.0,0,1656.0,0.0
20190718T03Z,13001.0,3657.0,0,1564.0,0.0
20190718T02Z,14495.0,3658.0,0,1582.0,-1.0
20190718T01Z,15521.0,3655.0,0,1602.0,0.0
20190718T00Z,15937.0,3654.0,0,1560.0,45.0
20190717T23Z,16657.0,3653.0,0,1565.0,209.0
20190717T22Z,16717.0,3660.0,0,1617.0,496.0
20190717T21Z,16843.0,3652.0,0,1713.0,695.0
20190717T20Z,16756.0,3662.0,0,1740.0,697.0
20190717T19Z,16613.0,3668.0,0,1751.0,694.0
20190717T18Z,16023.0,3669.0,0,1721.0,768.0
20190717T17Z,15191.0,3672.0,0,1750.0,819.0
20190717T16Z,14543.0,3673.0,0,1756.0,858.0
20190717T15Z,13497.0,3673.0,0,1741.0,778.0
20190717T14Z,12096.0,3675.0,0,1705.0,517.0
20190717T13Z,10711.0,3675.0,0,1626.0,219.0
20190717T12Z,9368.0,3677.0,0,1548.0,45.0
20190717T11Z,8688.0,3676.0,0,1522.0,1.0
20190717T10Z,8067.0,3673.0,0,1522.0,0.0
20190717T09Z,7875.0,3669.0,0,1519.0,0.0
20190717T08Z,8045.0,3671.0,0,1508.0,0.0
20190717T07Z,8544.0,3664.0,0,1512.0,0.0
20190717T06Z,9307.0,3665.0,0,1549.0,0.0
20190717T05Z,10388.0,3667.0,0,1597.0,-1.0
20190717T04Z,11766.0,3660.0,0,1546.0,0.0
20190717T03Z,13267.0,3659.0,0,1637.0,0.0
20190717T02Z,14630.0,3655.0,0,1696.0,1.0
20190717T01Z,15516.0,3656.0,0,1735.0,0.0
20190717T00Z,15990.0,3661.0,0,1737.0,40.0
20190716T23Z,16149.0,3660.0,0,1738.0,234.0
20190716T22Z,16372.0,3660.0,0,1776.0,549.0
20190716T21Z,16539.0,3664.0,0,1761.0,807.0
20190716T20Z,16661.0,3662.0,0,1769.0,871.0
20190716T19Z,16609.0,3667.0,0,1777.0,960.0
20190716T18Z,16300.0,3670.0,0,1772.0,1022.0
20190716T17Z,15455.0,3669.0,0,1780.0,1014.0
20190716T16Z,14560.0,3677.0,0,1745.0,935.0
20190716T15Z,13727.0,3675.0,0,1718.0,793.0
20190716T14Z,12414.0,3678.0,0,1614.0,516.0
20190716T13Z,11000.0,3679.0,0,1587.0,223.0
20190716T12Z,9713.0,3681.0,0,1550.0,48.0
20190716T11Z,8990.0,3682.0,0,1520.0,2.0
20190716T10Z,8256.0,3682.0,0,1521.0,0.0
20190716T09Z,8055.0,3681.0,0,1500.0,0.0
20190716T08Z,8258.0,3677.0,0,1484.0,0.0
20190716T07Z,8821.0,3676.0,0,1482.0,0.0
20190716T06Z,9636.0,3674.0,0,1481.0,0.0
20190716T05Z,10522.0,3670.0,0,1493.0,0.0
20190716T04Z,11643.0,3668.0,0,1634.0,0.0
20190716T03Z,13261.0,3671.0,0,1613.0,-1.0
20190716T02Z,14623.0,3671.0,0,1664.0,0.0
20190716T01Z,15635.0,3673.0,0,1665.0,1.0
20190716T00Z,16217.0,3670.0,0,1640.0,72.0
20190715T23Z,16852.0,3670.0,0,1651.0,284.0
20190715T22Z,17198.0,3670.0,0,1697.0,516.0
20190715T21Z,17174.0,3666.0,0,1733.0,837.0
20190715T20Z,17100.0,3676.0,0,1763.0,895.0
20190715T19Z,16783.0,3678.0,0,1766.0,999.0
20190715T18Z,16233.0,3677.0,0,1769.0,1019.0
20190715T17Z,15788.0,3680.0,0,1772.0,1037.0
20190715T16Z,15029.0,3682.0,0,1737.0,956.0
20190715T15Z,13813.0,3681.0,0,1687.0,780.0
20190715T14Z,12329.0,3680.0,0,1620.0,523.0
20190715T13Z,10916.0,3686.0,0,1524.0,226.0
20190715T12Z,9843.0,3685.0,0,1233.0,56.0
20190715T11Z,9398.0,3684.0,0,949.0,1.0
20190715T10Z,8904.0,3682.0,0,900.0,0.0
20190715T09Z,8688.0,3674.0,0,891.0,0.0
20190715T08Z,8861.0,3668.0,0,903.0,0.0
20190715T07Z,9292.0,3669.0,0,918.0,0.0
20190715T06Z,10140.0,3673.0,0,932.0,0.0
20190715T05Z,10876.0,3673.0,0,985.0,0.0
20190715T04Z,12041.0,3670.0,0,1073.0,0.0
20190715T03Z,13324.0,3669.0,0,1492.0,0.0
20190715T02Z,14404.0,3666.0,0,1704.0,0.0
20190715T01Z,15208.0,3667.0,0,1698.0,3.0
20190715T00Z,15831.0,3668.0,0,1688.0,104.0
20190714T23Z,16192.0,3667.0,0,1735.0,363.0
20190714T22Z,16414.0,3668.0,0,1757.0,666.0
20190714T21Z,16407.0,3672.0,0,1789.0,905.0
20190714T20Z,16292.0,3676.0,0,1801.0,1006.0
20190714T19Z,15940.0,3681.0,0,1793.0,1024.0
20190714T18Z,15644.0,3680.0,0,1794.0,1055.0
20190714T17Z,15152.0,3686.0,0,1788.0,1020.0
20190714T16Z,13890.0,3684.0,0,1790.0,923.0
20190714T15Z,12747.0,3685.0,0,1774.0,741.0
20190714T14Z,11355.0,3685.0,0,1706.0,502.0
20190714T13Z,9557.0,3687.0,0,1592.0,245.0
20190714T12Z,8317.0,3689.0,0,1135.0,62.0
20190714T11Z,8079.0,3689.0,0,928.0,1.0
20190714T10Z,8046.0,3686.0,0,912.0,-1.0
20190714T09Z,8098.0,3687.0,0,923.0,0.0
20190714T08Z,8329.0,3686.0,0,937.0,0.0
20190714T07Z,8946.0,3681.0,0,951.0,0.0
20190714T06Z,9708.0,3680.0,0,971.0,0.0
20190714T05Z,10524.0,3678.0,0,978.0,0.0
20190714T04Z,11486.0,3680.0,0,1030.0,0.0
20190714T03Z,12364.0,3679.0,0,1448.0,0.0
20190714T02Z,13253.0,3675.0,0,1702.0,-1.0
20190714T01Z,13927.0,3674.0,0,1687.0,1.0
20190714T00Z,14453.0,3675.0,0,1705.0,92.0
20190713T23Z,15194.0,3673.0,0,1746.0,301.0
20190713T22Z,15528.0,3681.0,0,1780.0,519.0
20190713T21Z,15712.0,3683.0,0,1776.0,810.0
20190713T20Z,15643.0,3685.0,0,1786.0,924.0
20190713T19Z,15420.0,3688.0,0,1766.0,937.0
20190713T18Z,15035.0,3687.0,0,1722.0,885.0
20190713T17Z,14225.0,3690.0,0,1652.0,834.0
20190713T16Z,13264.0,3693.0,0,1587.0,809.0
20190713T15Z,12355.0,3694.0,0,1239.0,726.0
20190713T14Z,11110.0,3690.0,0,1006.0,418.0
20190713T13Z,9518.0,3689.0,0,906.0,205.0
20190713T12Z,8130.0,3694.0,0,912.0,68.0
20190713T11Z,7669.0,3696.0,0,907.0,1.0
20190713T10Z,7482.0,3696.0,0,905.0,0.0
20190713T09Z,7417.0,3695.0,0,908.0,0.0
20190713T08Z,7552.0,3693.0,0,911.0,0.0
20190713T07Z,8020.0,3692.0,0,913.0,0.0
20190713T06Z,8852.0,3694.0,0,910.0,-1.0
20190713T05Z,9869.0,3689.0,0,932.0,0.0
20190713T04Z,10792.0,3691.0,0,1057.0,0.0
20190713T03Z,11745.0,3691.0,0,1302.0,0.0
20190713T02Z,12547.0,3685.0,0,1542.0,0.0
20190713T01Z,13213.0,3687.0,0,1579.0,2.0
20190713T00Z,13629.0,3687.0,0,1663.0,38.0
20190712T23Z,14121.0,3687.0,0,1671.0,159.0
20190712T22Z,14362.0,3686.0,0,1690.0,414.0
20190712T21Z,14463.0,3688.0,0,1726.0,510.0
20190712T20Z,14408.0,3688.0,0,1751.0,731.0
20190712T19Z,13848.0,3686.0,0,1759.0,856.0
20190712T18Z,13201.0,3690.0,0,1757.0,794.0
20190712T17Z,12442.0,3691.0,0,1759.0,780.0
20190712T16Z,11383.0,3693.0,0,1758.0,787.0
20190712T15Z,10253.0,3691.0,0,1720.0,653.0
20190712T14Z,9453.0,3689.0,0,1599.0,414.0
20190712T13Z,8702.0,3692.0,0,1433.0,191.0
20190712T12Z,7910.0,3688.0,0,1367.0,58.0
20190712T11Z,7301.0,3688.0,0,1441.0,3.0
20190712T10Z,6764.0,3690.0,0,1414.0,0.0
20190712T09Z,6592.0,3686.0,0,1413.0,0.0
20190712T08Z,6852.0,3687.0,0,1448.0,0.0
20190712T07Z,7391.0,3684.0,0,1460.0,0.0
20190712T06Z,8418.0,3685.0,0,1456.0,0.0
20190712T05Z,9598.0,3680.0,0,1460.0,0.0
20190712T04Z,10734.0,3682.0,0,1540.0,0.0
20190712T03Z,11838.0,3677.0,0,1533.0,0.0
20190712T02Z,12907.0,3678.0,0,1608.0,-1.0
20190712T01Z,13454.0,3671.0,0,1678.0,3.0
20190712T00Z,13499.0,3677.0,0,1645.0,62.0
20190711T23Z,14102.0,3676.0,0,1654.0,187.0
20190711T22Z,14407.0,3679.0,0,1645.0,377.0
20190711T21Z,14452.0,3676.0,0,1678.0,540.0
20190711T20Z,14465.0,3675.0,0,1707.0,534.0
20190711T19Z,14250.0,3684.0,0,1737.0,582.0
20190711T18Z,13663.0,3683.0,0,1735.0,715.0
20190711T17Z,12930.0,3686.0,0,1760.0,795.0
20190711T16Z,12944.0,3687.0,0,1751.0,819.0
20190711T15Z,12807.0,3686.0,0,1691.0,729.0
20190711T14Z,11778.0,3686.0,0,1670.0,520.0
20190711T13Z,10269.0,3688.0,0,1588.0,229.0
20190711T12Z,8926.0,3690.0,0,1513.0,56.0
20190711T11Z,8142.0,3689.0,0,1515.0,0.0
20190711T10Z,7433.0,3690.0,0,1492.0,0.0
20190711T09Z,7133.0,3689.0,0,1476.0,0.0
20190711T08Z,7270.0,3690.0,0,1475.0,0.0
20190711T07Z,7767.0,3687.0,0,1490.0,0.0
20190711T06Z,8594.0,3688.0,0,1488.0,0.0
20190711T05Z,9569.0,3686.0,0,1492.0,0.0
20190711T04Z,10804.0,3680.0,0,1556.0,0.0
20190711T03Z,12242.0,3676.0,0,1606.0,0.0
20190711T02Z,13664.0,3676.0,0,1660.0,0.0
20190711T01Z,14668.0,3678.0,0,1681.0,1.0
20190711T00Z,14959.0,3676.0,0,1704.0,83.0
20190710T23Z,15578.0,3680.0,0,1713.0,235.0
20190710T22Z,16089.0,3678.0,0,1737.0,461.0
20190710T21Z,16328.0,3675.0,0,1735.0,660.0
20190710T20Z,16183.0,3681.0,0,1726.0,824.0
20190710T19Z,16043.0,3689.0,0,1727.0,769.0
20190710T18Z,15200.0,3687.0,0,1741.0,842.0
20190710T17Z,14569.0,3689.0,0,1733.0,864.0
20190710T16Z,13647.0,3693.0,0,1700.0,834.0
20190710T15Z,12282.0,3695.0,0,1691.0,682.0
20190710T14Z,10881.0,3694.0,0,1648.0,510.0
20190710T13Z,9557.0,3700.0,0,1586.0,229.0
20190710T12Z,8347.0,3700.0,0,1520.0,51.0
20190710T11Z,7804.0,3701.0,0,1519.0,0.0
