,natural gas
20191108T20-08,564
20191108T19-08,566
20191108T18-08,566
20191108T17-08,565
20191108T16-08,567
20191108T15-08,566
20191108T14-08,566
20191108T13-08,565
20191108T12-08,567
20191108T11-08,569
20191108T10-08,599
20191108T09-08,601
20191108T08-08,600
20191108T07-08,600
20191108T06-08,595
20191108T05-08,585
20191108T04-08,581
20191108T03-08,592
20191108T02-08,580
20191108T01-08,591
20191108T00-08,584
20191107T23-08,584
20191107T22-08,589
20191107T21-08,588
20191107T20-08,587
20191107T19-08,586
20191107T18-08,566
20191107T17-08,586
20191107T16-08,587
20191107T15-08,564
20191107T14-08,562
20191107T13-08,562
20191107T12-08,586
20191107T11-08,586
20191107T10-08,586
20191107T09-08,586
20191107T08-08,585
20191107T07-08,586
20191107T06-08,582
20191107T05-08,584
20191107T04-08,583
20191107T03-08,583
20191107T02-08,584
20191107T01-08,583
20191107T00-08,558
20191106T23-08,558
20191106T22-08,564
20191106T21-08,585
20191106T20-08,583
20191106T19-08,562
20191106T18-08,585
20191106T17-08,585
20191106T16-08,563
20191106T15-08,563
20191106T14-08,560
20191106T13-08,561
20191106T12-08,562
20191106T11-08,561
20191106T10-08,560
20191106T09-08,561
20191106T08-08,559
20191106T07-08,560
20191106T06-08,557
20191106T05-08,559
20191106T04-08,558
20191106T03-08,558
20191106T02-08,558
20191106T01-08,558
20191106T00-08,558
20191105T23-08,558
20191105T22-08,562
20191105T21-08,558
20191105T20-08,494
20191105T19-08,372
20191105T18-08,255
20191105T17-08,249
20191105T16-08,244
20191105T15-08,177
20191105T14-08,128
20191105T13-08,116
20191105T12-08,116
20191105T11-08,118
20191105T10-08,118
20191105T09-08,116
20191105T08-08,116
20191105T07-08,115
20191105T06-08,116
20191105T05-08,116
20191105T04-08,116
20191105T03-08,116
20191105T02-08,116
20191105T01-08,116
20191105T00-08,116
20191104T23-08,116
20191104T22-08,115
20191104T21-08,113
20191104T20-08,108
20191104T19-08,107
20191104T18-08,146
20191104T17-08,69
20191104T16-08,28
20191104T15-08,19
20191104T14-08,-3
20191104T13-08,-4
20191104T12-08,-2
20191104T11-08,-3
20191104T10-08,-2
20191104T09-08,-2
20191104T08-08,-2
20191104T07-08,-2
20191104T06-08,-2
20191104T05-08,-1
20191104T04-08,-2
20191104T03-08,-2
20191104T02-08,-2
20191104T01-08,-2
20191104T00-08,-1
20191103T23-08,-2
20191103T22-08,-2
20191103T21-08,-1
20191103T20-08,-2
20191103T19-08,-2
20191103T18-08,-1
20191103T17-08,-2
20191103T16-08,-1
20191103T15-08,-2
20191103T14-08,-1
20191103T13-08,-2
20191103T12-08,-1
20191103T11-08,-2
20191103T10-08,-1
20191103T09-08,-2
20191103T08-08,-2
20191103T07-08,-2
20191103T06-08,-2
20191103T05-08,-1
20191103T04-08,-2
20191103T03-08,-2
20191103T02-08,-2
20191103T01-08,-2
20191103T01-07,-2
20191103T00-07,-2
20191102T23-07,-2
20191102T22-07,-2
20191102T21-07,-1
20191102T20-07,-2
20191102T19-07,-2
20191102T18-07,-1
20191102T17-07,-2
20191102T16-07,-1
20191102T15-07,-2
20191102T14-07,-1
20191102T13-07,-2
20191102T12-07,-1
20191102T11-07,-2
20191102T10-07,-2
20191102T09-07,-2
20191102T08-07,-2
20191102T07-07,-1
20191102T06-07,-2
20191102T05-07,-2
20191102T04-07,-2
20191102T03-07,-2
20191102T02-07,-2
20191102T01-07,-2
20191102T00-07,-2
20191101T23-07,-2
20191101T22-07,-2
20191101T21-07,-2
20191101T20-07,-2
20191101T19-07,-1
20191101T18-07,-2
20191101T17-07,-2
20191101T16-07,-1
20191101T15-07,-2
20191101T14-07,-1
20191101T13-07,-2
20191101T12-07,-2
20191101T11-07,-1
20191101T10-07,-2
20191101T09-07,-2
20191101T08-07,-2
20191101T07-07,-2
20191101T06-07,-2
20191101T05-07,-1
20191101T04-07,-2
20191101T03-07,-2
20191101T02-07,-2
20191101T01-07,-2
20191101T00-07,-1
20191031T23-07,-2
20191031T22-07,-2
20191031T21-07,-2
20191031T20-07,-2
20191031T19-07,-1
20191031T18-07,-2
20191031T17-07,-2
20191031T16-07,-1
20191031T15-07,-2
20191031T14-07,-1
20191031T13-07,-2
20191031T12-07,-2
20191031T11-07,-2
20191031T10-07,-1
20191031T09-07,-2
20191031T08-07,-2
20191031T07-07,-2
20191031T06-07,-2
20191031T05-07,-2
20191031T04-07,-2
20191031T03-07,-2
20191031T02-07,-1
20191031T01-07,-2
20191031T00-07,-2
20191030T23-07,-2
20191030T22-07,-2
20191030T21-07,-1
20191030T20-07,-2
20191030T19-07,-2
20191030T18-07,-1
20191030T17-07,-2
20191030T16-07,-1
20191030T15-07,-2
20191030T14-07,-2
20191030T13-07,-1
20191030T12-07,-2
20191030T11-07,-2
20191030T10-07,-2
20191030T09-07,-1
20191030T08-07,-2
20191030T07-07,-2
20191030T06-07,-2
20191030T05-07,-1
20191030T04-07,-2
20191030T03-07,-2
20191030T02-07,-1
20191030T01-07,-2
20191030T00-07,-2
20191029T23-07,-1
20191029T22-07,-2
20191029T21-07,-2
20191029T20-07,-2
20191029T19-07,-1
20191029T18-07,-2
20191029T17-07,-1
20191029T16-07,-2
20191029T15-07,-1
20191029T14-07,-1
20191029T13-07,-1
20191029T12-07,-2
20191029T11-07,-1
20191029T10-07,-1
20191029T09-07,-2
20191029T08-07,-1
20191029T07-07,-2
20191029T06-07,-1
20191029T05-07,-2
20191029T04-07,-1
20191029T03-07,-1
20191029T02-07,-2
20191029T01-07,-1
20191029T00-07,-1
20191028T23-07,-2
20191028T22-07,-1
20191028T21-07,-1
20191028T20-07,-2
20191028T19-07,-1
20191028T18-07,-1
20191028T17-07,-1
20191028T16-07,-1
20191028T15-07,-2
20191028T14-07,-1
20191028T13-07,-1
20191028T12-07,-2
20191028T11-07,-1
20191028T10-07,-2
20191028T09-07,2
20191028T08-07,218
20191028T07-07,248
20191028T06-07,241
20191028T05-07,241
20191028T04-07,241
20191028T03-07,239
20191028T02-07,243
20191028T01-07,254
20191028T00-07,439
20191027T23-07,500
20191027T22-07,546
20191027T21-07,549
20191027T20-07,554
20191027T19-07,554
20191027T18-07,555
20191027T17-07,557
20191027T16-07,552
20191027T15-07,493
20191027T14-07,492
20191027T13-07,529
20191027T12-07,554
20191027T11-07,554
20191027T10-07,553
20191027T09-07,539
20191027T08-07,540
20191027T07-07,539
20191027T06-07,516
20191027T05-07,516
20191027T04-07,516
20191027T03-07,516
20191027T02-07,516
20191027T01-07,518
20191027T00-07,562
20191026T23-07,565
20191026T22-07,566
20191026T21-07,558
20191026T20-07,560
20191026T19-07,557
20191026T18-07,561
20191026T17-07,561
20191026T16-07,560
20191026T15-07,560
20191026T14-07,559
20191026T13-07,559
20191026T12-07,561
20191026T11-07,559
20191026T10-07,561
20191026T09-07,561
20191026T08-07,565
20191026T07-07,566
20191026T06-07,573
20191026T05-07,575
20191026T04-07,564
20191026T03-07,564
20191026T02-07,565
20191026T01-07,563
20191026T00-07,532
20191025T23-07,526
20191025T22-07,552
20191025T21-07,523
20191025T20-07,521
20191025T19-07,524
20191025T18-07,552
20191025T17-07,551
20191025T16-07,544
20191025T15-07,545
20191025T14-07,541
20191025T13-07,521
20191025T12-07,550
20191025T11-07,565
20191025T10-07,569
20191025T09-07,597
20191025T08-07,601
20191025T07-07,603
20191025T06-07,601
20191025T05-07,600
20191025T04-07,601
20191025T03-07,600
20191025T02-07,601
20191025T01-07,602
20191025T00-07,599
20191024T23-07,599
20191024T22-07,600
20191024T21-07,591
20191024T20-07,591
20191024T19-07,589
20191024T18-07,567
20191024T17-07,570
20191024T16-07,565
20191024T15-07,567
20191024T14-07,566
20191024T13-07,565
20191024T12-07,586
20191024T11-07,587
20191024T10-07,590
20191024T09-07,590
20191024T08-07,570
20191024T07-07,569
20191024T06-07,592
20191024T05-07,600
20191024T04-07,600
20191024T03-07,600
20191024T02-07,599
20191024T01-07,598
20191024T00-07,588
20191023T23-07,590
20191023T22-07,565
20191023T21-07,565
20191023T20-07,564
20191023T19-07,567
20191023T18-07,568
20191023T17-07,567
20191023T16-07,566
20191023T15-07,566
20191023T14-07,565
20191023T13-07,566
20191023T12-07,566
20191023T11-07,566
20191023T10-07,565
20191023T09-07,566
20191023T08-07,565
20191023T07-07,566
20191023T06-07,566
20191023T05-07,565
20191023T04-07,565
20191023T03-07,564
20191023T02-07,564
20191023T01-07,562
20191023T00-07,510
20191022T23-07,562
20191022T22-07,565
20191022T21-07,566
20191022T20-07,565
20191022T19-07,565
20191022T18-07,565
20191022T17-07,564
20191022T16-07,564
20191022T15-07,541
20191022T14-07,541
20191022T13-07,564
20191022T12-07,565
20191022T11-07,567
20191022T10-07,564
20191022T09-07,554
20191022T08-07,564
20191022T07-07,566
20191022T06-07,566
20191022T05-07,563
20191022T04-07,565
20191022T03-07,564
20191022T02-07,564
20191022T01-07,565
20191022T00-07,564
20191021T23-07,565
20191021T22-07,589
20191021T21-07,591
20191021T20-07,590
20191021T19-07,590
20191021T18-07,586
20191021T17-07,583
20191021T16-07,581
20191021T15-07,581
20191021T14-07,579
20191021T13-07,566
20191021T12-07,584
20191021T11-07,585
20191021T10-07,584
20191021T09-07,579
20191021T08-07,583
20191021T07-07,582
20191021T06-07,565
20191021T05-07,565
20191021T04-07,564
20191021T03-07,564
20191021T02-07,565
20191021T01-07,565
20191021T00-07,562
20191020T23-07,565
20191020T22-07,587
20191020T21-07,583
20191020T20-07,582
20191020T19-07,579
20191020T18-07,559
20191020T17-07,563
20191020T16-07,564
20191020T15-07,562
20191020T14-07,563
20191020T13-07,573
20191020T12-07,577
20191020T11-07,577
20191020T10-07,561
20191020T09-07,559
20191020T08-07,580
20191020T07-07,562
20191020T06-07,561
20191020T05-07,515
20191020T04-07,423
20191020T03-07,420
20191020T02-07,418
20191020T01-07,422
20191020T00-07,489
20191019T23-07,375
20191019T22-07,289
20191019T21-07,286
20191019T20-07,284
20191019T19-07,280
20191019T18-07,282
20191019T17-07,281
20191019T16-07,281
20191019T15-07,281
20191019T14-07,279
20191019T13-07,281
20191019T12-07,281
20191019T11-07,285
20191019T10-07,285
20191019T09-07,285
20191019T08-07,285
20191019T07-07,285
20191019T06-07,284
20191019T05-07,284
20191019T04-07,282
20191019T03-07,251
20191019T02-07,251
20191019T01-07,279
20191019T00-07,259
20191018T23-07,246
20191018T22-07,184
20191018T21-07,79
20191018T20-07,-4
20191018T19-07,27
20191018T18-07,569
20191018T17-07,565
20191018T16-07,565
20191018T15-07,564
20191018T14-07,564
20191018T13-07,564
20191018T12-07,561
20191018T11-07,564
20191018T10-07,564
20191018T09-07,564
20191018T08-07,564
20191018T07-07,565
20191018T06-07,564
20191018T05-07,564
20191018T04-07,563
20191018T03-07,565
20191018T02-07,564
20191018T01-07,564
20191018T00-07,558
20191017T23-07,560
20191017T22-07,584
20191017T21-07,584
20191017T20-07,584
20191017T19-07,584
20191017T18-07,584
20191017T17-07,581
20191017T16-07,579
20191017T15-07,579
20191017T14-07,584
20191017T13-07,584
20191017T12-07,584
20191017T11-07,584
20191017T10-07,584
20191017T09-07,584
20191017T08-07,593
20191017T07-07,584
20191017T06-07,563
20191017T05-07,593
20191017T04-07,564
20191017T03-07,585
20191017T02-07,595
20191017T01-07,593
20191017T00-07,592
20191016T23-07,592
20191016T22-07,592
20191016T21-07,589
20191016T20-07,564
20191016T19-07,582
20191016T18-07,578
20191016T17-07,573
20191016T16-07,574
20191016T15-07,574
20191016T14-07,575
20191016T13-07,578
20191016T12-07,583
20191016T11-07,588
20191016T10-07,598
20191016T09-07,598
20191016T08-07,602
20191016T07-07,603
20191016T06-07,602
20191016T05-07,601
20191016T04-07,600
20191016T03-07,600
20191016T02-07,600
20191016T01-07,597
20191016T00-07,564
20191015T23-07,585
20191015T22-07,590
20191015T21-07,586
20191015T20-07,583
20191015T19-07,570
20191015T18-07,580
20191015T17-07,576
20191015T16-07,581
20191015T15-07,581
20191015T14-07,581
20191015T13-07,586
20191015T12-07,597
20191015T11-07,596
20191015T10-07,604
20191015T09-07,572
20191015T08-07,596
20191015T07-07,607
20191015T06-07,606
20191015T05-07,602
20191015T04-07,580
20191015T03-07,601
20191015T02-07,598
20191015T01-07,588
20191015T00-07,588
20191014T23-07,588
20191014T22-07,594
20191014T21-07,588
20191014T20-07,579
20191014T19-07,588
20191014T18-07,579
20191014T17-07,579
20191014T16-07,579
20191014T15-07,583
20191014T14-07,584
20191014T13-07,585
20191014T12-07,589
20191014T11-07,584
20191014T10-07,598
20191014T09-07,602
20191014T08-07,604
20191014T07-07,602
20191014T06-07,566
20191014T05-07,587
20191014T04-07,587
20191014T03-07,587
20191014T02-07,564
20191014T01-07,564
20191014T00-07,590
20191013T23-07,565
20191013T22-07,593
20191013T21-07,590
20191013T20-07,587
20191013T19-07,578
20191013T18-07,578
20191013T17-07,578
20191013T16-07,579
20191013T15-07,578
20191013T14-07,584
20191013T13-07,588
20191013T12-07,593
20191013T11-07,598
20191013T10-07,603
20191013T09-07,607
20191013T08-07,603
20191013T07-07,603
20191013T06-07,606
20191013T05-07,568
20191013T04-07,602
20191013T03-07,603
20191013T02-07,603
20191013T01-07,601
20191013T00-07,541
20191012T23-07,580
20191012T22-07,524
20191012T21-07,584
20191012T20-07,587
20191012T19-07,586
20191012T18-07,584
20191012T17-07,584
20191012T16-07,582
20191012T15-07,585
20191012T14-07,586
20191012T13-07,588
20191012T12-07,597
20191012T11-07,602
20191012T10-07,607
20191012T09-07,610
20191012T08-07,612
20191012T07-07,593
20191012T06-07,610
20191012T05-07,611
20191012T04-07,611
20191012T03-07,611
20191012T02-07,610
20191012T01-07,611
20191012T00-07,612
20191011T23-07,611
20191011T22-07,590
20191011T21-07,590
20191011T20-07,585
20191011T19-07,572
20191011T18-07,443
20191011T17-07,439
20191011T16-07,438
20191011T15-07,440
20191011T14-07,488
20191011T13-07,492
20191011T12-07,599
20191011T11-07,486
20191011T10-07,486
20191011T09-07,487
20191011T08-07,439
20191011T07-07,440
20191011T06-07,485
20191011T05-07,487
20191011T04-07,484
20191011T03-07,485
20191011T02-07,490
20191011T01-07,496
20191011T00-07,557
20191010T23-07,562
20191010T22-07,559
20191010T21-07,558
20191010T20-07,557
20191010T19-07,559
20191010T18-07,560
20191010T17-07,584
20191010T16-07,583
20191010T15-07,582
20191010T14-07,583
20191010T13-07,585
20191010T12-07,598
20191010T11-07,604
20191010T10-07,607
20191010T09-07,613
20191010T08-07,611
20191010T07-07,604
20191010T06-07,588
20191010T05-07,585
20191010T04-07,587
20191010T03-07,585
20191010T02-07,587
20191010T01-07,586
20191010T00-07,587
20191009T23-07,585
20191009T22-07,559
20191009T21-07,558
20191009T20-07,558
20191009T19-07,559
20191009T18-07,560
20191009T17-07,559
20191009T16-07,558
20191009T15-07,559
20191009T14-07,585
20191009T13-07,561
20191009T12-07,561
20191009T11-07,592
20191009T10-07,590
20191009T09-07,560
20191009T08-07,560
20191009T07-07,560
20191009T06-07,587
20191009T05-07,587
20191009T04-07,586
20191009T03-07,586
20191009T02-07,586
20191009T01-07,585
20191009T00-07,586
20191008T23-07,586
20191008T22-07,579
20191008T21-07,578
20191008T20-07,577
20191008T19-07,574
20191008T18-07,578
20191008T17-07,580
20191008T16-07,577
20191008T15-07,579
20191008T14-07,579
20191008T13-07,579
20191008T12-07,577
20191008T11-07,578
20191008T10-07,560
20191008T09-07,557
20191008T08-07,557
20191008T07-07,560
20191008T06-07,586
20191008T05-07,587
20191008T04-07,586
20191008T03-07,586
20191008T02-07,587
20191008T01-07,586
20191008T00-07,579
20191007T23-07,577
20191007T22-07,569
20191007T21-07,569
20191007T20-07,568
20191007T19-07,567
20191007T18-07,560
20191007T17-07,560
20191007T16-07,559
20191007T15-07,557
20191007T14-07,559
20191007T13-07,568
20191007T12-07,568
20191007T11-07,569
20191007T10-07,568
20191007T09-07,568
20191007T08-07,568
20191007T07-07,570
20191007T06-07,580
20191007T05-07,581
20191007T04-07,578
20191007T03-07,578
20191007T02-07,579
20191007T01-07,579
20191007T00-07,580
20191006T23-07,578
20191006T22-07,577
20191006T21-07,578
20191006T20-07,577
20191006T19-07,569
20191006T18-07,569
20191006T17-07,571
20191006T16-07,570
20191006T15-07,580
20191006T14-07,580
20191006T13-07,580
20191006T12-07,580
20191006T11-07,579
20191006T10-07,580
20191006T09-07,597
20191006T08-07,596
20191006T07-07,580
20191006T06-07,580
20191006T05-07,580
20191006T04-07,579
20191006T03-07,579
20191006T02-07,579
20191006T01-07,579
20191006T00-07,582
20191005T23-07,581
20191005T22-07,571
20191005T21-07,569
20191005T20-07,569
20191005T19-07,570
20191005T18-07,571
20191005T17-07,574
20191005T16-07,573
20191005T15-07,573
20191005T14-07,571
20191005T13-07,566
20191005T12-07,565
20191005T11-07,569
20191005T10-07,568
20191005T09-07,570
20191005T08-07,570
20191005T07-07,570
20191005T06-07,582
20191005T05-07,583
20191005T04-07,581
20191005T03-07,582
20191005T02-07,582
20191005T01-07,582
20191005T00-07,581
20191004T23-07,581
20191004T22-07,570
20191004T21-07,569
20191004T20-07,569
20191004T19-07,569
20191004T18-07,571
20191004T17-07,572
20191004T16-07,569
20191004T15-07,571
20191004T14-07,569
20191004T13-07,570
20191004T12-07,575
20191004T11-07,576
20191004T10-07,581
20191004T09-07,585
20191004T08-07,589
20191004T07-07,588
20191004T06-07,583
20191004T05-07,582
20191004T04-07,583
20191004T03-07,583
20191004T02-07,582
20191004T01-07,583
20191004T00-07,580
20191003T23-07,581
20191003T22-07,572
20191003T21-07,571
20191003T20-07,570
20191003T19-07,560
20191003T18-07,573
20191003T17-07,572
20191003T16-07,571
20191003T15-07,571
20191003T14-07,571
20191003T13-07,572
20191003T12-07,573
20191003T11-07,572
20191003T10-07,574
20191003T09-07,585
20191003T08-07,585
20191003T07-07,591
20191003T06-07,582
20191003T05-07,584
20191003T04-07,582
20191003T03-07,580
20191003T02-07,583
20191003T01-07,583
20191003T00-07,592
20191002T23-07,593
20191002T22-07,585
20191002T21-07,569
20191002T20-07,559
20191002T19-07,570
20191002T18-07,573
20191002T17-07,571
20191002T16-07,578
20191002T15-07,579
20191002T14-07,581
20191002T13-07,587
20191002T12-07,590
20191002T11-07,591
20191002T10-07,575
20191002T09-07,568
20191002T08-07,583
20191002T07-07,581
20191002T06-07,585
20191002T05-07,585
20191002T04-07,585
20191002T03-07,585
20191002T02-07,584
20191002T01-07,583
20191002T00-07,575
20191001T23-07,573
20191001T22-07,546
20191001T21-07,580
20191001T20-07,580
20191001T19-07,575
20191001T18-07,572
20191001T17-07,571
20191001T16-07,569
20191001T15-07,571
20191001T14-07,575
20191001T13-07,571
20191001T12-07,586
20191001T11-07,586
20191001T10-07,584
20191001T09-07,585
20191001T08-07,584
20191001T07-07,584
20191001T06-07,578
20191001T05-07,585
20191001T04-07,567
20191001T03-07,584
20191001T02-07,585
20191001T01-07,585
20191001T00-07,585
20190930T23-07,584
20190930T22-07,586
20190930T21-07,583
20190930T20-07,568
20190930T19-07,585
20190930T18-07,586
20190930T17-07,567
20190930T16-07,565
20190930T15-07,567
20190930T14-07,575
20190930T13-07,566
20190930T12-07,566
20190930T11-07,590
20190930T10-07,590
20190930T09-07,589
20190930T08-07,590
20190930T07-07,591
20190930T06-07,588
20190930T05-07,596
20190930T04-07,587
20190930T03-07,585
20190930T02-07,585
20190930T01-07,585
20190930T00-07,586
20190929T23-07,585
20190929T22-07,585
20190929T21-07,584
20190929T20-07,584
20190929T19-07,585
20190929T18-07,586
20190929T17-07,586
20190929T16-07,583
20190929T15-07,562
20190929T14-07,560
20190929T13-07,558
20190929T12-07,582
20190929T11-07,585
20190929T10-07,585
20190929T09-07,585
20190929T08-07,584
20190929T07-07,585
20190929T06-07,586
20190929T05-07,586
20190929T04-07,587
20190929T03-07,585
20190929T02-07,586
20190929T01-07,585
20190929T00-07,591
