,coal,natural gas,petroleum,other,solar
20190927T14Z,572,600,0,0,17
20190927T13Z,481,602,0,0,5
20190927T12Z,514,603,0,0,0
20190927T11Z,507,602,0,0,0
20190927T10Z,361,602,0,0,0
20190927T09Z,270,601,0,0,0
20190927T08Z,272,601,0,0,0
20190927T07Z,324,601,0,0,0
20190927T06Z,402,600,0,0,0
20190927T05Z,507,599,0,0,0
20190927T04Z,575,597,0,0,0
20190927T03Z,621,692,0,0,0
20190927T02Z,737,783,0,0,0
20190927T01Z,701,969,0,0,0
20190927T00Z,702,1065,0,0,0
20190926T23Z,673,1174,0,0,3
20190926T22Z,716,1169,5,0,13
20190926T21Z,754,1108,0,0,21
20190926T20Z,785,1021,0,0,23
20190926T19Z,721,1032,0,0,26
20190926T18Z,695,996,0,0,28
20190926T17Z,725,803,0,0,29
20190926T16Z,709,664,0,0,28
20190926T15Z,625,597,0,0,23
20190926T14Z,459,577,0,0,16
20190926T13Z,412,601,0,0,8
20190926T12Z,389,601,0,0,0
20190926T11Z,328,601,0,0,0
20190926T10Z,289,598,0,0,0
20190926T09Z,247,582,0,0,0
20190926T08Z,247,579,0,0,0
20190926T07Z,267,584,0,0,0
20190926T06Z,273,542,0,0,0
20190926T05Z,307,535,0,0,0
20190926T04Z,461,597,0,0,0
20190926T03Z,644,596,0,0,0
20190926T02Z,738,711,0,0,0
20190926T01Z,716,912,0,0,0
20190926T00Z,668,1051,0,0,0
20190925T23Z,669,1143,3,0,3
20190925T22Z,749,1176,3,0,12
20190925T21Z,749,1172,0,0,17
20190925T20Z,716,1175,0,0,25
20190925T19Z,741,1059,0,0,25
20190925T18Z,714,954,0,0,27
20190925T17Z,728,771,0,0,27
20190925T16Z,703,616,0,0,27
20190925T15Z,521,597,0,0,24
20190925T14Z,303,409,0,0,8
20190925T13Z,404,603,0,0,3
20190925T12Z,359,601,0,0,0
20190925T11Z,275,602,0,0,0
20190925T10Z,228,562,0,0,0
20190925T09Z,198,507,0,0,0
20190925T08Z,199,491,0,0,0
20190925T07Z,224,521,0,0,0
20190925T06Z,261,590,0,0,0
20190925T05Z,286,601,0,0,0
20190925T04Z,389,599,0,0,0
20190925T03Z,555,598,0,0,0
20190925T02Z,730,614,0,0,0
20190925T01Z,737,810,0,0,0
20190925T00Z,670,917,0,0,0
20190924T23Z,660,1028,0,0,4
20190924T22Z,735,1030,0,0,15
20190924T21Z,713,1030,0,0,22
20190924T20Z,707,985,0,0,26
20190924T19Z,714,881,0,0,29
20190924T18Z,729,744,0,0,29
20190924T17Z,723,602,0,0,29
20190924T16Z,555,595,9,0,28
20190924T15Z,453,600,0,0,25
20190924T14Z,400,605,0,0,20
20190924T13Z,336,609,0,0,9
20190924T12Z,332,604,0,0,0
20190924T11Z,270,593,0,0,0
20190924T10Z,218,514,0,0,0
20190924T09Z,178,473,0,0,0
20190924T08Z,178,462,0,0,0
20190924T07Z,178,489,0,0,0
20190924T06Z,178,547,0,0,0
20190924T05Z,215,567,0,0,0
20190924T04Z,280,596,0,0,0
20190924T03Z,360,605,0,0,0
20190924T02Z,516,604,0,0,0
20190924T01Z,713,602,0,0,0
20190924T00Z,698,650,0,0,0
20190923T23Z,659,754,0,0,5
20190923T22Z,715,754,0,0,16
20190923T21Z,709,754,0,0,22
20190923T20Z,675,754,0,0,26
20190923T19Z,604,755,0,0,27
20190923T18Z,538,756,0,0,24
20190923T17Z,379,758,0,0,26
20190923T16Z,314,718,0,0,26
20190923T15Z,292,672,0,0,25
20190923T14Z,254,605,0,0,20
20190923T13Z,247,577,0,0,9
20190923T12Z,247,546,0,0,0
20190923T11Z,240,573,0,0,0
20190923T10Z,182,554,0,0,0
20190923T09Z,178,482,0,0,0
20190923T08Z,177,479,0,0,0
20190923T07Z,189,493,0,0,0
20190923T06Z,233,451,0,0,0
20190923T05Z,260,514,0,0,0
20190923T04Z,307,515,0,0,0
20190923T03Z,371,559,0,0,0
20190923T02Z,487,600,0,0,0
20190923T01Z,623,603,0,0,0
20190923T00Z,647,603,0,0,0
20190922T23Z,706,601,0,0,4
20190922T22Z,760,599,0,0,10
20190922T21Z,742,599,0,0,20
20190922T20Z,705,598,0,0,21
20190922T19Z,635,599,0,0,23
20190922T18Z,569,599,0,0,24
20190922T17Z,560,601,0,0,23
20190922T16Z,415,601,0,0,19
20190922T15Z,357,602,0,0,18
20190922T14Z,276,604,0,0,19
20190922T13Z,197,548,0,0,9
20190922T12Z,178,457,0,0,1
20190922T11Z,178,473,0,0,0
20190922T10Z,178,451,0,0,0
20190922T09Z,178,493,0,0,0
20190922T08Z,178,520,0,0,0
20190922T07Z,178,564,0,0,0
20190922T06Z,193,602,0,0,0
20190922T05Z,237,609,0,0,0
20190922T04Z,244,608,0,0,0
20190922T03Z,323,607,0,0,0
20190922T02Z,401,607,0,0,0
20190922T01Z,510,605,0,0,0
20190922T00Z,540,604,0,0,0
20190921T23Z,635,602,0,0,4
20190921T22Z,674,601,0,0,10
20190921T21Z,634,601,0,0,17
20190921T20Z,622,600,0,0,19
20190921T19Z,647,600,0,0,21
20190921T18Z,641,600,0,0,24
20190921T17Z,640,600,5,0,26
20190921T16Z,531,602,0,0,20
20190921T15Z,430,603,0,0,17
20190921T14Z,299,607,0,0,12
20190921T13Z,262,551,0,0,5
20190921T12Z,223,487,0,0,0
20190921T11Z,201,503,0,0,0
20190921T10Z,198,496,0,0,0
20190921T09Z,198,480,0,0,0
20190921T08Z,226,465,0,0,0
20190921T07Z,247,499,0,0,0
20190921T06Z,247,570,0,0,0
20190921T05Z,247,591,0,0,0
20190921T04Z,281,579,0,0,0
20190921T03Z,332,533,0,0,0
20190921T02Z,412,600,0,0,0
20190921T01Z,483,603,0,0,0
20190921T00Z,550,603,0,0,0
20190920T23Z,618,601,0,0,4
20190920T22Z,672,599,0,0,13
20190920T21Z,679,597,0,0,22
20190920T20Z,670,598,0,0,27
20190920T19Z,654,598,0,0,28
20190920T18Z,552,613,0,0,29
20190920T17Z,501,599,0,0,30
20190920T16Z,441,602,0,0,25
20190920T15Z,365,604,0,0,23
20190920T14Z,307,597,0,0,17
20190920T13Z,299,569,0,0,6
20190920T12Z,283,495,0,0,0
20190920T11Z,220,604,0,0,0
20190920T10Z,217,566,0,0,0
20190920T09Z,217,484,0,0,0
20190920T08Z,217,472,0,0,0
20190920T07Z,217,479,0,0,0
20190920T06Z,234,503,0,0,0
20190920T05Z,247,574,0,0,0
20190920T04Z,289,565,0,0,0
20190920T03Z,309,462,0,0,0
20190920T02Z,423,477,0,0,0
20190920T01Z,497,565,0,0,0
20190920T00Z,510,538,0,0,0
20190919T23Z,530,600,0,0,4
20190919T22Z,595,602,0,0,6
20190919T21Z,638,600,0,0,8
20190919T20Z,619,600,0,0,17
20190919T19Z,628,598,0,0,23
20190919T18Z,647,599,0,0,26
20190919T17Z,564,599,0,0,22
20190919T16Z,420,599,0,0,25
20190919T15Z,360,600,0,0,22
20190919T14Z,356,600,2,0,15
20190919T13Z,316,597,0,0,6
20190919T12Z,303,591,0,0,0
20190919T11Z,287,603,0,0,0
20190919T10Z,207,600,0,0,0
20190919T09Z,198,552,0,0,0
20190919T08Z,197,548,0,0,0
20190919T07Z,203,560,0,0,0
20190919T06Z,244,571,0,0,0
20190919T05Z,274,602,0,0,0
20190919T04Z,332,601,0,0,0
20190919T03Z,402,589,0,0,0
20190919T02Z,503,599,0,0,0
20190919T01Z,605,601,0,0,0
20190919T00Z,666,599,0,0,0
20190918T23Z,718,597,0,0,2
20190918T22Z,787,595,0,0,12
20190918T21Z,779,594,0,0,17
20190918T20Z,751,595,0,0,16
20190918T19Z,597,595,0,0,19
20190918T18Z,430,596,0,0,21
20190918T17Z,394,597,0,0,11
20190918T16Z,428,598,0,0,5
20190918T15Z,390,600,0,0,4
20190918T14Z,358,580,0,0,4
20190918T13Z,356,576,0,0,3
20190918T12Z,355,567,0,0,0
20190918T11Z,301,602,0,0,0
20190918T10Z,261,603,0,0,0
20190918T09Z,218,591,0,0,0
20190918T08Z,217,579,0,0,0
20190918T07Z,252,584,0,0,0
20190918T06Z,277,597,0,0,0
20190918T05Z,295,598,0,0,0
20190918T04Z,397,600,0,0,0
20190918T03Z,573,598,0,0,0
20190918T02Z,637,711,0,0,0
20190918T01Z,621,911,0,0,0
20190918T00Z,652,934,0,0,0
20190917T23Z,650,1047,0,0,5
20190917T22Z,770,1036,0,0,16
20190917T21Z,804,1026,0,0,23
20190917T20Z,782,1024,0,0,27
20190917T19Z,752,1006,0,0,29
20190917T18Z,764,881,0,0,30
20190917T17Z,759,770,0,0,29
20190917T16Z,754,597,0,0,28
20190917T15Z,590,594,0,0,24
20190917T14Z,422,571,0,0,16
20190917T13Z,427,603,0,0,7
20190917T12Z,356,603,0,0,1
20190917T11Z,285,603,0,0,0
20190917T10Z,204,590,0,0,0
20190917T09Z,199,533,0,0,0
20190917T08Z,199,523,0,0,0
20190917T07Z,209,541,0,0,0
20190917T06Z,251,598,0,0,0
20190917T05Z,302,600,0,0,0
20190917T04Z,440,599,0,0,0
20190917T03Z,607,598,0,0,0
20190917T02Z,716,683,0,0,0
20190917T01Z,679,863,0,0,0
20190917T00Z,729,1034,0,0,0
20190916T23Z,695,1165,0,0,5
20190916T22Z,725,1196,0,0,16
20190916T21Z,722,1196,0,0,23
20190916T20Z,677,1196,0,0,27
20190916T19Z,727,1094,0,0,27
20190916T18Z,692,1032,0,0,29
20190916T17Z,717,899,0,0,29
20190916T16Z,767,725,0,0,26
20190916T15Z,625,596,0,0,24
20190916T14Z,472,586,0,0,17
20190916T13Z,392,602,0,0,8
20190916T12Z,369,602,0,0,0
20190916T11Z,323,601,0,0,0
20190916T10Z,282,601,0,0,0
20190916T09Z,237,600,0,0,0
20190916T08Z,226,591,0,0,0
20190916T07Z,248,588,0,0,0
20190916T06Z,253,600,0,0,0
20190916T05Z,301,600,0,0,0
20190916T04Z,375,599,0,0,0
20190916T03Z,622,599,0,0,0
20190916T02Z,701,598,0,0,0
20190916T01Z,747,598,0,0,0
20190916T00Z,656,685,0,0,0
20190915T23Z,648,754,0,0,5
20190915T22Z,704,754,0,0,13
20190915T21Z,685,754,0,0,17
20190915T20Z,701,755,0,0,11
20190915T19Z,708,756,0,0,11
20190915T18Z,713,756,0,0,13
20190915T17Z,754,668,0,0,14
20190915T16Z,694,596,0,0,22
20190915T15Z,512,600,0,0,16
20190915T14Z,453,599,0,0,3
20190915T13Z,362,600,0,0,2
20190915T12Z,318,601,0,0,0
20190915T11Z,307,601,0,0,0
20190915T10Z,306,601,0,0,0
20190915T09Z,298,601,0,0,0
20190915T08Z,249,601,0,0,0
20190915T07Z,290,601,0,0,0
20190915T06Z,395,601,0,0,0
20190915T05Z,437,601,0,0,0
20190915T04Z,508,601,0,0,0
20190915T03Z,499,687,0,0,0
20190915T02Z,513,738,0,0,0
20190915T01Z,731,675,0,0,0
20190915T00Z,832,597,0,0,0
20190914T23Z,844,596,0,0,4
20190914T22Z,896,594,0,0,12
20190914T21Z,918,592,0,0,19
20190914T20Z,959,592,0,0,24
20190914T19Z,949,593,0,0,25
20190914T18Z,877,594,0,0,20
20190914T17Z,828,595,0,0,20
20190914T16Z,744,596,0,0,20
20190914T15Z,615,598,0,0,16
20190914T14Z,550,601,0,0,14
20190914T13Z,446,601,0,0,7
20190914T12Z,392,579,0,0,0
20190914T11Z,393,530,0,0,0
20190914T10Z,394,499,0,0,0
20190914T09Z,393,485,0,0,0
20190914T08Z,404,498,0,0,0
20190914T07Z,440,510,0,0,0
20190914T06Z,441,574,0,0,0
20190914T05Z,493,598,0,0,0
20190914T04Z,601,599,0,0,0
20190914T03Z,703,602,0,0,0
20190914T02Z,828,601,0,0,0
20190914T01Z,834,600,0,0,0
20190914T00Z,854,598,0,0,0
20190913T23Z,844,677,0,0,5
20190913T22Z,828,754,0,0,14
20190913T21Z,840,753,0,0,18
20190913T20Z,860,753,0,0,21
20190913T19Z,865,753,0,0,18
20190913T18Z,862,753,0,0,19
20190913T17Z,847,634,0,0,18
20190913T16Z,771,584,0,0,18
20190913T15Z,693,600,0,0,15
20190913T14Z,596,599,0,0,12
20190913T13Z,556,580,0,0,8
20190913T12Z,535,589,0,0,1
20190913T11Z,453,595,0,0,0
20190913T10Z,400,535,0,0,0
20190913T09Z,397,451,0,0,0
20190913T08Z,398,444,0,0,0
20190913T07Z,401,475,0,0,0
20190913T06Z,426,529,0,0,0
20190913T05Z,457,599,0,0,0
20190913T04Z,538,603,0,0,0
20190913T03Z,543,724,0,0,0
20190913T02Z,596,832,0,0,0
20190913T01Z,609,949,0,0,0
20190913T00Z,609,952,0,0,0
20190912T23Z,608,1014,0,0,4
20190912T22Z,608,1103,0,0,9
20190912T21Z,608,1137,0,0,18
20190912T20Z,607,1119,0,0,26
20190912T19Z,592,1028,0,0,22
20190912T18Z,608,1038,0,0,27
20190912T17Z,607,875,0,0,26
20190912T16Z,608,687,0,0,17
20190912T15Z,606,603,0,0,13
20190912T14Z,526,571,2,0,16
20190912T13Z,514,552,0,0,8
20190912T12Z,503,520,0,0,1
20190912T11Z,459,579,0,0,0
20190912T10Z,414,554,0,0,0
20190912T09Z,393,482,0,0,0
20190912T08Z,393,476,0,0,0
20190912T07Z,393,506,0,0,0
20190912T06Z,394,567,0,0,0
20190912T05Z,442,593,0,0,0
20190912T04Z,531,598,0,0,0
20190912T03Z,610,686,0,0,0
20190912T02Z,611,840,0,0,0
20190912T01Z,611,828,0,0,0
20190912T00Z,609,833,0,0,0
20190911T23Z,606,923,0,0,6
20190911T22Z,610,1067,0,0,9
20190911T21Z,610,1120,0,0,18
20190911T20Z,610,1121,0,0,27
20190911T19Z,604,1113,0,0,25
20190911T18Z,601,1061,0,0,26
20190911T17Z,602,889,0,0,22
20190911T16Z,603,839,0,0,24
20190911T15Z,604,662,0,0,18
20190911T14Z,604,581,0,0,16
20190911T13Z,601,523,0,0,8
20190911T12Z,553,517,0,0,1
20190911T11Z,472,581,0,0,0
20190911T10Z,472,476,0,0,0
20190911T09Z,472,411,0,0,0
20190911T08Z,471,405,0,0,0
20190911T07Z,472,446,0,0,0
20190911T06Z,481,504,0,0,0
20190911T05Z,592,483,0,0,0
20190911T04Z,707,526,0,0,0
20190911T03Z,848,604,0,0,0
20190911T02Z,940,701,0,0,0
20190911T01Z,915,826,0,0,0
20190911T00Z,909,957,0,0,0
20190910T23Z,905,1057,0,0,6
20190910T22Z,896,1057,0,0,17
20190910T21Z,872,1038,0,0,23
20190910T20Z,837,1025,0,0,24
20190910T19Z,825,1041,0,0,28
20190910T18Z,796,1052,0,0,25
20190910T17Z,755,934,0,0,25
20190910T16Z,723,767,0,0,22
20190910T15Z,710,660,0,0,23
20190910T14Z,686,575,0,0,13
20190910T13Z,708,503,0,0,8
20190910T12Z,681,463,0,0,1
20190910T11Z,495,600,0,0,0
20190910T10Z,448,576,0,0,0
20190910T09Z,449,511,0,0,0
20190910T08Z,449,519,0,0,0
20190910T07Z,451,567,0,0,0
20190910T06Z,496,595,0,0,0
20190910T05Z,613,594,0,0,0
20190910T04Z,682,668,0,0,0
20190910T03Z,682,813,0,0,0
20190910T02Z,682,1048,0,0,0
20190910T01Z,682,1182,0,0,0
20190910T00Z,688,1199,0,0,0
20190909T23Z,691,1244,0,0,7
20190909T22Z,606,1323,0,0,14
20190909T21Z,652,1266,0,0,20
20190909T20Z,700,1171,0,0,25
20190909T19Z,707,1175,0,0,28
20190909T18Z,708,1074,20,0,29
20190909T17Z,708,886,30,0,29
20190909T16Z,708,750,0,0,27
20190909T15Z,707,614,1,0,24
20190909T14Z,573,600,0,0,18
20190909T13Z,457,602,0,0,8
20190909T12Z,432,602,0,0,1
20190909T11Z,428,602,0,0,0
20190909T10Z,383,565,0,0,0
20190909T09Z,379,490,0,0,0
20190909T08Z,379,489,0,0,0
20190909T07Z,396,527,0,0,0
20190909T06Z,431,574,0,0,0
20190909T05Z,476,599,0,0,0
20190909T04Z,567,599,0,0,0
20190909T03Z,699,636,0,0,0
20190909T02Z,709,784,0,0,0
20190909T01Z,708,959,0,0,0
20190909T00Z,708,1034,0,0,0
20190908T23Z,708,1106,0,0,6
20190908T22Z,708,1162,0,0,16
20190908T21Z,707,1158,0,0,22
20190908T20Z,708,1124,0,0,26
20190908T19Z,709,1058,0,0,28
20190908T18Z,708,937,0,0,29
20190908T17Z,708,795,0,0,29
20190908T16Z,707,645,0,0,27
20190908T15Z,570,586,0,0,24
20190908T14Z,379,589,0,0,18
20190908T13Z,299,599,0,0,8
20190908T12Z,248,539,0,0,1
20190908T11Z,248,516,0,0,0
20190908T10Z,249,529,0,0,0
20190908T09Z,277,511,0,0,0
20190908T08Z,288,539,0,0,0
20190908T07Z,339,522,0,0,0
20190908T06Z,424,543,0,0,0
20190908T05Z,494,583,0,0,0
20190908T04Z,603,591,0,0,0
20190908T03Z,685,624,0,0,0
20190908T02Z,708,768,0,0,0
20190908T01Z,708,891,0,0,0
20190908T00Z,709,953,0,0,0
20190907T23Z,709,1024,0,0,7
20190907T22Z,709,1020,0,0,17
20190907T21Z,708,1017,0,0,23
20190907T20Z,709,1019,0,0,27
20190907T19Z,708,1024,0,0,29
20190907T18Z,709,933,0,0,30
20190907T17Z,710,730,0,0,29
20190907T16Z,690,595,0,0,28
20190907T15Z,556,596,0,0,25
20190907T14Z,426,581,0,0,20
20190907T13Z,377,549,8,0,9
20190907T12Z,359,407,0,0,1
20190907T11Z,359,437,0,0,0
20190907T10Z,359,408,0,0,0
20190907T09Z,359,454,0,0,0
20190907T08Z,359,486,0,0,0
20190907T07Z,361,555,0,0,0
20190907T06Z,409,591,0,0,0
20190907T05Z,509,600,0,0,0
20190907T04Z,643,600,0,0,0
20190907T03Z,709,680,0,0,0
20190907T02Z,708,841,0,0,0
20190907T01Z,708,890,0,0,0
20190907T00Z,708,961,0,0,1
20190906T23Z,708,1088,0,0,7
20190906T22Z,709,1170,0,0,16
20190906T21Z,708,1169,0,0,21
20190906T20Z,708,1141,0,0,23
20190906T19Z,708,1019,0,0,27
20190906T18Z,708,895,0,0,30
20190906T17Z,708,846,0,0,30
20190906T16Z,708,716,0,0,28
20190906T15Z,656,597,0,0,25
20190906T14Z,556,600,0,0,20
20190906T13Z,531,602,0,0,10
20190906T12Z,433,601,0,0,1
20190906T11Z,438,600,0,0,0
20190906T10Z,390,599,0,0,0
20190906T09Z,337,598,0,0,0
20190906T08Z,350,598,0,0,0
20190906T07Z,374,598,0,0,0
20190906T06Z,453,597,0,0,0
20190906T05Z,479,597,0,0,0
20190906T04Z,598,600,0,0,0
20190906T03Z,662,812,0,0,0
20190906T02Z,705,971,0,0,0
20190906T01Z,700,1044,0,0,0
20190906T00Z,695,1039,0,0,1
20190905T23Z,702,1029,0,0,6
20190905T22Z,705,1021,0,0,15
20190905T21Z,706,1018,0,0,19
20190905T20Z,705,1011,0,0,20
20190905T19Z,704,856,0,0,23
20190905T18Z,672,732,0,0,27
20190905T17Z,607,742,0,0,23
20190905T16Z,643,665,0,0,18
20190905T15Z,602,593,0,0,15
20190905T14Z,564,596,0,0,5
20190905T13Z,518,596,0,0,2
20190905T12Z,419,596,0,0,0
20190905T11Z,226,594,0,0,0
20190905T10Z,217,523,0,0,0
20190905T09Z,217,454,0,0,0
20190905T08Z,217,438,0,0,0
20190905T07Z,217,456,0,0,0
20190905T06Z,218,483,0,0,0
20190905T05Z,280,480,0,0,0
20190905T04Z,374,590,0,0,0
20190905T03Z,547,592,0,0,0
20190905T02Z,619,591,0,0,0
20190905T01Z,728,591,0,0,0
20190905T00Z,702,590,0,0,0
20190904T23Z,706,592,0,0,0
20190904T22Z,682,590,0,0,1
20190904T21Z,690,589,0,0,2
20190904T20Z,692,589,0,0,2
20190904T19Z,656,589,0,0,3
20190904T18Z,629,590,0,0,4
20190904T17Z,576,591,0,0,5
20190904T16Z,594,594,0,0,5
20190904T15Z,565,595,0,0,4
20190904T14Z,496,598,0,0,1
20190904T13Z,434,600,0,0,0
20190904T12Z,350,598,0,0,0
20190904T11Z,220,588,0,0,0
20190904T10Z,220,595,0,0,0
20190904T09Z,234,592,0,0,0
20190904T08Z,266,595,0,0,0
20190904T07Z,359,596,0,0,0
20190904T06Z,398,596,0,0,0
20190904T05Z,481,596,0,0,0
20190904T04Z,580,596,0,0,0
20190904T03Z,642,596,0,0,0
20190904T02Z,660,625,0,0,0
20190904T01Z,647,745,0,0,0
20190904T00Z,635,743,0,0,1
20190903T23Z,651,741,0,0,6
20190903T22Z,702,732,0,0,12
20190903T21Z,691,739,0,0,15
20190903T20Z,736,735,6,0,19
20190903T19Z,685,743,0,0,19
20190903T18Z,730,618,0,0,17
20190903T17Z,681,594,0,0,20
20190903T16Z,663,595,0,0,16
20190903T15Z,560,595,0,0,16
20190903T14Z,467,599,0,0,12
20190903T13Z,330,599,0,0,6
20190903T12Z,243,601,0,0,1
20190903T11Z,229,597,0,0,0
20190903T10Z,228,559,0,0,0
20190903T09Z,229,523,0,0,0
20190903T08Z,228,532,0,0,0
20190903T07Z,229,555,0,0,0
20190903T06Z,232,584,0,0,0
20190903T05Z,276,600,0,0,0
20190903T04Z,352,600,0,0,0
20190903T03Z,493,599,0,0,0
20190903T02Z,591,599,0,0,0
20190903T01Z,657,597,0,0,0
20190903T00Z,701,597,0,0,0
20190902T23Z,630,737,0,0,4
20190902T22Z,670,752,0,0,8
20190902T21Z,685,749,0,0,12
20190902T20Z,644,748,0,0,17
20190902T19Z,793,628,0,0,19
20190902T18Z,805,592,0,0,21
20190902T17Z,791,593,0,0,18
20190902T16Z,678,596,0,0,19
20190902T15Z,545,597,0,0,12
20190902T14Z,394,600,0,0,6
20190902T13Z,293,593,0,0,3
20190902T12Z,247,574,0,0,1
20190902T11Z,247,584,0,0,0
20190902T10Z,247,564,0,0,0
20190902T09Z,247,561,0,0,0
20190902T08Z,248,571,0,0,0
20190902T07Z,285,547,0,0,0
20190902T06Z,297,578,0,0,0
20190902T05Z,319,552,0,0,0
20190902T04Z,386,588,0,0,0
20190902T03Z,446,598,0,0,0
20190902T02Z,521,600,0,0,0
20190902T01Z,614,598,2,0,0
20190902T00Z,560,598,0,0,1
20190901T23Z,655,598,0,0,5
20190901T22Z,735,596,0,0,11
20190901T21Z,730,596,0,0,14
20190901T20Z,734,591,0,0,18
20190901T19Z,707,589,0,0,21
20190901T18Z,689,589,0,0,22
20190901T17Z,706,594,0,0,20
20190901T16Z,630,595,0,0,15
20190901T15Z,524,598,0,0,15
20190901T14Z,378,600,0,0,10
20190901T13Z,276,593,0,0,6
20190901T12Z,243,500,0,0,1
20190901T11Z,198,559,0,0,0
20190901T10Z,198,540,0,0,0
20190901T09Z,198,540,0,0,0
20190901T08Z,198,561,0,0,0
20190901T07Z,198,595,0,0,0
20190901T06Z,198,602,0,0,0
20190901T05Z,291,602,0,0,0
20190901T04Z,393,602,0,0,0
20190901T03Z,380,601,0,0,0
20190901T02Z,476,601,0,0,0
20190901T01Z,578,600,0,0,0
20190901T00Z,617,599,0,0,0
20190831T23Z,732,598,0,0,4
20190831T22Z,780,633,0,0,5
20190831T21Z,784,601,0,0,6
20190831T20Z,795,601,0,0,9
20190831T19Z,764,580,0,0,5
20190831T18Z,778,597,0,0,10
20190831T17Z,687,632,3,0,16
20190831T16Z,548,598,0,0,21
20190831T15Z,415,599,0,0,16
20190831T14Z,276,598,0,0,9
20190831T13Z,230,538,0,0,5
20190831T12Z,222,455,0,0,0
20190831T11Z,204,579,0,0,0
20190831T10Z,198,582,0,0,0
20190831T09Z,197,568,0,0,0
20190831T08Z,220,559,0,0,0
20190831T07Z,247,589,0,0,0
20190831T06Z,261,592,0,0,0
20190831T05Z,341,598,0,0,0
20190831T04Z,499,602,0,0,0
20190831T03Z,510,602,0,0,0
20190831T02Z,591,601,0,0,0
20190831T01Z,647,602,0,0,0
20190831T00Z,658,602,0,0,0
20190830T23Z,726,602,0,0,0
20190830T22Z,737,600,0,0,3
20190830T21Z,764,597,0,0,13
20190830T20Z,751,599,0,0,13
20190830T19Z,715,601,0,0,6
20190830T18Z,633,599,0,0,4
20190830T17Z,620,597,0,0,7
20190830T16Z,613,598,0,0,9
20190830T15Z,558,599,0,0,15
20190830T14Z,458,602,0,0,11
20190830T13Z,386,605,0,0,5
20190830T12Z,361,595,0,0,1
20190830T11Z,361,597,0,0,0
20190830T10Z,346,572,0,0,0
20190830T09Z,305,548,0,0,0
20190830T08Z,305,484,0,0,0
20190830T07Z,304,515,0,0,0
20190830T06Z,304,548,0,0,0
20190830T05Z,304,575,0,0,0
20190830T04Z,404,542,0,0,0
20190830T03Z,657,601,0,0,0
20190830T02Z,745,675,0,0,0
20190830T01Z,787,762,0,0,0
20190830T00Z,687,919,0,0,1
20190829T23Z,682,1059,0,0,8
20190829T22Z,647,1172,0,0,18
20190829T21Z,660,1189,0,0,24
20190829T20Z,745,1081,0,0,26
20190829T19Z,699,1040,0,0,26
20190829T18Z,695,988,0,0,26
20190829T17Z,682,886,0,0,26
20190829T16Z,714,730,0,0,26
20190829T15Z,677,596,0,0,23
20190829T14Z,572,599,0,0,19
20190829T13Z,499,600,0,0,8
20190829T12Z,484,601,0,0,1
20190829T11Z,474,601,0,0,0
20190829T10Z,323,600,0,0,0
20190829T09Z,265,602,0,0,0
20190829T08Z,255,601,0,0,0
20190829T07Z,273,601,0,0,0
20190829T06Z,358,601,0,0,0
20190829T05Z,450,601,0,0,0
20190829T04Z,582,600,0,0,0
20190829T03Z,593,753,0,0,0
20190829T02Z,605,919,0,0,0
20190829T01Z,705,909,0,0,0
20190829T00Z,561,1096,0,0,2
20190828T23Z,548,1167,0,0,5
20190828T22Z,554,1170,0,0,11
20190828T21Z,551,1166,0,0,20
20190828T20Z,555,1099,0,0,22
20190828T19Z,556,984,0,0,26
20190828T18Z,556,900,0,0,21
20190828T17Z,552,880,0,0,18
20190828T16Z,555,761,0,0,14
20190828T15Z,525,686,0,0,12
20190828T14Z,494,590,0,0,5
20190828T13Z,481,601,0,0,2
20190828T12Z,507,601,0,0,0
20190828T11Z,445,601,0,0,0
20190828T10Z,345,601,0,0,0
20190828T09Z,271,601,0,0,0
20190828T08Z,267,601,0,0,0
20190828T07Z,275,601,0,0,0
20190828T06Z,308,601,0,0,0
20190828T05Z,350,601,0,0,0
20190828T04Z,401,615,0,0,0
20190828T03Z,488,688,0,0,0
20190828T02Z,559,791,0,0,0
20190828T01Z,446,1013,0,0,0
20190828T00Z,418,1097,0,0,0
20190827T23Z,356,1112,0,0,0
20190827T22Z,328,1266,0,0,0
20190827T21Z,323,1344,1,0,9
20190827T20Z,347,1324,109,0,20
20190827T19Z,682,1053,13,0,22
20190827T18Z,766,1048,0,0,23
20190827T17Z,772,925,0,0,22
20190827T16Z,708,638,0,0,21
20190827T15Z,755,598,0,0,24
20190827T14Z,665,600,0,0,19
20190827T13Z,589,603,0,0,8
20190827T12Z,505,573,0,0,1
20190827T11Z,491,603,0,0,0
20190827T10Z,361,603,0,0,0
20190827T09Z,298,602,0,0,0
20190827T08Z,299,602,0,0,0
20190827T07Z,335,602,0,0,0
20190827T06Z,396,602,0,0,0
20190827T05Z,494,601,0,0,0
20190827T04Z,524,608,0,0,0
20190827T03Z,522,743,0,0,0
20190827T02Z,525,885,0,0,0
20190827T01Z,526,915,0,0,0
20190827T00Z,436,1031,0,0,0
20190826T23Z,431,1176,0,0,6
20190826T22Z,357,1205,0,0,16
20190826T21Z,307,1204,0,0,20
20190826T20Z,300,1204,0,0,19
20190826T19Z,305,1150,0,0,19
20190826T18Z,302,1048,0,0,21
20190826T17Z,301,1028,0,0,23
20190826T16Z,301,896,0,0,21
20190826T15Z,300,867,0,0,19
20190826T14Z,293,734,0,0,16
20190826T13Z,292,675,0,0,8
20190826T12Z,311,560,0,0,1
