,coal,natural gas,other,solar,hydro,wind
20190617T16-07,923,667,4,62,34,355
20190617T15-07,901,666,4,55,34,397
20190617T14-07,929,792,4,69,34,301
20190617T13-07,924,736,4,117,34,164
20190617T12-07,903,638,4,184,34,91
20190617T11-07,864,624,4,173,34,83
20190617T10-07,862,582,5,154,34,81
20190617T09-07,869,450,5,125,34,126
20190617T08-07,864,458,5,113,34,92
20190617T07-07,953,437,6,70,34,102
20190617T06-07,928,418,6,12,34,195
20190617T05-07,893,404,6,0,34,242
20190617T04-07,922,407,6,0,34,206
20190617T03-07,927,429,6,0,34,155
20190617T02-07,916,441,6,0,34,153
20190617T01-07,909,438,5,0,34,190
20190617T00-07,905,424,5,0,34,223
20190616T23-07,871,423,5,0,34,344
20190616T22-07,937,548,5,0,34,244
20190616T21-07,961,653,5,0,34,248
20190616T20-07,922,590,4,0,34,325
20190616T19-07,904,598,4,7,34,242
20190616T18-07,921,594,4,60,34,183
20190616T17-07,913,659,4,86,34,61
20190616T16-07,917,694,4,106,34,9
20190616T15-07,948,687,4,138,34,12
20190616T14-07,953,626,4,167,34,10
20190616T13-07,951,463,4,184,34,6
20190616T12-07,949,419,4,201,34,10
20190616T11-07,894,409,4,198,34,23
20190616T10-07,856,409,4,187,34,66
20190616T09-07,804,381,5,170,34,106
20190616T08-07,785,373,5,150,34,114
20190616T07-07,902,376,6,91,34,64
20190616T06-07,972,412,6,14,34,57
20190616T05-07,937,444,6,0,34,65
20190616T04-07,923,469,6,0,34,34
20190616T03-07,955,428,6,0,34,53
20190616T02-07,936,419,6,0,34,139
20190616T01-07,919,441,6,0,34,107
20190616T00-07,875,460,5,0,34,166
20190615T23-07,899,571,5,0,36,233
20190615T22-07,908,596,5,0,34,299
20190615T21-07,908,586,4,0,36,434
20190615T20-07,854,601,4,0,38,395
20190615T19-07,843,612,4,8,38,353
20190615T18-07,885,680,4,55,38,298
20190615T17-07,849,583,4,106,38,334
20190615T16-07,892,560,4,121,38,347
20190615T15-07,897,582,4,126,38,188
20190615T14-07,905,588,4,125,38,227
20190615T13-07,897,590,4,167,38,203
20190615T12-07,849,558,4,198,38,136
20190615T11-07,891,441,4,193,38,98
20190615T10-07,848,400,5,195,38,64
20190615T09-07,794,350,5,180,38,64
20190615T08-07,818,330,5,159,38,60
20190615T07-07,872,371,6,87,38,171
20190615T06-07,866,395,6,8,38,269
20190615T05-07,841,403,6,0,38,266
20190615T04-07,780,402,6,0,38,371
20190615T03-07,802,404,5,0,38,463
20190615T02-07,856,403,5,0,38,504
20190615T01-07,912,432,5,0,38,476
20190615T00-07,903,510,5,0,38,483
20190614T23-07,903,600,4,0,38,556
20190614T22-07,893,603,4,0,38,540
20190614T21-07,912,695,4,0,38,421
20190614T20-07,923,702,4,0,38,377
20190614T19-07,950,697,4,30,38,394
20190614T18-07,938,684,3,94,38,485
20190614T17-07,980,633,3,142,38,500
20190614T16-07,920,640,3,166,38,536
20190614T15-07,913,603,3,179,38,531
20190614T14-07,905,590,3,192,38,530
20190614T13-07,898,594,3,198,38,557
20190614T12-07,884,591,4,198,38,574
20190614T11-07,897,640,4,180,38,504
20190614T10-07,914,585,4,187,38,465
20190614T09-07,955,450,4,178,38,470
20190614T08-07,895,419,5,159,38,471
20190614T07-07,906,403,5,100,38,493
20190614T06-07,908,446,6,18,38,490
20190614T05-07,908,463,6,5,38,494
20190614T04-07,878,422,5,5,38,615
20190614T03-07,869,398,5,5,38,665
20190614T02-07,821,384,5,5,38,673
20190614T01-07,794,385,5,5,38,603
20190614T00-07,847,374,5,5,38,587
20190613T23-07,892,545,4,5,38,593
20190613T22-07,941,643,4,5,38,561
20190613T21-07,962,689,4,5,38,616
20190613T20-07,946,683,3,5,38,623
20190613T19-07,955,692,3,16,39,631
20190613T18-07,979,734,3,62,36,638
20190613T17-07,949,743,3,116,39,627
20190613T16-07,958,739,3,144,39,514
20190613T15-07,895,678,3,169,39,387
20190613T14-07,785,719,4,182,39,422
20190613T13-07,739,645,4,208,39,426
20190613T12-07,807,498,4,208,39,474
20190613T11-07,816,490,4,203,39,490
20190613T10-07,823,456,4,188,39,480
20190613T09-07,811,443,5,170,39,398
20190613T08-07,794,440,5,119,39,329
20190613T07-07,782,419,5,72,39,287
20190613T06-07,869,389,6,11,39,196
20190613T05-07,879,376,5,0,39,205
20190613T04-07,896,388,5,0,43,223
20190613T03-07,791,374,5,0,39,276
20190613T02-07,793,378,5,0,39,354
20190613T01-07,769,388,5,0,39,369
20190613T00-07,792,416,5,0,39,428
20190612T23-07,755,479,5,0,39,428
20190612T22-07,754,625,4,0,39,469
20190612T21-07,800,696,4,0,38,454
20190612T20-07,829,743,4,0,39,390
20190612T19-07,840,832,3,16,39,264
20190612T18-07,843,909,3,83,39,138
20190612T17-07,837,911,3,159,39,68
20190612T16-07,809,853,3,181,39,64
20190612T15-07,888,803,3,192,39,62
20190612T14-07,878,747,3,205,39,86
20190612T13-07,882,668,4,208,39,122
20190612T12-07,877,620,4,209,39,198
20190612T11-07,783,496,4,206,39,348
20190612T10-07,722,459,4,198,39,450
20190612T09-07,722,416,5,183,39,477
20190612T08-07,708,431,5,165,39,495
20190612T07-07,704,452,5,106,39,488
20190612T06-07,698,414,6,22,39,542
20190612T05-07,698,404,6,0,39,589
20190612T04-07,695,395,6,0,39,586
20190612T03-07,685,375,6,0,39,614
20190612T02-07,682,398,5,0,39,629
20190612T01-07,757,373,5,0,43,643
20190612T00-07,768,411,5,0,39,562
20190611T23-07,768,519,4,0,39,502
20190611T22-07,776,596,4,0,39,533
20190611T21-07,768,660,4,0,39,289
20190611T20-07,767,790,4,0,38,282
20190611T19-07,770,851,3,29,39,395
20190611T18-07,782,892,3,105,39,361
20190611T17-07,801,875,3,146,39,371
20190611T16-07,805,827,3,146,38,368
20190611T15-07,795,747,3,159,37,364
20190611T14-07,784,699,4,190,32,330
20190611T13-07,781,638,4,208,36,299
20190611T12-07,778,574,5,208,38,214
20190611T11-07,776,430,5,207,38,172
20190611T10-07,780,415,6,197,39,235
20190611T09-07,770,359,6,180,38,229
20190611T08-07,718,322,7,158,39,287
20190611T07-07,714,365,7,97,38,352
20190611T06-07,711,353,7,14,38,435
20190611T05-07,759,359,7,0,38,433
20190611T04-07,771,353,7,0,38,403
20190611T03-07,769,352,7,0,39,366
20190611T02-07,774,354,7,0,38,377
20190611T01-07,775,377,7,0,38,382
20190611T00-07,789,432,6,0,37,319
20190610T23-07,792,523,7,0,37,344
20190610T22-07,784,547,6,0,37,300
20190610T21-07,789,597,6,0,37,322
20190610T20-07,719,556,6,5,37,250
20190610T19-07,556,578,6,22,37,258
20190610T18-07,561,648,5,29,37,227
20190610T17-07,696,645,6,52,38,171
20190610T16-07,787,631,6,80,37,123
20190610T15-07,790,597,6,114,37,75
20190610T14-07,788,553,6,137,37,74
20190610T13-07,738,536,6,147,37,113
20190610T12-07,796,425,6,158,37,126
20190610T11-07,762,426,6,144,37,168
20190610T10-07,728,428,5,135,37,289
20190610T09-07,785,425,5,103,38,354
20190610T08-07,757,394,5,74,38,421
20190610T07-07,655,392,5,60,38,436
20190610T06-07,679,385,5,14,38,455
20190610T05-07,759,405,5,0,38,434
20190610T04-07,719,398,5,0,38,421
20190610T03-07,644,387,5,0,38,523
20190610T02-07,687,373,4,0,38,533
20190610T01-07,718,357,4,0,38,532
20190610T00-07,697,377,4,0,38,548
20190609T23-07,701,513,4,0,38,569
20190609T22-07,737,610,4,0,38,598
20190609T21-07,767,620,4,0,38,600
20190609T20-07,792,573,4,4,38,587
20190609T19-07,765,633,4,27,38,595
20190609T18-07,757,575,3,98,29,569
20190609T17-07,691,588,3,122,29,537
20190609T16-07,600,631,3,158,29,446
20190609T15-07,573,586,3,187,38,465
20190609T14-07,563,544,4,200,38,445
20190609T13-07,538,522,4,205,38,458
20190609T12-07,571,424,4,215,38,459
20190609T11-07,582,422,4,216,38,499
20190609T10-07,579,392,4,209,38,554
20190609T09-07,553,378,5,194,38,588
20190609T08-07,502,310,5,170,38,557
20190609T07-07,490,317,6,110,38,502
20190609T06-07,525,362,6,23,38,373
20190609T05-07,520,363,6,0,38,348
20190609T04-07,519,339,6,0,38,363
20190609T03-07,534,364,6,0,38,320
20190609T02-07,553,387,6,0,38,242
20190609T01-07,543,390,5,0,38,247
20190609T00-07,553,446,5,0,38,272
20190608T23-07,573,636,5,0,38,309
20190608T22-07,578,707,5,0,38,379
20190608T21-07,566,785,4,0,38,322
20190608T20-07,573,799,4,0,38,197
20190608T19-07,577,755,4,30,38,216
20190608T18-07,578,720,3,114,38,229
20190608T17-07,576,676,3,169,38,314
20190608T16-07,578,631,3,190,38,395
20190608T15-07,580,586,4,205,38,403
20190608T14-07,578,581,4,215,38,385
20190608T13-07,580,591,4,220,38,308
20190608T12-07,579,587,4,219,38,245
20190608T11-07,587,627,4,214,38,152
20190608T10-07,585,589,4,206,38,104
20190608T09-07,585,458,5,189,38,63
20190608T08-07,584,436,5,147,38,105
20190608T07-07,584,464,6,87,38,130
20190608T06-07,586,468,6,17,38,181
20190608T05-07,585,417,6,0,38,279
20190608T04-07,585,399,5,0,38,291
20190608T03-07,587,401,5,0,38,346
20190608T02-07,585,422,5,0,38,468
20190608T01-07,571,491,5,0,38,573
20190608T00-07,583,517,5,0,38,687
20190607T23-07,573,659,4,0,38,661
20190607T22-07,540,669,4,0,38,648
20190607T21-07,552,795,4,0,38,592
20190607T20-07,556,810,4,0,38,468
20190607T19-07,550,802,3,14,38,287
20190607T18-07,573,786,3,60,38,191
20190607T17-07,576,827,3,130,38,221
