,wind
20191017T05-06,75
20191017T04-06,87
20191017T03-06,67
20191017T02-06,65
20191017T01-06,53
20191016T23-06,98
20191016T22-06,128
20191016T21-06,139
20191016T20-06,150
20191016T19-06,139
20191016T18-06,123
20191016T17-06,82
20191016T16-06,77
20191016T15-06,46
20191016T14-06,50
20191016T13-06,39
20191016T12-06,67
20191016T11-06,48
20191016T10-06,46
20191016T09-06,77
20191016T08-06,151
20191016T07-06,158
20191016T06-06,139
20191016T05-06,119
20191016T04-06,147
20191016T03-06,152
20191016T02-06,177
20191016T01-06,172
20191015T23-06,88
20191015T22-06,78
20191015T21-06,81
20191015T20-06,107
20191015T19-06,95
20191015T18-06,83
20191015T17-06,87
20191015T16-06,106
20191015T15-06,119
20191015T14-06,127
20191015T13-06,109
20191015T12-06,89
20191015T11-06,97
20191015T10-06,84
20191015T09-06,103
20191015T08-06,50
20191015T07-06,14
20191015T06-06,3
20191015T05-06,0
20191015T04-06,0
20191015T03-06,0
20191015T02-06,0
20191015T01-06,0
20191014T23-06,40
20191014T22-06,62
20191014T21-06,60
20191014T20-06,61
20191014T19-06,74
20191014T18-06,89
20191014T17-06,102
20191014T16-06,92
20191014T15-06,111
20191014T14-06,145
20191014T13-06,112
20191014T12-06,134
20191014T11-06,133
20191014T10-06,116
20191014T09-06,97
20191014T08-06,131
20191014T07-06,135
20191014T06-06,172
20191014T05-06,152
20191014T04-06,124
20191014T03-06,132
20191014T02-06,119
20191014T01-06,118
20191013T23-06,40
20191013T22-06,9
20191013T21-06,18
20191013T20-06,22
20191013T19-06,14
20191013T18-06,12
20191013T17-06,2
20191013T16-06,0
20191013T15-06,0
20191013T14-06,0
20191013T13-06,0
20191013T12-06,0
20191013T11-06,0
20191013T10-06,0
20191013T09-06,0
20191013T08-06,1
20191013T07-06,5
20191013T06-06,19
20191013T05-06,11
20191013T04-06,0
20191013T03-06,0
20191013T02-06,1
20191013T01-06,9
20191012T23-06,33
20191012T22-06,51
20191012T21-06,27
20191012T20-06,24
20191012T19-06,22
20191012T18-06,18
20191012T17-06,18
20191012T16-06,11
20191012T15-06,7
20191012T14-06,13
20191012T13-06,10
20191012T12-06,11
20191012T11-06,14
20191012T10-06,16
20191012T09-06,19
20191012T08-06,23
20191012T07-06,21
20191012T06-06,26
20191012T05-06,28
20191012T04-06,35
20191012T03-06,39
20191012T02-06,37
20191012T01-06,29
20191011T23-06,13
20191011T22-06,8
20191011T21-06,0
20191011T20-06,0
20191011T19-06,0
20191011T18-06,0
20191011T17-06,1
20191011T16-06,4
20191011T15-06,2
20191011T14-06,0
20191011T13-06,0
20191011T12-06,0
20191011T11-06,5
20191011T10-06,10
20191011T09-06,4
20191011T08-06,13
20191011T07-06,21
20191011T06-06,24
20191011T05-06,38
20191011T04-06,25
20191011T03-06,9
20191011T02-06,5
20191011T01-06,2
20191010T23-06,7
20191010T22-06,6
20191010T21-06,15
20191010T20-06,6
20191010T19-06,10
20191010T18-06,14
20191010T17-06,20
20191010T16-06,6
20191010T15-06,0
20191010T14-06,0
20191010T13-06,10
20191010T12-06,31
20191010T11-06,48
20191010T10-06,36
20191010T09-06,19
20191010T08-06,11
20191010T07-06,17
20191010T06-06,26
20191010T05-06,34
20191010T04-06,37
20191010T03-06,31
20191010T02-06,26
20191010T01-06,17
20191009T23-06,0
20191009T22-06,0
20191009T21-06,0
20191009T20-06,0
20191009T19-06,0
20191009T18-06,0
20191009T17-06,4
20191009T16-06,5
20191009T15-06,13
20191009T14-06,23
20191009T13-06,38
20191009T12-06,44
20191009T11-06,56
20191009T10-06,75
20191009T09-06,82
20191009T08-06,84
20191009T07-06,109
20191009T06-06,101
20191009T05-06,107
20191009T04-06,115
20191009T03-06,118
20191009T02-06,87
20191009T01-06,82
20191008T23-06,114
20191008T22-06,143
20191008T21-06,142
20191008T20-06,139
20191008T19-06,146
20191008T18-06,153
20191008T17-06,158
20191008T16-06,140
20191008T15-06,165
20191008T14-06,163
20191008T13-06,175
20191008T12-06,170
20191008T11-06,173
20191008T10-06,169
20191008T09-06,134
20191008T08-06,145
20191008T07-06,149
20191008T06-06,117
20191008T05-06,79
20191008T04-06,78
20191008T03-06,155
20191008T02-06,144
20191008T01-06,178
20191007T23-06,181
20191007T22-06,182
20191007T21-06,178
20191007T20-06,178
20191007T19-06,182
20191007T18-06,176
20191007T17-06,165
20191007T16-06,176
20191007T15-06,160
20191007T14-06,177
20191007T13-06,173
20191007T12-06,177
20191007T11-06,182
20191007T10-06,182
20191007T09-06,179
20191007T08-06,182
20191007T07-06,182
20191007T06-06,183
20191007T05-06,182
20191007T04-06,175
20191007T03-06,182
20191007T02-06,181
20191007T01-06,172
20191006T23-06,172
20191006T22-06,173
20191006T21-06,166
20191006T20-06,158
20191006T19-06,113
20191006T18-06,95
20191006T17-06,95
20191006T16-06,90
20191006T15-06,104
20191006T14-06,142
20191006T13-06,122
20191006T12-06,99
20191006T11-06,99
20191006T10-06,144
20191006T09-06,173
20191006T08-06,179
20191006T07-06,178
20191006T06-06,181
20191006T05-06,182
20191006T04-06,182
20191006T03-06,181
20191006T02-06,179
20191006T01-06,180
20191005T23-06,180
20191005T22-06,181
20191005T21-06,181
20191005T20-06,159
20191005T19-06,167
20191005T18-06,166
20191005T17-06,164
20191005T16-06,159
20191005T15-06,170
20191005T14-06,159
20191005T13-06,135
20191005T12-06,133
20191005T11-06,162
20191005T10-06,134
20191005T09-06,146
20191005T08-06,166
20191005T07-06,181
20191005T06-06,181
20191005T05-06,181
20191005T04-06,181
20191005T03-06,179
20191005T02-06,181
20191005T01-06,181
20191004T23-06,180
20191004T22-06,144
20191004T21-06,125
20191004T20-06,91
20191004T19-06,60
20191004T18-06,26
20191004T17-06,18
20191004T16-06,25
20191004T15-06,45
20191004T14-06,75
20191004T13-06,74
20191004T12-06,61
20191004T11-06,42
20191004T10-06,97
20191004T09-06,116
20191004T08-06,121
20191004T07-06,86
20191004T06-06,74
20191004T05-06,77
20191004T04-06,88
20191004T03-06,64
20191004T02-06,19
20191004T01-06,11
20191003T23-06,17
20191003T22-06,19
20191003T21-06,40
20191003T20-06,54
20191003T19-06,54
20191003T18-06,48
20191003T17-06,41
20191003T16-06,38
20191003T15-06,43
20191003T14-06,50
20191003T13-06,68
20191003T12-06,47
20191003T11-06,48
20191003T10-06,40
20191003T09-06,44
20191003T08-06,40
20191003T07-06,43
20191003T06-06,48
20191003T05-06,51
20191003T04-06,56
20191003T03-06,44
20191003T02-06,38
20191003T01-06,58
20191002T23-06,56
20191002T22-06,52
20191002T21-06,56
20191002T20-06,50
20191002T19-06,42
20191002T18-06,42
20191002T17-06,41
20191002T16-06,45
20191002T15-06,43
20191002T14-06,45
20191002T13-06,42
20191002T12-06,44
20191002T11-06,48
20191002T10-06,64
20191002T09-06,81
20191002T08-06,86
20191002T07-06,91
20191002T06-06,89
20191002T05-06,76
20191002T04-06,65
20191002T03-06,67
20191002T02-06,65
20191002T01-06,73
20191001T23-06,56
20191001T22-06,50
20191001T21-06,59
20191001T20-06,50
20191001T19-06,41
20191001T18-06,31
20191001T17-06,41
20191001T16-06,62
20191001T15-06,97
20191001T14-06,110
20191001T13-06,102
20191001T12-06,84
20191001T11-06,94
20191001T10-06,76
20191001T09-06,75
20191001T08-06,68
20191001T07-06,49
20191001T06-06,38
20191001T05-06,47
20191001T04-06,53
20191001T03-06,46
20191001T02-06,41
20191001T01-06,27
20190930T23-06,15
20190930T22-06,6
20190930T21-06,0
20190930T20-06,0
20190930T19-06,1
20190930T18-06,19
20190930T17-06,35
20190930T16-06,47
20190930T15-06,57
20190930T14-06,58
20190930T13-06,54
20190930T12-06,52
20190930T11-06,58
20190930T10-06,52
20190930T09-06,50
20190930T08-06,62
20190930T07-06,88
20190930T06-06,114
20190930T05-06,128
20190930T04-06,118
20190930T03-06,105
20190930T02-06,117
20190930T01-06,116
20190929T23-06,150
20190929T22-06,152
20190929T21-06,162
20190929T20-06,166
20190929T19-06,165
20190929T18-06,162
20190929T17-06,165
20190929T16-06,165
20190929T15-06,159
20190929T14-06,160
20190929T13-06,161
20190929T12-06,160
20190929T11-06,166
20190929T10-06,168
20190929T09-06,169
20190929T08-06,169
20190929T07-06,169
20190929T06-06,168
20190929T05-06,174
20190929T04-06,172
20190929T03-06,172
20190929T02-06,172
20190929T01-06,169
20190928T23-06,158
20190928T22-06,162
20190928T21-06,166
20190928T20-06,155
20190928T19-06,159
20190928T18-06,170
20190928T17-06,174
20190928T16-06,175
20190928T15-06,175
20190928T14-06,172
20190928T13-06,173
20190928T12-06,171
20190928T11-06,159
20190928T10-06,160
20190928T09-06,162
20190928T08-06,166
20190928T07-06,169
20190928T06-06,171
20190928T05-06,172
20190928T04-06,169
20190928T03-06,161
20190928T02-06,159
20190928T01-06,161
20190927T23-06,160
20190927T22-06,158
20190927T21-06,107
20190927T20-06,74
20190927T19-06,67
20190927T18-06,31
20190927T17-06,35
20190927T16-06,17
20190927T15-06,7
20190927T14-06,4
20190927T13-06,7
20190927T12-06,14
20190927T11-06,42
20190927T10-06,38
20190927T09-06,36
20190927T08-06,39
20190927T07-06,34
20190927T06-06,49
20190927T05-06,26
20190927T04-06,19
20190927T03-06,29
20190927T02-06,29
20190927T01-06,105
20190926T23-06,85
20190926T22-06,139
20190926T21-06,113
20190926T20-06,117
20190926T19-06,167
20190926T18-06,180
20190926T17-06,177
20190926T16-06,180
20190926T15-06,180
20190926T14-06,179
20190926T13-06,170
20190926T12-06,152
20190926T09-06,37
20190926T08-06,37
20190926T07-06,37
20190926T06-06,37
20190926T05-06,37
20190926T04-06,37
20190926T03-06,37
20190926T02-06,37
20190925T23-06,37
20190925T22-06,37
20190925T21-06,48
20190925T20-06,85
20190925T19-06,118
20190925T18-06,103
20190925T17-06,76
20190925T16-06,43
20190925T15-06,38
20190925T06-06,120
20190925T05-06,55
20190925T04-06,49
20190925T03-06,107
20190925T02-06,102
20190925T01-06,94
20190924T23-06,76
20190924T22-06,171
20190924T21-06,182
20190924T20-06,181
20190924T19-06,176
20190924T18-06,180
20190924T17-06,178
20190924T16-06,178
20190924T15-06,178
20190924T14-06,182
20190924T13-06,184
20190924T12-06,182
20190924T11-06,184
20190924T10-06,181
20190924T09-06,181
20190924T08-06,181
20190924T07-06,181
20190924T06-06,180
20190924T05-06,181
20190924T04-06,132
20190924T03-06,159
20190924T02-06,171
20190924T01-06,160
20190923T23-06,169
20190923T22-06,181
20190923T21-06,162
20190923T20-06,106
20190923T19-06,120
20190923T18-06,155
20190923T17-06,176
20190923T16-06,156
20190923T15-06,156
20190923T14-06,174
20190923T13-06,168
20190923T12-06,173
20190923T11-06,144
20190923T10-06,103
20190923T09-06,156
20190923T08-06,163
20190923T07-06,164
20190923T06-06,171
20190923T05-06,179
20190923T04-06,180
20190923T03-06,134
20190923T02-06,125
20190923T01-06,85
20190922T23-06,105
20190922T22-06,117
20190922T21-06,101
20190922T20-06,76
20190922T19-06,62
20190922T18-06,56
20190922T17-06,40
20190922T16-06,38
20190922T15-06,22
20190922T14-06,16
20190922T13-06,24
20190922T12-06,36
20190922T11-06,40
20190922T10-06,61
20190922T09-06,114
20190922T08-06,122
20190922T07-06,104
20190922T06-06,120
20190922T05-06,68
20190922T04-06,85
20190922T03-06,93
20190922T02-06,130
20190922T01-06,112
20190921T23-06,107
20190921T22-06,92
20190921T21-06,69
20190921T20-06,45
20190921T19-06,38
20190921T18-06,34
20190921T17-06,15
20190921T16-06,19
20190921T15-06,22
20190921T14-06,14
20190921T13-06,17
20190921T12-06,17
20190921T11-06,12
20190921T10-06,1
20190921T09-06,3
20190921T08-06,0
20190921T07-06,8
20190921T06-06,25
20190921T05-06,31
20190921T04-06,63
20190921T03-06,104
20190921T02-06,91
20190921T01-06,76
20190920T23-06,57
20190920T22-06,62
20190920T21-06,59
20190920T20-06,54
20190920T19-06,60
20190920T18-06,89
20190920T17-06,23
20190920T16-06,1
20190920T15-06,9
20190920T14-06,27
20190920T13-06,40
20190920T12-06,25
20190920T11-06,47
20190920T10-06,81
20190920T09-06,102
20190920T08-06,105
20190920T07-06,96
20190920T06-06,91
20190920T05-06,117
20190920T04-06,67
20190920T03-06,55
20190920T02-06,71
20190920T01-06,65
20190919T23-06,60
20190919T22-06,33
20190919T21-06,0
20190919T20-06,0
20190919T19-06,0
20190919T18-06,0
20190919T17-06,3
20190919T16-06,7
20190919T15-06,0
20190919T14-06,1
20190919T13-06,0
20190919T12-06,0
20190919T11-06,0
20190919T10-06,0
20190919T09-06,0
20190919T08-06,0
20190919T07-06,0
20190919T06-06,0
20190919T05-06,0
20190919T04-06,0
20190919T03-06,0
20190919T02-06,0
20190919T01-06,0
20190918T23-06,2
20190918T22-06,1
20190918T21-06,12
20190918T20-06,22
20190918T19-06,3
20190918T18-06,0
20190918T17-06,0
20190918T16-06,0
20190918T15-06,0
20190918T14-06,0
20190918T12-06,0
20190918T11-06,0
20190918T10-06,1
20190918T09-06,5
20190918T08-06,0
20190918T07-06,1
20190918T06-06,0
20190918T05-06,5
20190918T04-06,13
20190918T03-06,29
20190918T02-06,79
20190918T01-06,97
20190917T23-06,73
20190917T22-06,66
20190917T21-06,75
20190917T20-06,77
20190917T19-06,69
20190917T18-06,26
20190917T17-06,12
20190917T16-06,41
20190917T15-06,47
20190917T14-06,32
20190917T13-06,40
20190917T12-06,47
20190917T11-06,17
20190917T10-06,27
20190917T09-06,86
20190917T08-06,102
20190917T07-06,69
20190917T06-06,78
20190917T05-06,69
20190917T04-06,17
20190917T03-06,0
20190917T02-06,0
20190917T01-06,2
20190916T23-06,49
20190916T22-06,9
20190916T21-06,11
20190916T20-06,9
20190916T19-06,9
20190916T18-06,12
20190916T17-06,5
20190916T16-06,9
20190916T15-06,16
20190916T14-06,5
20190916T13-06,1
20190916T12-06,0
20190916T11-06,0
20190916T10-06,8
20190916T09-06,7
20190916T08-06,11
20190916T07-06,17
20190916T06-06,26
20190916T05-06,23
20190916T04-06,33
20190916T03-06,7
20190916T02-06,1
20190916T01-06,8
20190915T23-06,20
20190915T22-06,11
20190915T21-06,24
20190915T20-06,55
20190915T19-06,58
20190915T18-06,68
20190915T17-06,105
20190915T16-06,76
20190915T15-06,59
20190915T14-06,55
20190915T13-06,26
20190915T12-06,5
20190915T11-06,9
20190915T10-06,22
20190915T09-06,25
20190915T08-06,18
20190915T07-06,18
20190915T06-06,17
20190915T05-06,48
20190915T04-06,128
20190915T03-06,130
20190915T02-06,107
20190915T01-06,106
20190914T23-06,72
20190914T22-06,30
20190914T21-06,33
20190914T20-06,34
20190914T19-06,74
20190914T18-06,54
20190914T17-06,78
20190914T16-06,104
20190914T15-06,92
20190914T14-06,104
20190914T13-06,102
20190914T12-06,92
20190914T11-06,100
20190914T10-06,65
20190914T09-06,57
20190914T08-06,104
20190914T07-06,105
20190914T06-06,101
20190914T05-06,44
20190914T04-06,100
20190914T03-06,81
20190914T02-06,98
20190914T01-06,118
20190913T23-06,74
20190913T22-06,57
20190913T21-06,101
20190913T20-06,81
20190913T19-06,37
20190913T18-06,58
20190913T17-06,90
20190913T16-06,64
20190913T15-06,0
20190913T14-06,0
20190913T13-06,0
20190913T12-06,0
20190913T11-06,0
20190913T10-06,0
20190913T09-06,0
20190913T08-06,0
20190913T07-06,0
20190913T06-06,0
20190913T05-06,0
20190913T04-06,0
20190913T03-06,0
20190913T02-06,0
20190913T01-06,0
20190912T23-06,0
20190912T22-06,0
20190912T21-06,0
20190912T20-06,0
20190912T19-06,0
20190912T18-06,0
20190912T17-06,0
20190912T16-06,0
20190912T15-06,0
20190912T14-06,0
20190912T13-06,0
20190912T12-06,0
20190912T11-06,0
20190912T10-06,0
20190912T09-06,0
20190912T08-06,0
20190912T07-06,0
20190912T06-06,0
20190912T05-06,0
20190912T04-06,0
20190912T03-06,0
20190912T02-06,0
20190912T01-06,0
20190911T23-06,0
20190911T22-06,0
20190911T21-06,0
20190911T20-06,0
20190911T19-06,0
20190911T18-06,0
20190911T17-06,0
20190911T16-06,0
20190911T15-06,0
20190911T14-06,0
20190911T13-06,0
20190911T12-06,0
20190911T11-06,0
20190911T10-06,0
20190911T09-06,0
20190911T08-06,0
20190911T07-06,0
20190911T06-06,0
20190911T05-06,0
20190911T04-06,0
20190911T03-06,0
20190911T02-06,0
20190911T01-06,0
20190910T23-06,0
20190910T22-06,0
20190910T21-06,0
20190910T20-06,0
20190910T19-06,0
20190910T18-06,0
20190910T17-06,0
20190910T16-06,0
20190910T15-06,0
20190910T14-06,0
20190910T13-06,0
20190910T12-06,0
20190910T11-06,0
20190910T10-06,0
20190910T09-06,0
20190910T08-06,0
20190910T07-06,0
20190910T06-06,0
20190910T05-06,0
20190910T04-06,0
20190910T03-06,0
20190910T02-06,0
20190910T01-06,0
20190909T23-06,0
20190909T22-06,0
20190909T21-06,0
20190909T20-06,0
20190909T19-06,0
20190909T18-06,0
20190909T17-06,0
20190909T16-06,0
20190909T15-06,0
20190909T14-06,0
20190909T13-06,0
20190909T12-06,0
20190909T11-06,0
20190909T10-06,0
20190909T09-06,0
20190909T08-06,7
20190909T07-06,3
20190909T06-06,1
20190909T05-06,0
20190909T04-06,0
20190909T03-06,0
20190909T02-06,0
20190909T01-06,4
20190908T23-06,18
20190908T22-06,17
20190908T21-06,27
20190908T20-06,15
20190908T19-06,0
20190908T18-06,0
20190908T17-06,2
20190908T16-06,0
20190908T15-06,0
20190908T14-06,0
20190908T13-06,12
20190908T12-06,20
20190908T11-06,46
20190908T10-06,52
20190908T09-06,68
20190908T08-06,73
20190908T07-06,82
20190908T06-06,75
20190908T05-06,105
20190908T04-06,117
20190908T03-06,131
20190908T02-06,141
20190908T01-06,144
20190907T23-06,138
20190907T22-06,123
20190907T21-06,123
20190907T20-06,102
20190907T19-06,83
20190907T18-06,73
20190907T17-06,79
20190907T16-06,74
20190907T15-06,57
20190907T14-06,52
20190907T13-06,44
20190907T12-06,37
20190907T11-06,21
20190907T10-06,11
20190907T09-06,5
20190907T08-06,4
20190907T07-06,2
20190907T06-06,6
20190907T05-06,18
20190907T04-06,17
20190907T03-06,13
20190907T02-06,14
20190907T01-06,29
20190906T23-06,11
20190906T22-06,15
20190906T21-06,15
20190906T20-06,12
20190906T19-06,26
20190906T18-06,34
20190906T17-06,35
20190906T16-06,48
20190906T15-06,19
20190906T14-06,10
20190906T13-06,17
20190906T12-06,44
20190906T11-06,42
20190906T10-06,67
20190906T09-06,69
20190906T08-06,61
20190906T07-06,76
20190906T06-06,37
20190906T05-06,63
20190906T04-06,97
20190906T03-06,93
20190906T02-06,75
20190906T01-06,45
20190905T23-06,35
20190905T22-06,38
20190905T21-06,32
20190905T20-06,12
20190905T19-06,1
20190905T18-06,3
20190905T17-06,4
20190905T16-06,6
20190905T15-06,20
20190905T14-06,33
20190905T13-06,27
20190905T12-06,54
20190905T11-06,93
20190905T10-06,103
20190905T09-06,119
20190905T08-06,106
20190905T07-06,68
20190905T06-06,11
20190905T05-06,9
20190905T04-06,12
20190905T03-06,9
20190905T02-06,14
20190905T01-06,14
20190904T23-06,31
20190904T22-06,36
20190904T21-06,30
20190904T20-06,26
20190904T19-06,47
20190904T18-06,64
20190904T17-06,80
20190904T16-06,81
20190904T15-06,96
20190904T14-06,120
20190904T13-06,126
20190904T12-06,142
20190904T11-06,117
20190904T10-06,88
20190904T09-06,78
20190904T08-06,68
20190904T07-06,97
20190904T06-06,56
20190904T05-06,39
20190904T04-06,19
20190904T03-06,49
20190904T02-06,70
20190904T01-06,64
20190903T23-06,36
20190903T22-06,4
20190903T21-06,0
20190903T20-06,1
20190903T19-06,8
20190903T18-06,5
20190903T17-06,2
20190903T16-06,2
20190903T15-06,0
20190903T14-06,0
20190903T13-06,0
20190903T12-06,12
20190903T11-06,29
20190903T10-06,38
20190903T09-06,53
20190903T08-06,75
20190903T07-06,80
20190903T06-06,92
20190903T05-06,64
20190903T04-06,41
20190903T03-06,11
20190903T02-06,2
20190903T01-06,0
20190902T23-06,0
20190902T22-06,5
20190902T21-06,35
20190902T20-06,54
20190902T19-06,72
20190902T18-06,80
20190902T17-06,97
20190902T16-06,113
20190902T15-06,101
20190902T14-06,106
20190902T13-06,100
20190902T12-06,52
20190902T11-06,42
20190902T10-06,10
20190902T09-06,20
20190902T08-06,29
20190902T07-06,34
20190902T06-06,39
20190902T05-06,28
20190902T04-06,45
20190902T03-06,49
20190902T02-06,77
20190902T01-06,88
20190901T23-06,115
20190901T22-06,86
20190901T21-06,61
20190901T20-06,26
20190901T19-06,19
20190901T18-06,9
20190901T17-06,4
20190901T16-06,2
20190901T15-06,4
20190901T14-06,8
20190901T13-06,3
20190901T12-06,1
20190901T11-06,8
20190901T10-06,8
20190901T09-06,5
20190901T08-06,13
20190901T07-06,27
20190901T06-06,33
20190901T05-06,44
20190901T04-06,58
20190901T03-06,83
20190901T02-06,108
20190901T01-06,114
20190831T23-06,68
20190831T22-06,31
20190831T21-06,17
20190831T20-06,3
20190831T19-06,6
20190831T18-06,1
20190831T17-06,2
20190831T16-06,4
20190831T15-06,6
20190831T14-06,1
20190831T13-06,0
20190831T12-06,0
20190831T11-06,0
20190831T10-06,0
20190831T09-06,0
20190831T08-06,0
20190831T07-06,0
20190831T06-06,4
20190831T05-06,7
20190831T04-06,9
