,coal,natural gas,nuclear,petroleum,other,solar,hydro,wind
20190307T18Z,0,5123,5269,0,1499,0,3548,786
20190307T17Z,0,5324,5270,0,1650,0,3697,450
20190307T16Z,0,5524,5272,1021,927,0,3565,224
20190307T15Z,0,5599,5274,0,2099,0,3751,161
20190307T14Z,0,5756,5282,0,2108,0,3975,162
20190307T13Z,0,5938,5284,0,2097,0,4263,261
20190307T12Z,0,5491,5282,0,2051,0,3711,249
20190307T11Z,0,4711,5283,0,1931,0,2901,265
20190307T10Z,0,4028,5286,0,1580,0,2570,313
20190307T09Z,0,3994,5286,0,1350,0,2433,330
20190307T08Z,0,3913,5289,0,1399,0,2389,355
20190307T07Z,0,3947,5286,0,1555,0,2433,356
20190307T06Z,0,4070,5284,0,1675,0,2437,368
20190307T05Z,0,4225,5279,0,1930,0,2543,393
20190307T04Z,0,5180,5278,1139,970,0,2848,435
20190307T03Z,0,6121,5282,1229,990,0,3609,485
20190307T02Z,0,6552,5286,1257,979,0,3827,498
20190307T01Z,0,6589,5286,1263,947,0,4163,566
20190307T00Z,0,6451,5283,1197,632,0,4035,824
20190306T23Z,0,6260,5286,1053,416,0,3643,1078
20190306T22Z,0,5797,5288,982,362,0,3343,1191
20190306T21Z,0,5288,5288,0,1351,0,3444,1230
20190306T20Z,0,4963,5286,0,1354,0,3332,1217
20190306T19Z,0,5055,5287,0,1365,0,3339,1135
20190306T18Z,0,5168,5287,0,1371,0,3151,973
20190306T17Z,0,5080,5281,0,1467,0,3547,906
20190306T16Z,0,5359,5282,0,1663,0,3617,761
20190306T15Z,0,5201,5277,1109,893,0,3596,584
20190306T14Z,0,5056,5287,1171,973,0,4013,537
20190306T13Z,0,5460,5288,1181,990,0,4244,600
20190306T12Z,0,4780,5292,1095,977,0,3980,649
20190306T11Z,0,4173,5291,0,1865,0,3205,690
20190306T10Z,0,3548,5291,0,1442,0,2789,705
20190306T09Z,0,3147,5295,0,1301,0,2532,703
20190306T08Z,0,3107,5297,0,1303,0,2467,706
20190306T07Z,0,3134,5296,0,1440,0,2641,737
20190306T06Z,0,3308,5298,0,1497,0,2705,762
20190306T05Z,0,3668,5293,0,1537,0,2772,731
20190306T04Z,0,4331,5286,1109,533,0,3235,684
20190306T03Z,0,5140,5288,1174,832,0,3763,648
20190306T02Z,0,5418,5291,1174,840,0,4082,746
20190306T01Z,0,5325,5292,1160,939,0,4134,855
20190306T00Z,0,5304,5294,1184,812,0,4291,699
20190305T23Z,0,5115,5296,1113,635,0,3867,599
20190305T22Z,0,4588,5297,1035,434,0,3589,585
20190305T21Z,0,4221,5294,0,1484,0,3370,593
20190305T20Z,0,4028,5295,0,1491,0,3438,569
20190305T19Z,0,4130,5297,0,1590,0,3330,563
20190305T18Z,0,4200,5297,0,1718,0,3349,697
20190305T17Z,0,4400,5298,0,1743,0,3461,767
20190305T16Z,0,4581,5291,1070,531,0,3499,787
20190305T15Z,0,4824,5291,1123,501,0,3496,735
20190305T14Z,0,5029,5288,1160,530,0,3747,594
20190305T13Z,0,5227,5289,1242,699,0,3756,471
20190305T12Z,0,4930,5291,1115,641,0,3115,444
20190305T11Z,0,4321,5291,0,1519,0,2342,424
20190305T10Z,0,3799,5226,0,1594,0,2161,413
20190305T09Z,0,3595,5059,0,1451,0,2106,468
20190305T08Z,0,3588,5128,0,1332,0,2083,590
20190305T07Z,0,3601,5191,0,1376,0,2053,681
20190305T06Z,0,3746,5291,0,1330,0,2132,726
20190305T05Z,0,3669,5234,0,1311,0,2585,883
20190305T04Z,0,4241,5220,0,1326,0,3025,994
20190305T03Z,0,4996,5307,0,1528,0,3713,916
20190305T02Z,0,5247,5312,0,1696,0,3957,1003
20190305T01Z,0,5401,5311,0,1886,0,3998,879
20190305T00Z,0,5395,5313,0,1633,0,3985,794
20190304T23Z,0,4915,5313,0,1347,0,3732,1051
20190304T22Z,0,4546,5321,0,1349,0,3548,1201
20190304T21Z,0,4156,5311,0,1349,0,3404,1239
20190304T20Z,0,4157,5317,0,1358,0,3427,1202
20190304T19Z,0,4132,5317,0,1366,0,3497,1081
20190304T18Z,0,4144,5319,0,1379,0,3445,914
20190304T17Z,0,4694,5320,0,1618,0,3654,513
20190304T16Z,0,4949,5320,0,1852,0,3760,218
20190304T15Z,0,5139,5321,0,1960,0,3839,144
20190304T14Z,0,5002,5318,0,1860,0,3807,113
20190304T13Z,0,4635,5308,0,1507,0,3715,118
20190304T12Z,0,4304,5318,0,1351,0,3285,109
20190304T11Z,0,3528,5110,0,1359,0,2207,111
20190304T10Z,0,2947,5062,0,1160,0,2103,119
20190304T09Z,0,2780,4913,0,1114,0,1998,90
20190304T08Z,0,2785,4900,0,1290,0,2033,73
20190304T07Z,0,2831,4985,0,1243,0,2061,77
20190304T06Z,0,2906,4927,0,1551,0,2127,47
20190304T05Z,0,3332,5091,0,1715,0,2634,30
20190304T04Z,0,4104,5254,0,1624,0,2957,21
