,hydro,wind
20190616T07Z,852,0
20190616T06Z,960,0
20190616T05Z,1170,1
20190616T04Z,1084,0
20190616T03Z,1027,0
20190616T02Z,1085,0
20190616T01Z,1099,0
20190616T00Z,1111,0
20190615T23Z,1107,0
20190615T22Z,1102,0
20190615T21Z,1129,0
20190615T20Z,989,0
20190615T19Z,989,0
20190615T18Z,1023,1
20190615T17Z,1002,3
20190615T16Z,838,2
20190615T15Z,659,5
20190615T14Z,616,6
20190615T13Z,447,5
20190615T12Z,443,6
20190615T11Z,568,3
20190615T10Z,694,3
20190615T09Z,765,1
20190615T08Z,805,3
20190615T07Z,1097,5
20190615T06Z,1265,6
20190615T05Z,1265,4
20190615T04Z,1116,3
20190615T03Z,1054,2
20190615T02Z,1056,0
20190615T01Z,911,0
20190615T00Z,1010,1
20190614T23Z,925,0
20190614T22Z,773,0
20190614T21Z,819,0
20190614T20Z,909,1
20190614T19Z,1002,1
20190614T18Z,1084,1
20190614T17Z,971,3
20190614T16Z,876,3
20190614T15Z,748,4
20190614T14Z,841,7
20190614T13Z,737,7
20190614T12Z,583,7
20190614T11Z,392,7
20190614T10Z,413,7
20190614T09Z,781,6
20190614T08Z,988,6
20190614T07Z,1153,4
20190614T06Z,1209,0
20190614T05Z,1301,0
20190614T04Z,1293,1
20190614T03Z,1245,6
20190614T02Z,1261,7
20190614T01Z,1146,7
20190614T00Z,1064,7
20190613T23Z,1051,6
20190613T22Z,1127,2
20190613T21Z,1232,1
20190613T20Z,1164,1
20190613T19Z,1193,1
20190613T18Z,1204,1
20190613T17Z,1153,1
20190613T16Z,1095,1
20190613T15Z,1075,0
20190613T14Z,1019,1
20190613T13Z,824,2
20190613T12Z,824,2
20190613T11Z,906,2
20190613T10Z,1010,3
20190613T09Z,982,2
20190613T08Z,1011,1
20190613T07Z,1130,1
20190613T06Z,1229,0
20190613T05Z,1304,0
20190613T04Z,1281,0
20190613T03Z,1195,0
20190613T02Z,1167,0
20190613T01Z,1194,0
20190613T00Z,1241,0
20190612T23Z,1205,0
20190612T22Z,1231,0
20190612T21Z,1187,0
20190612T20Z,1178,0
20190612T19Z,1193,0
20190612T18Z,1273,1
20190612T17Z,1223,0
20190612T16Z,1174,0
20190612T15Z,1018,0
20190612T14Z,1015,0
20190612T13Z,1084,0
20190612T12Z,1178,0
20190612T11Z,1068,0
20190612T10Z,1064,0
20190612T09Z,957,0
20190612T08Z,1016,0
20190612T07Z,1152,0
20190612T06Z,1220,0
20190612T05Z,1233,0
20190612T04Z,1227,1
20190612T03Z,1208,0
20190612T02Z,1256,0
20190612T01Z,1262,0
20190612T00Z,1285,0
20190611T23Z,1260,1
20190611T22Z,1287,0
20190611T21Z,1263,1
20190611T20Z,1168,0
20190611T19Z,1101,1
20190611T18Z,1136,1
20190611T17Z,1010,0
20190611T16Z,942,1
20190611T15Z,991,1
20190611T14Z,1012,1
20190611T13Z,915,1
20190611T12Z,934,1
20190611T11Z,961,1
20190611T10Z,1017,2
20190611T09Z,1060,1
20190611T08Z,1131,2
20190611T07Z,1171,2
20190611T06Z,1257,2
20190611T05Z,1327,1
20190611T04Z,1321,0
20190611T03Z,1262,0
20190611T02Z,1179,0
20190611T01Z,1160,0
20190611T00Z,967,0
20190610T23Z,1041,0
20190610T22Z,1273,1
20190610T21Z,1297,0
20190610T20Z,1314,0
20190610T19Z,1324,0
20190610T18Z,1325,0
20190610T17Z,1292,0
20190610T16Z,1206,0
20190610T15Z,1043,0
20190610T14Z,893,0
20190610T13Z,655,1
20190610T12Z,777,0
20190610T11Z,888,0
20190610T10Z,956,0
20190610T09Z,918,0
20190610T08Z,1032,0
20190610T07Z,1196,0
20190610T06Z,1197,0
20190610T05Z,1128,0
20190610T04Z,1088,0
20190610T03Z,1024,0
20190610T02Z,1096,0
20190610T01Z,1079,0
20190610T00Z,1113,0
20190609T23Z,1104,0
20190609T22Z,1074,0
20190609T21Z,988,0
20190609T20Z,874,0
20190609T19Z,749,0
20190609T18Z,822,0
20190609T17Z,920,0
20190609T16Z,934,0
20190609T15Z,740,0
20190609T14Z,795,0
20190609T13Z,975,0
20190609T12Z,1074,0
20190609T11Z,1109,0
20190609T10Z,1003,0
20190609T09Z,837,0
20190609T08Z,914,0
20190609T07Z,1129,1
20190609T06Z,1174,2
20190609T05Z,1242,2
20190609T04Z,1240,1
20190609T03Z,1172,1
20190609T02Z,1210,0
20190609T01Z,1246,0
20190609T00Z,1260,1
20190608T23Z,1288,0
20190608T22Z,1257,0
20190608T21Z,1127,1
20190608T20Z,1100,2
20190608T19Z,1156,2
20190608T18Z,1010,2
20190608T17Z,882,2
20190608T16Z,856,2
20190608T15Z,832,4
20190608T14Z,610,6
20190608T13Z,614,6
20190608T12Z,505,6
20190608T11Z,337,7
20190608T10Z,388,8
20190608T09Z,582,7
20190608T08Z,821,7
20190608T07Z,1053,8
20190608T06Z,1088,7
20190608T05Z,1000,7
20190608T04Z,1030,7
20190608T03Z,1061,7
20190608T02Z,981,5
20190608T01Z,885,2
20190608T00Z,809,1
20190607T23Z,846,1
20190607T22Z,837,4
20190607T21Z,853,3
20190607T20Z,893,3
20190607T19Z,910,2
20190607T18Z,837,5
20190607T17Z,591,6
20190607T16Z,601,6
20190607T15Z,752,6
20190607T14Z,908,7
20190607T13Z,726,7
20190607T12Z,811,7
20190607T11Z,814,8
20190607T10Z,911,7
20190607T09Z,981,6
20190607T08Z,1037,6
20190607T07Z,1073,6
20190607T06Z,1236,6
20190607T05Z,1309,7
20190607T04Z,1271,7
20190607T03Z,1261,6
20190607T02Z,1262,7
20190607T01Z,1245,3
20190607T00Z,1233,6
20190606T23Z,1281,2
20190606T22Z,1325,3
20190606T21Z,1288,4
20190606T20Z,1178,5
20190606T19Z,1115,5
20190606T18Z,1138,4
20190606T17Z,1169,2
20190606T16Z,1192,3
20190606T15Z,1310,3
20190606T14Z,1228,3
20190606T13Z,1119,4
20190606T12Z,1120,3
20190606T11Z,1108,2
20190606T10Z,1134,5
20190606T09Z,1144,5
20190606T08Z,1112,4
20190606T07Z,1126,5
20190606T06Z,1222,3
20190606T05Z,1307,1
20190606T04Z,1292,0
20190606T03Z,1160,2
20190606T02Z,1120,3
20190606T01Z,1001,5
20190606T00Z,1053,3
20190605T23Z,1114,2
20190605T22Z,1172,2
20190605T21Z,1229,1
20190605T20Z,1269,1
20190605T19Z,1251,2
20190605T18Z,1243,3
20190605T17Z,1268,2
20190605T16Z,1346,3
20190605T15Z,1277,3
20190605T14Z,1298,3
20190605T13Z,1049,5
20190605T12Z,656,3
20190605T11Z,650,4
20190605T10Z,722,4
20190605T09Z,661,3
20190605T08Z,694,4
20190605T07Z,831,5
20190605T06Z,938,5
20190605T05Z,1057,6
20190605T04Z,1255,4
20190605T03Z,1316,3
20190605T02Z,1272,1
20190605T01Z,1133,1
20190605T00Z,1149,1
20190604T23Z,1095,1
20190604T22Z,1123,0
20190604T21Z,1069,1
20190604T20Z,1036,0
20190604T19Z,1123,1
20190604T18Z,968,1
20190604T17Z,992,1
20190604T16Z,1057,1
20190604T15Z,1196,3
20190604T14Z,1126,4
20190604T13Z,1040,4
20190604T12Z,845,5
20190604T11Z,681,3
20190604T10Z,866,1
20190604T09Z,937,1
20190604T08Z,1187,0
20190604T07Z,1346,0
20190604T06Z,1348,0
20190604T05Z,1350,1
20190604T04Z,1170,1
20190604T03Z,908,1
20190604T02Z,908,1
20190604T01Z,902,0
20190604T00Z,959,1
20190603T23Z,934,0
20190603T22Z,947,0
20190603T21Z,1092,0
20190603T20Z,1164,1
20190603T19Z,1174,0
20190603T18Z,1182,1
20190603T17Z,1135,1
20190603T16Z,1058,1
20190603T15Z,933,2
20190603T14Z,827,4
20190603T13Z,793,7
20190603T12Z,956,5
20190603T11Z,919,6
20190603T10Z,836,6
20190603T09Z,826,7
20190603T08Z,928,7
20190603T07Z,1142,5
20190603T06Z,1277,5
20190603T05Z,1259,8
20190603T04Z,1329,5
20190603T03Z,1309,4
20190603T02Z,1240,3
20190603T01Z,1235,3
20190603T00Z,1198,3
20190602T23Z,1195,3
20190602T22Z,1208,2
20190602T21Z,1252,3
20190602T20Z,1097,3
20190602T19Z,1052,2
20190602T18Z,977,5
20190602T17Z,843,5
20190602T16Z,906,3
20190602T15Z,830,3
20190602T14Z,811,2
20190602T13Z,946,1
20190602T12Z,1070,1
20190602T11Z,1052,0
20190602T10Z,1038,0
20190602T09Z,1293,2
20190602T08Z,1320,1
20190602T07Z,1352,3
20190602T06Z,1358,3
20190602T05Z,1357,0
20190602T04Z,1351,0
20190602T03Z,1331,0
20190602T02Z,1217,0
20190602T01Z,1206,0
20190602T00Z,1068,0
20190601T23Z,866,0
20190601T22Z,645,0
20190601T21Z,709,0
20190601T20Z,1130,0
20190601T19Z,1169,1
20190601T18Z,1161,0
20190601T17Z,1032,0
20190601T16Z,1181,0
20190601T15Z,1219,1
20190601T14Z,1159,0
20190601T13Z,1366,0
20190601T12Z,1373,0
20190601T11Z,1377,0
20190601T10Z,1362,1
20190601T09Z,1372,1
20190601T08Z,1368,1
20190601T07Z,1366,1
20190601T06Z,1364,1
20190601T05Z,1368,0
20190601T04Z,1364,0
20190601T03Z,1361,0
20190601T02Z,1359,0
20190601T01Z,1331,0
20190601T00Z,1334,0
20190531T23Z,1357,0
20190531T22Z,1350,0
20190531T21Z,1357,0
20190531T20Z,1367,0
20190531T19Z,1363,0
20190531T18Z,1375,0
20190531T17Z,1375,0
20190531T16Z,1378,0
20190531T15Z,1373,0
20190531T14Z,1377,0
20190531T13Z,1370,0
20190531T12Z,1372,0
20190531T11Z,1361,0
20190531T10Z,1380,0
20190531T09Z,1376,0
20190531T08Z,1370,0
20190531T07Z,1381,1
20190531T06Z,1374,0
20190531T05Z,1383,0
20190531T04Z,1370,0
20190531T03Z,1382,1
20190531T02Z,1376,0
20190531T01Z,1379,0
20190531T00Z,1379,0
20190530T23Z,1361,0
20190530T22Z,1376,1
20190530T21Z,1380,0
20190530T20Z,1365,0
20190530T19Z,1385,0
20190530T18Z,1381,0
20190530T17Z,1377,1
20190530T16Z,1383,2
20190530T15Z,1365,3
20190530T14Z,1363,2
20190530T13Z,1385,1
20190530T12Z,1379,3
20190530T11Z,1369,2
20190530T10Z,1344,2
20190530T09Z,1340,2
20190530T08Z,1343,1
20190530T07Z,1342,2
20190530T06Z,1344,1
20190530T05Z,1348,1
20190530T04Z,1350,1
20190530T03Z,1352,1
20190530T02Z,1352,0
20190530T01Z,1344,1
20190530T00Z,1339,1
20190529T23Z,1284,2
20190529T22Z,1217,2
20190529T21Z,1259,2
20190529T20Z,1230,4
20190529T19Z,1290,5
20190529T18Z,1276,6
20190529T17Z,1337,6
20190529T16Z,1372,6
20190529T15Z,1373,7
20190529T14Z,1348,6
20190529T13Z,1351,5
20190529T12Z,1349,4
20190529T11Z,1334,4
20190529T10Z,1339,2
20190529T09Z,1342,1
20190529T08Z,1314,1
20190529T07Z,1223,0
20190529T06Z,1320,0
20190529T05Z,1291,0
20190529T04Z,1328,1
20190529T03Z,1329,0
20190529T02Z,1332,0
20190529T01Z,1287,0
20190529T00Z,1342,0
20190528T23Z,1331,0
20190528T22Z,1330,0
20190528T21Z,1349,0
20190528T20Z,1354,0
20190528T19Z,1367,1
20190528T18Z,1369,1
20190528T17Z,1344,2
20190528T16Z,1370,1
20190528T15Z,1344,2
20190528T14Z,1204,1
20190528T13Z,1202,1
20190528T12Z,1296,1
20190528T11Z,1309,0
20190528T10Z,1257,1
20190528T09Z,1298,1
20190528T08Z,1306,1
20190528T07Z,1357,0
20190528T06Z,1284,2
20190528T05Z,1338,2
20190528T04Z,1356,2
20190528T03Z,1366,1
20190528T02Z,1365,0
20190528T01Z,1351,0
20190528T00Z,1350,0
20190527T23Z,1366,1
20190527T22Z,1366,0
20190527T21Z,1369,1
20190527T20Z,1363,0
20190527T19Z,1373,1
20190527T18Z,1340,0
20190527T17Z,1288,0
20190527T16Z,1344,0
20190527T15Z,1376,0
20190527T14Z,1349,0
20190527T13Z,1339,1
20190527T12Z,1348,0
20190527T11Z,1335,1
20190527T10Z,1351,1
20190527T09Z,1355,1
20190527T08Z,1357,2
20190527T07Z,1374,2
20190527T06Z,1359,2
20190527T05Z,1383,2
20190527T04Z,1382,1
20190527T03Z,1355,0
20190527T02Z,1285,3
20190527T01Z,1365,6
20190527T00Z,1361,6
20190526T23Z,1363,3
20190526T22Z,1364,2
20190526T21Z,1370,1
20190526T20Z,1363,0
20190526T19Z,1346,1
20190526T18Z,1295,0
20190526T17Z,1219,1
20190526T16Z,1271,0
20190526T15Z,1331,0
20190526T14Z,1362,0
20190526T13Z,1346,0
20190526T12Z,1297,0
20190526T11Z,1223,1
20190526T10Z,1259,1
20190526T09Z,1273,0
20190526T08Z,1284,0
20190526T07Z,1330,0
20190526T06Z,1364,1
20190526T05Z,1362,0
20190526T04Z,1345,1
20190526T03Z,1341,1
20190526T02Z,1294,0
20190526T01Z,1199,0
20190526T00Z,1194,0
20190525T23Z,1155,0
20190525T22Z,1170,1
20190525T21Z,1221,0
20190525T20Z,1283,2
20190525T19Z,1291,5
20190525T18Z,1180,6
20190525T17Z,1076,7
20190525T16Z,1198,7
20190525T15Z,1294,6
20190525T14Z,1341,7
20190525T13Z,1313,8
20190525T12Z,1221,7
20190525T11Z,1242,7
20190525T10Z,1235,7
20190525T09Z,1286,6
20190525T08Z,1350,5
20190525T07Z,1347,2
20190525T06Z,1324,1
20190525T05Z,1278,0
20190525T04Z,1105,1
20190525T03Z,1058,2
20190525T02Z,1060,4
20190525T01Z,1230,4
20190525T00Z,1217,6
20190524T23Z,1274,5
20190524T22Z,1313,3
20190524T21Z,1336,6
20190524T20Z,1306,7
20190524T19Z,1325,7
20190524T18Z,1233,7
20190524T17Z,1249,6
20190524T16Z,1196,6
20190524T15Z,1256,7
20190524T14Z,1220,4
20190524T13Z,1087,5
20190524T12Z,1106,3
20190524T11Z,1221,3
20190524T10Z,1290,1
20190524T09Z,1305,1
20190524T08Z,1276,2
20190524T07Z,1315,2
20190524T06Z,1334,1
20190524T05Z,1332,1
20190524T04Z,1316,0
20190524T03Z,1284,1
20190524T02Z,1277,1
20190524T01Z,1298,1
20190524T00Z,1321,1
20190523T23Z,1271,1
20190523T22Z,1240,0
20190523T21Z,1274,1
20190523T20Z,1305,1
20190523T19Z,1312,0
20190523T18Z,1313,1
20190523T17Z,1338,2
20190523T16Z,1334,0
20190523T15Z,1322,1
20190523T14Z,1324,1
20190523T13Z,1334,1
20190523T12Z,1287,1
20190523T11Z,1292,1
20190523T10Z,1275,1
20190523T09Z,1285,0
20190523T08Z,1247,0
20190523T07Z,1324,1
20190523T06Z,1350,0
20190523T05Z,1348,0
20190523T04Z,1347,1
20190523T03Z,1357,1
20190523T02Z,1351,1
20190523T01Z,1320,2
20190523T00Z,1210,3
20190522T23Z,1220,2
20190522T22Z,1156,2
20190522T21Z,1278,1
20190522T20Z,1310,0
20190522T19Z,1345,1
20190522T18Z,1365,0
20190522T17Z,1372,0
20190522T16Z,1367,0
20190522T15Z,1373,0
20190522T14Z,1355,0
20190522T13Z,1325,0
20190522T12Z,1324,1
20190522T11Z,1333,0
20190522T10Z,1330,0
20190522T09Z,1319,1
20190522T08Z,1326,1
20190522T07Z,1357,1
20190522T06Z,1353,1
20190522T05Z,1351,1
20190522T04Z,1349,0
20190522T03Z,1365,0
20190522T02Z,1366,0
20190522T01Z,1362,0
20190522T00Z,1346,0
20190521T23Z,1301,0
20190521T22Z,1330,0
20190521T21Z,1341,1
20190521T20Z,1301,1
20190521T19Z,1277,2
20190521T18Z,1322,1
20190521T17Z,1332,2
20190521T16Z,1336,3
20190521T15Z,1324,3
20190521T14Z,1315,3
20190521T13Z,1275,2
20190521T12Z,1253,3
20190521T11Z,1260,3
20190521T10Z,1273,4
20190521T09Z,1283,3
20190521T08Z,1280,4
20190521T07Z,1337,4
20190521T06Z,1334,5
20190521T05Z,1333,5
20190521T04Z,1347,5
20190521T03Z,1321,4
20190521T02Z,1266,0
20190521T01Z,1159,0
20190521T00Z,1190,0
20190520T23Z,1298,0
20190520T22Z,1351,0
20190520T21Z,1354,0
20190520T20Z,1346,0
20190520T19Z,1364,0
20190520T18Z,1326,0
20190520T17Z,1355,1
20190520T16Z,1368,0
20190520T15Z,1377,1
20190520T14Z,1355,2
20190520T13Z,1350,2
20190520T12Z,1313,1
20190520T11Z,1343,1
20190520T10Z,1352,2
20190520T09Z,1342,0
20190520T08Z,1327,1
20190520T07Z,1317,1
20190520T06Z,1334,0
20190520T05Z,1358,0
20190520T04Z,1369,0
20190520T03Z,1349,0
20190520T02Z,1352,5
20190520T01Z,1343,5
20190520T00Z,1242,3
20190519T23Z,1298,2
20190519T22Z,1355,2
20190519T21Z,1368,2
20190519T20Z,1365,1
20190519T19Z,1364,1
20190519T18Z,1316,1
20190519T17Z,1300,2
20190519T16Z,1287,2
20190519T15Z,1293,1
20190519T14Z,1290,1
20190519T13Z,1283,1
20190519T12Z,1291,0
20190519T11Z,1289,1
20190519T10Z,1297,0
20190519T09Z,1304,1
20190519T08Z,1318,1
20190519T07Z,1357,3
20190519T06Z,1353,3
20190519T05Z,1349,1
20190519T04Z,1340,2
20190519T03Z,1357,3
20190519T02Z,1323,2
20190519T01Z,1211,1
20190519T00Z,1184,1
20190518T23Z,1229,0
20190518T22Z,1267,0
20190518T21Z,1338,0
20190518T20Z,1337,0
20190518T19Z,1356,0
20190518T18Z,1365,0
20190518T17Z,1294,0
20190518T16Z,1343,3
20190518T15Z,1366,5
20190518T14Z,1362,4
20190518T13Z,1319,5
20190518T12Z,1316,7
20190518T11Z,1321,4
20190518T10Z,1315,3
20190518T09Z,1294,3
20190518T08Z,1283,4
20190518T07Z,1321,4
20190518T06Z,1267,4
20190518T05Z,1274,6
20190518T04Z,1322,7
20190518T03Z,1322,7
20190518T02Z,1058,7
20190518T01Z,914,7
20190518T00Z,839,8
20190517T23Z,898,7
20190517T22Z,992,7
20190517T21Z,1006,7
20190517T20Z,1017,7
20190517T19Z,1075,7
20190517T18Z,1119,7
20190517T17Z,1330,7
20190517T16Z,1345,7
20190517T15Z,1348,6
20190517T14Z,1346,7
20190517T13Z,1285,7
20190517T12Z,1191,7
20190517T11Z,1160,7
20190517T10Z,1162,6
20190517T09Z,1184,6
20190517T08Z,1237,7
20190517T07Z,1341,5
20190517T06Z,1303,3
20190517T05Z,1160,3
20190517T04Z,1211,3
20190517T03Z,1292,2
20190517T02Z,1359,2
20190517T01Z,1348,2
20190517T00Z,1140,3
20190516T23Z,1026,3
20190516T22Z,1117,0
20190516T21Z,1227,0
20190516T20Z,1310,0
20190516T19Z,1293,0
20190516T18Z,1312,0
20190516T17Z,1333,0
20190516T16Z,1321,0
20190516T15Z,1337,1
20190516T14Z,1360,0
20190516T13Z,1300,0
20190516T12Z,1300,1
20190516T11Z,1298,0
20190516T10Z,1282,0
20190516T09Z,1227,1
20190516T08Z,1283,0
20190516T07Z,1301,1
20190516T06Z,1300,0
20190516T05Z,1339,0
20190516T04Z,1360,0
20190516T03Z,1357,0
20190516T02Z,1334,0
20190516T01Z,1354,0
20190516T00Z,1355,0
20190515T23Z,1355,0
20190515T22Z,1302,1
20190515T21Z,1296,1
20190515T20Z,1353,1
20190515T19Z,1365,0
20190515T18Z,1364,1
20190515T17Z,1375,0
20190515T16Z,1393,1
20190515T15Z,1378,0
20190515T14Z,1364,0
20190515T13Z,1310,0
20190515T12Z,1302,0
20190515T11Z,1281,0
20190515T10Z,1258,0
20190515T09Z,1210,1
20190515T08Z,1165,1
20190515T07Z,1265,4
20190515T06Z,1311,5
20190515T05Z,1338,5
20190515T04Z,1338,6
20190515T03Z,1350,4
20190515T02Z,1343,5
20190515T01Z,1347,4
20190515T00Z,1349,5
20190514T23Z,1345,2
20190514T22Z,1325,2
20190514T21Z,1349,4
20190514T20Z,1344,4
20190514T19Z,1320,2
20190514T18Z,1357,2
20190514T17Z,1331,3
20190514T16Z,1338,5
20190514T15Z,1342,7
20190514T14Z,1333,7
20190514T13Z,1295,7
20190514T12Z,1292,7
20190514T11Z,1299,7
20190514T10Z,1277,7
20190514T09Z,1297,7
20190514T08Z,1301,6
20190514T07Z,1264,5
20190514T06Z,1287,4
20190514T05Z,1345,1
20190514T04Z,1366,2
20190514T03Z,1370,1
20190514T02Z,1363,1
20190514T01Z,1356,2
20190514T00Z,1337,2
20190513T23Z,1253,2
20190513T22Z,1201,3
20190513T21Z,1209,3
20190513T20Z,1312,3
20190513T19Z,1354,3
20190513T18Z,1281,4
20190513T17Z,1071,7
20190513T16Z,1203,7
20190513T15Z,1293,6
20190513T14Z,1256,7
20190513T13Z,1138,7
20190513T12Z,1099,7
20190513T11Z,972,7
20190513T10Z,806,6
20190513T09Z,874,7
20190513T08Z,996,5
20190513T07Z,1225,2
20190513T06Z,1203,4
20190513T05Z,1200,5
20190513T04Z,1217,5
20190513T03Z,1247,4
20190513T02Z,1314,5
20190513T01Z,1289,5
20190513T00Z,1172,6
20190512T23Z,1208,5
20190512T22Z,1177,6
20190512T21Z,1177,3
20190512T20Z,1083,4
20190512T19Z,1127,4
20190512T18Z,1097,4
20190512T17Z,1094,3
20190512T16Z,1112,5
20190512T15Z,1108,4
20190512T14Z,1064,5
20190512T13Z,991,5
20190512T12Z,1033,5
20190512T11Z,1026,6
20190512T10Z,1133,6
20190512T09Z,1109,2
20190512T08Z,1108,4
20190512T07Z,1182,6
20190512T06Z,1205,5
20190512T05Z,1203,2
20190512T04Z,1255,1
20190512T03Z,1228,1
20190512T02Z,1240,0
20190512T01Z,1247,0
20190512T00Z,1276,0
20190511T23Z,1313,0
20190511T22Z,1326,0
20190511T21Z,1271,0
20190511T20Z,1109,0
20190511T19Z,1159,0
20190511T18Z,1300,0
20190511T17Z,1306,0
20190511T16Z,1267,0
20190511T15Z,1244,0
20190511T14Z,1282,0
20190511T13Z,1275,0
20190511T12Z,1253,0
20190511T11Z,1245,0
20190511T10Z,1224,0
20190511T09Z,1224,0
20190511T08Z,1140,0
20190511T07Z,1274,0
20190511T06Z,1348,0
20190511T05Z,1372,0
20190511T04Z,1377,0
20190511T03Z,1380,0
20190511T02Z,1384,0
20190511T01Z,1231,0
20190511T00Z,1207,0
20190510T23Z,1211,0
20190510T22Z,1226,0
20190510T21Z,1229,0
20190510T20Z,1217,0
20190510T19Z,1219,0
20190510T18Z,1212,0
20190510T17Z,1263,0
20190510T16Z,1261,0
20190510T15Z,1243,0
20190510T14Z,1222,0
20190510T13Z,1190,0
20190510T12Z,1188,0
20190510T11Z,1203,0
20190510T10Z,1236,0
20190510T09Z,1224,0
20190510T08Z,1215,0
20190510T07Z,1199,0
20190510T06Z,1215,0
20190510T05Z,1236,1
20190510T04Z,1234,0
20190510T03Z,1226,1
20190510T02Z,1198,1
20190510T01Z,1166,2
20190510T00Z,1184,1
20190509T23Z,1128,2
20190509T22Z,1134,2
20190509T21Z,1084,2
20190509T20Z,1058,4
20190509T19Z,878,5
20190509T18Z,934,2
20190509T17Z,1011,1
20190509T16Z,977,2
20190509T15Z,1028,1
20190509T14Z,975,2
20190509T13Z,997,1
20190509T12Z,885,0
20190509T11Z,855,0
20190509T10Z,822,0
20190509T09Z,796,0
20190509T08Z,982,1
20190509T07Z,1106,0
20190509T06Z,1149,0
20190509T05Z,1167,0
20190509T04Z,1173,0
20190509T03Z,1163,0
20190509T02Z,1117,0
20190509T01Z,1088,2
20190509T00Z,1088,1
20190508T23Z,1036,1
20190508T22Z,994,0
20190508T21Z,1008,1
20190508T20Z,1064,0
20190508T19Z,1048,1
20190508T18Z,1097,0
20190508T17Z,1103,0
20190508T16Z,1111,0
20190508T15Z,1100,1
20190508T14Z,1043,0
20190508T13Z,888,1
20190508T12Z,777,1
20190508T11Z,730,3
20190508T10Z,707,1
20190508T09Z,782,2
20190508T08Z,977,0
20190508T07Z,1159,1
20190508T06Z,1171,0
20190508T05Z,1167,0
20190508T04Z,1058,0
20190508T03Z,940,0
20190508T02Z,910,1
20190508T01Z,977,1
20190508T00Z,924,1
20190507T23Z,960,1
20190507T22Z,934,1
20190507T21Z,1011,1
20190507T20Z,1050,1
20190507T19Z,1044,0
20190507T18Z,1098,2
20190507T17Z,991,3
20190507T16Z,949,2
20190507T15Z,924,2
20190507T14Z,963,1
20190507T13Z,919,0
20190507T12Z,641,0
20190507T11Z,628,0
20190507T10Z,669,0
20190507T09Z,782,0
20190507T08Z,1006,1
20190507T07Z,1069,0
20190507T06Z,1168,0
20190507T05Z,1176,0
20190507T04Z,1175,0
20190507T03Z,1205,0
20190507T02Z,1199,0
20190507T01Z,1207,0
20190507T00Z,1192,0
20190506T23Z,1192,1
20190506T22Z,1185,0
20190506T21Z,1147,0
20190506T20Z,1109,0
20190506T19Z,1146,0
20190506T18Z,1195,0
20190506T17Z,1184,0
20190506T16Z,1195,0
20190506T15Z,1203,1
20190506T14Z,1131,0
20190506T13Z,940,1
20190506T12Z,884,1
20190506T11Z,938,1
20190506T10Z,1000,1
20190506T09Z,904,1
20190506T08Z,901,1
20190506T07Z,906,0
20190506T06Z,956,0
20190506T05Z,1021,0
20190506T04Z,995,1
20190506T03Z,927,0
20190506T02Z,865,0
20190506T01Z,798,0
20190506T00Z,733,0
20190505T23Z,829,0
20190505T22Z,750,0
20190505T21Z,840,0
20190505T20Z,984,0
20190505T19Z,1048,0
20190505T18Z,1053,0
20190505T17Z,1078,0
20190505T16Z,952,0
20190505T15Z,647,0
20190505T14Z,623,0
20190505T13Z,799,0
20190505T12Z,881,0
20190505T11Z,972,0
20190505T10Z,1023,0
20190505T09Z,980,0
20190505T08Z,868,0
20190505T07Z,786,1
20190505T06Z,1068,1
20190505T05Z,1090,0
20190505T04Z,1169,1
20190505T03Z,1195,1
20190505T02Z,1176,0
20190505T01Z,1052,0
20190505T00Z,946,0
20190504T23Z,839,0
20190504T22Z,823,0
20190504T21Z,871,0
20190504T20Z,988,0
20190504T19Z,960,0
20190504T18Z,872,0
20190504T17Z,808,0
20190504T16Z,912,0
20190504T15Z,1005,0
20190504T14Z,914,0
20190504T13Z,916,0
20190504T12Z,971,0
20190504T11Z,1109,0
20190504T10Z,1133,0
20190504T09Z,1130,1
20190504T08Z,1110,1
20190504T07Z,1052,0
20190504T06Z,1102,0
20190504T05Z,1108,0
20190504T04Z,1122,0
20190504T03Z,1145,0
20190504T02Z,1092,0
20190504T01Z,1126,0
20190504T00Z,1161,0
20190503T23Z,1129,0
20190503T22Z,1017,0
20190503T21Z,992,0
20190503T20Z,1063,0
20190503T19Z,1006,1
20190503T18Z,877,1
20190503T17Z,956,0
20190503T16Z,1021,0
20190503T15Z,978,2
20190503T14Z,914,3
20190503T13Z,921,1
20190503T12Z,948,1
20190503T11Z,994,1
20190503T10Z,1023,1
20190503T09Z,1042,0
20190503T08Z,1001,1
20190503T07Z,1099,1
20190503T06Z,1084,8
20190503T05Z,1038,7
20190503T04Z,1064,5
20190503T03Z,1084,3
20190503T02Z,1154,3
20190503T01Z,1169,2
20190503T00Z,1163,2
20190502T23Z,1115,0
20190502T22Z,960,1
20190502T21Z,913,1
20190502T20Z,1008,3
20190502T19Z,1039,4
20190502T18Z,960,4
20190502T17Z,937,4
20190502T16Z,915,5
20190502T15Z,1031,5
20190502T14Z,1128,6
20190502T13Z,1100,6
20190502T12Z,995,6
20190502T11Z,880,6
20190502T10Z,888,4
20190502T09Z,900,3
20190502T08Z,1005,2
20190502T07Z,1046,2
20190502T06Z,1068,2
20190502T05Z,1095,2
20190502T04Z,1104,5
20190502T03Z,1101,4
20190502T02Z,1027,5
20190502T01Z,1086,6
20190502T00Z,1061,4
20190501T23Z,1045,7
20190501T22Z,1024,6
20190501T21Z,1017,5
20190501T20Z,1112,3
