,coal,natural gas,nuclear,petroleum,other,solar,hydro
20190311T23Z,837,1649,2748,0.0,1243,70,82
20190311T22Z,622,1628,2749,0.0,1226,281,73
20190311T21Z,615,1616,2746,0.0,1152,543,62
20190311T20Z,482,1595,2747,0.0,1107,828,63
20190311T19Z,407,1588,2748,0.0,1184,1346,63
20190311T18Z,361,1316,2747,0.0,1084,1792,63
20190311T17Z,355,1274,2747,0.0,1087,1819,60
20190311T16Z,359,1579,2746,0.0,1132,1515,42
20190311T15Z,545,1640,2751,0.0,1225,1069,37
20190311T14Z,873,1679,2750,0.0,1242,573,37
20190311T13Z,730,1679,2750,0.0,1247,183,37
20190311T12Z,627,1675,2747,0.0,1245,26,37
20190311T11Z,608,1666,2748,-2.0,1266,0,38
20190311T10Z,409,1658,2747,-3.0,1215,0,36
20190311T09Z,323,1601,2746,0.0,1106,0,37
20190311T08Z,323,1486,2746,-2.0,1038,0,37
20190311T07Z,320,1517,2743,-5.0,1031,0,38
20190311T06Z,324,1501,2744,-2.0,985,0,36
20190311T05Z,321,1549,2743,0.0,989,0,35
20190310T05Z,741,1739,2755,0.0,1127,0,33
20190310T04Z,907,1790,2753,0.0,1122,0,38
20190310T03Z,1025,2141,2752,0.0,1124,0,59
20190310T02Z,1024,2214,2754,0.0,1130,0,80
20190310T01Z,1014,2212,2754,0.0,1106,19,81
20190310T00Z,1008,2208,2753,0.0,1101,22,36
20190309T23Z,939,2163,2757,0.0,1087,65,8
20190309T22Z,817,2002,2756,0.0,1081,154,9
20190309T21Z,789,2014,2643,0.0,1092,236,9
20190309T20Z,838,2022,2568,0.0,1095,323,9
20190309T19Z,896,1998,2571,0.0,1125,406,8
20190309T18Z,950,2013,2570,0.0,1172,509,32
20190309T17Z,1229,2087,2706,0.0,1173,578,31
20190309T16Z,1260,2001,2757,0.0,1175,481,32
20190309T15Z,1240,1785,2758,0.0,1177,347,71
20190309T14Z,1268,1778,2756,0.0,1155,201,78
20190309T13Z,1247,1780,2759,0.0,1117,83,78
20190309T12Z,1222,1779,2757,0.0,1099,0,77
20190309T11Z,924,1753,2758,0.0,1048,0,41
20190309T10Z,772,1757,2758,0.0,1044,0,40
20190309T09Z,716,1687,2758,0.0,1012,0,39
20190309T08Z,861,1461,2757,0.0,901,0,41
20190309T07Z,921,1256,2755,0.0,915,0,40
20190309T06Z,951,1284,2758,0.0,886,0,41
20190309T05Z,960,1372,2758,0.0,927,0,39
20190309T04Z,1123,1412,2758,0.0,983,0,41
20190309T03Z,1139,1406,2757,0.0,1001,0,76
20190309T02Z,1152,1389,2756,0.0,1002,0,79
20190309T01Z,1147,1392,2758,0.0,981,22,80
20190309T00Z,1147,1385,2757,0.0,982,21,39
20190308T23Z,1148,1380,2754,0.0,981,44,0
20190308T22Z,1175,1374,2756,0.0,979,89,-1
20190308T21Z,992,1367,2759,0.0,1015,212,0
20190308T20Z,858,1364,2757,0.0,1016,383,0
20190308T19Z,952,1361,2755,0.0,1017,581,-1
20190308T18Z,1080,1353,2760,0.0,1017,984,0
20190308T17Z,1418,1360,2760,0.0,1020,969,12
20190308T16Z,1620,1399,2759,2.0,1022,682,79
20190308T15Z,1660,1409,2763,0.0,1024,457,78
20190308T14Z,1686,1418,2761,0.0,1018,242,80
20190308T13Z,1696,1423,2760,-2.0,1011,92,79
20190308T12Z,1681,1423,2759,-2.0,1033,0,78
20190308T11Z,1349,1419,2761,0.0,1027,0,76
20190308T10Z,1101,1418,2759,-2.0,1005,0,1
20190308T09Z,881,1418,2761,-2.0,910,0,0
20190308T08Z,806,1412,2757,0.0,901,0,4
20190308T07Z,827,1419,2760,-2.0,929,0,13
20190308T06Z,962,1417,2759,0.0,982,0,51
20190308T05Z,899,1429,2764,0.0,983,0,78
20190308T04Z,1294,1396,2762,0.0,1012,0,79
20190308T03Z,1762,1371,2760,31.0,1015,0,79
20190308T02Z,1794,1411,2761,24.0,1031,0,77
20190308T01Z,1766,1415,2759,0.0,1009,21,73
20190308T00Z,1735,1360,2759,0.0,975,22,78
20190307T23Z,1412,1202,2759,0.0,841,217,80
20190307T22Z,1201,1132,2759,0.0,799,930,9
20190307T21Z,920,1311,2762,0.0,853,1526,9
20190307T20Z,942,1351,2760,0.0,878,1665,8
20190307T19Z,1012,1387,2761,0.0,888,1687,8
20190307T18Z,1530,1375,2762,0.0,890,1772,9
20190307T17Z,1633,1417,2764,0.0,893,1858,21
20190307T16Z,1782,1420,2765,0.0,886,1795,78
20190307T15Z,1928,1772,2763,0.0,930,1424,77
20190307T14Z,1935,2288,2764,0.0,1022,976,78
20190307T13Z,1941,2653,2763,-4.0,1076,354,78
20190307T12Z,1932,2758,2763,-2.0,1039,0,77
20190307T11Z,1927,2444,2760,0.0,967,0,74
20190307T10Z,1920,2144,2759,-3.0,949,0,10
20190307T09Z,1873,2222,2763,-2.0,979,0,8
20190307T08Z,1873,2154,2758,0.0,965,0,9
20190307T07Z,1872,2207,2760,-3.0,899,0,8
20190307T06Z,1879,2242,2758,0.0,899,0,9
20190307T05Z,1881,2163,2757,0.0,926,0,20
20190307T04Z,1887,2253,2753,0.0,984,0,79
20190307T03Z,1893,2301,2758,0.0,1006,0,79
20190307T02Z,1903,2293,2754,0.0,1019,0,78
20190307T01Z,1907,1986,2755,0.0,995,20,79
20190307T00Z,1802,1718,2754,-1.0,990,21,12
20190306T23Z,1740,1428,2757,-1.0,992,339,8
20190306T22Z,1371,1428,2757,-1.0,920,1173,9
20190306T21Z,1051,1389,2759,-1.0,881,1821,4
20190306T20Z,1250,1215,2757,-1.0,819,2135,16
20190306T19Z,1366,1359,2761,0.0,886,2180,31
20190306T18Z,1673,1432,2758,0.0,904,2173,32
20190306T17Z,1721,1429,2760,0.0,899,2164,31
20190306T16Z,1825,1393,2762,-1.0,894,2161,31
20190306T15Z,1926,1722,2760,-1.0,986,1912,32
20190306T14Z,1952,2552,2759,-1.0,991,1282,60
20190306T13Z,1986,2585,2762,-1.0,1011,424,78
20190306T12Z,1985,2535,2760,0.0,1014,0,79
20190306T11Z,1890,1775,2758,0.0,989,0,79
20190306T10Z,1685,1439,2761,-1.0,972,0,75
20190306T09Z,1648,1433,2762,-1.0,926,0,36
20190306T08Z,1764,1448,2764,-1.0,929,0,36
20190306T07Z,1784,1426,2763,0.0,928,0,37
20190306T06Z,1779,1423,2756,0.0,967,0,36
20190306T05Z,1780,1566,2759,0.0,1019,0,37
20190306T04Z,1668,1653,2755,0.0,1023,0,40
20190306T03Z,1674,1934,2755,0.0,1039,0,77
20190306T02Z,1994,1940,2756,0.0,1048,0,78
20190306T01Z,1991,1898,2753,0.0,1025,20,79
20190306T00Z,1991,1868,2755,0.0,1017,27,78
20190305T23Z,1928,1207,2758,0.0,835,320,77
20190305T22Z,1809,881,2754,0.0,725,1081,79
20190305T21Z,1764,802,2759,0.0,704,1398,78
20190305T20Z,1584,1037,2760,0.0,779,1314,76
20190305T19Z,1835,1237,2757,0.0,917,1157,32
20190305T18Z,1976,1424,2761,0.0,971,967,32
20190305T17Z,1975,1461,2759,0.0,993,715,41
20190305T16Z,1977,1770,2760,0.0,1013,499,79
20190305T15Z,1981,2275,2761,0.0,1023,290,78
20190305T14Z,1987,2312,2759,-1.0,1024,151,78
20190305T13Z,1986,2130,2759,0.0,1027,50,78
20190305T12Z,1990,2005,2760,0.0,1043,0,79
20190305T11Z,1983,1535,2758,-1.0,1016,0,69
20190305T10Z,1935,1273,2759,-1.0,935,0,32
20190305T09Z,1873,1200,2756,-1.0,830,0,32
20190305T08Z,1851,1199,2757,0.0,828,0,31
20190305T07Z,1858,1220,2753,-1.0,847,0,31
20190305T06Z,1766,1329,2751,0.0,923,0,32
20190305T05Z,1848,1345,2742,0.0,935,0,31
20190305T04Z,1978,1388,2734,0.0,1012,0,42
20190305T03Z,1982,1415,2732,0.0,1063,0,66
20190305T02Z,2000,1436,2733,0.0,1104,0,81
20190305T01Z,1984,1429,2733,0.0,1080,20,81
20190305T00Z,1879,1422,2730,0.0,1081,22,80
20190304T23Z,1491,1410,2733,0.0,1081,225,81
20190304T22Z,1027,1406,2741,0.0,949,569,81
20190304T21Z,915,1393,2750,0.0,900,808,79
20190304T20Z,1045,1399,2748,0.0,906,1003,80
20190304T19Z,1049,1391,2748,0.0,904,1095,80
20190304T18Z,1039,1405,2743,0.0,942,993,78
20190304T17Z,1519,1413,2751,0.0,1090,824,78
20190304T16Z,1802,1413,2748,0.0,1093,676,79
20190304T15Z,1837,1411,2749,0.0,1088,498,78
20190304T14Z,1827,1408,2746,0.0,1092,251,78
20190304T13Z,1759,1404,2748,0.0,1092,83,79
20190304T12Z,1498,1398,2746,0.0,1079,0,79
20190304T11Z,909,1285,2747,0.0,1007,0,81
20190304T10Z,749,1283,2747,0.0,1000,0,82
20190304T09Z,948,1332,2747,0.0,1028,0,83
20190304T08Z,962,1360,2746,0.0,1037,0,82
20190304T07Z,1029,1358,2744,0.0,1037,0,82
20190304T06Z,1273,1351,2745,0.0,1035,0,82
20190304T05Z,1570,1332,2747,0.0,1037,0,81
20190304T04Z,1572,1350,2743,0.0,1040,0,82
20190304T03Z,1619,1345,2746,0.0,1040,0,83
20190304T02Z,1701,1341,2741,0.0,1036,0,82
20190304T01Z,1686,1312,2747,0.0,1002,20,81
20190304T00Z,1631,1307,2750,0.0,1001,19,82
20190303T23Z,1518,1300,2749,0.0,1003,57,62
20190303T22Z,1394,1308,2747,0.0,1004,196,61
20190303T21Z,1175,1312,2749,0.0,999,315,62
20190303T20Z,993,1303,2749,0.0,1004,381,61
20190303T19Z,804,1324,2749,0.0,1007,537,72
20190303T18Z,619,1224,2751,0.0,1003,651,59
20190303T17Z,606,1288,2751,0.0,983,571,59
20190303T16Z,605,1299,2751,0.0,882,454,59
20190303T15Z,608,1288,2751,0.0,858,285,58
20190303T14Z,606,1303,2749,0.0,865,150,58
20190303T13Z,584,1255,2753,0.0,848,49,59
20190303T12Z,554,1281,2750,0.0,876,0,58
20190303T11Z,509,1235,2753,0.0,859,0,59
20190303T10Z,473,1316,2750,0.0,891,0,57
20190303T09Z,437,1309,2751,0.0,884,0,59
20190303T08Z,426,1307,2748,0.0,880,0,58
20190303T07Z,414,1265,2748,0.0,863,0,59
20190303T06Z,370,1213,2746,0.0,842,0,57
20190303T05Z,421,1348,2746,0.0,970,0,58
20190303T04Z,511,1380,2745,0.0,1084,0,57
20190303T03Z,601,1379,2742,0.0,1086,0,57
20190303T02Z,614,1289,2744,0.0,1093,0,57
20190303T01Z,581,1372,2744,0.0,1071,20,56
20190303T00Z,605,1360,2743,0.0,1068,18,57
20190302T23Z,521,1350,2744,0.0,1072,172,69
20190302T22Z,469,1326,2744,0.0,1012,765,78
20190302T21Z,323,1158,2743,0.0,874,1485,79
20190302T20Z,303,1156,2747,0.0,919,1845,78
20190302T19Z,299,1244,2747,0.0,960,1944,79
20190302T18Z,306,1216,2748,0.0,969,1933,78
20190302T17Z,491,1205,2748,0.0,924,1709,80
20190302T16Z,684,1308,2750,0.0,989,1077,79
20190302T15Z,702,1362,2749,0.0,1007,501,80
20190302T14Z,703,1409,2747,0.0,1053,247,82
20190302T13Z,640,1369,2746,0.0,1012,64,82
20190302T12Z,564,1356,2745,0.0,1021,0,24
20190302T11Z,428,1328,2746,0.0,1014,0,18
20190302T10Z,334,1273,2744,0.0,1023,0,53
20190302T09Z,290,1400,2745,0.0,1040,0,53
20190302T08Z,321,1400,2745,0.0,1043,0,52
20190302T07Z,337,1387,2745,0.0,1037,0,68
20190302T06Z,430,1365,2744,0.0,1023,0,82
20190302T05Z,462,1270,2880,0.0,1015,0,81
20190302T04Z,476,1370,2954,0.0,1039,0,83
20190302T03Z,549,1375,3026,0.0,1115,0,83
20190302T02Z,537,1369,3127,0.0,1132,0,83
20190302T01Z,555,1369,3291,0.0,1103,14,82
20190302T00Z,513,1363,3438,0.0,1054,16,83
20190301T23Z,515,1356,3558,0.0,1015,23,83
20190301T22Z,538,1324,3628,0.0,961,65,5
20190301T21Z,464,1341,3631,0.0,968,179,0
20190301T20Z,376,1330,3628,0.0,968,325,0
20190301T19Z,299,1334,3627,0.0,970,466,67
20190301T18Z,296,1333,3628,0.0,967,669,80
20190301T17Z,290,1343,3630,0.0,972,724,81
20190301T16Z,285,1368,3632,0.0,1021,665,82
20190301T15Z,271,1374,3631,0.0,1050,458,81
20190301T14Z,287,1374,3630,0.0,1042,263,81
20190301T13Z,309,1378,3632,0.0,1049,104,82
20190301T12Z,257,1362,3634,0.0,1061,0,40
20190301T11Z,219,1342,3633,0.0,1022,0,-1
20190301T10Z,139,1298,3632,0.0,901,0,0
20190301T09Z,143,1145,3633,-2.0,848,0,0
20190301T08Z,143,1070,3633,-1.0,822,0,10
20190301T07Z,147,1072,3631,-1.0,824,0,56
20190301T06Z,148,960,3626,-2.0,789,0,82
20190301T05Z,146,1174,3629,0.0,911,0,82
20190301T04Z,144,1329,3627,0.0,990,0,82
20190301T03Z,166,1352,3628,0.0,1049,0,82
20190301T02Z,215,1333,3626,0.0,1058,0,83
20190301T01Z,235,1341,3630,0.0,1046,14,81
20190301T00Z,225,1329,3625,0.0,1041,18,83
20190228T23Z,224,1308,3627,0.0,936,109,83
20190228T22Z,412,1325,3625,0.0,926,376,83
20190228T21Z,438,1252,3623,0.0,900,817,81
20190228T20Z,329,1253,3627,0.0,910,1189,9
20190228T19Z,219,1192,3626,0.0,878,1448,0
20190228T18Z,226,817,3629,0.0,746,1679,-1
20190228T17Z,221,733,3629,0.0,720,1595,24
20190228T16Z,217,844,3634,0.0,766,1327,82
20190228T15Z,378,1272,3634,0.0,967,927,81
20190228T14Z,432,1369,3637,0.0,1039,444,82
20190228T13Z,417,1371,3638,0.0,1048,141,83
20190228T12Z,448,1349,3637,0.0,1032,0,83
20190228T11Z,358,1322,3638,0.0,971,0,51
20190228T10Z,198,1358,3640,0.0,927,0,0
20190228T09Z,200,1217,3636,0.0,853,0,12
20190228T08Z,160,1187,3640,-2.0,845,0,24
20190228T07Z,159,1097,3640,-2.0,823,0,44
20190228T06Z,165,1111,3639,-1.0,829,0,60
20190228T05Z,180,1172,3641,0.0,954,0,79
20190228T04Z,270,1242,3638,0.0,1008,0,78
20190228T03Z,478,1261,3637,0.0,1032,0,78
20190228T02Z,542,1347,3634,0.0,1071,0,79
20190228T01Z,533,1349,3638,0.0,1055,15,78
20190228T00Z,508,1341,3636,0.0,1061,18,79
20190227T23Z,493,1340,3637,0.0,1059,60,79
20190227T22Z,492,1334,3638,0.0,1052,198,64
20190227T21Z,493,1318,3637,0.0,1043,366,41
20190227T20Z,492,1325,3638,0.0,1048,575,42
20190227T19Z,492,1322,3640,0.0,1050,780,44
20190227T18Z,493,1325,3642,0.0,1062,1036,81
20190227T17Z,489,1281,3641,0.0,1036,1063,82
20190227T16Z,492,1339,3645,-1.0,1056,822,82
20190227T15Z,447,1354,3645,-1.0,1059,634,81
20190227T14Z,484,1360,3646,-1.0,1059,311,82
20190227T13Z,370,1367,3644,0.0,1058,89,82
20190227T12Z,327,1371,3640,0.0,1082,0,81
20190227T11Z,242,1364,3643,-1.0,1081,0,61
20190227T10Z,150,1373,3643,-1.0,1039,0,19
20190227T09Z,156,1317,3644,0.0,969,0,19
20190227T08Z,154,1269,3643,-1.0,955,0,17
20190227T07Z,155,1266,3642,-1.0,948,0,33
20190227T06Z,155,1252,3644,0.0,951,0,59
20190227T05Z,177,1330,3643,0.0,1016,0,74
20190227T04Z,224,1303,3642,0.0,1048,0,75
20190227T03Z,328,1281,3640,0.0,1049,0,69
20190227T02Z,434,1275,3639,0.0,1056,0,79
20190227T01Z,452,1286,3641,0.0,1043,16,80
20190227T00Z,458,1243,3640,0.0,1031,17,81
20190226T23Z,513,1313,3640,0.0,1054,165,80
20190226T22Z,506,1230,3639,0.0,924,687,80
20190226T21Z,533,889,3645,0.0,784,1190,80
20190226T20Z,561,1017,3641,0.0,843,1459,81
20190226T19Z,567,1240,3644,0.0,902,1537,80
20190226T18Z,573,1168,3643,0.0,881,1664,79
20190226T17Z,578,1121,3648,0.0,890,1790,80
20190226T16Z,579,1052,3651,0.0,843,1841,80
20190226T15Z,584,1203,3654,0.0,873,1381,77
20190226T14Z,583,1841,3653,0.0,1009,748,77
20190226T13Z,586,2399,3656,-1.0,1053,187,77
20190226T12Z,582,2558,3648,-1.0,1067,0,77
20190226T11Z,584,2323,3653,0.0,1064,0,76
20190226T10Z,452,2307,3652,-1.0,1053,0,75
20190226T09Z,349,2272,3654,-2.0,1052,0,74
20190226T08Z,322,2185,3653,0.0,1055,0,74
20190226T07Z,218,2230,3655,-1.0,1053,0,74
20190226T06Z,178,2248,3645,0.0,1053,0,73
20190226T05Z,275,2124,3630,0.0,1054,0,73
20190226T04Z,412,2120,3616,0.0,1042,0,74
20190226T03Z,405,2248,3475,0.0,1064,0,73
20190226T02Z,339,2239,3638,0.0,1066,0,73
20190226T01Z,311,2161,3641,0.0,1050,21,74
20190226T00Z,285,1724,3645,0.0,1049,20,73
20190225T23Z,219,1469,3644,0.0,1008,235,71
20190225T22Z,151,1208,3644,0.0,867,973,73
20190225T21Z,140,951,3644,0.0,785,1640,72
20190225T20Z,135,907,3645,0.0,780,2030,72
20190225T19Z,127,1077,3647,0.0,879,2171,72
20190225T18Z,77,1264,3647,0.0,950,2182,73
20190225T17Z,53,1211,3649,0.0,914,2186,72
20190225T16Z,51,1299,3649,0.0,947,2132,73
20190225T15Z,45,1503,3652,0.0,968,1803,73
20190225T14Z,61,1854,3653,0.0,973,1150,73
20190225T13Z,12,2158,3649,-3.0,1033,304,73
20190225T12Z,-2,2113,3651,-4.0,1066,0,74
20190225T11Z,-6,1581,3653,0.0,1051,0,73
20190225T10Z,-46,1366,3650,-2.0,1032,0,73
20190225T09Z,-45,1345,3653,-3.0,994,0,73
20190225T08Z,-47,1335,3651,0.0,987,0,73
20190225T07Z,-46,1339,3653,-4.0,991,0,71
20190225T06Z,-46,1330,3648,0.0,992,0,71
20190225T05Z,-46,1317,3651,0.0,987,0,71
20190225T04Z,-43,1302,3652,0.0,988,0,70
20190225T03Z,-43,1297,3646,0.0,986,0,72
20190225T02Z,-44,1286,3641,0.0,994,0,71
20190225T01Z,-41,1269,3636,0.0,969,20,71
20190225T00Z,-41,1242,3638,0.0,960,22,71
20190224T23Z,-44,1234,3638,0.0,933,210,72
20190224T22Z,-43,1146,3635,0.0,798,920,71
20190224T21Z,-44,825,3640,0.0,664,1473,72
20190224T20Z,-42,696,3639,0.0,625,1530,72
20190224T19Z,-43,824,3640,0.0,673,1222,75
20190224T18Z,-44,1039,3644,0.0,765,820,74
20190224T17Z,-43,1230,3652,0.0,901,500,76
20190224T16Z,-45,1301,3656,0.0,953,323,76
20190224T15Z,-46,1332,3653,0.0,952,213,75
20190224T14Z,-45,1329,3656,0.0,890,133,75
20190224T13Z,-43,1354,3655,0.0,897,47,76
20190224T12Z,-35,1373,3653,0.0,945,0,74
20190224T11Z,-35,1358,3657,0.0,964,0,75
20190224T10Z,-34,1347,3656,0.0,981,0,75
20190224T09Z,-31,1355,3658,0.0,977,0,75
20190224T08Z,-34,1357,3660,0.0,980,0,75
20190224T07Z,-33,1355,3659,0.0,982,0,75
20190224T06Z,-33,1345,3660,0.0,981,0,75
20190224T05Z,-33,1373,3663,0.0,994,0,75
20190224T04Z,-34,1485,3664,0.0,1007,0,75
20190224T03Z,-36,2017,3661,0.0,1009,0,74
20190224T02Z,-34,2064,3655,0.0,1006,0,76
20190224T01Z,-34,2127,3658,0.0,986,19,75
20190224T00Z,-33,2231,3654,0.0,983,22,75
20190223T23Z,-33,2238,3659,0.0,989,30,75
20190223T22Z,-33,2242,3657,0.0,989,71,75
20190223T21Z,-32,2249,3656,0.0,971,116,75
20190223T20Z,-34,2243,3647,0.0,962,181,75
20190223T19Z,-33,2245,3635,0.0,963,216,75
20190223T18Z,-33,2253,3604,0.0,966,253,75
20190223T17Z,-33,2254,3484,0.0,986,226,74
20190223T16Z,-33,2260,3380,0.0,993,191,76
20190223T15Z,-35,2256,3373,0.0,1001,123,75
20190223T14Z,-35,2195,3372,0.0,1003,65,74
20190223T13Z,-32,2030,3374,0.0,1001,29,75
20190223T12Z,-33,1778,3343,0.0,947,0,74
20190223T11Z,-33,1524,3323,0.0,948,0,75
20190223T10Z,-33,1525,3291,0.0,943,0,73
20190223T09Z,-33,1561,3245,0.0,944,0,74
20190223T08Z,-33,1596,3250,0.0,1067,0,72
20190223T07Z,-34,1648,3248,0.0,1088,0,70
20190223T06Z,-34,1710,3246,0.0,1098,0,71
20190223T05Z,-34,1634,3244,0.0,1127,0,72
20190223T04Z,-36,1912,3188,0.0,1258,0,70
20190223T03Z,-35,2263,3475,0.0,1330,0,72
20190223T02Z,-34,2248,3658,0.0,1337,0,71
20190223T01Z,-35,2242,3656,0.0,1307,22,71
20190223T00Z,-35,2234,3657,0.0,1309,21,72
20190222T23Z,-34,2067,3656,0.0,1281,32,72
20190222T22Z,-35,2013,3658,0.0,1225,86,71
20190222T21Z,-36,2034,3658,0.0,1224,160,72
20190222T20Z,-37,2035,3658,0.0,1227,260,73
20190222T19Z,-34,2020,3657,0.0,1264,343,73
20190222T18Z,-36,1894,3658,0.0,1225,332,72
20190222T17Z,-35,1851,3659,0.0,1250,329,74
20190222T16Z,-34,1755,3654,0.0,1294,260,74
20190222T15Z,-35,1703,3655,0.0,1297,169,76
20190222T14Z,-35,1706,3654,0.0,1302,99,76
20190222T13Z,-33,1705,3654,0.0,1300,33,77
20190222T12Z,-32,1731,3650,0.0,1327,0,75
20190222T11Z,-34,1686,3658,0.0,1213,0,76
20190222T10Z,-33,1614,3652,0.0,1129,0,66
20190222T09Z,-34,1418,3654,0.0,1067,0,74
20190222T08Z,-32,1377,3654,0.0,1073,0,77
20190222T07Z,-34,1479,3650,0.0,1156,0,73
20190222T06Z,-33,1565,3655,-6.0,1201,0,75
20190222T05Z,-33,1607,3653,0.0,1208,0,78
20190222T04Z,-35,1620,3653,0.0,1219,0,79
20190222T03Z,-33,1788,3652,0.0,1234,0,78
20190222T02Z,-33,1945,3650,0.0,1227,0,78
20190222T01Z,-43,1953,3647,0.0,1213,26,79
20190222T00Z,-43,1980,3650,0.0,1211,25,79
20190221T23Z,-45,1963,3647,0.0,1215,93,79
20190221T22Z,-42,2062,3650,0.0,1216,372,79
20190221T21Z,-45,2060,3649,0.0,1210,603,81
20190221T20Z,-43,2274,3652,0.0,1210,777,80
20190221T19Z,-44,2452,3656,0.0,1210,1037,82
20190221T18Z,-45,2497,3660,0.0,1218,963,83
20190221T17Z,-45,2522,3661,0.0,1218,758,82
20190221T16Z,-45,2518,3660,0.0,1217,499,81
20190221T15Z,-46,2510,3661,0.0,1222,312,82
20190221T14Z,-47,2590,3661,0.0,1222,198,82
20190221T13Z,-47,2641,3657,0.0,1225,62,81
20190221T12Z,-34,2643,3659,0.0,1244,0,82
20190221T11Z,39,2635,3659,0.0,1231,0,80
20190221T10Z,61,2621,3658,0.0,1220,0,80
20190221T09Z,58,2593,3663,0.0,1214,0,81
20190221T08Z,56,2585,3660,0.0,1212,0,80
20190221T07Z,57,2597,3661,0.0,1218,0,79
20190221T06Z,105,2530,3661,-6.0,1215,0,81
20190221T05Z,138,2479,3666,0.0,1216,0,80
20190221T04Z,229,2617,3670,0.0,1220,0,80
20190221T03Z,345,2769,3667,0.0,1222,0,80
20190221T02Z,597,2783,3664,0.0,1226,0,81
20190221T01Z,615,2785,3662,0.0,1193,26,80
20190221T00Z,611,2778,3665,0.0,1192,24,80
20190220T23Z,571,2763,3666,0.0,1188,34,74
20190220T22Z,454,2783,3663,0.0,1192,99,0
20190220T21Z,399,2778,3664,0.0,1190,178,21
20190220T20Z,344,2781,3664,0.0,1192,230,40
20190220T19Z,314,2781,3663,0.0,1195,283,81
20190220T18Z,319,2797,3668,0.0,1193,326,81
20190220T17Z,305,2664,3670,0.0,1188,273,82
20190220T16Z,352,2571,3665,0.0,1194,199,81
20190220T15Z,533,2445,3669,0.0,1157,127,81
20190220T14Z,637,2438,3667,0.0,1159,69,81
20190220T13Z,635,2579,3670,-2.0,1193,28,75
20190220T12Z,636,2596,3666,-2.0,1226,0,75
20190220T11Z,584,2610,3667,0.0,1237,0,75
20190220T10Z,327,2648,3661,-1.0,1223,0,76
20190220T09Z,261,2652,3665,-3.0,1219,0,75
20190220T08Z,261,2648,3664,-1.0,1216,0,74
20190220T07Z,234,2635,3662,-3.0,1224,0,78
20190220T06Z,286,2624,3664,0.0,1225,0,81
20190220T05Z,378,2625,3666,0.0,1233,0,80
20190220T04Z,426,2578,3666,0.0,1228,0,81
20190220T03Z,417,2703,3664,0.0,1231,0,81
20190220T02Z,305,2846,3666,0.0,1239,0,80
20190220T01Z,245,2850,3666,0.0,1214,25,81
20190220T00Z,208,2836,3651,0.0,1215,23,81
20190219T23Z,206,2796,3648,0.0,1220,28,81
20190219T22Z,162,2854,3637,0.0,1228,87,81
20190219T21Z,121,2866,3624,0.0,1224,224,82
20190219T20Z,100,2750,3619,30.0,1225,332,81
20190219T19Z,80,2694,3610,20.0,1229,432,78
20190219T18Z,56,2604,3664,1.0,1207,508,78
20190219T17Z,25,2645,3666,0.0,1225,512,79
20190219T16Z,13,2671,3669,0.0,1219,634,77
20190219T15Z,-9,2672,3668,0.0,1215,558,79
20190219T14Z,-24,2656,3666,0.0,1216,358,79
20190219T13Z,-26,2654,3668,-1.0,1219,98,79
20190219T12Z,-26,2513,3665,-1.0,1243,0,81
20190219T11Z,-33,2414,3664,0.0,1232,0,81
20190219T10Z,-36,2324,3666,-1.0,1214,0,80
20190219T09Z,-35,2316,3661,-1.0,1220,0,80
20190219T08Z,-37,2300,3666,0.0,1226,0,81
20190219T07Z,-35,2287,3660,-2.0,1263,0,81
20190219T06Z,-35,2209,3662,0.0,1280,0,79
20190219T05Z,-36,2190,3663,0.0,1280,0,81
20190219T04Z,-36,2243,3663,0.0,1293,0,80
20190219T03Z,-35,2505,3660,0.0,1300,0,81
20190219T02Z,-36,2556,3659,0.0,1298,0,79
20190219T01Z,-36,2546,3658,0.0,1274,25,81
20190219T00Z,-35,2378,3658,0.0,1271,24,81
20190218T23Z,-34,2171,3658,0.0,1242,147,81
20190218T22Z,-35,2309,3651,0.0,1207,671,79
20190218T21Z,-35,2290,3655,0.0,1196,1279,81
20190218T20Z,-35,2192,3653,0.0,1196,1724,82
20190218T19Z,-27,2179,3654,0.0,1197,1901,81
20190218T18Z,-23,2193,3659,0.0,1195,1898,19
20190218T17Z,-22,2090,3660,0.0,1200,1735,0
20190218T16Z,-20,2251,3665,0.0,1243,1108,66
20190218T15Z,-21,2494,3663,0.0,1264,476,80
20190218T14Z,-22,2463,3664,0.0,1256,152,82
20190218T13Z,-22,2213,3667,0.0,1226,33,82
20190218T12Z,-22,1755,3665,0.0,1181,0,81
20190218T11Z,-22,1688,3668,0.0,1146,0,79
20190218T10Z,-22,1697,3666,0.0,1111,0,1
20190218T09Z,-23,1649,3668,0.0,1085,0,-1
20190218T08Z,-21,1592,3669,0.0,1057,0,0
20190218T07Z,-22,1709,3666,0.0,1093,0,0
20190218T06Z,-22,1676,3666,-21.0,1097,0,17
20190218T05Z,-22,1858,3669,0.0,1143,0,80
20190218T04Z,-22,2421,3668,0.0,1146,0,81
20190218T03Z,-22,2614,3669,0.0,1144,0,80
20190218T02Z,-22,2614,3673,0.0,1148,0,80
20190218T01Z,-20,2607,3669,0.0,1123,25,82
20190218T00Z,-22,2611,3671,0.0,1123,24,82
20190217T23Z,-24,2569,3672,0.0,1133,35,82
20190217T22Z,-22,2525,3672,0.0,1139,85,82
20190217T21Z,-21,2434,3675,0.0,1152,157,8
20190217T20Z,-21,2442,3672,0.0,1157,218,0
