,coal,natural gas,solar
20180915T23-04,1128,661,0
20180915T22-04,1223,723,0
20180915T21-04,1223,821,0
20180915T20-04,1224,737,0
20180915T19-04,1248,742,1
20180915T18-04,1254,720,1
20180915T17-04,1254,825,1
20180915T16-04,1256,798,1
20180915T15-04,1256,713,1
20180915T14-04,1259,766,1
20180915T13-04,1257,890,1
20180915T12-04,1260,711,1
20180915T11-04,1203,658,1
20180915T10-04,1174,591,1
20180915T09-04,1108,492,0
20180915T08-04,942,475,0
20180915T07-04,891,475,0
20180915T06-04,866,474,0
20180915T05-04,877,473,0
20180915T04-04,909,473,0
20180915T03-04,985,473,0
20180915T02-04,1068,475,0
20180915T01-04,1116,583,0
20180915T00-04,1191,608,0
20180914T23-04,1247,620,0
20180914T22-04,1251,697,0
20180914T21-04,1250,893,0
20180914T20-04,1251,938,0
20180914T19-04,1252,857,0
20180914T18-04,1256,876,1
20180914T17-04,1254,987,1
20180914T16-04,1256,961,1
20180914T15-04,1260,914,1
20180914T14-04,1257,781,2
20180914T13-04,1260,753,2
20180914T12-04,1262,651,2
20180914T11-04,1159,645,2
20180914T10-04,1053,564,2
20180914T09-04,952,479,0
20180914T08-04,842,507,0
20180914T07-04,896,510,0
20180914T06-04,799,478,0
20180914T05-04,733,477,0
20180914T04-04,738,478,0
20180914T03-04,795,480,0
20180914T02-04,891,478,0
20180914T01-04,1023,479,0
20180914T00-04,1188,473,0
20180913T23-04,1257,462,0
20180913T22-04,1257,595,0
20180913T21-04,1258,815,0
20180913T20-04,1257,837,0
20180913T19-04,1256,781,0
20180913T18-04,1257,698,1
20180913T17-04,1257,907,1
20180913T16-04,1256,900,1
20180913T15-04,1259,840,1
20180913T14-04,1261,840,1
20180913T13-04,1263,745,1
20180913T12-04,1211,619,1
20180913T11-04,1131,572,1
20180913T10-04,1123,507,1
20180913T09-04,1054,472,0
20180913T08-04,1000,472,0
20180913T07-04,926,476,0
20180913T06-04,806,475,0
20180913T05-04,750,475,0
20180913T04-04,756,475,0
20180913T03-04,807,476,0
20180913T02-04,897,474,0
20180913T01-04,1028,474,0
20180913T00-04,1195,473,0
20180912T23-04,1247,508,0
20180912T22-04,1256,558,0
20180912T21-04,1260,723,0
20180912T20-04,1257,787,0
20180912T19-04,1260,789,0
20180912T18-04,1261,823,1
20180912T17-04,1260,839,1
20180912T16-04,1260,863,1
20180912T15-04,1260,836,1
20180912T14-04,1259,802,1
20180912T13-04,1260,646,1
20180912T12-04,1246,595,1
20180912T11-04,1172,527,1
20180912T10-04,1137,470,1
20180912T09-04,993,472,0
20180912T08-04,947,473,0
20180912T07-04,924,473,0
20180912T06-04,803,474,0
20180912T05-04,739,475,0
20180912T04-04,754,476,0
20180912T03-04,812,476,0
20180912T02-04,907,475,0
20180912T01-04,1036,473,0
20180912T00-04,1220,484,0
20180911T23-04,1265,608,0
20180911T22-04,1263,682,0
20180911T21-04,1263,840,0
20180911T20-04,1265,924,0
20180911T19-04,1265,874,1
20180911T18-04,1266,909,1
20180911T17-04,1265,893,1
20180911T16-04,1264,926,1
20180911T15-04,1264,859,1
20180911T14-04,1267,798,1
20180911T13-04,1259,680,1
20180911T12-04,1171,624,1
20180911T11-04,1116,579,1
20180911T10-04,1025,527,1
20180911T09-04,955,437,0
20180911T08-04,886,459,0
20180911T07-04,816,482,0
20180911T06-04,676,481,0
20180911T05-04,639,469,0
20180911T04-04,639,473,0
20180911T03-04,675,481,0
20180911T02-04,741,479,0
20180911T01-04,842,478,0
20180911T00-04,987,480,0
20180910T23-04,1062,572,0
20180910T22-04,1129,610,0
20180910T21-04,1193,611,0
20180910T20-04,1265,628,0
20180910T19-04,1266,732,0
20180910T18-04,1267,766,1
20180910T17-04,1269,753,1
20180910T16-04,1267,784,1
20180910T15-04,1269,805,1
20180910T14-04,1269,829,1
20180910T13-04,1249,680,1
20180910T12-04,1159,303,1
20180910T11-04,1124,474,1
20180910T10-04,1035,477,0
20180910T09-04,887,480,0
20180910T08-04,822,482,0
20180910T07-04,785,482,0
20180910T06-04,670,459,0
20180910T05-04,660,392,0
20180910T04-04,659,394,0
20180910T03-04,662,432,0
20180910T02-04,727,447,0
20180910T01-04,830,462,0
20180910T00-04,1006,463,0
20180909T23-04,1120,518,0
20180909T22-04,1230,606,0
20180909T21-04,1261,678,0
20180909T20-04,1257,739,0
20180909T19-04,1262,871,0
20180909T18-04,1262,915,0
20180909T17-04,1263,911,0
20180909T16-04,1264,874,1
20180909T15-04,1268,834,1
20180909T14-04,1265,844,1
20180909T13-04,1246,723,1
20180909T12-04,1214,619,1
20180909T11-04,1104,564,1
20180909T10-04,973,498,1
20180909T09-04,771,482,0
20180909T08-04,644,416,0
20180909T07-04,644,358,0
20180909T06-04,641,324,0
20180909T05-04,639,324,0
20180909T04-04,640,360,0
20180909T03-04,647,438,0
20180909T02-04,714,430,0
20180909T01-04,789,479,0
20180909T00-04,929,480,0
20180908T23-04,1051,481,0
20180908T22-04,1109,541,0
20180908T21-04,1196,631,0
20180908T20-04,1226,610,0
20180908T19-04,1261,659,0
20180908T18-04,1260,749,0
20180908T17-04,1264,831,1
20180908T16-04,1264,756,1
20180908T15-04,1263,804,1
20180908T14-04,1262,765,1
20180908T13-04,1261,665,1
20180908T12-04,1209,577,1
20180908T11-04,1133,543,1
20180908T10-04,1026,487,1
20180908T09-04,816,222,0
20180908T08-04,709,423,0
20180908T07-04,644,424,0
20180908T06-04,642,386,0
20180908T05-04,643,385,0
20180908T04-04,643,405,0
20180908T03-04,662,440,0
20180908T02-04,724,461,0
20180908T01-04,805,480,0
20180908T00-04,837,480,0
20180907T23-04,1020,480,0
20180907T22-04,1096,566,0
20180907T21-04,1203,360,0
20180907T20-04,1216,637,0
20180907T19-04,1245,345,0
20180907T18-04,1261,637,0
20180907T17-04,1263,783,1
20180907T16-04,1262,855,1
20180907T15-04,1266,815,1
20180907T14-04,1265,726,1
20180907T13-04,1266,637,1
20180907T12-04,1259,555,1
20180907T11-04,1211,506,1
20180907T10-04,1001,477,1
20180907T09-04,825,480,0
20180907T08-04,741,471,0
20180907T07-04,717,469,0
20180907T06-04,618,461,0
20180907T05-04,558,476,0
20180907T04-04,548,479,0
20180907T03-04,540,479,0
20180907T02-04,515,480,0
20180907T01-04,535,480,0
20180907T00-04,578,607,0
20180906T23-04,619,746,0
20180906T22-04,617,807,0
20180906T21-04,618,627,0
20180906T20-04,619,512,0
20180906T19-04,618,507,0
20180906T18-04,621,533,1
20180906T17-04,619,505,1
20180906T16-04,621,667,2
20180906T15-04,609,624,1
20180906T14-04,621,819,1
20180906T13-04,646,932,1
20180906T12-04,751,885,1
20180906T11-04,882,675,1
20180906T10-04,911,610,1
20180906T09-04,897,535,0
20180906T08-04,887,479,0
20180906T07-04,859,478,0
20180906T06-04,736,470,0
20180906T05-04,696,436,0
20180906T04-04,694,433,0
20180906T03-04,701,473,0
20180906T02-04,785,480,0
20180906T01-04,923,478,0
20180906T00-04,1115,476,0
20180905T23-04,1142,536,0
20180905T22-04,1187,358,0
20180905T21-04,1259,732,0
20180905T20-04,1261,783,0
20180905T19-04,1257,851,0
20180905T18-04,1258,896,0
20180905T17-04,1258,928,1
20180905T16-04,1261,905,1
20180905T15-04,1264,952,1
20180905T14-04,1263,830,1
20180905T13-04,1246,693,1
20180905T12-04,1196,609,1
20180905T11-04,1139,530,1
20180905T10-04,1120,478,1
20180905T09-04,986,481,0
20180905T08-04,920,482,0
20180905T07-04,882,480,0
20180905T06-04,748,479,0
20180905T05-04,696,463,0
20180905T04-04,696,473,0
20180905T03-04,711,477,0
20180905T02-04,776,480,0
20180905T01-04,868,480,0
20180905T00-04,1020,479,0
20180904T23-04,1088,565,0
20180904T22-04,1157,625,0
20180904T21-04,1229,690,0
20180904T20-04,1192,672,0
20180904T19-04,1179,723,0
20180904T18-04,1206,584,0
20180904T17-04,1245,747,1
20180904T16-04,1264,813,2
20180904T15-04,1266,833,2
20180904T14-04,1242,787,1
20180904T13-04,1221,721,1
20180904T12-04,1214,580,1
20180904T11-04,1174,527,1
20180904T10-04,1129,477,2
20180904T09-04,1016,479,1
20180904T08-04,933,482,0
20180904T07-04,826,483,0
20180904T06-04,705,460,0
20180904T05-04,641,412,0
20180904T04-04,642,387,0
20180904T03-04,642,392,0
20180904T02-04,647,448,0
20180904T01-04,709,467,0
20180904T00-04,832,481,0
20180903T23-04,958,481,0
20180903T22-04,1023,481,0
20180903T21-04,1126,482,0
20180903T20-04,1028,480,0
20180903T19-04,1016,481,0
20180903T18-04,1067,479,1
20180903T17-04,1100,481,1
20180903T16-04,1136,524,0
20180903T15-04,1251,556,0
20180903T14-04,1262,683,1
20180903T13-04,1261,771,1
20180903T12-04,1261,782,1
20180903T11-04,1245,629,1
20180903T10-04,1095,495,1
20180903T09-04,837,478,0
20180903T08-04,706,447,0
20180903T07-04,646,453,0
20180903T06-04,643,407,0
20180903T05-04,643,381,0
20180903T04-04,643,391,0
20180903T03-04,647,420,0
20180903T02-04,686,463,0
20180903T01-04,768,480,0
20180903T00-04,884,480,0
20180902T23-04,996,480,0
20180902T22-04,1143,479,0
20180902T21-04,1184,479,0
20180902T20-04,1126,477,0
20180902T19-04,1165,473,0
20180902T18-04,1259,467,1
20180902T17-04,1259,244,1
20180902T16-04,1258,579,0
20180902T15-04,1265,725,0
20180902T14-04,1262,780,1
20180902T13-04,1264,733,1
20180902T12-04,1262,697,1
20180902T11-04,1246,639,1
20180902T10-04,1109,539,1
20180902T09-04,886,480,0
20180902T08-04,701,446,0
20180902T07-04,644,448,0
20180902T06-04,642,429,0
20180902T05-04,640,447,0
20180902T04-04,657,461,0
20180902T03-04,711,469,0
20180902T02-04,794,482,0
20180902T01-04,927,481,0
20180902T00-04,1101,481,0
20180901T23-04,1248,477,0
20180901T22-04,1257,558,0
20180901T21-04,1256,643,0
20180901T20-04,1262,630,0
20180901T19-04,1259,758,1
20180901T18-04,1258,776,1
20180901T17-04,1262,787,1
20180901T16-04,1261,809,1
20180901T15-04,1262,832,1
20180901T14-04,1261,901,1
20180901T13-04,1257,808,1
20180901T12-04,1258,756,1
20180901T11-04,1229,390,1
20180901T10-04,1082,562,1
20180901T09-04,887,480,1
20180901T08-04,714,461,0
20180901T07-04,644,468,0
20180901T06-04,641,440,0
20180901T05-04,641,441,0
20180901T04-04,641,468,0
20180901T03-04,673,481,0
20180901T02-04,748,481,0
20180901T01-04,875,480,0
20180901T00-04,1025,480,0
20180831T23-04,1107,479,0
20180831T22-04,1207,480,0
20180831T21-04,1232,481,0
20180831T20-04,1228,479,0
20180831T19-04,1264,600,0
20180831T18-04,1261,636,0
20180831T17-04,1258,696,0
20180831T16-04,1261,757,0
20180831T15-04,1264,893,1
20180831T14-04,1264,845,1
20180831T13-04,1231,717,1
20180831T12-04,1155,632,1
20180831T11-04,1142,578,1
20180831T10-04,1119,501,1
20180831T09-04,940,479,0
20180831T08-04,846,482,0
20180831T07-04,802,221,0
20180831T06-04,673,455,0
20180831T05-04,646,393,0
20180831T04-04,646,379,0
20180831T03-04,645,402,0
20180831T02-04,645,450,0
20180831T01-04,711,478,0
20180831T00-04,860,480,0
20180830T23-04,1069,469,0
20180830T22-04,1189,537,0
20180830T21-04,1198,587,0
20180830T20-04,1228,538,0
20180830T19-04,1259,605,1
20180830T18-04,1238,642,0
20180830T17-04,1086,614,0
20180830T16-04,1076,605,0
20180830T15-04,1132,608,0
20180830T14-04,1205,604,0
20180830T13-04,1197,556,1
20180830T12-04,1095,472,1
20180830T11-04,1059,475,1
20180830T10-04,917,479,1
20180830T09-04,830,483,0
20180830T08-04,757,484,0
20180830T07-04,739,483,0
20180830T06-04,648,419,0
20180830T05-04,646,326,0
20180830T04-04,644,315,0
20180830T03-04,643,338,0
20180830T02-04,643,389,0
20180830T01-04,657,461,0
20180830T00-04,781,487,0
20180829T23-04,995,489,0
20180829T22-04,1096,489,0
20180829T21-04,1203,488,0
20180829T20-04,1147,489,0
20180829T19-04,1123,490,0
20180829T18-04,1188,458,0
20180829T17-04,1263,547,0
20180829T16-04,1265,647,0
20180829T15-04,1264,747,1
20180829T14-04,2490,714,1
20180829T13-04,0,551,1
20180829T12-04,1125,545,1
20180829T11-04,1037,563,1
20180829T10-04,1033,490,1
20180829T09-04,907,481,0
20180829T08-04,916,482,0
20180829T07-04,792,482,0
20180829T06-04,644,466,0
20180829T05-04,640,394,0
20180829T04-04,639,384,0
20180829T03-04,640,416,0
20180829T02-04,663,449,0
20180829T01-04,718,481,0
20180829T00-04,748,481,0
20180828T23-04,982,482,0
20180828T22-04,1067,482,0
20180828T21-04,1131,480,0
20180828T20-04,1071,478,0
20180828T19-04,1070,604,0
20180828T18-04,1183,621,0
20180828T17-04,1254,638,1
20180828T16-04,1257,692,1
20180828T15-04,1259,516,1
20180828T14-04,1256,745,1
20180828T13-04,1184,691,1
20180828T12-04,1141,653,1
20180828T11-04,1024,611,1
20180828T10-04,1015,534,1
20180828T09-04,974,500,1
20180828T08-04,927,482,0
20180828T07-04,879,483,0
20180828T06-04,727,483,0
20180828T05-04,677,472,0
20180828T04-04,678,478,0
20180828T03-04,732,482,0
20180828T02-04,814,483,0
20180828T01-04,947,481,0
20180828T00-04,1084,532,0
20180827T23-04,1172,625,0
20180827T22-04,1239,640,0
20180827T21-04,1257,745,0
20180827T20-04,1256,837,0
20180827T19-04,1257,866,0
20180827T18-04,1257,874,0
20180827T17-04,1258,911,0
20180827T16-04,1258,829,0
20180827T15-04,1259,807,1
20180827T14-04,1259,798,1
20180827T13-04,1260,729,1
20180827T12-04,1139,693,1
20180827T11-04,1086,626,1
20180827T10-04,1966,514,1
20180827T09-04,0,479,0
20180827T08-04,847,482,0
20180827T07-04,812,481,0
20180827T06-04,694,469,0
20180827T05-04,644,443,0
20180827T04-04,642,460,0
20180827T03-04,672,480,0
20180827T02-04,748,481,0
20180827T01-04,881,481,0
20180827T00-04,1009,487,0
20180826T23-04,1038,558,0
20180826T22-04,1185,598,0
20180826T21-04,1253,706,0
20180826T20-04,1256,763,0
20180826T19-04,2515,825,0
20180826T18-04,0,858,0
20180826T17-04,1262,924,1
20180826T16-04,1264,918,1
20180826T15-04,1262,858,1
20180826T14-04,1262,829,1
20180826T13-04,1249,741,1
20180826T12-04,2027,694,1
20180826T11-04,0,601,1
20180826T10-04,832,518,1
20180826T09-04,693,469,1
20180826T08-04,644,413,0
20180826T07-04,644,184,0
20180826T06-04,641,370,0
20180826T05-04,643,398,0
20180826T04-04,641,439,0
20180826T03-04,668,476,0
20180826T02-04,743,484,0
20180826T01-04,848,483,0
20180826T00-04,856,527,0
20180825T23-04,827,583,0
20180825T22-04,886,597,0
20180825T21-04,1008,605,0
20180825T20-04,1105,609,0
20180825T19-04,1231,613,0
20180825T18-04,1253,757,0
20180825T17-04,1261,813,0
20180825T16-04,1261,934,1
20180825T15-04,1261,906,1
20180825T14-04,1262,789,1
20180825T13-04,1260,752,1
20180825T12-04,1205,343,1
20180825T11-04,1133,512,1
20180825T10-04,970,476,1
20180825T09-04,728,470,1
20180825T08-04,689,421,0
20180825T07-04,667,436,0
20180825T06-04,640,425,0
20180825T05-04,642,420,0
20180825T04-04,641,448,0
20180825T03-04,674,479,0
20180825T02-04,756,483,0
20180825T01-04,851,495,0
20180825T00-04,828,683,0
20180824T23-04,812,696,0
20180824T22-04,879,643,0
20180824T21-04,1023,606,0
20180824T20-04,1136,598,0
20180824T19-04,1231,601,0
20180824T18-04,1260,678,0
20180824T17-04,1262,759,1
20180824T16-04,1263,832,0
20180824T15-04,1267,843,1
20180824T14-04,1262,792,1
20180824T13-04,1256,759,1
20180824T12-04,1135,693,1
20180824T11-04,1763,637,1
20180824T10-04,0,602,1
20180824T09-04,844,588,1
20180824T08-04,870,522,0
20180824T07-04,875,481,0
20180824T06-04,723,481,0
20180824T05-04,667,482,0
20180824T04-04,673,482,0
20180824T03-04,728,482,0
20180824T02-04,814,479,0
20180824T01-04,888,481,0
20180824T00-04,901,496,0
20180823T23-04,942,673,0
20180823T22-04,940,875,0
20180823T21-04,1013,839,0
20180823T20-04,1187,790,0
20180823T19-04,1259,849,0
20180823T18-04,1262,895,0
20180823T17-04,1261,896,1
20180823T16-04,1262,882,0
20180823T15-04,1263,894,1
20180823T14-04,1261,834,1
20180823T13-04,1243,670,1
20180823T12-04,1072,535,1
20180823T11-04,831,624,1
20180823T10-04,758,567,1
20180823T09-04,757,533,1
20180823T08-04,862,481,0
20180823T07-04,850,482,0
20180823T06-04,699,482,0
20180823T05-04,660,482,0
20180823T04-04,692,481,0
20180823T03-04,756,481,0
20180823T02-04,832,481,0
20180823T01-04,871,490,0
20180823T00-04,931,545,0
20180822T23-04,941,623,0
20180822T22-04,943,859,0
20180822T21-04,1024,890,0
20180822T20-04,1147,810,0
20180822T19-04,1251,832,0
20180822T18-04,1257,787,0
20180822T17-04,1256,752,0
20180822T16-04,1258,761,1
20180822T15-04,1258,790,1
20180822T14-04,1221,725,1
20180822T13-04,1139,687,1
20180822T12-04,1030,693,1
20180822T11-04,940,655,1
20180822T10-04,933,583,1
20180822T09-04,904,553,1
20180822T08-04,893,482,0
20180822T07-04,869,481,0
20180822T06-04,740,480,0
20180822T05-04,693,455,0
20180822T04-04,692,463,0
20180822T03-04,722,468,0
20180822T02-04,732,470,0
20180822T01-04,701,470,0
20180822T00-04,815,451,0
20180821T23-04,954,526,0
20180821T22-04,975,744,0
20180821T21-04,1093,768,0
20180821T20-04,1083,726,0
20180821T19-04,1160,728,1
20180821T18-04,1193,693,1
20180821T17-04,1173,683,0
20180821T16-04,1134,578,1
20180821T15-04,1243,519,1
20180821T14-04,1262,584,1
20180821T13-04,1267,562,1
20180821T12-04,1234,542,1
20180821T11-04,1116,520,1
20180821T10-04,1037,483,1
20180821T09-04,919,482,1
20180821T08-04,877,447,0
20180821T07-04,835,459,0
20180821T06-04,677,469,0
20180821T05-04,641,446,0
20180821T04-04,643,455,0
20180821T03-04,687,458,0
20180821T02-04,758,483,0
20180821T01-04,928,446,0
20180821T00-04,1011,536,0
20180820T23-04,1013,559,0
20180820T22-04,1047,638,0
20180820T21-04,1096,759,0
20180820T20-04,1161,738,0
20180820T19-04,1245,766,0
20180820T18-04,1262,800,1
20180820T17-04,2532,781,1
20180820T16-04,0,858,1
20180820T15-04,1265,840,1
20180820T14-04,1263,789,0
20180820T13-04,2424,667,0
20180820T12-04,0,593,0
20180820T11-04,1114,574,0
20180820T10-04,1103,517,0
20180820T09-04,940,483,0
20180820T08-04,852,484,0
20180820T07-04,829,482,0
20180820T06-04,736,457,0
20180820T05-04,687,421,0
20180820T04-04,689,433,0
20180820T03-04,722,453,0
20180820T02-04,795,477,0
20180820T01-04,925,482,0
20180820T00-04,1092,497,0
20180819T23-04,1089,614,0
20180819T22-04,1171,644,0
20180819T21-04,2518,746,0
20180819T20-04,0,770,0
20180819T19-04,1258,782,0
20180819T18-04,1257,855,0
20180819T17-04,1259,862,0
20180819T16-04,1258,849,1
20180819T15-04,1259,785,1
20180819T14-04,1258,777,1
20180819T13-04,1261,723,0
20180819T12-04,1260,604,0
20180819T11-04,1259,583,1
20180819T10-04,1227,503,1
20180819T09-04,980,477,1
20180819T08-04,761,461,0
20180819T07-04,743,440,0
20180819T06-04,1393,467,0
20180819T05-04,0,481,0
20180819T04-04,768,456,0
20180819T03-04,851,451,0
20180819T02-04,937,463,0
20180819T01-04,1050,480,0
20180819T00-04,1130,584,0
20180818T23-04,1099,627,0
20180818T22-04,1168,639,0
20180818T21-04,1255,730,0
20180818T20-04,1259,792,0
20180818T19-04,1256,825,1
20180818T18-04,1247,919,1
20180818T17-04,1257,854,1
20180818T16-04,1239,834,1
20180818T15-04,1256,764,0
20180818T14-04,1257,777,0
20180818T13-04,1259,852,1
20180818T12-04,1256,725,2
20180818T11-04,1259,585,2
20180818T10-04,1235,483,2
20180818T09-04,975,476,1
20180818T08-04,763,464,0
20180818T07-04,748,432,0
20180818T06-04,710,436,0
20180818T05-04,703,435,0
20180818T04-04,708,471,0
20180818T03-04,786,442,0
20180818T02-04,872,458,0
20180818T01-04,1014,476,0
20180818T00-04,1085,473,0
20180817T23-04,1134,522,0
20180817T22-04,1156,600,0
20180817T21-04,1194,631,0
20180817T20-04,1164,605,0
20180817T19-04,2515,668,1
20180817T18-04,0,794,2
20180817T17-04,1255,760,2
20180817T16-04,1257,818,2
20180817T15-04,1257,910,2
20180817T14-04,1258,883,2
20180817T13-04,1261,734,2
20180817T12-04,1227,638,2
20180817T11-04,1040,575,2
20180817T10-04,991,487,2
20180817T09-04,942,480,1
20180817T08-04,843,482,0
20180817T07-04,827,481,0
20180817T06-04,698,477,0
20180817T05-04,639,464,0
20180817T04-04,639,477,0
20180817T03-04,684,480,0
20180817T02-04,1647,480,0
20180817T01-04,0,480,0
20180817T00-04,833,568,0
20180816T23-04,870,606,0
20180816T22-04,2376,602,0
20180816T21-04,0,631,0
20180816T20-04,1258,610,0
20180816T19-04,1255,677,1
20180816T18-04,1255,755,1
20180816T17-04,1254,804,2
20180816T16-04,1254,834,1
20180816T15-04,1255,807,2
20180816T14-04,1255,856,2
20180816T13-04,1253,758,2
20180816T12-04,1177,622,2
20180816T11-04,1028,547,2
20180816T10-04,958,515,2
20180816T09-04,955,439,1
20180816T08-04,890,413,0
20180816T07-04,802,475,0
20180816T06-04,708,455,0
20180816T05-04,640,438,0
20180816T04-04,640,454,0
20180816T03-04,667,481,0
20180816T02-04,724,484,0
20180816T01-04,834,484,0
20180816T00-04,959,477,0
20180815T23-04,1001,527,0
20180815T22-04,1007,605,0
20180815T21-04,1165,604,0
20180815T20-04,1221,587,0
20180815T19-04,1259,596,0
20180815T18-04,1257,705,1
20180815T17-04,1257,817,2
20180815T16-04,1261,780,1
20180815T15-04,1262,733,2
20180815T14-04,1260,694,1
20180815T13-04,1254,648,1
20180815T12-04,1121,631,1
20180815T11-04,988,605,2
20180815T10-04,811,592,1
20180815T09-04,701,400,0
20180815T08-04,652,498,0
20180815T07-04,837,438,0
20180815T06-04,743,397,0
20180815T05-04,686,372,0
20180815T04-04,684,378,0
20180815T03-04,685,425,0
20180815T02-04,717,472,0
20180815T01-04,854,475,0
20180815T00-04,1024,475,0
20180814T23-04,1162,495,0
20180814T22-04,1205,623,0
20180814T21-04,1258,734,0
20180814T20-04,1256,748,0
20180814T19-04,1254,756,1
20180814T18-04,1253,778,1
20180814T17-04,1258,781,0
20180814T16-04,1257,714,1
20180814T15-04,1259,796,1
20180814T14-04,1255,841,1
20180814T13-04,1256,738,1
20180814T12-04,1221,597,1
20180814T11-04,1145,558,1
20180814T10-04,1071,237,1
20180814T09-04,910,478,1
20180814T08-04,883,429,0
20180814T07-04,885,419,0
20180814T06-04,747,439,0
20180814T05-04,691,421,0
20180814T04-04,689,423,0
20180814T03-04,704,475,0
20180814T02-04,770,482,0
20180814T01-04,889,481,0
20180814T00-04,1058,481,0
20180813T23-04,1120,465,0
20180813T22-04,1229,469,0
20180813T21-04,1255,573,0
20180813T20-04,1253,567,0
20180813T19-04,1255,598,0
20180813T18-04,1250,255,1
20180813T17-04,1237,512,1
20180813T16-04,1219,517,1
