,coal,natural gas,nuclear,other,solar,hydro
20180916T20Z,2571,4001,6031,26.0,94,40
20180916T19Z,2497,3956,6026,26.0,102,70
20180916T18Z,2498,3840,6019,26.0,108,76
20180916T17Z,2529,3619,6023,26.0,115,77
20180916T16Z,2500,3382,6017,26.0,112,70
20180916T15Z,2342,3455,6017,26.0,112,-265
20180916T14Z,2266,3458,6020,26.0,97,-790
20180916T13Z,2086,3048,6013,26.0,76,-1140
20180916T12Z,1943,2757,6019,26.0,47,-1387
20180916T11Z,1637,2747,6016,26.0,12,-1395
20180916T10Z,1466,2713,6020,26.0,-1,-1399
20180916T09Z,1482,2621,6016,26.0,0,-1409
20180916T08Z,1511,2683,6013,26.0,0,-1385
20180916T07Z,1669,2729,6021,26.0,0,-1394
20180916T06Z,1694,2716,6016,26.0,-1,-1060
20180916T05Z,1719,2720,6012,26.0,0,-436
20180916T04Z,2033,2704,6014,26.0,0,72
20180916T03Z,2539,2915,6015,26.0,0,578
20180916T02Z,2660,3907,6010,26.0,-1,1069
20180916T01Z,2668,4065,6011,26.0,0,1460
20180916T00Z,2571,4066,6012,26.0,0,1616
20180915T23Z,2532,4065,6012,26.0,9,1467
20180915T22Z,2542,4064,6013,26.0,49,1340
20180915T21Z,2509,4051,6011,26.0,89,1001
20180915T20Z,2508,4046,6000,26.0,103,1001
20180915T19Z,2599,4044,5998,26.0,111,1002
20180915T18Z,2973,4021,6001,26.0,118,842
20180915T17Z,2929,3998,5996,26.0,126,869
20180915T16Z,2682,3824,5994,26.0,124,1013
20180915T15Z,2312,3539,6002,26.0,115,1011
20180915T14Z,1949,2886,5997,26.0,109,717
20180915T13Z,1722,2754,6000,26.0,79,520
20180915T12Z,1784,2649,5992,26.0,49,256
20180915T11Z,2026,2633,5993,26.0,12,-299
20180915T10Z,2091,2617,5987,26.0,-1,-681
20180915T09Z,2131,2521,5977,26.0,0,-693
20180915T08Z,2067,2599,6050,26.0,0,-691
20180915T07Z,2114,2651,6123,26.0,0,-697
20180915T06Z,2038,2657,6185,26.0,-1,-213
20180915T05Z,2025,2641,6283,26.0,0,494
20180915T04Z,2397,2915,6424,26.0,0,572
20180915T03Z,2584,3489,6557,26.0,0,564
20180915T02Z,2575,4663,6703,26.0,-1,564
20180915T01Z,2891,5107,6868,26.0,-1,556
20180915T00Z,2913,5081,7060,26.0,1,583
20180914T23Z,3096,5106,7149,26.0,15,566
20180914T22Z,3052,5318,7148,26.0,65,580
20180914T21Z,3174,5427,7152,26.0,102,685
20180914T20Z,3177,5415,7161,26.0,140,739
20180914T19Z,3176,5123,7160,26.0,140,1131
20180914T18Z,3229,4982,7162,26.0,167,1158
20180914T17Z,3260,4865,7163,26.0,161,1171
20180914T16Z,3268,4804,7163,26.0,169,1083
20180914T15Z,3165,4488,7159,26.0,167,855
20180914T14Z,2857,3911,7165,26.0,142,682
20180914T13Z,2415,3593,7169,26.0,106,553
20180914T12Z,2444,3505,7171,26.0,53,611
20180914T11Z,2137,3349,7169,26.0,12,699
20180914T10Z,1675,3004,7171,26.0,-1,652
20180914T09Z,1452,2825,7170,26.0,0,641
20180914T08Z,1541,2744,7170,26.0,0,659
20180914T07Z,1533,2834,7166,26.0,0,653
20180914T06Z,1591,2956,7170,26.0,0,646
20180914T05Z,2011,3173,7169,26.0,0,651
20180914T04Z,2728,3377,7170,26.0,-1,647
20180914T03Z,3501,3652,7171,26.0,0,884
20180914T02Z,3735,3918,7170,26.0,0,1602
20180914T01Z,3889,4193,7170,26.0,0,1999
20180914T00Z,3973,4236,7165,26.0,-2,1993
20180913T23Z,4027,4588,7167,26.0,26,1905
20180913T22Z,4030,4692,7167,26.0,93,1972
20180913T21Z,4023,4695,7166,26.0,177,1934
20180913T20Z,3977,4698,7169,26.0,200,1765
20180913T19Z,3859,4710,7172,26.0,217,1333
20180913T18Z,3835,4693,7168,26.0,232,1173
20180913T17Z,3599,4581,7174,26.0,225,883
20180913T16Z,3035,4513,7172,26.0,220,678
20180913T15Z,2741,4068,7173,26.0,205,644
20180913T14Z,2420,3516,7182,26.0,162,634
20180913T13Z,2428,3353,7177,26.0,106,633
20180913T12Z,2314,3353,7179,26.0,53,626
20180913T11Z,2423,3260,7178,26.0,11,261
20180913T10Z,2273,3230,7178,26.0,0,-742
20180913T09Z,2046,3199,7177,26.0,0,-921
20180913T08Z,1971,3139,7179,26.0,0,-912
20180913T07Z,2060,3182,7176,26.0,-1,-834
20180913T06Z,2328,3261,7176,26.0,0,-599
20180913T05Z,2598,3300,7177,26.0,0,-6
20180913T04Z,2735,3412,7178,26.0,0,465
20180913T03Z,3533,3689,7178,26.0,0,638
20180913T02Z,3959,4313,7179,26.0,-1,1381
20180913T01Z,3964,4317,7177,26.0,0,2124
20180913T00Z,4050,4327,7177,26.0,2,2289
20180912T23Z,4151,4478,7176,26.0,44,2190
20180912T22Z,4246,4615,7172,26.0,119,2327
20180912T21Z,4246,4609,7176,26.0,184,2087
20180912T20Z,4294,4609,7179,26.0,207,1829
20180912T19Z,4355,4545,7179,26.0,224,1872
20180912T18Z,4290,4449,7179,26.0,206,1854
20180912T17Z,3920,4056,7182,26.0,196,1581
20180912T16Z,3402,3594,7184,26.0,184,1315
20180912T15Z,3137,3287,7187,26.0,165,711
20180912T14Z,2849,3132,7183,26.0,113,609
20180912T13Z,2880,3015,7191,26.0,85,594
20180912T12Z,3069,2915,7190,26.0,50,569
20180912T11Z,2713,2853,7188,26.0,12,575
20180912T10Z,2254,2827,7195,26.0,-1,-552
20180912T09Z,2022,2803,7193,26.0,0,-1249
20180912T08Z,2182,2730,7189,26.0,0,-1227
20180912T07Z,2430,2894,7190,26.0,-1,-1242
20180912T06Z,2592,2930,7191,26.0,0,-968
20180912T05Z,2565,3012,7193,26.0,-1,168
20180912T04Z,2967,3127,7194,26.0,0,493
20180912T03Z,3878,3344,7196,26.0,0,616
20180912T02Z,4281,3691,7190,26.0,-2,1337
20180912T01Z,4370,4312,7191,26.0,0,2261
20180912T00Z,4375,4313,7184,26.0,4,2108
20180911T23Z,4353,4312,7186,26.0,24,1844
20180911T22Z,4392,4273,7190,26.0,78,1882
20180911T21Z,4529,4265,7186,26.0,162,1962
20180911T20Z,4595,4265,7189,26.0,217,1632
20180911T19Z,4562,4272,7187,26.0,223,1514
20180911T18Z,4479,4275,7189,26.0,217,1462
20180911T17Z,4142,4276,7196,26.0,207,1043
20180911T16Z,3644,3911,7197,26.0,191,648
20180911T15Z,2938,3337,7197,26.0,144,536
20180911T14Z,2688,3087,7196,26.0,123,496
20180911T13Z,2652,3089,7200,26.0,103,482
20180911T12Z,2457,3087,7200,26.0,53,491
20180911T11Z,1998,3044,7202,26.0,12,407
20180911T10Z,1846,2966,7197,26.0,0,-815
20180911T09Z,1778,2797,7199,26.0,0,-1346
20180911T08Z,1777,2746,7203,26.0,0,-1355
20180911T07Z,1938,2844,7179,26.0,-1,-1379
20180911T06Z,2045,2980,7181,26.0,0,-1025
20180911T05Z,2063,3020,7182,26.0,-1,-228
20180911T04Z,2387,3167,7177,26.0,0,260
20180911T03Z,2792,3672,7178,26.0,0,399
20180911T02Z,3315,4025,7178,26.0,-1,990
20180911T01Z,3414,4300,7176,26.0,-1,1975
20180911T00Z,3286,4304,7181,26.0,2,2145
20180910T23Z,3289,4288,7177,26.0,19,1940
20180910T22Z,3507,4283,7173,26.0,76,1508
20180910T21Z,3601,4251,7173,26.0,147,1029
20180910T20Z,3686,4244,7166,26.0,180,640
20180910T19Z,3955,4256,7170,26.0,204,473
20180910T18Z,3590,4252,7172,26.0,206,472
20180910T17Z,3150,3890,7172,26.0,185,468
20180910T16Z,2671,3663,7173,26.0,158,330
20180910T15Z,2188,3459,7173,26.0,133,300
20180910T14Z,2150,3449,7158,26.0,117,-162
20180910T13Z,2113,3417,7171,26.0,86,-315
20180910T12Z,2067,3396,7175,26.0,50,-544
20180910T11Z,2135,3202,7177,26.0,12,-877
20180910T10Z,1752,3067,7173,26.0,0,-1434
20180910T09Z,1541,2884,7176,26.0,-3,-1593
20180910T08Z,1530,2856,7175,26.0,0,-1581
20180910T07Z,1598,3005,7174,26.0,0,-1598
20180910T06Z,1669,3083,7175,26.0,0,-1592
20180910T05Z,1902,3161,7169,26.0,0,-1286
20180910T04Z,2155,3228,7174,26.0,0,-691
20180910T03Z,2238,3299,7170,26.0,0,-14
20180910T02Z,2915,3567,7172,26.0,0,45
20180910T01Z,3473,4433,7173,26.0,-1,228
20180910T00Z,3433,4530,7176,26.0,6,341
20180909T23Z,3647,4650,7174,26.0,36,539
20180909T22Z,3822,4515,7170,26.0,108,735
20180909T21Z,3726,4503,7175,26.0,182,652
20180909T20Z,3531,4507,7170,26.0,202,427
20180909T19Z,3361,4355,7176,26.0,204,239
20180909T18Z,3053,4174,7176,26.0,201,227
20180909T17Z,2706,3912,7177,26.0,193,196
20180909T16Z,2531,3355,7181,26.0,211,-542
20180909T15Z,2114,3117,7188,26.0,195,-894
20180909T14Z,1863,3141,7189,26.0,158,-1230
20180909T13Z,1635,3055,7188,26.0,99,-1570
20180909T12Z,1570,2854,7190,26.0,51,-1598
20180909T11Z,1759,2863,7193,26.0,11,-1583
20180909T10Z,1909,2870,7194,26.0,-1,-1584
20180909T09Z,1903,2910,7188,26.0,0,-1602
20180909T08Z,1926,3141,7186,26.0,0,-1596
20180909T07Z,2195,3299,7189,26.0,0,-1402
20180909T06Z,2258,3330,7180,26.0,0,-831
20180909T05Z,2354,3323,7183,26.0,0,-33
20180909T04Z,2506,3392,7180,26.0,-1,475
20180909T03Z,2923,3539,7191,26.0,0,617
20180909T02Z,3326,3908,7182,26.0,0,750
20180909T01Z,3421,4563,7192,26.0,0,1233
20180909T00Z,3446,4740,7189,26.0,1,1381
20180908T23Z,3436,4923,7192,26.0,40,1521
20180908T22Z,3443,5076,7191,26.0,127,1653
20180908T21Z,3414,5091,7191,26.0,200,1668
20180908T20Z,3430,5082,7190,26.0,231,1694
20180908T19Z,3409,5068,7191,26.0,247,1604
20180908T18Z,3417,4805,7189,26.0,242,1635
20180908T17Z,3329,4529,7190,26.0,262,1069
20180908T16Z,3147,3772,7195,26.0,249,756
20180908T15Z,2581,3388,7190,26.0,225,207
20180908T14Z,2121,3152,7194,26.0,188,-306
20180908T13Z,2031,3062,7201,26.0,121,-1383
20180908T12Z,1827,2929,7201,26.0,56,-1589
20180908T11Z,1761,2915,7199,26.0,11,-1564
20180908T10Z,1677,2916,7195,26.0,0,-1577
20180908T09Z,1718,2927,7196,26.0,0,-1630
20180908T08Z,1772,2941,7196,26.0,0,-1624
20180908T07Z,2083,3023,7192,26.0,0,-1634
20180908T06Z,2318,3122,7195,26.0,-1,-981
20180908T05Z,2741,3235,7189,26.0,0,-115
20180908T04Z,3507,3369,7185,26.0,-1,35
20180908T03Z,4049,3682,7185,26.0,0,20
20180908T02Z,4367,4768,7188,26.0,-1,68
20180908T01Z,4504,5725,7185,26.0,1,547
20180908T00Z,4734,6133,7190,26.0,3,1041
20180907T23Z,4832,6131,7190,26.0,43,1390
20180907T22Z,4857,6118,7184,26.0,133,1480
20180907T21Z,4866,6141,7191,26.0,216,1387
20180907T20Z,4876,6109,7185,26.0,252,1148
20180907T19Z,4845,6057,7186,26.0,263,1062
20180907T18Z,4764,6061,7182,26.0,219,1027
20180907T17Z,4603,5725,7191,26.0,227,584
20180907T16Z,4210,4765,7186,26.0,230,483
20180907T15Z,3717,4229,7193,26.0,212,250
20180907T14Z,3561,4084,7192,26.0,175,-401
20180907T13Z,3405,4084,7197,26.0,120,-849
20180907T12Z,3140,4090,7193,26.0,53,-524
20180907T11Z,2533,3998,7201,26.0,12,-532
20180907T10Z,1984,3937,7195,26.0,-1,-1426
20180907T09Z,1818,3734,7191,26.0,-1,-1636
20180907T08Z,1889,3632,7194,26.0,-1,-1616
20180907T07Z,2096,3747,7192,26.0,0,-1612
20180907T06Z,2279,3864,7188,26.0,0,-1544
20180907T05Z,2326,3912,7192,26.0,0,-729
20180907T04Z,2960,4034,7189,26.0,0,-62
20180907T03Z,3983,4178,7191,26.0,0,19
20180907T02Z,4586,4581,7185,26.0,0,80
20180907T01Z,4811,5350,7183,26.0,-1,1208
20180907T00Z,4828,5722,7186,26.0,4,1551
20180906T23Z,4838,5889,7186,26.0,38,2169
20180906T22Z,4842,5835,7182,26.0,107,1981
20180906T21Z,4923,5642,7187,26.0,175,2069
20180906T20Z,5218,5372,7184,26.0,213,1770
20180906T19Z,5229,5352,7183,26.0,255,1425
20180906T18Z,5239,5347,7187,26.0,221,962
20180906T17Z,5110,5212,7187,26.0,258,463
20180906T16Z,4817,4631,7187,26.0,254,176
20180906T15Z,4224,4087,7187,26.0,229,151
20180906T14Z,3363,3780,7191,26.0,188,131
20180906T13Z,2908,3789,7190,26.0,124,118
20180906T12Z,2756,3743,7191,26.0,56,78
20180906T11Z,2711,3683,7194,26.0,12,-179
20180906T10Z,2502,3584,7192,26.0,0,-1339
20180906T09Z,2286,3476,7186,26.0,0,-1620
20180906T08Z,2321,3412,7190,26.0,0,-1608
20180906T07Z,2561,3432,7186,26.0,-1,-1562
20180906T06Z,2726,3437,7184,26.0,0,-980
20180906T05Z,3013,3439,7182,26.0,0,-95
20180906T04Z,3772,3679,7188,26.0,-1,74
20180906T03Z,4285,3934,7178,26.0,-1,77
20180906T02Z,4866,4688,7178,26.0,0,337
20180906T01Z,5012,5039,7179,26.0,0,1375
20180906T00Z,5088,5024,7179,26.0,3,1569
20180905T23Z,5183,5050,7177,26.0,31,1872
20180905T22Z,5225,5273,7185,26.0,95,1779
20180905T21Z,5212,5265,7178,26.0,152,1554
20180905T20Z,5068,5191,7181,26.0,169,1398
20180905T19Z,4989,5161,7176,26.0,207,1263
20180905T18Z,5072,4864,7185,26.0,202,994
20180905T17Z,4939,4391,7177,26.0,187,830
20180905T16Z,4681,3675,7176,26.0,179,872
20180905T15Z,4098,3220,7180,26.0,186,569
20180905T14Z,3365,3141,7183,26.0,161,126
20180905T13Z,3004,3142,7179,26.0,110,102
20180905T12Z,3074,3087,7189,26.0,80,28
20180905T11Z,2992,3000,7185,26.0,12,-140
20180905T10Z,2558,2935,7185,26.0,0,-973
20180905T09Z,2391,2871,7185,26.0,0,-1320
20180905T08Z,2368,2919,7187,26.0,0,-1301
20180905T07Z,2482,2941,7185,26.0,0,-1191
20180905T06Z,2638,2936,7187,26.0,-1,-351
20180905T05Z,3179,2936,7182,26.0,-1,37
20180905T04Z,4077,3009,7188,26.0,0,117
20180905T03Z,4729,3283,7187,26.0,-1,109
20180905T02Z,4948,4338,7185,26.0,0,328
20180905T01Z,5248,5504,7184,26.0,0,876
20180905T00Z,5319,5688,7190,26.0,1,867
20180904T23Z,5394,5702,7192,26.0,22,1160
20180904T22Z,5358,5814,7188,26.0,89,1377
20180904T21Z,5369,5874,7176,26.0,165,1385
20180904T20Z,5282,5988,7176,26.0,220,1420
20180904T19Z,5257,5941,7179,26.0,244,1166
20180904T18Z,5205,5922,7175,26.0,246,946
20180904T17Z,5038,5818,7179,26.0,246,512
20180904T16Z,4759,4860,7177,26.0,236,167
20180904T15Z,4052,4082,7182,26.0,217,67
20180904T14Z,3269,3918,7185,26.0,184,103
20180904T13Z,2888,3898,7188,26.0,123,81
20180904T12Z,2660,3861,7185,26.0,55,36
20180904T11Z,2349,3717,7192,26.0,12,-75
20180904T10Z,1900,3588,7192,26.0,0,-989
20180904T09Z,1753,3441,7191,26.0,-1,-1318
20180904T08Z,1791,3547,7188,26.0,0,-1293
20180904T07Z,2001,3612,7193,26.0,0,-1300
20180904T06Z,2358,3733,7187,26.0,0,-1192
20180904T05Z,2599,3733,7188,26.0,-2,-368
20180904T04Z,3147,3799,7187,26.0,0,114
20180904T03Z,4070,4046,7189,26.0,0,139
20180904T02Z,4505,5027,7181,26.0,-1,411
20180904T01Z,4808,5489,7184,26.0,0,1238
20180904T00Z,4800,5478,7190,26.0,8,1577
20180903T23Z,4764,5497,7190,26.0,55,2110
20180903T22Z,4778,5507,7186,26.0,145,2177
20180903T21Z,4779,5513,7191,26.0,204,1702
20180903T20Z,4795,5464,7184,26.0,233,1076
20180903T19Z,4793,5217,7180,26.0,247,839
20180903T18Z,4682,5150,7182,26.0,240,696
20180903T17Z,4474,4347,7181,26.0,241,335
20180903T16Z,3944,3585,7180,26.0,264,240
20180903T15Z,3249,3120,7189,26.0,251,200
20180903T14Z,2892,3095,7188,26.0,209,-520
20180903T13Z,2191,3102,7192,26.0,136,-1187
20180903T12Z,1912,2965,7197,26.0,59,-1377
20180903T11Z,1859,2814,7199,26.0,11,-1400
20180903T10Z,1786,2675,7201,26.0,0,-1597
20180903T09Z,1861,2586,7190,26.0,0,-1605
20180903T08Z,1918,2803,7189,26.0,0,-1599
20180903T07Z,1940,2940,7192,26.0,-2,-1284
20180903T06Z,1909,2886,7192,26.0,0,-580
20180903T05Z,1927,2811,7195,26.0,0,-16
20180903T04Z,2071,3003,7188,26.0,0,76
20180903T03Z,2587,3414,7186,26.0,-1,126
20180903T02Z,3307,4192,7189,26.0,-1,245
20180903T01Z,4169,4674,7184,26.0,1,307
20180903T00Z,4299,4934,7189,26.0,4,330
20180902T23Z,4484,5155,7192,26.0,46,567
20180902T22Z,4585,5156,7188,26.0,116,661
20180902T21Z,4659,5143,7192,26.0,192,808
20180902T20Z,4523,5150,7181,26.0,191,859
20180902T19Z,4181,5013,7180,26.0,258,716
20180902T18Z,3907,4692,7184,26.0,259,579
20180902T17Z,3165,3997,7182,26.0,257,307
20180902T16Z,2476,3669,7184,26.0,243,181
20180902T15Z,2467,3582,7190,26.0,212,-468
20180902T14Z,2417,3588,7187,26.0,171,-952
20180902T13Z,1925,3429,7192,26.0,111,-1202
20180902T12Z,1757,3223,7197,26.0,54,-1489
20180902T11Z,1745,3121,7193,26.0,12,-1603
20180902T10Z,1761,3042,7189,26.0,0,-1596
20180902T09Z,1748,3063,7195,26.0,-1,-1612
20180902T08Z,1832,3060,7189,26.0,0,-1602
20180902T07Z,1870,3148,7184,26.0,0,-1228
20180902T06Z,1951,3286,7177,26.0,0,-779
20180902T05Z,2002,3344,7027,26.0,-2,-55
20180902T04Z,2131,3623,7046,26.0,0,65
20180902T03Z,2682,4062,7173,26.0,0,126
20180902T02Z,3454,4355,7191,26.0,0,380
20180902T01Z,4138,4609,7196,26.0,0,737
20180902T00Z,4282,4614,7197,26.0,7,745
20180901T23Z,4447,4600,7190,26.0,47,893
20180901T22Z,4518,4600,7196,26.0,128,1077
20180901T21Z,4522,4583,7190,26.0,204,1359
20180901T20Z,4450,4590,7188,26.0,233,1342
20180901T19Z,4531,4573,7186,26.0,247,1405
20180901T18Z,4497,4531,7181,26.0,226,887
20180901T17Z,4294,4362,7179,26.0,244,320
20180901T16Z,3647,4107,7187,26.0,282,209
20180901T15Z,3097,4041,7189,26.0,236,130
20180901T14Z,2397,3992,7194,26.0,206,-341
20180901T13Z,1833,3806,7196,26.0,136,-820
20180901T12Z,1755,3674,7193,26.0,57,-1509
20180901T11Z,1831,3598,7198,26.0,10,-1675
20180901T10Z,1808,3585,7197,26.0,0,-2020
20180901T09Z,1857,3613,7200,26.0,0,-2033
20180901T08Z,1935,3712,7197,26.0,-1,-1828
20180901T07Z,1999,3725,7198,26.0,0,-1339
20180901T06Z,2248,3732,7199,26.0,0,-695
20180901T05Z,2537,3677,7200,26.0,0,-33
20180901T04Z,3218,3914,7194,26.0,0,172
20180901T03Z,3992,4160,7196,26.0,-1,189
20180901T02Z,4348,4277,7194,26.0,-1,440
20180901T01Z,4496,4488,7202,26.0,1,542
20180901T00Z,4631,4628,7202,26.0,9,874
20180831T23Z,4693,4844,7206,26.0,40,1644
20180831T22Z,4706,4885,7195,26.0,123,2037
20180831T21Z,4712,4889,7192,26.0,189,2079
20180831T20Z,4703,4899,7190,26.0,220,1726
20180831T19Z,4702,4910,7194,26.0,231,1281
20180831T18Z,4641,4895,7190,26.0,236,861
20180831T17Z,4498,4797,7192,26.0,284,331
20180831T16Z,3952,4211,7193,26.0,282,319
20180831T15Z,3145,4075,7196,26.0,253,220
20180831T14Z,2651,4029,7199,26.0,208,197
20180831T13Z,2313,3926,7203,26.0,133,6
20180831T12Z,2250,3918,7199,26.0,55,-439
20180831T11Z,2255,3823,7201,26.0,8,-769
20180831T10Z,1958,3747,7200,26.0,0,-1852
20180831T09Z,1926,3605,7193,26.0,0,-2041
20180831T08Z,2005,3646,7198,26.0,0,-2034
20180831T07Z,2002,3727,7200,26.0,0,-1842
20180831T06Z,2074,3763,7201,26.0,0,-1194
20180831T05Z,2424,3814,7203,26.0,0,-377
20180831T04Z,3266,3994,7210,26.0,0,176
20180831T03Z,4197,4550,7196,26.0,0,273
20180831T02Z,4873,4787,7202,26.0,-1,578
20180831T01Z,5138,5434,7197,26.0,-1,1421
20180831T00Z,5206,5563,7198,26.0,6,1911
20180830T23Z,5223,5543,7193,26.0,45,2537
20180830T22Z,5226,5543,7195,26.0,128,2259
20180830T21Z,5226,5549,7194,26.0,182,2309
20180830T20Z,5203,5554,7195,26.0,217,2047
20180830T19Z,5224,5546,7193,26.0,246,1811
20180830T18Z,5167,5545,7194,26.0,260,1309
20180830T17Z,4998,5355,7189,26.0,281,512
20180830T16Z,4677,4614,7193,26.0,271,282
20180830T15Z,3949,4082,7199,26.0,245,203
20180830T14Z,3255,3898,7202,26.0,184,183
20180830T13Z,3070,3800,7207,26.0,122,0
20180830T12Z,3036,3707,7207,26.0,56,-187
20180830T11Z,2794,3575,7206,26.0,9,-420
20180830T10Z,2579,3529,7206,26.0,1,-1638
20180830T09Z,2466,3392,7212,26.0,0,-2042
20180830T08Z,2659,3375,7208,26.0,0,-2015
20180830T07Z,2901,3426,7208,26.0,-1,-1993
20180830T06Z,3404,3514,7206,26.0,0,-1943
20180830T05Z,3698,3542,7203,26.0,-1,-1432
20180830T04Z,4233,3605,7202,26.0,-1,-443
20180830T03Z,4779,4067,7199,26.0,-1,117
20180830T02Z,5176,4956,7195,26.0,-1,930
20180830T01Z,5256,5452,7194,26.0,1,1552
20180830T00Z,5253,5448,7195,26.0,7,1766
20180829T23Z,5250,5661,7194,26.0,53,2417
20180829T22Z,5247,5669,7195,26.0,148,2256
20180829T21Z,5279,5524,7194,26.0,219,2114
20180829T20Z,5200,5525,7201,26.0,246,1773
20180829T19Z,5167,5511,7196,26.0,258,1351
20180829T18Z,5197,5386,7197,26.0,266,1104
20180829T17Z,4994,4778,7196,26.0,280,738
20180829T16Z,4579,4269,7198,26.0,273,520
20180829T15Z,4046,3723,7203,26.0,251,218
20180829T14Z,3395,3544,7206,26.0,202,176
20180829T13Z,3200,3355,7205,26.0,131,-44
20180829T12Z,3229,3223,7206,26.0,57,-376
20180829T11Z,3300,3233,7211,26.0,9,-797
20180829T10Z,2697,3172,7207,26.0,1,-1632
20180829T09Z,2569,3062,7204,26.0,0,-2038
20180829T08Z,2739,3065,7209,26.0,0,-2030
20180829T07Z,2999,3172,7207,26.0,0,-1850
20180829T06Z,3210,3223,7200,26.0,-1,-1266
20180829T05Z,3484,3228,7199,26.0,-1,-762
20180829T04Z,3641,3495,7200,26.0,0,-156
20180829T03Z,4062,4196,7198,26.0,-1,454
20180829T02Z,4334,5275,7200,26.0,0,1094
20180829T01Z,4484,5811,7203,26.0,0,1851
20180829T00Z,4452,5873,7205,26.0,9,1964
20180828T23Z,4495,6009,7201,26.0,67,2434
20180828T22Z,4396,6023,7200,26.0,145,2479
20180828T21Z,4298,6029,7197,26.0,207,2414
20180828T20Z,4187,6021,7196,26.0,242,2121
20180828T19Z,4214,6026,7196,26.0,262,1677
20180828T18Z,4198,5753,7200,26.0,275,1337
20180828T17Z,4178,5189,7193,26.0,280,951
20180828T16Z,3848,4437,7197,26.0,277,619
20180828T15Z,3237,3908,7199,26.0,249,173
20180828T14Z,2379,3770,7207,26.0,202,153
20180828T13Z,2256,3614,7207,26.0,126,145
20180828T12Z,2237,3290,7207,26.0,56,114
20180828T11Z,1938,3103,7206,26.0,8,99
20180828T10Z,1760,3017,7209,26.0,1,-995
20180828T09Z,1752,2972,7205,26.0,-1,-1527
20180828T08Z,1906,3104,7205,26.0,0,-1514
20180828T07Z,2141,3068,7204,26.0,-1,-1530
20180828T06Z,2602,3093,7206,26.0,0,-1305
20180828T05Z,2905,3125,7197,26.0,0,-448
20180828T04Z,3324,3141,7205,26.0,0,176
20180828T03Z,3796,3822,7205,26.0,0,433
20180828T02Z,3968,4843,7206,26.0,-1,1110
20180828T01Z,4137,5350,7204,26.0,1,1849
20180828T00Z,4200,5532,7204,26.0,13,1844
20180827T23Z,4219,5798,7201,26.0,60,2400
20180827T22Z,4228,5850,7202,26.0,145,2562
20180827T21Z,4238,5835,7199,26.0,209,2515
20180827T20Z,4269,5531,7199,26.0,231,2373
20180827T19Z,4259,5420,7200,26.0,259,2092
20180827T18Z,4126,5340,7201,26.0,277,1646
20180827T17Z,4054,4831,7205,26.0,290,1126
20180827T16Z,3888,3999,7203,26.0,280,572
20180827T15Z,3303,3305,7201,26.0,249,170
20180827T14Z,2519,3049,7208,26.0,203,160
20180827T13Z,2206,3053,7213,26.0,128,130
20180827T12Z,2095,2950,7208,26.0,55,108
20180827T11Z,1867,2923,7218,26.0,8,-157
20180827T10Z,1730,2618,7212,26.0,1,-1290
20180827T09Z,1677,2433,7213,26.0,0,-1552
20180827T08Z,1784,2623,7211,26.0,-1,-1631
20180827T07Z,1815,2641,7206,26.0,0,-1567
20180827T06Z,2016,2772,7214,26.0,0,-1599
20180827T05Z,2347,2874,7206,26.0,0,-1075
20180827T04Z,2496,2868,7212,26.0,-1,-205
20180827T03Z,2527,3331,7205,26.0,0,161
20180827T02Z,2529,4449,7210,26.0,-1,532
20180827T01Z,2463,5054,7203,26.0,34,1387
20180827T00Z,2427,5598,7213,26.0,9,1806
20180826T23Z,2361,5558,7212,26.0,50,2438
20180826T22Z,2329,5358,7215,26.0,126,2584
20180826T21Z,2312,5119,7212,26.0,188,2470
20180826T20Z,2313,5017,7214,26.0,231,1762
20180826T19Z,2280,4657,7212,26.0,279,1187
20180826T18Z,2039,4177,7217,26.0,292,854
20180826T17Z,1673,3217,7217,26.0,297,468
20180826T16Z,1535,2880,7218,26.0,281,196
20180826T15Z,1335,2514,7217,26.0,252,189
20180826T14Z,1325,2324,7215,26.0,205,-191
20180826T13Z,1306,2270,7219,26.0,131,-994
20180826T12Z,1330,2276,7220,26.0,59,-1592
20180826T11Z,1337,2210,7224,26.0,9,-1678
20180826T10Z,1338,1983,7222,26.0,1,-1713
20180826T09Z,1340,1974,7222,26.0,-1,-1739
20180826T08Z,1261,2003,7221,26.0,0,-1881
20180826T07Z,1193,2075,7220,26.0,0,-1943
20180826T06Z,1305,2317,7216,26.0,0,-1927
20180826T05Z,1419,2460,7223,26.0,-1,-1366
20180826T04Z,1456,2582,7223,26.0,0,-603
20180826T03Z,1589,2859,7216,26.0,0,183
20180826T02Z,1986,3009,7217,26.0,0,856
20180826T01Z,2197,3261,7216,26.0,0,1718
20180826T00Z,2263,3552,7216,26.0,11,2193
20180825T23Z,2361,3567,7223,26.0,59,2491
20180825T22Z,2349,3575,7219,26.0,143,2534
20180825T21Z,2209,3539,7217,26.0,212,2263
20180825T20Z,1935,3519,7217,26.0,239,1849
20180825T19Z,1650,3403,7218,26.0,260,1482
20180825T18Z,1408,3371,7220,26.0,254,1120
20180825T17Z,1104,3182,7218,26.0,253,560
20180825T16Z,894,3015,7211,26.0,260,84
20180825T15Z,769,2874,7218,26.0,241,-657
20180825T14Z,728,2804,7225,26.0,195,-1419
20180825T13Z,769,2683,7224,26.0,127,-1605
20180825T12Z,774,2657,7228,26.0,55,-1655
20180825T11Z,762,2536,7230,26.0,9,-1683
