,natural gas,other,solar,hydro
20180824T11Z,124,336,0,16
20180824T10Z,132,333,0,18
20180824T09Z,121,336,0,18
20180824T08Z,138,309,0,17
20180824T07Z,242,311,0,18
20180824T06Z,244,304,0,18
20180824T05Z,210,304,0,18
20180824T04Z,176,292,0,16
20180824T03Z,203,282,0,19
20180824T02Z,181,277,23,19
20180824T01Z,184,270,70,17
20180824T00Z,179,275,106,19
20180823T23Z,173,272,118,17
20180823T22Z,170,274,127,19
20180823T21Z,162,275,130,16
20180823T20Z,154,272,129,20
20180823T19Z,151,274,130,19
20180823T18Z,148,269,130,16
20180823T17Z,150,274,116,19
20180823T16Z,151,274,98,17
20180823T15Z,149,278,50,17
20180823T14Z,148,278,6,17
20180823T13Z,150,279,0,18
20180823T12Z,149,277,0,18
20180823T11Z,185,275,0,17
20180823T10Z,193,272,0,16
20180823T09Z,193,276,0,18
20180823T08Z,190,276,0,17
20180823T07Z,197,276,0,18
20180823T06Z,206,313,0,15
20180823T05Z,208,467,0,18
20180823T04Z,211,465,0,17
20180823T03Z,241,472,0,17
20180823T02Z,261,467,19,18
20180823T01Z,208,464,65,17
20180823T00Z,182,468,106,16
20180822T23Z,182,466,117,16
20180822T22Z,148,462,126,17
20180822T21Z,148,463,132,17
20180822T20Z,151,467,127,15
20180822T19Z,151,463,131,17
20180822T18Z,148,465,127,18
20180822T17Z,154,465,118,18
20180822T16Z,153,461,94,14
20180822T15Z,149,471,46,17
20180822T14Z,150,456,4,15
20180822T13Z,150,460,0,17
20180822T12Z,147,458,0,14
20180822T11Z,149,424,0,17
20180822T10Z,189,417,0,14
20180822T09Z,196,412,0,16
20180822T08Z,206,413,0,14
20180822T07Z,218,411,0,17
20180822T06Z,219,411,0,14
20180822T05Z,225,412,0,13
20180822T04Z,218,411,0,16
20180822T03Z,195,457,0,14
20180822T02Z,196,477,15,14
20180822T01Z,180,480,57,16
20180822T00Z,173,478,93,14
20180821T23Z,182,483,119,14
20180821T22Z,191,473,120,14
20180821T21Z,228,472,127,16
20180821T20Z,236,473,129,14
20180821T19Z,189,469,130,15
20180821T18Z,154,470,125,14
20180821T17Z,159,468,113,15
20180821T16Z,168,459,93,14
20180821T15Z,167,457,44,14
20180821T14Z,163,465,4,15
20180821T13Z,154,466,0,16
20180821T12Z,164,467,0,14
20180821T11Z,154,479,0,14
20180821T10Z,158,469,0,14
20180821T09Z,160,478,0,14
20180821T08Z,165,473,0,15
20180821T07Z,201,480,0,14
20180821T06Z,208,478,0,16
20180821T05Z,241,478,0,13
20180821T04Z,247,475,0,15
20180821T03Z,247,469,1,14
20180821T02Z,261,470,4,11
20180821T01Z,285,473,21,14
20180821T00Z,266,467,73,15
20180820T23Z,233,469,107,13
20180820T22Z,192,466,114,14
20180820T21Z,185,465,127,14
20180820T20Z,152,465,134,14
20180820T19Z,169,444,131,15
20180820T18Z,165,449,126,13
20180820T17Z,156,449,117,14
20180820T16Z,171,459,100,15
20180820T15Z,156,464,47,12
20180820T14Z,158,465,6,15
20180820T13Z,150,465,0,15
20180820T12Z,148,459,0,16
20180820T11Z,151,464,0,14
20180820T10Z,159,461,0,18
20180820T09Z,171,460,0,15
20180820T08Z,167,469,0,14
20180820T07Z,180,474,0,16
20180820T06Z,213,467,0,16
20180820T05Z,274,453,0,15
20180820T04Z,276,443,0,14
20180820T03Z,271,453,1,15
20180820T02Z,276,455,20,16
20180820T01Z,277,456,74,15
20180820T00Z,247,460,106,15
20180819T23Z,221,458,120,15
20180819T22Z,182,469,124,16
20180819T21Z,176,462,128,14
20180819T20Z,167,463,129,16
20180819T19Z,162,461,127,15
20180819T18Z,151,454,126,15
20180819T17Z,148,444,118,16
20180819T16Z,151,446,97,15
20180819T15Z,162,454,52,14
20180819T14Z,171,458,5,16
20180819T13Z,149,457,0,16
20180819T12Z,152,461,0,13
20180819T11Z,150,454,0,17
20180819T10Z,162,456,0,15
20180819T09Z,180,453,0,14
20180819T08Z,176,450,0,17
20180819T07Z,149,442,0,15
20180819T06Z,194,445,0,20
20180819T05Z,279,449,0,16
20180819T04Z,317,452,0,18
20180819T03Z,268,452,0,17
20180819T02Z,274,457,24,17
20180819T01Z,298,451,72,18
20180819T00Z,285,455,107,19
20180818T23Z,246,453,117,18
20180818T22Z,210,450,124,18
20180818T21Z,193,446,129,18
20180818T20Z,194,446,133,17
20180818T19Z,171,437,132,18
20180818T18Z,122,431,124,18
20180818T17Z,114,424,118,18
20180818T16Z,113,428,99,19
20180818T15Z,108,428,51,19
20180818T14Z,115,430,5,17
20180818T13Z,121,438,0,19
20180818T12Z,135,427,0,18
20180818T11Z,134,446,0,19
20180818T10Z,133,464,0,20
20180818T09Z,133,444,0,17
20180818T08Z,128,446,0,17
20180818T07Z,155,482,0,18
20180818T06Z,170,486,0,18
20180818T05Z,165,488,0,16
20180818T04Z,167,488,0,17
20180818T03Z,190,488,0,17
20180818T02Z,170,483,25,17
20180818T01Z,171,479,75,16
20180818T00Z,121,481,111,18
20180817T23Z,111,485,121,16
20180817T22Z,110,480,130,16
20180817T21Z,122,475,131,17
20180817T20Z,116,475,135,17
20180817T19Z,111,484,131,17
20180817T18Z,112,482,124,17
20180817T17Z,110,482,118,17
20180817T16Z,111,485,101,16
20180817T15Z,111,488,53,17
20180817T14Z,111,496,4,19
20180817T13Z,109,494,0,16
20180817T12Z,113,492,0,20
20180817T11Z,112,495,0,17
20180817T10Z,112,495,0,19
20180817T09Z,120,494,0,18
20180817T08Z,129,490,0,18
20180817T07Z,144,486,0,17
20180817T06Z,161,479,0,18
20180817T05Z,155,474,0,18
20180817T04Z,157,478,0,17
20180817T03Z,126,467,0,19
20180817T02Z,120,471,23,17
20180817T01Z,124,466,75,19
20180817T00Z,119,466,102,20
20180816T23Z,112,468,118,17
20180816T22Z,114,469,129,20
20180816T21Z,111,470,131,19
20180816T20Z,124,472,128,22
20180816T19Z,145,470,123,18
20180816T18Z,160,465,117,20
20180816T17Z,181,443,110,18
20180816T16Z,160,474,93,20
20180816T15Z,154,487,47,19
20180816T14Z,166,488,8,16
20180816T13Z,150,489,0,18
20180816T12Z,144,490,0,18
20180816T11Z,145,488,0,18
20180816T10Z,150,486,0,17
20180816T09Z,144,493,0,20
20180816T08Z,148,491,0,19
20180816T07Z,168,498,0,21
20180816T06Z,189,490,0,20
20180816T05Z,226,492,0,20
20180816T04Z,236,488,0,20
20180816T03Z,231,474,1,21
20180816T02Z,248,472,13,20
20180816T01Z,260,475,56,18
20180816T00Z,195,470,85,20
20180815T23Z,169,472,106,21
20180815T22Z,159,471,124,19
20180815T21Z,158,470,131,20
20180815T20Z,147,470,130,19
20180815T19Z,145,472,130,18
20180815T18Z,147,474,125,21
20180815T17Z,148,454,117,18
20180815T16Z,143,492,98,18
20180815T15Z,144,501,52,20
20180815T14Z,144,488,4,18
20180815T13Z,146,499,0,16
20180815T12Z,143,496,0,21
20180815T11Z,144,493,0,18
20180815T10Z,145,497,0,19
20180815T09Z,144,494,0,19
20180815T08Z,149,495,0,19
20180815T07Z,149,494,0,19
20180815T06Z,146,499,0,19
20180815T05Z,165,494,0,18
20180815T04Z,236,491,0,20
20180815T03Z,236,495,1,17
20180815T02Z,258,493,25,19
20180815T01Z,241,491,74,20
20180815T00Z,183,492,107,17
20180814T23Z,159,492,121,17
20180814T22Z,156,488,125,19
20180814T21Z,149,487,135,16
20180814T20Z,150,485,135,19
20180814T19Z,146,487,131,16
20180814T18Z,144,491,130,19
20180814T17Z,142,466,116,16
20180814T16Z,147,485,99,16
20180814T15Z,145,493,51,19
20180814T14Z,144,487,8,18
20180814T13Z,144,491,0,16
20180814T12Z,145,486,0,19
20180814T11Z,144,482,0,16
20180814T10Z,144,492,0,18
20180814T09Z,146,487,0,17
20180814T08Z,150,493,0,16
20180814T07Z,167,496,0,19
20180814T06Z,159,500,0,16
20180814T05Z,211,494,0,15
20180814T04Z,224,490,0,17
20180814T03Z,231,485,0,16
20180814T02Z,242,491,25,16
20180814T01Z,212,486,78,15
20180814T00Z,201,479,109,18
20180813T23Z,180,485,124,16
20180813T22Z,177,494,119,16
20180813T21Z,175,492,128,14
20180813T20Z,170,493,134,17
20180813T19Z,155,498,126,14
20180813T18Z,165,501,128,18
20180813T17Z,165,499,116,16
20180813T16Z,166,502,96,16
20180813T15Z,157,504,55,15
20180813T14Z,177,512,6,17
20180813T13Z,155,508,0,15
20180813T12Z,148,504,0,16
20180813T11Z,151,509,0,15
20180813T10Z,160,506,0,16
20180813T09Z,176,504,0,15
20180813T08Z,197,504,0,14
20180813T07Z,187,497,0,16
20180813T06Z,195,499,0,14
20180813T05Z,215,496,0,16
20180813T04Z,234,499,0,14
20180813T03Z,234,496,3,15
20180813T02Z,233,497,25,12
20180813T01Z,231,494,74,13
20180813T00Z,228,497,106,12
20180812T23Z,221,495,119,14
20180812T22Z,221,490,127,13
20180812T21Z,218,490,132,15
20180812T20Z,216,493,133,15
20180812T19Z,215,492,129,16
20180812T18Z,201,493,126,13
20180812T17Z,168,492,114,14
20180812T16Z,173,482,95,14
20180812T15Z,159,488,51,15
20180812T14Z,168,491,4,18
20180812T13Z,161,500,0,13
20180812T12Z,177,508,0,16
20180812T11Z,164,503,0,14
20180812T10Z,174,499,0,17
20180812T09Z,178,504,0,15
20180812T08Z,198,506,0,16
20180812T07Z,167,497,0,20
20180812T06Z,176,505,0,18
20180812T05Z,178,506,0,18
20180812T04Z,183,498,0,18
20180812T03Z,188,504,1,20
20180812T02Z,196,495,26,19
20180812T01Z,170,505,79,18
20180812T00Z,159,500,102,20
20180811T23Z,153,498,123,19
20180811T22Z,146,496,125,20
20180811T21Z,149,497,126,18
20180811T20Z,147,492,126,19
20180811T19Z,150,483,109,19
20180811T18Z,155,484,91,18
20180811T17Z,150,485,108,19
20180811T16Z,169,479,56,18
20180811T15Z,162,487,23,20
20180811T14Z,158,486,4,16
20180811T13Z,149,493,0,19
20180811T12Z,153,483,0,17
20180811T11Z,149,485,0,18
20180811T10Z,152,477,0,18
20180811T09Z,152,481,0,18
20180811T08Z,156,482,0,17
20180811T07Z,145,479,0,19
20180811T06Z,147,473,0,18
20180811T05Z,146,475,0,18
20180811T04Z,149,472,0,16
20180811T03Z,168,472,0,18
20180811T02Z,189,470,20,19
20180811T01Z,177,464,65,17
20180811T00Z,163,466,96,19
20180810T23Z,155,461,115,14
20180810T22Z,153,471,126,18
20180810T21Z,147,464,130,16
20180810T20Z,146,465,131,20
20180810T19Z,146,464,129,15
20180810T18Z,146,470,125,15
20180810T17Z,145,458,108,15
20180810T16Z,149,462,91,16
20180810T15Z,151,471,42,16
20180810T14Z,153,476,5,15
20180810T13Z,153,472,0,16
20180810T12Z,157,472,0,16
20180810T11Z,153,467,0,17
20180810T10Z,169,466,0,16
20180810T09Z,174,463,0,15
20180810T08Z,190,461,0,16
20180810T07Z,222,465,0,17
20180810T06Z,259,470,0,18
20180810T05Z,264,470,0,17
20180810T04Z,272,468,0,16
20180810T03Z,264,467,2,17
20180810T02Z,246,461,24,18
20180810T01Z,249,449,69,16
20180810T00Z,249,449,96,17
20180809T23Z,232,450,110,16
20180809T22Z,151,445,123,17
20180809T21Z,144,446,127,15
20180809T20Z,141,437,128,18
20180809T19Z,146,440,106,16
20180809T18Z,145,437,98,16
20180809T17Z,145,438,73,17
20180809T16Z,153,435,66,18
20180809T15Z,153,447,29,16
20180809T14Z,145,450,4,16
20180809T13Z,145,451,0,17
20180809T12Z,145,445,0,16
20180809T11Z,144,445,0,18
20180809T10Z,155,440,0,18
20180809T09Z,159,439,0,18
20180809T08Z,147,444,0,18
20180809T07Z,170,444,0,16
20180809T06Z,188,444,0,19
20180809T05Z,212,438,0,18
20180809T04Z,226,430,0,20
20180809T03Z,230,430,1,19
20180809T02Z,246,436,27,20
20180809T01Z,255,434,76,22
20180809T00Z,286,428,88,19
20180808T23Z,205,428,114,19
20180808T22Z,182,425,130,21
20180808T21Z,154,438,132,20
20180808T20Z,146,438,135,17
20180808T19Z,147,437,128,20
20180808T18Z,159,451,118,20
20180808T17Z,147,448,111,19
20180808T16Z,142,448,93,18
20180808T15Z,150,446,47,19
20180808T14Z,167,436,6,17
20180808T13Z,171,447,0,21
20180808T12Z,153,436,0,20
20180808T11Z,167,431,0,21
20180808T10Z,206,429,0,19
20180808T09Z,224,413,0,19
20180808T08Z,223,423,0,21
20180808T07Z,248,432,0,18
20180808T06Z,233,435,0,22
20180808T05Z,221,430,0,20
20180808T04Z,213,435,0,19
20180808T03Z,241,431,2,19
20180808T02Z,242,433,28,18
20180808T01Z,241,429,79,19
20180808T00Z,155,432,111,19
20180807T23Z,149,436,123,20
20180807T22Z,152,441,129,18
20180807T21Z,160,439,134,18
20180807T20Z,144,439,132,18
20180807T19Z,143,442,130,18
20180807T18Z,144,452,131,20
20180807T17Z,143,442,116,18
20180807T16Z,144,440,100,19
20180807T15Z,150,441,55,18
20180807T14Z,179,437,7,21
20180807T13Z,172,438,0,18
20180807T12Z,157,436,0,18
20180807T11Z,152,437,0,19
20180807T10Z,163,434,0,20
20180807T09Z,181,437,0,18
20180807T08Z,192,432,0,19
20180807T07Z,216,422,0,20
20180807T06Z,228,425,0,18
20180807T05Z,228,420,0,18
20180807T04Z,241,421,0,17
20180807T03Z,262,399,2,14
20180807T02Z,277,388,31,17
20180807T01Z,259,394,81,17
20180807T00Z,251,384,112,14
20180806T23Z,155,382,123,19
20180806T22Z,143,393,131,17
20180806T21Z,145,398,131,17
20180806T20Z,146,394,132,14
20180806T19Z,145,395,131,16
20180806T18Z,149,389,127,16
20180806T17Z,160,382,122,15
20180806T16Z,148,380,100,18
20180806T15Z,144,395,60,17
20180806T14Z,145,410,11,17
20180806T13Z,147,422,0,16
20180806T12Z,148,421,0,16
20180806T11Z,147,401,0,17
20180806T10Z,149,398,0,16
20180806T09Z,150,386,0,16
20180806T08Z,154,370,0,14
20180806T07Z,150,357,0,17
20180806T06Z,195,353,0,17
20180806T05Z,196,353,0,13
20180806T04Z,225,350,0,16
20180806T03Z,193,345,1,18
20180806T02Z,214,364,35,16
20180806T01Z,206,381,84,16
20180806T00Z,211,374,113,17
20180805T23Z,192,363,120,17
20180805T22Z,184,359,132,16
20180805T21Z,148,357,130,14
20180805T20Z,146,350,137,15
20180805T19Z,146,344,133,18
20180805T18Z,147,343,128,15
20180805T17Z,147,344,122,16
20180805T16Z,144,346,105,16
20180805T15Z,148,348,63,16
20180805T14Z,145,351,10,17
20180805T13Z,148,348,0,17
20180805T12Z,144,339,0,16
20180805T11Z,149,339,0,17
20180805T10Z,147,341,0,14
20180805T09Z,147,346,0,17
20180805T08Z,148,340,0,17
20180805T07Z,179,336,0,16
20180805T06Z,215,337,0,19
20180805T05Z,233,338,0,17
20180805T04Z,236,336,0,17
20180805T03Z,237,334,3,19
20180805T02Z,248,329,34,18
20180805T01Z,273,330,84,18
20180805T00Z,259,330,108,20
20180804T23Z,217,333,122,18
20180804T22Z,192,331,126,19
20180804T21Z,161,336,134,17
20180804T20Z,151,329,132,18
20180804T19Z,168,338,134,19
20180804T18Z,151,333,130,15
20180804T17Z,154,332,122,19
20180804T16Z,147,331,103,19
20180804T15Z,145,336,61,18
20180804T14Z,145,338,9,16
20180804T13Z,145,340,0,19
20180804T12Z,145,337,0,18
20180804T11Z,153,356,0,19
20180804T10Z,150,382,0,20
20180804T09Z,148,404,0,16
20180804T08Z,147,416,0,20
20180804T07Z,146,423,0,20
20180804T06Z,181,441,0,21
20180804T05Z,213,448,0,21
20180804T04Z,251,482,0,22
20180804T03Z,282,487,3,21
20180804T02Z,317,491,35,21
20180804T01Z,310,487,83,22
20180804T00Z,214,490,111,19
20180803T23Z,151,487,124,21
20180803T22Z,146,489,130,22
20180803T21Z,147,486,134,20
20180803T20Z,146,490,133,20
20180803T19Z,146,488,133,21
20180803T18Z,147,492,129,18
20180803T17Z,145,493,122,22
20180803T16Z,146,495,104,17
20180803T15Z,149,494,60,20
20180803T14Z,148,500,11,21
20180803T13Z,146,497,0,20
20180803T12Z,147,494,0,20
20180803T11Z,146,504,0,19
20180803T10Z,146,493,0,20
20180803T09Z,147,485,0,20
20180803T08Z,150,487,0,22
20180803T07Z,173,479,0,22
20180803T06Z,155,479,0,20
20180803T05Z,158,482,0,19
20180803T04Z,210,479,0,21
20180803T03Z,283,478,2,20
20180803T02Z,306,481,32,21
20180803T01Z,283,475,80,19
20180803T00Z,285,472,110,20
20180802T23Z,215,471,117,21
20180802T22Z,195,479,129,20
20180802T21Z,176,472,131,20
20180802T20Z,175,475,131,19
20180802T19Z,186,478,116,20
20180802T18Z,193,481,96,20
20180802T17Z,181,476,103,20
20180802T16Z,175,475,94,20
20180802T15Z,154,474,57,18
20180802T14Z,167,482,7,19
20180802T13Z,170,481,0,19
20180802T12Z,166,485,0,20
20180802T11Z,150,488,0,21
20180802T10Z,153,487,0,19
20180802T09Z,157,492,0,18
20180802T08Z,216,489,0,21
20180802T07Z,201,485,0,19
20180802T06Z,238,483,0,22
20180802T05Z,259,481,0,19
20180802T04Z,275,477,0,22
20180802T03Z,249,474,2,16
20180802T02Z,261,471,16,20
20180802T01Z,262,477,46,20
20180802T00Z,281,474,81,19
20180801T23Z,240,475,105,18
20180801T22Z,198,478,124,19
20180801T21Z,170,473,127,19
20180801T20Z,146,476,136,19
20180801T19Z,146,475,122,19
20180801T18Z,164,479,106,19
20180801T17Z,157,468,110,17
20180801T16Z,163,473,92,19
20180801T15Z,156,483,55,18
20180801T14Z,153,484,8,20
20180801T13Z,144,485,0,18
20180801T12Z,144,486,0,20
20180801T11Z,144,482,0,18
20180801T10Z,144,479,0,18
20180801T09Z,144,487,0,20
20180801T08Z,177,484,0,20
20180801T07Z,192,483,0,23
20180801T06Z,201,480,0,24
20180801T05Z,226,480,0,24
20180801T04Z,230,475,0,18
20180801T03Z,230,475,3,23
20180801T02Z,255,482,16,22
20180801T01Z,293,477,41,23
20180801T00Z,273,476,83,21
20180731T23Z,231,482,114,20
20180731T22Z,191,483,131,23
20180731T21Z,149,485,134,21
20180731T20Z,167,487,130,21
20180731T19Z,180,489,110,23
20180731T18Z,151,487,120,19
20180731T17Z,145,485,114,22
20180731T16Z,147,487,98,22
20180731T15Z,144,487,58,20
20180731T14Z,158,479,5,22
20180731T13Z,145,495,0,20
20180731T12Z,146,488,0,22
20180731T11Z,144,490,0,22
20180731T10Z,150,491,0,19
20180731T09Z,164,488,0,22
20180731T08Z,179,498,0,20
20180731T07Z,193,496,0,22
20180731T06Z,191,490,0,22
20180731T05Z,192,487,0,21
20180731T04Z,210,490,0,20
20180731T03Z,250,492,4,20
20180731T02Z,271,487,33,20
20180731T01Z,272,487,85,21
20180731T00Z,247,489,112,19
20180730T23Z,225,483,123,20
20180730T22Z,183,481,128,20
20180730T21Z,152,479,124,18
20180730T20Z,146,470,135,22
20180730T19Z,146,476,128,18
20180730T18Z,149,477,127,19
20180730T17Z,146,480,113,21
20180730T16Z,143,483,85,18
20180730T15Z,144,480,47,19
20180730T14Z,158,485,6,21
20180730T13Z,148,487,0,19
20180730T12Z,144,487,0,20
20180730T11Z,146,485,0,19
20180730T10Z,144,482,0,20
20180730T09Z,145,486,0,18
20180730T08Z,144,480,0,18
20180730T07Z,153,482,0,19
20180730T06Z,158,484,0,18
20180730T05Z,162,477,0,17
20180730T04Z,190,474,0,18
20180730T03Z,201,479,3,18
20180730T02Z,188,474,36,17
20180730T01Z,200,478,54,19
20180730T00Z,202,480,66,18
20180729T23Z,190,481,101,16
20180729T22Z,182,474,109,18
20180729T21Z,155,475,118,19
20180729T20Z,145,475,128,19
20180729T19Z,144,476,126,16
20180729T18Z,147,477,113,18
20180729T17Z,144,475,105,19
20180729T16Z,146,476,80,19
20180729T15Z,144,483,49,18
20180729T14Z,143,480,8,19
20180729T13Z,144,483,0,20
20180729T12Z,144,482,0,18
20180729T11Z,154,477,0,20
20180729T10Z,156,480,0,18
20180729T09Z,168,479,0,19
20180729T08Z,156,476,0,18
20180729T07Z,144,477,0,20
20180729T06Z,155,477,0,19
20180729T05Z,161,474,0,19
20180729T04Z,176,476,0,20
20180729T03Z,226,474,4,19
20180729T02Z,231,471,33,21
20180729T01Z,229,473,75,19
20180729T00Z,218,472,97,21
20180728T23Z,178,470,119,19
20180728T22Z,154,470,132,22
20180728T21Z,145,459,132,20
20180728T20Z,144,429,137,18
20180728T19Z,143,437,132,20
20180728T18Z,143,429,130,21
20180728T17Z,146,458,121,20
20180728T16Z,149,469,97,18
20180728T15Z,158,463,54,18
20180728T14Z,161,475,8,17
20180728T13Z,158,482,0,17
20180728T12Z,146,483,0,18
20180728T11Z,147,478,0,19
20180728T10Z,149,475,0,17
20180728T09Z,153,476,0,17
20180728T08Z,165,478,0,18
20180728T07Z,145,480,0,17
20180728T06Z,150,461,0,18
20180728T05Z,157,446,0,16
20180728T04Z,208,445,0,18
20180728T03Z,208,440,6,18
20180728T02Z,215,437,31,16
20180728T01Z,184,439,82,17
20180728T00Z,168,445,110,16
20180727T23Z,180,448,124,18
20180727T22Z,172,441,130,17
20180727T21Z,151,448,129,18
20180727T20Z,147,447,132,19
20180727T19Z,147,444,127,15
20180727T18Z,145,442,122,14
20180727T17Z,148,450,104,14
20180727T16Z,163,450,81,12
20180727T15Z,174,453,47,13
20180727T14Z,151,455,6,13
20180727T13Z,146,454,0,17
20180727T12Z,146,434,0,19
20180727T11Z,147,448,0,17
20180727T10Z,151,451,0,19
20180727T09Z,161,454,0,18
20180727T08Z,192,457,0,18
20180727T07Z,210,457,0,19
20180727T06Z,217,453,0,19
20180727T05Z,218,452,0,18
20180727T04Z,242,449,0,19
20180727T03Z,243,449,6,16
20180727T02Z,244,447,39,19
20180727T01Z,248,450,80,19
20180727T00Z,246,447,100,18
20180726T23Z,222,444,123,18
20180726T22Z,226,439,130,18
20180726T21Z,175,440,132,21
20180726T20Z,166,441,135,16
20180726T19Z,131,447,134,19
20180726T18Z,110,442,129,18
20180726T17Z,104,447,114,21
20180726T16Z,116,453,87,19
20180726T15Z,111,448,46,16
20180726T14Z,115,449,8,21
20180726T13Z,112,451,0,21
20180726T12Z,128,446,0,20
20180726T11Z,120,442,0,20
20180726T10Z,119,446,0,20
20180726T09Z,115,446,0,18
20180726T08Z,132,448,0,20
20180726T07Z,140,450,0,19
20180726T06Z,144,443,0,20
20180726T05Z,176,444,0,19
20180726T04Z,171,449,0,17
20180726T03Z,180,446,5,19
20180726T02Z,186,448,28,19
20180726T01Z,180,448,49,20
20180726T00Z,163,443,86,18
20180725T23Z,133,440,108,20
20180725T22Z,115,445,117,17
20180725T21Z,95,443,132,18
20180725T20Z,115,452,130,20
20180725T19Z,118,440,131,18
20180725T18Z,94,450,130,19
20180725T17Z,108,448,121,16
20180725T16Z,95,449,101,20
20180725T15Z,93,459,64,19
20180725T14Z,93,456,12,18
20180725T13Z,93,452,0,18
20180725T12Z,94,455,0,18
20180725T11Z,94,454,0,17
20180725T10Z,97,454,0,21
20180725T09Z,101,452,0,19
20180725T08Z,98,456,0,20
20180725T07Z,104,455,0,19
20180725T06Z,157,459,0,18
20180725T05Z,169,453,0,22
20180725T04Z,167,452,0,16
20180725T03Z,167,452,4,21
20180725T02Z,175,448,22,18
20180725T01Z,187,446,50,18
20180725T00Z,189,445,110,18
20180724T23Z,204,449,113,18
20180724T22Z,213,448,118,18
20180724T21Z,244,451,118,17
20180724T20Z,146,450,132,17
20180724T19Z,147,455,131,19
20180724T18Z,122,455,128,18
20180724T17Z,108,457,123,19
20180724T16Z,118,462,103,13
20180724T15Z,94,463,63,19
20180724T14Z,96,465,14,16
20180724T13Z,97,470,0,17
20180724T12Z,95,465,0,16
20180724T11Z,98,467,0,16
20180724T10Z,116,460,0,15
20180724T09Z,126,454,0,19
20180724T08Z,136,454,0,17
20180724T07Z,184,448,0,17
20180724T06Z,219,458,0,19
20180724T05Z,229,456,0,17
20180724T04Z,214,452,0,16
20180724T03Z,224,450,3,18
20180724T02Z,225,449,40,18
20180724T01Z,213,444,90,17
20180724T00Z,213,444,112,19
20180723T23Z,199,442,118,17
20180723T22Z,211,443,124,19
20180723T21Z,140,444,130,17
20180723T20Z,138,447,127,19
20180723T19Z,140,445,134,17
20180723T18Z,121,446,129,19
20180723T17Z,104,450,122,18
20180723T16Z,97,449,108,19
20180723T15Z,95,452,70,19
20180723T14Z,96,458,15,17
20180723T13Z,95,452,0,19
20180723T12Z,95,453,0,20
20180723T11Z,95,453,0,17
20180723T10Z,96,452,0,17
20180723T09Z,98,451,0,20
20180723T08Z,104,450,0,16
20180723T07Z,124,452,0,17
20180723T06Z,119,450,0,18
20180723T05Z,121,453,0,18
20180723T04Z,127,447,0,16
20180723T03Z,156,442,4,19
20180723T02Z,116,443,38,18
20180723T01Z,105,421,73,17
20180723T00Z,115,401,57,17
20180722T23Z,101,406,101,19
20180722T22Z,100,448,118,16
20180722T21Z,95,456,132,19
20180722T20Z,99,459,134,18
20180722T19Z,101,460,135,17
20180722T18Z,101,461,130,20
20180722T17Z,117,464,122,16
20180722T16Z,108,462,104,19
20180722T15Z,103,464,69,17
20180722T14Z,101,465,13,19
20180722T13Z,103,465,0,18
20180722T12Z,98,462,0,19
20180722T11Z,108,464,0,18
20180722T10Z,128,471,0,19
20180722T09Z,119,470,0,19
20180722T08Z,106,473,0,19
20180722T07Z,95,472,0,21
20180722T06Z,96,473,0,18
20180722T05Z,98,471,0,21
20180722T04Z,98,468,0,20
20180722T03Z,101,468,3,19
20180722T02Z,104,468,38,19
20180722T01Z,97,465,90,20
20180722T00Z,95,468,114,18
20180721T23Z,94,462,121,17
20180721T22Z,95,459,126,21
20180721T21Z,95,467,107,18
20180721T20Z,95,466,98,22
20180721T19Z,95,468,103,18
20180721T18Z,96,458,98,19
20180721T17Z,97,469,90,22
20180721T16Z,96,463,62,18
20180721T15Z,122,473,28,20
20180721T14Z,108,472,5,19
20180721T13Z,100,473,0,20
20180721T12Z,96,475,0,19
20180721T11Z,94,472,0,21
20180721T10Z,97,474,0,20
20180721T09Z,121,473,0,19
20180721T08Z,153,466,0,21
20180721T07Z,100,474,0,20
20180721T06Z,102,467,0,21
20180721T05Z,149,455,0,21
20180721T04Z,157,449,0,21
20180721T03Z,151,454,4,22
20180721T02Z,156,465,42,22
20180721T01Z,158,461,93,22
