,wind
20181009T11-06,80
20181009T10-06,58
20181009T09-06,30
20181009T08-06,31
20181009T07-06,31
20181009T06-06,25
20181009T05-06,10
20181009T04-06,12
20181009T03-06,13
20181009T02-06,18
20181009T01-06,23
20181008T23-06,19
20181008T22-06,15
20181008T21-06,27
20181008T20-06,44
20181008T19-06,52
20181008T18-06,71
20181008T17-06,75
20181008T16-06,80
20181008T15-06,92
20181008T14-06,90
20181008T13-06,64
20181008T12-06,29
20181008T11-06,7
20181008T10-06,0
20181008T09-06,0
20181008T08-06,0
20181008T07-06,1
20181008T06-06,6
20181008T05-06,5
20181008T04-06,3
20181008T03-06,1
20181008T02-06,0
20181008T01-06,0
20181007T23-06,1
20181007T22-06,0
20181007T21-06,4
20181007T20-06,1
20181007T19-06,2
20181007T18-06,0
20181007T17-06,0
20181007T16-06,4
20181007T15-06,2
20181007T14-06,1
20181007T13-06,0
20181007T12-06,0
20181007T11-06,0
20181007T10-06,0
20181007T09-06,0
20181007T08-06,0
20181007T07-06,0
20181007T06-06,0
20181007T05-06,0
20181007T04-06,0
20181007T03-06,0
20181007T02-06,0
20181007T01-06,0
20181006T23-06,1
20181006T22-06,1
20181006T21-06,0
20181006T20-06,0
20181006T19-06,0
20181006T18-06,0
20181006T17-06,0
20181006T16-06,0
20181006T15-06,0
20181006T14-06,0
20181006T13-06,0
20181006T12-06,0
20181006T11-06,0
20181006T10-06,0
20181006T09-06,0
20181006T08-06,0
20181006T07-06,0
20181006T06-06,0
20181006T05-06,0
20181006T04-06,0
20181006T03-06,0
20181006T02-06,0
20181006T01-06,0
20181005T23-06,0
20181005T22-06,3
20181005T21-06,29
20181005T20-06,48
20181005T19-06,70
20181005T18-06,41
20181005T17-06,30
20181005T16-06,28
20181005T15-06,23
20181005T14-06,29
20181005T13-06,27
20181005T12-06,42
20181005T11-06,30
20181005T10-06,67
20181005T09-06,107
20181005T08-06,77
20181005T07-06,80
20181005T06-06,41
20181005T05-06,14
20181005T04-06,7
20181005T03-06,9
20181005T02-06,7
20181005T01-06,4
20181004T23-06,6
20181004T22-06,3
20181004T21-06,0
20181004T20-06,0
20181004T19-06,0
20181004T18-06,0
20181004T17-06,0
20181004T16-06,0
20181004T15-06,0
20181004T14-06,0
20181004T13-06,0
20181004T12-06,0
20181004T11-06,0
20181004T10-06,0
20181004T09-06,0
20181004T08-06,2
20181004T07-06,4
20181004T06-06,5
20181004T05-06,9
20181004T04-06,23
20181004T03-06,36
20181004T02-06,38
20181004T01-06,33
20181003T23-06,28
20181003T22-06,22
20181003T21-06,5
20181003T20-06,0
20181003T19-06,3
20181003T18-06,1
20181003T17-06,0
20181003T16-06,1
20181003T15-06,0
20181003T14-06,0
20181003T13-06,0
20181003T12-06,0
20181003T11-06,0
20181003T10-06,4
20181003T09-06,8
20181003T08-06,13
20181003T07-06,19
20181003T06-06,30
20181003T05-06,17
20181003T04-06,18
20181003T03-06,14
20181003T02-06,7
20181003T01-06,7
20181002T23-06,1
20181002T22-06,1
20181002T21-06,0
20181002T20-06,5
20181002T19-06,7
20181002T18-06,13
20181002T17-06,10
20181002T16-06,3
20181002T15-06,1
20181002T14-06,6
20181002T13-06,1
20181002T12-06,2
20181002T11-06,4
20181002T10-06,5
20181002T09-06,16
20181002T08-06,13
20181002T07-06,19
20181002T06-06,15
20181002T05-06,15
20181002T04-06,6
20181002T03-06,29
20181002T02-06,29
20181002T01-06,27
20181001T23-06,20
20181001T22-06,40
20181001T21-06,51
20181001T20-06,60
20181001T19-06,38
20181001T18-06,2
20181001T17-06,12
20181001T16-06,71
20181001T15-06,122
20181001T14-06,36
20181001T13-06,39
20181001T12-06,23
20181001T11-06,20
20181001T10-06,31
20181001T09-06,25
20181001T08-06,9
20181001T07-06,21
20181001T06-06,10
20181001T05-06,11
20181001T04-06,22
20181001T03-06,3
20181001T02-06,0
20181001T01-06,0
20180930T23-06,6
20180930T22-06,4
20180930T21-06,3
20180930T20-06,1
20180930T19-06,0
20180930T18-06,4
20180930T17-06,12
20180930T16-06,18
20180930T15-06,25
20180930T14-06,34
20180930T13-06,46
20180930T12-06,45
20180930T11-06,33
20180930T10-06,22
20180930T09-06,13
20180930T08-06,5
20180930T07-06,8
20180930T06-06,16
20180930T05-06,18
20180930T04-06,8
20180930T03-06,1
20180930T02-06,11
20180930T01-06,37
20180929T23-06,21
20180929T22-06,7
20180929T21-06,1
20180929T20-06,0
20180929T19-06,0
20180929T18-06,1
20180929T17-06,38
20180929T16-06,110
20180929T15-06,113
20180929T14-06,125
20180929T13-06,78
20180929T12-06,45
20180929T11-06,9
20180929T10-06,13
20180929T09-06,11
20180929T08-06,12
20180929T07-06,9
20180929T06-06,5
20180929T05-06,2
20180929T04-06,0
20180929T03-06,0
20180929T02-06,0
20180929T01-06,4
20180928T23-06,9
20180928T22-06,10
20180928T21-06,4
20180928T20-06,1
20180928T19-06,0
20180928T18-06,8
20180928T17-06,13
20180928T16-06,13
20180928T15-06,16
20180928T14-06,19
20180928T13-06,16
20180928T12-06,16
20180928T11-06,11
20180928T10-06,3
20180928T09-06,0
20180928T08-06,0
20180928T07-06,0
20180928T06-06,0
20180928T05-06,0
20180928T04-06,0
20180928T03-06,0
20180928T02-06,0
20180928T01-06,0
20180927T23-06,9
20180927T22-06,14
20180927T21-06,16
20180927T20-06,0
20180927T19-06,9
20180927T18-06,21
20180927T17-06,34
20180927T16-06,31
20180927T15-06,28
20180927T14-06,30
20180927T13-06,13
20180927T12-06,31
20180927T11-06,23
20180927T10-06,21
20180927T09-06,34
20180927T08-06,31
20180927T07-06,31
20180927T06-06,5
20180927T05-06,2
20180927T04-06,1
20180927T03-06,14
20180927T02-06,60
20180927T01-06,85
20180926T23-06,69
20180926T22-06,37
20180926T21-06,64
20180926T20-06,88
20180926T19-06,105
20180926T18-06,88
20180926T17-06,45
20180926T16-06,42
20180926T15-06,83
20180926T14-06,10
20180926T13-06,0
20180926T12-06,0
20180926T11-06,2
20180926T10-06,11
20180926T09-06,25
20180926T08-06,35
20180926T07-06,115
20180926T06-06,123
20180926T05-06,122
20180926T04-06,109
20180926T03-06,88
20180926T02-06,85
20180926T01-06,100
20180925T23-06,96
20180925T22-06,64
20180925T21-06,101
20180925T20-06,136
20180925T19-06,81
20180925T18-06,25
20180925T17-06,10
20180925T16-06,7
20180925T15-06,4
20180925T14-06,3
20180925T13-06,3
20180925T12-06,4
20180925T11-06,2
20180925T10-06,5
20180925T09-06,2
20180925T08-06,9
20180925T07-06,20
20180925T06-06,27
20180925T05-06,67
20180925T04-06,72
20180925T03-06,65
20180925T02-06,45
20180925T01-06,27
20180924T23-06,55
20180924T22-06,27
20180924T21-06,75
20180924T20-06,56
20180924T19-06,9
20180924T18-06,15
20180924T17-06,27
20180924T16-06,17
20180924T15-06,17
20180924T14-06,14
20180924T13-06,14
20180924T12-06,13
20180924T11-06,6
20180924T10-06,15
20180924T09-06,28
20180924T08-06,30
20180924T07-06,40
20180924T06-06,50
20180924T05-06,77
20180924T04-06,110
20180924T03-06,108
20180924T02-06,111
20180924T01-06,128
20180923T23-06,158
20180923T22-06,135
20180923T21-06,151
20180923T20-06,127
20180923T19-06,151
20180923T18-06,142
20180923T17-06,72
20180923T16-06,146
20180923T15-06,104
20180923T14-06,135
20180923T13-06,95
20180923T12-06,31
20180923T11-06,8
20180923T10-06,5
20180923T09-06,1
20180923T08-06,0
20180923T07-06,9
20180923T06-06,3
20180923T05-06,0
20180923T04-06,0
20180923T03-06,0
20180923T02-06,1
20180923T01-06,4
20180922T23-06,13
20180922T22-06,19
20180922T21-06,25
20180922T20-06,18
20180922T19-06,10
20180922T18-06,12
20180922T17-06,19
20180922T16-06,27
20180922T15-06,42
20180922T14-06,24
20180922T13-06,13
20180922T12-06,3
20180922T11-06,1
20180922T10-06,0
20180922T09-06,0
20180922T08-06,2
20180922T07-06,10
20180922T06-06,27
20180922T05-06,8
20180922T04-06,5
20180922T03-06,15
20180922T02-06,10
20180922T01-06,8
20180921T23-06,14
20180921T22-06,13
20180921T21-06,10
20180921T20-06,0
20180921T19-06,5
20180921T18-06,15
20180921T17-06,71
20180921T16-06,89
20180921T15-06,51
20180921T14-06,26
20180921T13-06,2
20180921T12-06,1
20180921T11-06,2
20180921T10-06,16
20180921T09-06,20
20180921T08-06,17
20180921T07-06,3
20180921T06-06,0
20180921T05-06,3
20180921T04-06,0
20180921T03-06,0
20180921T02-06,1
20180921T01-06,8
20180920T23-06,13
20180920T22-06,29
20180920T21-06,16
20180920T20-06,4
20180920T19-06,6
20180920T18-06,25
20180920T17-06,17
20180920T16-06,36
20180920T15-06,0
20180920T14-06,0
20180920T13-06,0
20180920T12-06,0
20180920T11-06,0
20180920T10-06,0
20180920T09-06,0
20180920T08-06,0
20180920T07-06,0
20180920T06-06,0
20180920T05-06,0
20180920T04-06,0
20180920T03-06,0
20180920T02-06,0
20180920T01-06,1
20180919T23-06,2
20180919T22-06,5
20180919T21-06,15
20180919T20-06,27
20180919T19-06,32
20180919T18-06,30
20180919T17-06,29
20180919T16-06,23
20180919T15-06,22
20180919T14-06,21
20180919T13-06,14
20180919T12-06,3
20180919T11-06,0
20180919T10-06,0
20180919T09-06,0
20180919T08-06,1
20180919T07-06,1
20180919T06-06,0
20180919T05-06,0
20180919T04-06,0
20180919T03-06,3
20180919T02-06,13
20180919T01-06,32
20180918T23-06,31
20180918T22-06,35
20180918T21-06,30
20180918T20-06,40
20180918T19-06,41
20180918T18-06,30
20180918T17-06,18
20180918T16-06,28
20180918T15-06,31
20180918T14-06,22
20180918T13-06,12
20180918T12-06,5
20180918T11-06,3
20180918T10-06,4
20180918T09-06,2
20180918T08-06,0
20180918T07-06,0
20180918T06-06,0
20180918T05-06,1
20180918T04-06,4
20180918T03-06,13
20180918T02-06,17
20180918T01-06,32
20180917T23-06,38
20180917T22-06,19
20180917T21-06,15
20180917T20-06,12
20180917T19-06,21
20180917T18-06,23
20180917T17-06,50
20180917T16-06,55
20180917T15-06,62
20180917T14-06,84
20180917T13-06,63
20180917T12-06,67
20180917T11-06,64
20180917T10-06,8
20180917T09-06,9
20180917T08-06,7
20180917T07-06,6
20180917T06-06,7
20180917T05-06,10
20180917T04-06,18
20180917T03-06,22
20180917T02-06,22
20180917T01-06,15
20180916T23-06,10
20180916T22-06,10
20180916T21-06,1
20180916T20-06,0
20180916T19-06,0
20180916T18-06,0
20180916T17-06,0
20180916T16-06,10
20180916T15-06,8
20180916T14-06,2
20180916T13-06,2
20180916T12-06,1
20180916T11-06,0
20180916T10-06,0
20180916T09-06,0
20180916T08-06,2
20180916T07-06,1
20180916T06-06,0
20180916T05-06,7
20180916T04-06,9
20180916T03-06,16
20180916T02-06,17
20180916T01-06,21
20180915T23-06,15
20180915T22-06,37
20180915T21-06,40
20180915T20-06,33
20180915T19-06,15
20180915T18-06,2
20180915T17-06,3
20180915T16-06,2
20180915T15-06,1
20180915T14-06,0
20180915T13-06,0
20180915T12-06,0
20180915T11-06,0
20180915T10-06,0
20180915T09-06,0
20180915T08-06,0
20180915T07-06,1
20180915T06-06,4
20180915T05-06,16
20180915T04-06,24
20180915T03-06,49
20180915T02-06,52
20180915T01-06,77
20180914T23-06,101
20180914T22-06,112
20180914T21-06,44
20180914T20-06,11
20180914T19-06,13
20180914T18-06,14
20180914T17-06,12
20180914T16-06,15
20180914T15-06,9
20180914T14-06,8
20180914T13-06,1
20180914T12-06,0
20180914T11-06,0
20180914T10-06,0
20180914T09-06,4
20180914T08-06,20
20180914T07-06,25
20180914T06-06,19
20180914T05-06,8
20180914T04-06,13
20180914T03-06,17
20180914T02-06,44
20180914T01-06,54
20180913T23-06,41
20180913T22-06,38
20180913T21-06,53
20180913T20-06,59
20180913T19-06,47
20180913T18-06,35
20180913T17-06,23
20180913T14-06,2
20180913T13-06,0
20180913T11-06,0
20180913T10-06,1
20180913T09-06,0
20180913T08-06,4
20180913T07-06,0
20180913T06-06,0
20180913T05-06,0
20180913T04-06,10
20180913T03-06,45
20180913T02-06,37
20180913T01-06,31
20180912T23-06,45
20180912T22-06,45
20180912T21-06,11
20180912T20-06,29
20180912T19-06,26
20180912T18-06,20
20180912T17-06,24
20180912T16-06,4
20180912T15-06,2
20180912T14-06,1
20180912T13-06,5
20180912T12-06,12
20180912T11-06,51
20180912T10-06,75
20180912T09-06,52
20180912T08-06,24
20180912T07-06,7
20180912T06-06,4
20180912T05-06,0
20180912T04-06,7
20180912T03-06,32
20180912T02-06,1
20180912T01-06,0
20180911T23-06,0
20180911T22-06,1
20180911T21-06,5
20180911T20-06,5
20180911T19-06,2
20180911T18-06,3
20180911T17-06,6
20180911T16-06,2
20180911T15-06,3
20180911T14-06,2
20180911T13-06,3
20180911T12-06,0
20180911T11-06,2
20180911T10-06,0
20180911T09-06,0
20180911T08-06,1
20180911T07-06,0
20180911T06-06,2
20180911T05-06,6
20180911T04-06,8
20180911T03-06,3
20180911T02-06,10
20180911T01-06,35
20180910T23-06,93
20180910T22-06,98
20180910T21-06,162
20180910T20-06,178
20180910T19-06,192
20180910T18-06,150
20180910T17-06,154
20180910T16-06,164
20180910T15-06,111
20180910T14-06,68
20180910T13-06,37
20180910T12-06,8
20180910T11-06,2
20180910T10-06,5
20180910T09-06,12
20180910T08-06,11
20180910T07-06,7
20180910T06-06,0
20180910T05-06,0
20180910T04-06,0
20180910T03-06,1
20180910T02-06,3
20180910T01-06,0
20180909T23-06,24
20180909T22-06,31
20180909T21-06,31
20180909T20-06,15
20180909T19-06,17
20180909T18-06,10
20180909T17-06,8
20180909T16-06,1
20180909T15-06,8
20180909T14-06,11
20180909T13-06,7
20180909T12-06,1
20180909T11-06,0
20180909T10-06,1
20180909T09-06,29
20180909T08-06,62
20180909T07-06,76
20180909T06-06,38
20180909T05-06,66
20180909T04-06,29
20180909T03-06,14
20180909T02-06,20
20180909T01-06,88
20180908T23-06,90
20180908T22-06,108
20180908T21-06,92
20180908T20-06,128
20180908T19-06,179
20180908T18-06,188
20180908T17-06,179
20180908T16-06,160
20180908T15-06,153
20180908T14-06,117
20180908T13-06,116
20180908T12-06,62
20180908T11-06,136
20180908T10-06,119
20180908T09-06,89
20180908T08-06,78
20180908T07-06,64
20180908T06-06,95
20180908T05-06,70
20180908T04-06,54
20180908T03-06,17
20180908T02-06,2
20180908T01-06,2
20180907T23-06,0
20180907T22-06,2
20180907T21-06,2
20180907T20-06,4
20180907T19-06,44
20180907T18-06,23
20180907T17-06,4
20180907T16-06,11
20180907T15-06,4
20180907T14-06,0
20180907T13-06,0
20180907T12-06,0
20180907T11-06,0
20180907T10-06,0
20180907T09-06,2
20180907T08-06,1
20180907T07-06,0
20180907T06-06,0
20180907T05-06,0
20180907T04-06,0
20180907T03-06,1
20180907T02-06,14
20180907T01-06,2
20180906T23-06,34
20180906T22-06,34
20180906T21-06,17
20180906T20-06,5
20180906T19-06,7
20180906T18-06,4
20180906T17-06,3
20180906T16-06,7
20180906T15-06,10
20180906T14-06,15
20180906T13-06,14
20180906T12-06,5
20180906T11-06,0
20180906T10-06,0
20180906T09-06,0
20180906T08-06,0
20180906T07-06,0
20180906T06-06,0
20180906T05-06,0
20180906T04-06,0
20180906T03-06,0
20180906T02-06,0
20180906T01-06,4
20180905T23-06,6
20180905T22-06,6
20180905T21-06,1
20180905T20-06,0
20180905T19-06,0
20180905T18-06,0
20180905T17-06,2
20180905T16-06,7
20180905T15-06,14
20180905T14-06,13
20180905T13-06,3
20180905T12-06,0
20180905T11-06,0
20180905T10-06,4
20180905T09-06,2
20180905T08-06,3
20180905T07-06,0
20180905T06-06,0
20180905T05-06,0
20180905T04-06,4
20180905T03-06,7
20180905T02-06,30
20180905T01-06,57
20180904T23-06,48
20180904T22-06,32
20180904T21-06,23
20180904T20-06,9
20180904T19-06,3
20180904T18-06,7
20180904T17-06,2
20180904T16-06,0
20180904T15-06,0
20180904T14-06,0
20180904T13-06,0
20180904T12-06,0
20180904T11-06,0
20180904T10-06,0
20180904T09-06,13
20180904T08-06,20
20180904T07-06,31
20180904T06-06,20
20180904T05-06,9
20180904T04-06,3
20180904T03-06,1
20180904T02-06,1
20180904T01-06,1
20180903T23-06,5
20180903T22-06,13
20180903T21-06,67
20180903T20-06,94
20180903T19-06,162
20180903T18-06,178
20180903T17-06,184
20180903T16-06,180
20180903T15-06,175
20180903T14-06,135
20180903T13-06,54
20180903T12-06,121
20180903T11-06,49
20180903T10-06,87
20180903T09-06,79
20180903T08-06,94
20180903T07-06,19
20180903T06-06,21
20180903T05-06,34
20180903T04-06,35
20180903T03-06,25
20180903T02-06,18
20180903T01-06,4
20180902T23-06,28
20180902T22-06,50
20180902T21-06,84
20180902T20-06,86
20180902T19-06,78
20180902T18-06,67
20180902T17-06,75
20180902T16-06,73
20180902T15-06,38
20180902T14-06,25
20180902T13-06,5
20180902T12-06,4
20180902T11-06,1
20180902T10-06,0
20180902T09-06,0
20180902T08-06,0
20180902T07-06,0
20180902T06-06,0
20180902T05-06,4
20180902T04-06,19
20180902T03-06,30
20180902T02-06,34
20180902T01-06,24
20180901T23-06,34
20180901T22-06,15
20180901T21-06,18
20180901T20-06,13
20180901T19-06,11
20180901T18-06,18
20180901T17-06,17
20180901T16-06,30
20180901T15-06,97
20180901T14-06,131
20180901T13-06,157
20180901T12-06,130
20180901T11-06,139
20180901T10-06,125
20180901T09-06,133
20180901T08-06,123
20180901T07-06,153
20180901T06-06,95
20180901T05-06,99
20180901T04-06,167
20180901T03-06,181
20180901T02-06,200
20180901T01-06,178
20180831T23-06,168
20180831T22-06,158
20180831T21-06,160
20180831T20-06,191
20180831T19-06,196
20180831T18-06,191
20180831T17-06,166
20180831T16-06,135
20180831T15-06,95
20180831T14-06,68
20180831T13-06,5
20180831T12-06,8
20180831T11-06,0
20180831T10-06,0
20180831T09-06,0
20180831T08-06,0
20180831T07-06,26
20180831T06-06,57
20180831T05-06,78
20180831T04-06,118
20180831T03-06,143
20180831T02-06,116
20180831T01-06,118
20180830T23-06,144
20180830T22-06,156
20180830T21-06,170
20180830T20-06,190
20180830T19-06,198
20180830T18-06,190
20180830T17-06,168
20180830T16-06,135
20180830T15-06,102
20180830T14-06,60
20180830T13-06,1
20180830T12-06,3
20180830T11-06,17
20180830T10-06,31
20180830T09-06,69
20180830T08-06,82
20180830T07-06,63
20180830T06-06,76
20180830T05-06,54
20180830T04-06,58
20180830T03-06,56
20180830T02-06,26
20180830T01-06,58
20180829T23-06,130
20180829T22-06,97
20180829T21-06,127
20180829T20-06,165
20180829T19-06,135
20180829T18-06,89
20180829T17-06,105
20180829T16-06,99
20180829T15-06,105
20180829T14-06,122
20180829T13-06,98
20180829T12-06,42
20180829T11-06,44
20180829T10-06,50
20180829T09-06,71
20180829T08-06,88
20180829T07-06,84
20180829T06-06,59
20180829T05-06,50
20180829T04-06,86
20180829T03-06,111
20180829T02-06,121
20180829T01-06,104
20180828T23-06,107
20180828T22-06,100
20180828T21-06,61
20180828T20-06,57
20180828T19-06,17
20180828T18-06,43
20180828T17-06,79
20180828T16-06,110
20180828T15-06,101
20180828T14-06,73
20180828T13-06,60
20180828T12-06,95
20180828T11-06,74
20180828T10-06,37
20180828T09-06,55
20180828T08-06,62
20180828T07-06,50
20180828T06-06,31
20180828T05-06,14
20180828T04-06,21
20180828T03-06,24
20180828T02-06,6
20180828T01-06,0
20180827T23-06,1
20180827T22-06,1
20180827T21-06,17
20180827T20-06,62
20180827T19-06,92
20180827T18-06,143
20180827T17-06,177
20180827T16-06,180
20180827T15-06,178
20180827T14-06,178
20180827T13-06,178
20180827T12-06,179
20180827T11-06,181
20180827T10-06,179
20180827T09-06,179
20180827T08-06,188
20180827T07-06,183
20180827T06-06,182
20180827T05-06,96
20180827T04-06,6
20180827T03-06,38
20180827T02-06,49
20180827T01-06,66
20180826T23-06,116
20180826T22-06,166
20180826T21-06,168
20180826T20-06,154
20180826T19-06,169
20180826T18-06,173
20180826T17-06,169
20180826T16-06,169
20180826T15-06,136
20180826T14-06,115
20180826T13-06,126
20180826T12-06,134
20180826T11-06,113
20180826T10-06,81
20180826T09-06,88
20180826T08-06,84
20180826T07-06,73
20180826T06-06,79
20180826T05-06,39
20180826T04-06,39
20180826T03-06,22
20180826T02-06,1
20180826T01-06,0
20180825T23-06,1
20180825T22-06,2
20180825T21-06,7
20180825T20-06,18
20180825T19-06,28
20180825T18-06,19
20180825T17-06,12
20180825T16-06,15
20180825T15-06,11
20180825T14-06,4
20180825T13-06,1
20180825T12-06,3
20180825T11-06,8
20180825T10-06,5
20180825T09-06,3
20180825T08-06,2
20180825T07-06,0
20180825T06-06,0
20180825T05-06,0
20180825T04-06,0
20180825T03-06,0
20180825T02-06,1
20180825T01-06,0
20180824T23-06,32
20180824T22-06,71
20180824T21-06,91
20180824T20-06,87
20180824T19-06,87
20180824T18-06,87
20180824T17-06,86
20180824T16-06,85
20180824T15-06,61
20180824T14-06,27
20180824T13-06,10
20180824T12-06,8
20180824T11-06,1
20180824T10-06,16
20180824T09-06,54
20180824T08-06,85
20180824T07-06,86
20180824T06-06,86
20180824T05-06,88
20180824T04-06,88
20180824T03-06,85
20180824T02-06,87
20180824T01-06,93
20180823T23-06,94
20180823T22-06,92
20180823T21-06,92
20180823T20-06,92
20180823T19-06,93
20180823T18-06,92
20180823T17-06,93
20180823T16-06,86
20180823T15-06,66
20180823T14-06,59
20180823T13-06,85
20180823T12-06,87
20180823T11-06,90
20180823T10-06,89
20180823T09-06,89
20180823T08-06,88
20180823T07-06,88
20180823T06-06,87
20180823T05-06,88
20180823T04-06,87
20180823T03-06,88
20180823T02-06,87
20180823T01-06,88
20180822T23-06,87
20180822T22-06,86
20180822T21-06,64
20180822T20-06,39
20180822T19-06,2
20180822T18-06,0
20180822T17-06,0
20180822T16-06,0
20180822T15-06,5
20180822T14-06,9
20180822T13-06,4
20180822T12-06,2
20180822T11-06,0
20180822T10-06,0
20180822T09-06,4
20180822T08-06,30
20180822T07-06,25
20180822T06-06,27
20180822T05-06,39
20180822T04-06,39
20180822T03-06,38
