,coal,natural gas,petroleum,other,solar
20190605T20Z,720,2505,0,649,127
20190605T19Z,679,2409,0,647,229
20190605T18Z,613,2427,0,644,238
20190605T17Z,612,2234,0,648,237
20190605T16Z,613,2019,0,641,238
20190605T15Z,613,1893,0,578,240
20190605T14Z,612,1720,0,457,236
20190605T13Z,612,1565,0,318,201
20190605T12Z,575,1592,0,238,78
20190605T11Z,531,1649,0,234,2
20190605T10Z,531,1550,0,235,0
20190605T09Z,531,1494,0,233,0
20190605T08Z,531,1523,0,234,0
20190605T07Z,531,1591,0,236,0
20190605T06Z,531,1702,0,236,0
20190605T05Z,571,1823,0,235,0
20190605T04Z,631,2016,0,235,0
20190605T03Z,631,2151,0,308,0
20190605T02Z,631,2224,0,450,0
20190605T01Z,630,2308,0,574,0
20190605T00Z,630,2453,0,629,23
20190604T23Z,638,2536,0,620,91
20190604T22Z,814,2502,0,624,100
20190604T21Z,848,2694,0,621,107
20190604T20Z,843,2583,0,621,221
20190604T19Z,833,2511,0,621,233
20190604T18Z,739,2557,0,625,234
20190604T17Z,682,2529,0,620,255
20190604T16Z,499,2437,0,615,272
20190604T15Z,442,2174,0,566,286
20190604T14Z,442,1925,0,495,276
20190604T13Z,442,1816,0,323,222
20190604T12Z,442,1837,0,216,87
20190604T11Z,442,1891,0,211,2
20190604T10Z,442,1794,0,211,0
20190604T09Z,442,1688,0,222,0
20190604T08Z,460,1603,0,243,0
20190604T07Z,533,1675,0,239,0
20190604T06Z,534,1830,0,239,0
20190604T05Z,535,2039,0,231,0
20190604T04Z,617,2231,0,230,0
20190604T03Z,628,2412,0,308,0
20190604T02Z,626,2628,0,448,0
20190604T01Z,667,2676,0,579,0
20190604T00Z,818,2620,0,644,64
20190603T23Z,843,2462,0,635,183
20190603T22Z,784,2485,0,648,241
20190603T21Z,636,2687,0,694,271
20190603T20Z,817,2603,0,631,250
20190603T19Z,720,2615,0,633,275
20190603T18Z,622,2572,0,630,270
20190603T17Z,587,2390,0,632,287
20190603T16Z,538,2232,0,626,250
20190603T15Z,538,2017,0,572,216
20190603T14Z,538,1915,0,447,198
20190603T13Z,538,1778,0,303,187
20190603T12Z,538,1733,0,219,84
20190603T11Z,538,1722,0,220,3
20190603T10Z,538,1621,0,221,0
20190603T09Z,538,1558,0,219,0
20190603T08Z,538,1594,0,219,0
20190603T07Z,538,1677,0,214,0
20190603T06Z,538,1801,0,213,0
20190603T05Z,538,1971,0,215,0
20190603T04Z,537,2235,0,214,0
20190603T03Z,538,2373,0,278,0
20190603T02Z,538,2550,0,429,0
20190603T01Z,538,2628,0,552,0
20190603T00Z,628,2781,0,625,64
20190602T23Z,653,2839,0,616,195
20190602T22Z,653,2881,0,614,249
20190602T21Z,653,2836,0,620,260
20190602T20Z,652,2744,0,618,257
20190602T19Z,653,2681,0,619,244
20190602T18Z,674,2540,0,619,221
20190602T17Z,739,2337,0,625,213
20190602T16Z,684,2030,0,618,211
20190602T15Z,555,1868,0,568,218
20190602T14Z,532,1741,0,446,176
20190602T13Z,532,1502,0,306,193
20190602T12Z,532,1417,0,222,83
20190602T11Z,532,1449,0,218,3
20190602T10Z,532,1472,0,216,0
20190602T09Z,533,1473,0,216,0
20190602T08Z,533,1536,0,218,0
20190602T07Z,533,1642,0,218,0
20190602T06Z,538,1768,0,218,0
20190602T05Z,609,1892,0,216,0
20190602T04Z,612,2109,0,226,0
20190602T03Z,612,2205,0,295,0
20190602T02Z,613,2308,0,435,0
20190602T01Z,613,2372,0,560,0
20190602T00Z,702,2683,0,623,61
20190601T23Z,753,2682,0,621,207
20190601T22Z,752,2709,0,617,273
20190601T21Z,751,2763,0,617,276
20190601T20Z,751,2745,0,614,294
20190601T19Z,781,2681,0,615,285
20190601T18Z,765,2755,0,618,276
20190601T17Z,691,2622,0,613,282
20190601T16Z,596,2244,0,612,257
20190601T15Z,533,1992,0,567,256
20190601T14Z,533,1811,0,449,245
20190601T13Z,533,1606,0,317,202
20190601T12Z,533,1511,0,231,85
20190601T11Z,534,1564,0,225,1
20190601T10Z,534,1547,0,221,0
20190601T09Z,533,1575,0,210,0
20190601T08Z,533,1618,0,211,0
20190601T07Z,534,1705,0,217,0
20190601T06Z,510,1867,0,220,0
20190601T05Z,516,2057,0,291,0
20190601T04Z,533,2280,0,438,0
20190601T03Z,536,2557,0,565,0
20190601T02Z,620,2731,0,629,0
20190601T01Z,645,2794,0,626,0
20190601T00Z,782,2835,0,623,36
20190531T23Z,812,2793,0,627,137
20190531T22Z,801,2863,0,618,237
20190531T21Z,695,2983,0,593,240
20190531T20Z,672,2929,0,632,257
20190531T19Z,672,2847,0,632,245
20190531T18Z,646,2831,0,625,274
20190531T17Z,609,2793,0,608,297
20190531T16Z,559,2612,0,566,279
20190531T15Z,441,2509,0,449,208
20190531T14Z,367,2337,0,310,184
20190531T13Z,371,2145,0,301,115
20190531T12Z,386,2015,0,299,26
20190531T11Z,387,1942,0,225,1
20190531T10Z,387,1823,0,218,0
20190531T09Z,387,1766,0,217,0
20190531T08Z,387,1790,0,220,0
20190531T07Z,385,1855,0,225,0
20190531T06Z,383,2010,0,223,0
20190531T05Z,441,2169,0,281,0
20190531T04Z,465,2408,0,430,0
20190531T03Z,508,2651,0,559,0
20190531T02Z,781,2746,0,620,0
20190531T01Z,842,2800,0,624,0
20190531T00Z,844,2782,0,665,44
20190530T23Z,842,2783,0,698,138
20190530T22Z,841,2815,0,697,223
20190530T21Z,841,2809,0,691,255
20190530T20Z,834,2873,0,640,273
20190530T19Z,701,2928,0,637,291
20190530T18Z,623,2832,0,633,287
20190530T17Z,547,2814,0,628,277
20190530T16Z,533,2576,0,574,278
20190530T15Z,533,2273,0,446,282
20190530T14Z,533,1969,0,313,293
20190530T13Z,533,1738,0,308,236
20190530T12Z,533,1684,0,310,92
20190530T11Z,533,1681,0,236,3
20190530T10Z,533,1552,0,233,0
20190530T09Z,533,1502,0,227,0
20190530T08Z,533,1527,0,229,0
20190530T07Z,533,1611,0,229,0
20190530T06Z,533,1740,0,233,0
20190530T05Z,533,1930,0,291,0
20190530T04Z,533,2184,0,440,0
20190530T03Z,596,2452,0,566,0
20190530T02Z,628,2769,0,636,0
20190530T01Z,670,2821,0,643,0
20190530T00Z,819,2806,0,642,56
20190529T23Z,842,2879,0,642,198
20190529T22Z,841,2921,0,639,279
20190529T21Z,842,2927,0,630,302
20190529T20Z,791,2885,0,627,313
20190529T19Z,679,2858,0,628,305
20190529T18Z,623,2707,0,627,294
20190529T17Z,624,2533,0,626,296
20190529T16Z,544,2348,0,571,296
20190529T15Z,532,2097,0,450,302
20190529T14Z,532,1859,0,324,270
20190529T13Z,532,1680,0,314,226
20190529T12Z,532,1678,0,313,89
20190529T11Z,532,1681,0,240,3
20190529T10Z,532,1587,0,236,0
20190529T09Z,532,1523,0,234,0
20190529T08Z,532,1502,0,239,0
20190529T07Z,532,1614,0,239,0
20190529T06Z,532,1787,0,240,0
20190529T05Z,532,2009,0,314,0
20190529T04Z,531,2269,0,461,0
20190529T03Z,535,2662,0,581,0
20190529T02Z,620,2735,0,653,0
20190529T01Z,709,2750,0,661,0
20190529T00Z,817,2785,0,664,36
20190528T23Z,840,2802,0,660,188
20190528T22Z,815,2873,0,658,250
20190528T21Z,745,2938,0,659,229
20190528T20Z,709,2880,0,655,245
20190528T19Z,621,2805,0,660,309
20190528T18Z,621,2646,0,656,321
20190528T17Z,622,2528,0,597,320
20190528T16Z,563,2443,0,475,307
20190528T15Z,531,2187,0,337,295
20190528T14Z,532,1913,0,332,270
20190528T13Z,532,1691,0,341,212
20190528T12Z,531,1659,0,336,79
20190528T11Z,532,1699,0,255,2
20190528T10Z,532,1596,0,247,0
20190528T09Z,532,1528,0,244,0
20190528T08Z,532,1589,0,240,0
20190528T07Z,532,1669,0,239,0
20190528T06Z,532,1800,0,242,0
20190528T05Z,532,1961,0,318,0
20190528T04Z,533,2186,0,464,0
20190528T03Z,581,2460,0,577,0
20190528T02Z,625,2715,0,646,0
20190528T01Z,623,2786,0,652,0
20190528T00Z,642,2857,0,657,52
20190527T23Z,702,2866,0,660,179
20190527T22Z,702,2882,0,659,270
20190527T21Z,675,2888,0,655,301
20190527T20Z,622,2823,0,657,312
20190527T19Z,623,2704,0,656,317
20190527T18Z,625,2613,0,646,320
20190527T17Z,560,2599,0,637,316
20190527T16Z,533,2325,0,589,308
20190527T15Z,533,2021,0,462,291
20190527T14Z,533,1754,0,317,262
20190527T13Z,533,1463,0,314,197
20190527T12Z,533,1358,0,317,68
20190527T11Z,533,1371,0,241,1
20190527T10Z,533,1353,0,242,0
20190527T09Z,532,1381,0,239,0
20190527T08Z,532,1438,0,242,0
20190527T07Z,532,1548,0,236,0
20190527T06Z,532,1704,0,237,0
20190527T05Z,532,1914,0,315,0
20190526T04Z,531,2022,0,468,0
20190526T03Z,531,2242,0,587,0
20190526T02Z,531,2523,0,660,0
20190526T01Z,531,2597,0,658,0
20190526T00Z,612,2601,0,664,56
20190525T23Z,640,2672,0,659,204
20190525T22Z,703,2660,0,658,270
20190525T21Z,698,2670,0,656,289
20190525T20Z,564,2741,0,656,292
20190525T19Z,531,2654,0,655,295
20190525T18Z,531,2474,0,654,294
20190525T17Z,531,2384,0,652,293
20190525T16Z,532,2136,0,597,297
20190525T15Z,532,1856,0,479,286
20190525T14Z,532,1626,0,327,264
20190525T13Z,532,1381,0,325,211
20190525T12Z,532,1255,0,329,82
20190525T11Z,532,1245,0,256,2
20190525T10Z,532,1246,0,247,0
20190525T09Z,532,1277,0,244,0
20190525T08Z,533,1333,0,240,0
20190525T07Z,533,1440,0,236,0
20190525T06Z,532,1556,0,242,0
20190525T05Z,532,1712,0,319,0
20190525T04Z,532,1979,0,449,0
20190525T03Z,532,2252,0,573,0
20190525T02Z,566,2477,0,648,0
20190525T01Z,628,2531,0,651,0
20190525T00Z,627,2670,0,651,54
20190524T23Z,669,2703,0,652,200
20190524T22Z,686,2723,0,654,272
20190524T21Z,644,2728,0,655,287
20190524T20Z,572,2691,0,658,294
20190524T19Z,530,2558,0,655,300
20190524T18Z,514,2392,0,652,301
20190524T17Z,533,2258,0,653,297
20190524T16Z,533,2039,0,594,289
20190524T15Z,533,1838,0,459,284
20190524T14Z,533,1638,0,316,272
20190524T13Z,533,1485,0,314,218
20190524T12Z,531,1455,0,315,86
20190524T11Z,533,1465,0,239,2
20190524T10Z,533,1324,0,234,0
20190524T09Z,533,1270,0,232,0
20190524T08Z,533,1285,0,232,0
20190524T07Z,533,1361,0,239,0
20190524T06Z,533,1486,0,242,0
20190524T05Z,540,1658,0,323,0
20190524T04Z,634,1834,0,468,0
20190524T03Z,633,2131,0,586,0
20190524T02Z,632,2436,0,594,0
20190524T01Z,631,2559,0,590,0
20190524T00Z,629,2666,0,596,46
20190523T23Z,627,2758,0,596,189
20190523T22Z,626,2835,0,596,253
20190523T21Z,626,2870,0,595,244
20190523T20Z,625,2786,0,596,237
20190523T19Z,626,2710,0,551,263
20190523T18Z,626,2485,0,656,264
20190523T17Z,627,2325,0,651,279
20190523T16Z,550,2136,0,600,297
20190523T15Z,533,1903,0,482,298
20190523T14Z,533,1693,0,340,282
20190523T13Z,515,1550,0,330,226
20190523T12Z,515,1525,0,332,91
20190523T11Z,533,1508,0,260,3
20190523T10Z,533,1367,0,257,0
20190523T09Z,533,1300,0,248,0
20190523T08Z,533,1324,0,243,0
20190523T07Z,533,1394,0,253,0
20190523T06Z,533,1528,0,259,0
20190523T05Z,533,1733,0,326,0
20190523T04Z,533,1979,0,465,0
20190523T03Z,533,2287,0,589,0
20190523T02Z,610,2520,0,665,0
20190523T01Z,683,2608,0,658,0
20190523T00Z,829,2632,0,658,54
20190522T23Z,846,2733,0,656,200
20190522T22Z,845,2790,0,656,263
20190522T21Z,840,2771,0,661,273
20190522T20Z,727,2818,0,655,289
20190522T19Z,627,2786,0,662,288
20190522T18Z,625,2643,0,667,278
20190522T17Z,566,2646,0,665,265
20190522T16Z,533,2452,0,661,275
20190522T15Z,533,2200,0,658,263
20190522T14Z,533,1943,0,659,247
20190522T13Z,533,1752,0,670,196
20190522T12Z,533,1712,0,669,74
20190522T11Z,533,1701,0,603,2
20190522T10Z,533,1591,0,476,0
20190522T09Z,533,1516,0,470,0
20190522T08Z,533,1556,0,466,0
20190522T07Z,533,1638,0,469,0
20190522T06Z,533,1751,0,464,0
20190522T05Z,533,1928,0,452,0
20190522T04Z,545,2137,0,464,0
20190522T03Z,629,2344,0,586,0
20190522T02Z,627,2696,0,646,0
20190522T01Z,626,2827,0,643,0
20190522T00Z,624,2924,0,649,43
20190521T23Z,623,2975,0,644,165
20190521T22Z,624,2964,0,645,236
20190521T21Z,623,2926,0,657,261
20190521T20Z,623,2839,0,666,258
20190521T19Z,601,2783,0,665,240
20190521T18Z,559,2693,0,666,242
20190521T17Z,617,2559,0,663,252
20190521T16Z,571,2402,0,653,252
20190521T15Z,533,2153,0,654,267
20190521T14Z,533,1887,0,654,252
20190521T13Z,533,1710,0,651,196
20190521T12Z,529,1669,0,656,74
20190521T11Z,523,1667,0,593,1
20190521T10Z,523,1533,0,474,0
20190521T09Z,523,1447,0,467,0
20190521T08Z,523,1420,0,471,0
20190521T07Z,523,1508,0,469,0
20190521T06Z,523,1644,0,472,0
20190521T05Z,523,1827,0,470,0
20190521T03Z,532,2017,0,481,0
20190521T02Z,620,2213,0,590,0
20190521T01Z,619,2548,0,659,0
20190521T00Z,636,2619,0,664,0
20190520T23Z,805,2541,0,667,38
20190520T22Z,834,2598,0,663,156
20190520T21Z,834,2624,0,656,245
20190520T20Z,834,2631,0,658,258
20190520T19Z,817,2573,0,671,257
20190520T18Z,669,2555,0,664,257
20190520T17Z,533,2584,0,667,260
20190520T16Z,523,2568,0,662,259
20190520T15Z,523,2360,0,598,270
20190520T14Z,523,2108,0,479,262
20190520T13Z,523,1850,0,338,243
20190520T12Z,522,1673,0,323,183
20190520T11Z,523,1628,0,323,68
20190520T10Z,523,1584,0,254,2
20190520T09Z,523,1434,0,247,0
20190520T08Z,523,1357,0,246,0
20190520T07Z,523,1358,0,247,0
20190520T06Z,523,1440,0,242,0
20190520T05Z,523,1523,0,250,0
20190520T04Z,523,1901,0,465,0
20190520T03Z,523,2192,0,585,0
20190520T02Z,523,2425,0,657,0
20190520T01Z,566,2638,0,658,0
20190520T00Z,670,2705,0,653,42
20190519T23Z,695,2750,0,656,150
20190519T22Z,694,2821,0,658,207
20190519T21Z,695,2790,0,659,208
20190519T20Z,636,2726,0,659,258
20190519T19Z,615,2584,0,658,251
20190519T18Z,596,2456,0,656,248
20190519T17Z,490,2332,0,657,262
20190519T16Z,427,2136,0,611,266
20190519T15Z,403,1902,0,490,267
20190519T14Z,404,1630,0,338,249
20190519T13Z,404,1386,0,324,194
20190519T12Z,403,1242,0,333,73
20190519T11Z,403,1223,0,261,2
20190519T10Z,403,1247,0,253,0
20190519T09Z,403,1293,0,246,0
20190519T08Z,403,1334,0,251,0
20190519T07Z,403,1387,0,257,0
20190519T06Z,403,1499,0,259,0
20190519T05Z,403,1685,0,330,0
20190519T04Z,403,1909,0,472,0
20190519T03Z,403,2132,0,593,0
20190519T02Z,403,2318,0,664,0
20190519T01Z,433,2363,0,666,0
20190519T00Z,498,2468,0,666,43
20190518T23Z,497,2494,0,668,172
20190518T22Z,496,2520,0,669,250
20190518T21Z,487,2602,0,669,251
20190518T20Z,377,2598,0,667,268
20190518T19Z,347,2533,0,661,262
20190518T18Z,290,2443,0,650,283
20190518T17Z,236,2434,0,652,285
20190518T16Z,152,2335,0,603,275
20190518T15Z,123,2133,0,478,263
20190518T14Z,145,1862,0,328,246
20190518T13Z,167,1625,0,331,193
20190518T12Z,138,1526,0,333,70
20190518T11Z,122,1519,0,255,1
20190518T10Z,122,1495,0,252,0
20190518T09Z,121,1528,0,250,0
20190518T08Z,121,1592,0,251,0
20190518T07Z,121,1685,0,255,0
20190518T06Z,121,1830,0,257,0
20190518T05Z,121,2018,0,332,0
20190518T04Z,191,2136,0,475,0
20190518T03Z,220,2373,0,592,0
20190518T02Z,218,2488,0,659,0
20190518T01Z,217,2386,0,665,0
20190518T00Z,215,2476,0,668,41
20190517T23Z,214,2602,0,664,170
20190517T22Z,213,2612,0,662,249
20190517T21Z,213,2615,0,657,262
20190517T20Z,149,2597,0,653,264
20190517T19Z,74,2536,0,654,262
20190517T18Z,24,2462,0,665,251
20190517T17Z,8,2388,0,607,251
20190517T16Z,0,2285,0,483,258
20190517T15Z,0,2240,0,344,248
20190517T14Z,0,2096,0,324,232
20190517T13Z,0,1957,0,324,176
20190517T12Z,0,1961,0,325,62
20190517T11Z,0,1941,0,252,1
20190517T10Z,0,1787,0,246,0
20190517T09Z,0,1680,0,255,0
20190517T08Z,0,1713,0,250,0
20190517T07Z,0,1811,0,247,0
20190517T06Z,0,1937,0,248,0
20190517T05Z,0,2133,0,315,0
20190517T04Z,0,2377,0,458,0
20190517T03Z,0,2585,0,586,0
20190517T02Z,0,2651,0,662,0
20190517T01Z,0,2588,0,665,0
20190517T00Z,0,2674,0,666,26
20190516T23Z,0,2695,0,663,154
20190516T22Z,0,2709,0,658,205
20190516T21Z,0,2640,0,648,242
20190516T20Z,0,2553,0,644,246
20190516T19Z,0,2474,0,645,215
20190516T18Z,0,2321,0,645,237
20190516T17Z,0,2274,0,585,229
20190516T16Z,0,2358,0,466,245
20190516T15Z,0,2184,0,322,258
20190516T14Z,0,2123,0,310,225
20190516T13Z,0,2002,0,314,165
20190516T12Z,2,2002,0,308,61
20190516T11Z,32,1968,0,232,1
20190516T10Z,147,1672,0,233,0
20190516T09Z,280,1464,0,244,0
20190516T08Z,285,1476,0,237,0
20190516T07Z,285,1527,0,236,0
20190516T06Z,285,1625,0,247,0
20190516T05Z,285,1785,0,330,0
20190516T04Z,285,2021,0,487,0
20190516T03Z,285,2275,0,613,0
20190516T02Z,285,2575,0,685,0
20190516T01Z,308,2663,0,685,0
20190516T00Z,320,2494,0,687,25
20190515T23Z,289,2506,0,700,100
20190515T22Z,285,2620,0,835,209
20190515T21Z,285,2520,49,851,206
20190515T20Z,285,2508,20,815,199
20190515T19Z,285,2481,0,720,224
20190515T18Z,285,2326,0,685,263
20190515T17Z,285,2250,0,608,273
20190515T16Z,285,2080,0,490,263
20190515T15Z,285,1930,0,344,193
20190515T14Z,285,1873,0,337,98
20190515T13Z,285,1774,0,339,40
20190515T12Z,285,1753,0,341,11
20190515T11Z,285,1706,0,268,0
20190515T10Z,285,1498,0,265,0
20190515T09Z,285,1424,0,256,0
20190515T08Z,285,1429,0,263,0
20190515T07Z,285,1451,0,265,0
20190515T06Z,285,1533,0,255,0
20190515T05Z,285,1658,0,325,0
20190515T04Z,285,1877,0,468,0
20190515T03Z,285,2115,0,595,0
20190515T02Z,285,2328,0,667,0
20190515T01Z,285,2414,0,659,0
20190515T00Z,285,2405,0,669,4
20190514T23Z,285,2437,0,671,26
20190514T22Z,285,2490,0,669,47
20190514T21Z,284,2459,0,665,70
20190514T20Z,284,2383,0,667,89
20190514T19Z,288,2336,0,663,115
20190514T18Z,290,2294,0,663,125
20190514T17Z,290,2357,0,603,70
20190514T16Z,290,2288,0,482,72
20190514T15Z,290,2233,0,326,86
20190514T14Z,290,2053,0,304,77
20190514T13Z,289,1875,0,323,98
20190514T12Z,280,1837,0,329,33
20190514T11Z,280,1785,0,254,0
20190514T10Z,280,1588,0,245,0
20190514T09Z,338,1416,0,243,0
20190514T08Z,350,1398,0,245,0
20190514T07Z,374,1419,0,236,0
20190514T06Z,404,1427,0,247,0
20190514T05Z,470,1457,0,316,0
20190514T04Z,480,1652,0,465,0
20190514T03Z,480,1857,0,594,0
20190514T02Z,480,2046,0,660,0
20190514T01Z,480,2045,0,661,0
20190514T00Z,480,2142,0,664,14
20190513T23Z,480,2119,0,663,60
20190513T22Z,480,2109,0,648,91
20190513T21Z,480,2113,0,647,81
20190513T20Z,480,2179,0,651,4
20190513T19Z,480,2197,0,658,17
20190513T18Z,480,2463,0,658,97
20190513T17Z,480,2686,0,595,179
20190513T16Z,480,2556,0,476,198
20190513T15Z,480,2415,0,328,159
20190513T14Z,480,2153,0,321,164
20190513T13Z,480,1967,0,325,126
20190513T12Z,480,1948,0,316,17
20190513T11Z,480,1873,0,250,0
20190513T10Z,480,1677,0,253,0
20190513T09Z,480,1587,0,250,0
20190513T08Z,480,1571,0,245,0
20190513T07Z,480,1613,0,249,0
20190513T06Z,480,1716,0,250,0
20190513T05Z,480,1869,0,325,0
20190513T04Z,480,2058,0,474,0
20190513T03Z,547,2204,0,596,0
20190513T02Z,640,2411,0,655,0
20190513T01Z,640,2491,0,649,0
20190513T00Z,640,2548,0,651,19
20190512T23Z,640,2531,0,650,132
20190512T22Z,640,2667,0,651,161
20190512T21Z,640,2608,0,649,246
20190512T20Z,640,2671,0,652,249
20190512T19Z,640,2550,0,649,215
20190512T18Z,640,2405,0,645,248
20190512T17Z,639,2423,0,587,186
20190512T16Z,582,2224,0,467,194
20190512T15Z,481,2114,0,339,171
20190512T14Z,480,1769,0,324,246
20190512T13Z,480,1493,0,332,199
20190512T12Z,480,1373,0,333,66
20190512T11Z,480,1358,0,257,1
20190512T10Z,480,1327,0,248,0
20190512T09Z,480,1341,0,247,0
20190512T08Z,480,1388,0,252,0
20190512T07Z,463,1509,0,245,0
20190512T06Z,479,1629,0,249,0
20190512T05Z,481,1772,0,332,0
20190512T04Z,480,1992,0,475,0
20190512T03Z,497,2237,0,589,0
20190512T02Z,555,2415,0,662,0
20190512T01Z,644,2401,0,659,0
20190512T00Z,645,2577,0,663,33
20190511T23Z,645,2647,0,667,148
20190511T22Z,645,2691,0,667,204
20190511T21Z,645,2684,0,663,246
20190511T20Z,645,2585,0,661,292
20190511T19Z,645,2533,0,663,287
20190511T18Z,645,2366,0,654,288
20190511T17Z,643,2291,0,596,286
20190511T16Z,603,2046,0,482,286
20190511T15Z,494,1942,0,338,267
20190511T14Z,480,1714,0,320,241
20190511T13Z,480,1503,0,324,195
20190511T12Z,480,1387,0,324,58
20190511T11Z,480,1359,0,243,0
20190511T10Z,480,1324,0,238,0
20190511T09Z,480,1321,0,239,0
20190511T08Z,480,1366,0,243,0
20190511T07Z,480,1448,0,245,0
20190511T06Z,480,1552,0,249,0
20190511T05Z,480,1686,0,330,0
20190511T04Z,480,1868,0,476,0
20190511T03Z,414,2138,0,603,0
20190511T02Z,315,2465,0,668,0
20190511T01Z,283,2554,0,673,0
20190511T00Z,280,2671,0,708,11
20190510T23Z,280,2695,0,802,45
20190510T22Z,280,2695,0,886,126
20190510T21Z,374,2623,0,768,206
20190510T20Z,635,2596,0,672,222
20190510T19Z,609,2692,0,666,229
20190510T18Z,491,2627,0,668,244
20190510T17Z,480,2541,0,616,274
20190510T16Z,480,2246,0,487,286
20190510T15Z,480,2004,0,344,288
20190510T14Z,480,1769,0,331,255
20190510T13Z,480,1424,0,537,193
20190510T12Z,480,1606,0,338,59
20190510T11Z,480,1593,0,261,0
20190510T10Z,480,1432,0,255,0
20190510T09Z,480,1346,0,255,0
20190510T08Z,480,1351,0,261,0
20190510T07Z,480,1405,0,264,0
20190510T06Z,480,1504,0,263,0
20190510T05Z,480,1629,0,336,0
20190510T04Z,480,1829,0,490,0
20190510T03Z,480,2103,0,609,0
20190510T02Z,480,2349,0,677,0
20190510T01Z,480,2409,0,682,0
20190510T00Z,540,2370,0,685,1
20190509T23Z,580,2526,0,684,8
20190509T22Z,580,2621,0,681,96
20190509T21Z,580,2520,0,678,161
20190509T20Z,580,2502,0,676,259
20190509T19Z,573,2539,0,673,251
20190509T18Z,493,2540,0,641,256
20190509T17Z,480,2372,0,612,260
20190509T16Z,480,2141,0,497,257
20190509T15Z,480,1923,0,348,247
20190509T14Z,480,1733,0,333,200
20190509T13Z,480,1638,0,330,95
20190509T12Z,480,1640,0,330,12
20190509T11Z,480,1549,0,263,0
20190509T10Z,480,1344,0,265,0
20190509T09Z,480,1295,0,263,0
20190509T08Z,480,1305,0,268,0
20190509T07Z,480,1350,0,270,0
20190509T06Z,480,1463,0,262,0
20190509T05Z,480,1626,0,335,0
20190509T04Z,480,1876,0,473,0
20190509T03Z,480,2145,0,602,0
20190509T02Z,537,2387,0,676,0
20190509T01Z,644,2385,0,678,0
20190509T00Z,645,2468,0,679,28
20190508T23Z,645,2575,0,682,154
20190508T22Z,645,2633,0,671,235
20190508T21Z,645,2640,0,661,238
20190508T20Z,645,2541,0,655,271
20190508T19Z,645,2403,0,654,279
20190508T18Z,645,2257,0,661,273
20190508T17Z,645,2233,0,610,242
20190508T16Z,644,2052,0,494,243
20190508T15Z,613,1890,0,349,235
20190508T14Z,503,1777,0,329,247
20190508T13Z,480,1630,0,331,188
20190508T12Z,480,1627,0,341,48
20190508T11Z,480,1608,0,271,0
20190508T10Z,480,1420,0,266,0
20190508T09Z,480,1341,0,265,0
20190508T08Z,525,1324,0,267,0
20190508T07Z,604,1327,0,266,0
20190508T06Z,695,1349,0,268,0
20190508T05Z,760,1509,0,335,0
20190508T04Z,760,1741,0,479,0
20190508T03Z,746,2031,0,604,0
20190508T02Z,741,2293,0,681,0
20190508T01Z,854,2317,0,682,0
20190508T00Z,867,2533,0,681,29
20190507T23Z,955,2608,0,673,176
20190507T22Z,894,2720,0,675,256
20190507T21Z,861,2770,0,677,234
20190507T20Z,847,2660,0,672,259
20190507T19Z,791,2500,0,670,296
20190507T18Z,710,2308,0,673,269
20190507T17Z,630,2175,0,616,278
20190507T16Z,575,1945,0,503,305
20190507T15Z,517,1733,0,355,311
20190507T14Z,518,1558,0,341,268
20190507T13Z,546,1456,0,347,132
20190507T12Z,557,1421,0,350,51
20190507T11Z,537,1424,0,276,0
20190507T10Z,516,1272,0,267,0
20190507T09Z,497,1182,0,264,0
20190507T08Z,491,1205,0,262,0
20190507T07Z,491,1279,0,263,0
20190507T06Z,507,1362,0,272,0
20190507T05Z,460,1569,0,348,0
20190507T04Z,368,1943,0,489,0
20190507T03Z,389,2198,0,613,0
20190507T02Z,379,2517,0,676,0
20190507T01Z,355,2620,0,675,0
20190507T00Z,338,2674,0,679,35
20190506T23Z,337,2771,0,678,88
20190506T22Z,336,2773,0,675,167
20190506T21Z,335,2726,0,678,225
20190506T20Z,308,2642,0,677,278
20190506T19Z,241,2616,0,678,277
20190506T18Z,252,2472,0,671,277
20190506T17Z,295,2427,0,617,235
20190506T16Z,241,2324,0,496,228
20190506T15Z,241,2183,0,351,162
20190506T14Z,241,1988,0,345,185
20190506T13Z,241,1850,0,347,135
20190506T12Z,241,1855,0,343,21
20190506T11Z,241,1823,0,270,0
20190506T10Z,241,1601,0,266,0
20190506T09Z,241,1483,0,262,0
20190506T08Z,242,1448,0,257,0
20190506T07Z,241,1483,0,259,0
20190506T06Z,242,1565,0,259,0
20190506T05Z,241,1685,0,331,0
20190506T04Z,241,1877,0,476,0
20190506T03Z,241,2118,0,593,0
20190506T02Z,241,2320,0,666,0
20190506T01Z,241,2357,0,668,0
20190506T00Z,241,2328,0,669,14
20190505T23Z,241,2269,0,671,125
20190505T22Z,241,2552,0,671,200
20190505T21Z,240,2421,0,662,273
20190505T20Z,240,2410,0,661,168
20190505T19Z,240,2438,0,661,65
20190505T18Z,291,2579,0,663,69
