,coal,natural gas,nuclear,other,solar,hydro,wind
20180725T15-05,14972,44811,4990,131,587,136.0,1678
20180725T14-05,14990,42608,4992,131,776,103.0,1438
20180725T13-05,14976,39338,4999,129,867,65.0,1549
20180725T12-05,14944,35796,4999,114,948,78.0,1899
20180725T11-05,14852,32172,4994,97,823,96.0,2142
20180725T10-05,14476,28713,4995,97,732,106.0,2131
20180725T09-05,13260,26203,4995,97,428,65.0,2177
20180725T08-05,11173,24859,4995,96,67,65.0,3140
20180725T07-05,10754,24532,4994,96,0,7.0,3038
20180725T06-05,10278,23855,4993,96,0,7.0,3132
20180725T05-05,10167,23040,4992,96,0,7.0,3287
20180725T04-05,10390,23141,4990,96,0,7.0,3430
20180725T03-05,11131,23731,4990,95,0,7.0,3497
20180725T02-05,12396,24047,4988,94,0,7.0,4128
20180725T01-05,13589,24980,4986,95,0,7.0,4690
20180725T00-05,14604,27325,4985,95,0,7.0,4806
20180724T23-05,14818,31446,4983,95,0,7.0,4996
20180724T22-05,14806,36049,4983,94,0,7.0,4591
20180724T21-05,14855,38366,4982,94,22,7.0,4435
20180724T20-05,14880,40695,4981,108,118,14.0,4392
20180724T19-05,14952,42500,4981,126,368,75.0,4647
20180724T18-05,14937,43769,4982,129,799,99.0,4296
20180724T17-05,14925,44660,4984,121,1104,107.0,3431
20180724T16-05,14920,44398,4987,123,1094,107.0,2913
20180724T15-05,14929,43333,4992,118,1092,136.0,2419
20180724T14-05,14946,41226,4997,121,1127,118.0,2032
20180724T13-05,14932,38477,4999,122,1160,129.0,2208
20180724T12-05,14856,34832,4999,101,1122,127.0,3047
20180724T11-05,14697,31881,5001,92,1042,150.0,2959
20180724T10-05,14512,28860,5002,92,874,131.0,3090
20180724T09-05,14200,26036,5001,90,485,103.0,3395
20180724T08-05,13396,24693,5001,88,77,65.0,4019
20180724T07-05,12915,24356,5000,96,0,24.0,4321
20180724T06-05,11711,24081,5000,95,0,7.0,4669
20180724T05-05,11191,23619,4998,93,0,7.0,5206
20180724T04-05,11401,23541,4997,93,0,7.0,5597
20180724T03-05,11990,23697,4996,95,0,8.0,6286
20180724T02-05,13019,24022,4995,95,0,33.0,7068
20180724T01-05,13700,24722,4994,95,0,8.0,8309
20180724T00-05,14409,26480,4992,96,0,41.0,9199
20180723T23-05,14934,29662,4991,98,0,41.0,9759
20180723T22-05,14967,34033,4990,104,0,41.0,9513
20180723T21-05,14959,36303,4989,127,136,95.0,9355
20180723T20-05,14820,38115,4988,126,459,123.0,9592
20180723T19-05,14932,41076,4987,124,796,74.0,8363
20180723T18-05,15236,42173,4988,129,977,100.0,8129
20180723T17-05,15288,43698,4991,129,1056,109.0,6893
20180723T16-05,15307,44645,4993,134,1109,110.0,5870
20180723T15-05,15304,44224,4995,127,1125,109.0,5306
20180723T14-05,15285,42104,4997,125,1143,138.0,4980
20180723T13-05,15271,39187,4998,125,1156,103.0,4470
20180723T12-05,15178,36417,4999,124,1166,75.0,3488
20180723T11-05,14765,32509,5000,125,1174,118.0,3626
20180723T10-05,13393,28497,5001,110,1060,119.0,4747
20180723T09-05,10836,27041,5001,93,661,138.0,5563
20180723T08-05,9450,25497,5001,92,99,121.0,6767
20180723T07-05,8851,24892,5001,92,0,7.0,7632
20180723T06-05,8207,23790,5001,92,0,7.0,8338
20180723T05-05,7489,22826,5000,93,0,7.0,9121
20180723T04-05,7275,22288,4999,93,0,7.0,10432
20180723T03-05,7922,23013,4998,91,0,8.0,10414
20180723T02-05,9213,24328,4998,91,0,32.0,9879
20180723T01-05,10605,25724,4998,91,0,7.0,10065
20180723T00-05,13022,27378,4997,93,0,7.0,9700
20180722T23-05,15037,30970,4996,92,0,7.0,8472
20180722T22-05,15224,36508,4996,106,0,7.0,6312
20180722T21-05,15219,40367,4994,125,67,58.0,4524
20180722T20-05,15115,43005,4992,125,566,57.0,4107
20180722T19-05,15126,44773,4993,123,964,113.0,3743
20180722T18-05,15294,45659,4992,127,1095,102.0,3199
20180722T17-05,15291,45449,4993,128,1134,107.0,3019
20180722T16-05,15294,44437,4996,129,1127,107.0,2815
20180722T15-05,15277,42928,4997,122,1124,108.0,2498
20180722T14-05,15278,40425,4999,121,1146,139.0,2211
20180722T13-05,15254,37161,5001,121,1169,100.0,2249
20180722T12-05,14967,32664,5001,125,1181,74.0,3146
20180722T11-05,13213,28273,5001,124,1189,117.0,4830
20180722T10-05,9847,26107,5001,110,1119,118.0,5999
20180722T09-05,7479,23461,5001,92,686,134.0,7040
20180722T08-05,6218,20827,5001,93,112,120.0,8907
20180722T07-05,6101,20666,5001,92,0,8.0,9322
20180722T06-05,6131,20577,5000,91,0,7.0,10041
20180722T05-05,6581,20511,4999,91,0,7.0,10470
20180722T04-05,7384,20974,4998,90,0,7.0,10659
20180722T03-05,7898,22128,4998,90,0,9.0,10919
20180722T02-05,8864,23230,4997,91,0,33.0,11038
20180722T01-05,10162,24929,4995,90,0,7.0,11504
20180722T00-05,11888,26270,4994,90,0,7.0,11343
20180721T23-05,14739,28956,4993,92,0,7.0,10065
20180721T22-05,15261,33854,4992,103,0,7.0,8118
20180721T21-05,15273,37271,4991,119,73,41.0,6595
20180721T20-05,15289,40501,4991,122,531,64.0,5440
20180721T19-05,15261,42633,4992,120,866,120.0,4926
20180721T18-05,15265,43801,4991,123,988,102.0,4939
20180721T17-05,15294,43666,4991,120,1043,108.0,4923
20180721T16-05,15309,42865,4992,122,1073,108.0,4560
20180721T15-05,15296,41748,4996,120,1089,108.0,3834
20180721T14-05,15288,39979,4998,119,1114,109.0,3003
20180721T13-05,15133,37065,5000,121,1146,103.0,2928
20180721T12-05,14810,32670,5000,121,1189,74.0,3790
20180721T11-05,13319,28577,5001,108,1215,118.0,5291
20180721T10-05,10203,26446,5001,92,1145,118.0,6023
20180721T09-05,7981,24434,5001,91,730,112.0,6584
20180721T08-05,6960,21294,5001,89,111,121.0,8926
20180721T07-05,7094,20792,5000,89,0,8.0,9328
20180721T06-05,6759,20638,5000,90,0,7.0,10060
20180721T05-05,6508,20634,4999,89,0,7.0,10806
20180721T04-05,6472,20655,4999,89,0,8.0,12022
20180721T03-05,7309,20902,4998,89,0,34.0,12635
20180721T02-05,7848,22480,4997,89,0,33.0,13081
20180721T01-05,9039,24121,4997,89,0,8.0,13361
20180721T00-05,11113,26289,4995,89,0,7.0,12938
20180720T23-05,13937,28338,4994,91,0,7.0,12174
20180720T22-05,15089,32263,4992,89,0,7.0,10411
20180720T21-05,15218,36084,4992,90,75,7.0,8694
20180720T20-05,15282,39400,4992,105,513,62.0,7600
20180720T19-05,15298,42111,4992,126,889,191.0,6819
20180720T18-05,15298,44105,4993,125,980,136.0,6184
20180720T17-05,15313,45063,4994,125,997,144.0,5472
20180720T16-05,15304,44739,4995,123,1024,144.0,5161
20180720T15-05,15264,43351,4996,122,1068,143.0,5273
20180720T14-05,15266,40472,4999,122,1094,142.0,5528
20180720T13-05,15245,36982,5001,120,1127,100.0,5677
20180720T12-05,15015,33173,5002,105,1163,74.0,5992
20180720T11-05,13634,29084,5003,92,1173,118.0,7565
20180720T10-05,10483,26803,5003,89,1117,119.0,8989
20180720T09-05,8903,25245,5003,85,687,135.0,9003
20180720T08-05,7550,22493,5002,81,114,119.0,11179
20180720T07-05,7257,21882,5002,81,0,7.0,11699
20180720T06-05,6676,20767,5001,82,0,7.0,12550
20180720T05-05,6514,20459,5000,82,0,7.0,12693
20180720T04-05,6855,20535,5000,81,0,7.0,12950
20180720T03-05,7523,21268,4999,81,0,7.0,13248
20180720T02-05,8471,22924,4998,81,0,31.0,13036
20180720T01-05,10004,24513,4997,82,0,7.0,12924
20180720T00-05,12383,26522,4996,81,0,7.0,12064
20180719T23-05,14883,30099,4997,83,0,54.0,10374
20180719T22-05,15218,35092,4997,80,0,43.0,9011
20180719T21-05,15116,39404,4997,81,74,45.0,6828
20180719T20-05,15092,42957,4996,92,556,88.0,5516
20180719T19-05,15183,45321,4995,113,966,112.0,4746
20180719T18-05,15302,46155,4995,119,1068,135.0,4424
20180719T17-05,15306,46423,4995,116,1136,142.0,4229
20180719T16-05,15299,45987,4997,114,1163,142.0,4098
20180719T15-05,15248,45150,4999,110,1134,142.0,3884
20180719T14-05,15126,42953,5000,110,1155,139.0,3618
20180719T13-05,15084,38615,5001,114,1188,135.0,4317
20180719T12-05,14898,33863,5002,98,1179,109.0,5406
20180719T11-05,14018,29668,5001,82,1201,119.0,6730
20180719T10-05,11204,27040,5000,82,1115,138.0,7973
20180719T09-05,9384,25126,5001,80,722,165.0,8779
20180719T08-05,7859,22835,5001,81,120,122.0,10894
20180719T07-05,7228,21813,5000,82,0,41.0,11930
20180719T06-05,6905,20661,5000,82,0,7.0,12474
20180719T05-05,6795,20296,4999,81,0,7.0,12255
20180719T04-05,7170,20655,4999,81,0,7.0,12117
20180719T03-05,7825,21333,4998,81,0,7.0,12260
20180719T02-05,8630,22436,4998,81,0,31.0,12557
20180719T01-05,9846,24309,4997,81,0,7.0,12110
20180719T00-05,12394,26404,4996,81,0,7.0,10845
20180718T23-05,14818,29424,4996,83,0,7.0,9793
20180718T22-05,15252,34896,4995,96,0,26.0,7755
20180718T21-05,15157,39509,4994,112,68,119.0,5625
20180718T20-05,15161,42670,4993,113,549,80.0,4574
20180718T19-05,15162,45084,4994,119,954,109.0,3881
20180718T18-05,15245,46340,4994,126,1081,146.0,3323
20180718T17-05,15300,46662,4994,121,1148,145.0,2977
20180718T16-05,15295,46038,4997,117,1166,144.0,2852
20180718T15-05,15227,44957,5001,112,1155,142.0,2460
20180718T14-05,15114,41916,5003,112,1174,172.0,2730
20180718T13-05,15011,37448,5008,115,1216,135.0,3647
20180718T12-05,14715,32711,5012,113,1224,102.0,4875
20180718T11-05,13580,28647,5011,98,1219,117.0,6334
20180718T10-05,11051,26596,5006,84,1137,136.0,6881
20180718T09-05,9313,24868,5006,83,725,145.0,7365
20180718T08-05,8071,22774,5005,83,121,93.0,9266
20180718T07-05,7639,22071,5005,83,0,39.0,9846
20180718T06-05,7227,21104,5003,83,0,6.0,10183
20180718T05-05,6648,19972,5003,83,0,6.0,10918
20180718T04-05,6910,19993,5002,82,0,6.0,10994
20180718T03-05,7521,20707,5000,82,0,6.0,11002
20180718T02-05,8454,22347,5000,82,0,29.0,10612
20180718T01-05,9993,24208,4999,82,0,6.0,9930
20180718T00-05,12263,25925,4999,81,0,6.0,9157
20180717T23-05,14806,29283,4997,82,0,6.0,7810
20180717T22-05,15187,34787,4997,92,0,6.0,6248
20180717T21-05,15259,38431,4997,115,64,58.0,5013
20180717T20-05,15305,41004,4997,115,507,70.0,4688
20180717T19-05,15268,43335,4996,115,914,150.0,4244
20180717T18-05,15296,44605,4996,118,1042,128.0,3958
20180717T17-05,15319,44785,4997,118,1136,129.0,3686
20180717T16-05,15314,44589,4999,113,1159,135.0,3209
20180717T15-05,15305,43575,5001,115,1169,135.0,2595
20180717T14-05,15298,41422,5002,114,1203,72.0,2051
20180717T13-05,15283,37704,5003,118,1232,81.0,2188
20180717T12-05,15002,32566,5004,116,1244,81.0,3885
20180717T11-05,13848,27864,5005,104,1202,48.0,5821
20180717T10-05,11237,25483,5005,85,1074,110.0,6894
20180717T09-05,9711,23880,5004,85,643,119.0,7010
20180717T08-05,8168,21624,5004,85,109,92.0,9080
20180717T07-05,7539,20786,5004,85,0,6.0,9905
20180717T06-05,7021,19551,5003,85,0,5.0,10467
20180717T05-05,6920,18860,5003,85,0,5.0,10519
20180717T04-05,7266,19243,5002,85,0,5.0,10223
20180717T03-05,8018,20389,5002,85,0,5.0,9598
20180717T02-05,8861,21565,5002,84,0,5.0,9574
20180717T01-05,10265,23330,4999,84,0,6.0,9307
20180717T00-05,13472,25159,5000,85,0,5.0,8191
20180716T23-05,14998,29184,4998,85,0,5.0,7202
20180716T22-05,15262,34445,4995,84,0,5.0,6072
20180716T21-05,15307,36884,4995,80,65,18.0,6010
20180716T20-05,15253,38875,4994,93,525,5.0,6258
20180716T19-05,15284,40511,4995,112,940,31.0,6270
20180716T18-05,15314,41603,4997,105,1051,94.0,6333
20180716T17-05,15295,42199,4998,109,1029,102.0,6047
20180716T16-05,15277,42478,4999,110,1063,102.0,5091
20180716T15-05,15300,42334,5001,117,1115,93.0,3932
20180716T14-05,15264,40982,5003,119,1110,37.0,2898
20180716T13-05,15242,38332,5004,120,1215,66.0,2506
20180716T12-05,15255,34441,5006,108,1222,79.0,3039
20180716T11-05,14940,29756,5006,92,1189,79.0,4093
20180716T10-05,13997,25465,5006,90,1015,98.0,5187
20180716T09-05,13032,23422,5006,89,637,93.0,4636
20180716T08-05,11333,22094,5006,85,117,66.0,5629
20180716T07-05,10673,21273,5005,62,0,5.0,6369
20180716T06-05,10083,20035,5004,46,0,5.0,6831
20180716T05-05,9797,19257,5003,26,0,5.0,6960
20180716T04-05,10028,19359,5002,24,0,5.0,7031
20180716T03-05,10577,19958,5002,20,0,5.0,7099
20180716T02-05,12294,20510,5001,18,0,5.0,6685
20180716T01-05,13618,21628,5000,18,0,10.0,6812
20180716T00-05,14281,23794,5000,19,0,6.0,7204
20180715T23-05,14922,27348,4998,10,0,6.0,6995
20180715T22-05,15101,31065,4996,8,0,40.0,6882
20180715T21-05,15216,32563,4995,9,18,40.0,6942
20180715T20-05,15213,33822,4994,10,252,86.0,7633
20180715T19-05,15240,35294,4993,14,697,64.0,8118
20180715T18-05,15253,35796,4993,15,827,60.0,8129
20180715T17-05,15252,35473,4994,14,950,94.0,8120
20180715T16-05,15235,34901,4996,11,1050,94.0,7988
20180715T15-05,15211,35367,4997,11,1026,99.0,6187
20180715T14-05,15218,34492,4999,18,1031,39.0,5196
20180715T13-05,15171,31666,5001,23,1133,64.0,5189
20180715T12-05,14821,28123,5002,22,1070,77.0,6008
20180715T11-05,13386,24611,5002,22,920,95.0,7162
20180715T10-05,11321,22188,5003,23,821,123.0,7726
20180715T09-05,10114,20314,5003,23,493,93.0,7274
20180715T08-05,8638,17906,5003,20,62,31.0,8252
20180715T07-05,8164,17021,5002,19,0,6.0,9266
20180715T06-05,8158,16887,5001,19,0,6.0,9814
20180715T05-05,8134,16784,4999,18,0,6.0,10366
20180715T04-05,8547,16985,4998,18,0,6.0,10674
20180715T03-05,9394,17671,4998,20,0,6.0,10539
20180715T02-05,10605,18819,4998,21,0,6.0,10067
20180715T01-05,12730,20173,4999,20,0,6.0,9145
20180715T00-05,14022,22528,4998,18,0,6.0,8442
20180714T23-05,14943,25935,4997,18,0,6.0,7605
20180714T22-05,15127,30102,4997,15,0,6.0,6850
20180714T21-05,15272,32257,4996,8,64,6.0,6293
20180714T20-05,15276,34057,4994,19,502,6.0,6462
20180714T19-05,15257,35041,4993,23,822,28.0,7300
20180714T18-05,15256,36287,4992,24,894,57.0,6706
20180714T17-05,15262,36812,4992,21,982,93.0,6533
20180714T16-05,15255,36710,4993,29,1024,96.0,6202
20180714T15-05,15255,36959,4995,31,1131,95.0,4608
20180714T14-05,15213,36382,4997,32,1151,39.0,3444
20180714T13-05,15200,34123,5000,33,1141,46.0,3401
20180714T12-05,15145,30908,5002,32,1123,46.0,4135
20180714T11-05,14438,26952,5003,37,1126,76.0,5225
20180714T10-05,12586,23507,5003,35,1058,94.0,6493
20180714T09-05,10596,21794,5003,31,673,91.0,6163
20180714T08-05,9285,19556,5001,31,114,63.0,6753
20180714T07-05,9878,18444,5000,31,0,5.0,6655
20180714T06-05,9800,18069,5000,30,0,5.0,6765
20180714T05-05,9874,17981,4999,29,0,5.0,6906
20180714T04-05,9941,18118,4998,22,0,5.0,7543
20180714T03-05,10110,18234,4997,23,0,5.0,8592
20180714T02-05,11479,19006,4998,26,0,5.0,8527
20180714T01-05,12595,20659,4998,26,0,4.0,8455
20180714T00-05,14310,22516,4997,25,0,37.0,8257
20180713T23-05,15028,26192,4996,26,0,21.0,7455
20180713T22-05,14968,29996,4995,24,0,45.0,7410
20180713T21-05,15190,31633,4993,27,69,4.0,7458
20180713T20-05,15163,33022,4992,23,568,4.0,8182
20180713T19-05,15146,35571,4991,27,914,28.0,7729
20180713T18-05,15173,35881,4990,25,1034,55.0,8073
20180713T17-05,15183,36471,4991,25,1041,92.0,7297
20180713T16-05,15179,36811,4992,30,1069,100.0,6327
20180713T15-05,15071,36824,4994,29,1113,99.0,5470
20180713T14-05,14829,35480,4996,32,1177,72.0,4779
20180713T13-05,14503,32865,4999,32,1187,64.0,5026
20180713T12-05,13999,29927,5002,34,1200,76.0,5919
20180713T11-05,13080,25897,5003,34,1178,77.0,7327
20180713T10-05,11161,23829,5003,32,1079,92.0,7288
20180713T09-05,9955,22439,5002,35,633,92.0,6367
20180713T08-05,9408,20510,5001,34,119,29.0,6844
20180713T07-05,9307,19659,5000,31,0,3.0,6518
20180713T06-05,8535,18522,4999,32,0,3.0,6709
20180713T05-05,7868,17564,4998,29,0,3.0,7371
20180713T04-05,7370,17433,4998,32,0,3.0,8228
20180713T03-05,7362,17105,4998,26,0,3.0,9580
20180713T02-05,7737,17554,4997,21,0,3.0,10388
20180713T01-05,8546,18936,4998,22,0,3.0,10522
20180713T00-05,9403,21100,4999,18,0,3.0,10472
20180712T23-05,11552,23383,4995,18,0,49.0,9836
20180712T22-05,13853,26479,4996,18,0,3.0,8178
20180712T21-05,14190,29977,4995,17,78,3.0,6092
20180712T20-05,14224,31265,4993,22,624,4.0,6245
20180712T19-05,14247,33201,4994,27,1004,27.0,6294
20180712T18-05,14232,35417,4996,29,1093,57.0,6281
20180712T17-05,14222,37389,4998,29,1144,92.0,6211
20180712T16-05,14230,38700,5001,32,1116,93.0,5773
20180712T15-05,14185,39176,5004,30,1113,46.0,4726
20180712T14-05,14253,37993,5006,30,1143,28.0,4014
20180712T13-05,14158,36071,5008,30,1134,11.0,3537
20180712T12-05,14017,33280,5010,30,1111,11.0,3597
20180712T11-05,13762,29587,5011,30,1099,75.0,3878
20180712T10-05,13179,25288,5012,32,965,76.0,4910
20180712T09-05,11646,23128,5013,31,652,63.0,5175
20180712T08-05,9892,21510,5014,30,148,63.0,6332
20180712T07-05,9104,20609,5014,33,0,3.0,7137
20180712T06-05,8218,19116,5014,30,0,3.0,7775
20180712T05-05,7528,18456,5013,29,0,3.0,8215
20180712T04-05,7523,18308,5010,29,0,3.0,8729
20180712T03-05,7986,18606,5013,29,0,3.0,9250
20180712T02-05,8722,19412,5016,29,0,3.0,9656
20180712T01-05,9438,20763,5014,31,0,3.0,10321
20180712T00-05,11654,22666,5010,29,0,3.0,9663
20180711T23-05,13356,26485,5010,30,0,9.0,8483
20180711T22-05,13429,31713,5008,29,0,3.0,7372
20180711T21-05,13667,33506,5007,28,64,3.0,7105
20180711T20-05,13813,35032,5006,27,585,4.0,7523
20180711T19-05,13817,37384,5006,31,944,27.0,7294
20180711T18-05,13793,38504,5005,35,1102,51.0,7198
20180711T17-05,13817,38448,5008,37,1132,83.0,7326
20180711T16-05,13813,37737,5011,38,1089,92.0,7071
20180711T15-05,13834,36915,5013,33,1131,92.0,6609
20180711T14-05,13839,35230,5014,37,1200,70.0,5834
20180711T13-05,13770,33901,5014,30,1200,95.0,4042
20180711T12-05,13759,31631,5015,26,1194,122.0,3382
20180711T11-05,13435,27259,5015,25,1220,102.0,4464
20180711T10-05,11924,24389,5015,24,1097,74.0,5077
20180711T09-05,10725,22767,5016,25,754,20.0,4677
20180711T08-05,9456,20852,5015,36,147,20.0,5709
20180711T07-05,8723,19979,5014,27,0,3.0,6241
20180711T06-05,8220,18839,5014,29,0,3.0,6422
20180711T05-05,7644,18005,5013,26,0,3.0,6709
20180711T04-05,7581,17950,5011,26,0,3.0,6989
20180711T03-05,7889,18383,5010,27,0,3.0,7362
20180711T02-05,8694,19230,5009,25,0,3.0,7599
20180711T01-05,9745,20448,5008,30,0,3.0,7501
20180711T00-05,11629,22036,5006,26,0,3.0,7134
20180710T23-05,13622,25098,5006,29,0,3.0,6014
20180710T22-05,14219,28715,5004,22,0,3.0,5610
20180710T21-05,14306,30139,5002,20,37,3.0,5336
20180710T20-05,14291,31591,5001,17,274,3.0,5328
20180710T19-05,14306,33456,5001,16,565,3.0,4909
20180710T18-05,14272,34468,5002,16,583,3.0,4647
20180710T17-05,14263,35519,5003,17,748,3.0,4553
20180710T16-05,14275,37783,5005,17,727,30.0,3193
20180710T15-05,14254,38305,5008,17,925,30.0,2455
20180710T14-05,14291,36992,5013,18,1044,38.0,1894
20180710T13-05,14280,35321,5018,22,1118,38.0,1439
20180710T12-05,14270,32646,5021,26,931,72.0,1239
20180710T11-05,14060,29441,5023,19,647,72.0,1446
20180710T10-05,13683,26034,5023,27,430,71.0,1614
20180710T09-05,13074,23694,5023,28,208,72.0,1187
20180710T08-05,11720,21952,5023,27,29,46.0,1473
20180710T07-05,10829,21282,5023,30,0,3.0,1586
20180710T06-05,9672,20423,5023,30,0,3.0,1941
20180710T05-05,9106,19217,5022,30,0,3.0,2516
20180710T04-05,8668,18884,5019,29,0,3.0,3170
20180710T03-05,8798,19129,5019,27,0,4.0,3701
20180710T02-05,9167,19814,5019,28,0,29.0,4056
20180710T01-05,9955,20924,5017,31,0,4.0,4253
20180710T00-05,11441,22110,5017,30,0,3.0,4274
20180709T23-05,12594,24138,5016,29,0,4.0,5141
20180709T22-05,13390,26335,5014,28,0,3.0,5466
20180709T21-05,13558,26976,5015,19,25,5.0,5758
20180709T20-05,13825,28204,5016,18,153,4.0,5719
20180709T19-05,14035,29358,5016,20,398,3.0,5590
20180709T18-05,14168,30829,5017,19,465,11.0,4885
20180709T17-05,14116,30882,5018,20,627,23.0,4407
20180709T16-05,14011,30302,5020,21,620,72.0,4915
20180709T15-05,14031,31542,5024,14,795,72.0,3730
20180709T14-05,14004,32770,5026,14,783,37.0,2727
20180709T13-05,13900,32664,5027,20,832,36.0,2098
20180709T12-05,13764,31847,5027,25,766,71.0,1459
20180709T11-05,13679,29487,5027,27,604,71.0,1372
20180709T10-05,13210,27242,5028,26,386,71.0,1148
20180709T09-05,12935,24590,5027,27,278,71.0,834
20180709T08-05,12603,22604,5028,27,88,48.0,1126
20180709T07-05,11881,21634,5027,27,0,3.0,1452
20180709T06-05,10624,20765,5027,27,0,3.0,1881
20180709T05-05,9575,19977,5027,26,0,3.0,2333
20180709T04-05,9092,19405,5027,28,0,37.0,2800
20180709T03-05,9092,19461,5025,29,0,5.0,3416
20180709T02-05,9458,19814,5025,26,0,27.0,4048
20180709T01-05,9855,20656,5025,25,0,3.0,4856
20180709T00-05,10341,22354,5025,26,0,3.0,5383
20180708T23-05,11744,24727,5025,27,0,3.0,5021
20180708T22-05,12424,27724,5024,19,0,3.0,4445
20180708T21-05,12455,28672,5023,16,27,3.0,4645
20180708T20-05,12555,30469,5023,19,166,3.0,4197
20180708T19-05,12630,31981,5023,16,329,3.0,3988
20180708T18-05,12657,32544,5023,17,588,3.0,3797
20180708T17-05,12583,32691,5024,22,804,12.0,3597
20180708T16-05,12572,32835,5026,21,987,73.0,2622
20180708T15-05,12535,32568,5027,25,1101,73.0,1965
20180708T14-05,12580,32299,5027,28,1104,38.0,1619
20180708T13-05,12585,31817,5027,28,870,38.0,1111
20180708T12-05,12603,30407,5027,30,744,73.0,616
20180708T11-05,12513,27789,5027,28,585,73.0,518
20180708T10-05,12120,24760,5027,31,412,74.0,332
20180708T09-05,10996,22084,5027,31,255,72.0,267
20180708T08-05,9870,20153,5026,33,55,48.0,525
20180708T07-05,9698,19578,5026,30,0,4.0,737
20180708T06-05,9545,19549,5026,29,0,4.0,821
20180708T05-05,9807,19259,5026,29,0,38.0,1049
20180708T04-05,10272,19469,5026,29,0,4.0,1198
20180708T03-05,10915,19683,5025,29,0,5.0,1614
20180708T02-05,11681,20254,5025,31,0,28.0,1926
20180708T01-05,12362,21882,5025,29,0,4.0,2109
20180708T00-05,12627,24028,5024,24,0,5.0,2417
20180707T23-05,12640,26687,5024,18,0,5.0,2494
20180707T22-05,12715,29276,5023,18,0,5.0,2863
20180707T21-05,12738,30155,5022,22,41,24.0,3274
20180707T20-05,12763,30396,5022,15,272,88.0,4430
20180707T19-05,12804,32871,5021,13,425,12.0,4142
20180707T18-05,12848,34855,5021,17,613,13.0,3792
20180707T17-05,12837,35285,5022,25,855,68.0,3773
20180707T16-05,12804,36325,5024,29,705,121.0,2797
20180707T15-05,12793,36406,5025,31,565,101.0,2294
20180707T14-05,12769,35706,5025,28,742,38.0,1825
20180707T13-05,12785,34388,5025,29,914,38.0,1091
20180707T12-05,12845,32006,5026,28,1062,72.0,449
20180707T11-05,12570,29133,5027,30,878,73.0,353
