,solar,hydro,wind
20190219T08Z,0,154,153
20190219T07Z,0,209,174
20190219T06Z,0,180,227
20190219T05Z,0,61,229
20190219T04Z,0,62,163
20190219T03Z,0,104,94
20190219T02Z,0,117,89
20190219T01Z,0,61,88
20190219T00Z,0,49,71
20190218T23Z,0,57,60
20190218T22Z,0,84,33
20190218T21Z,0,161,1
20190218T20Z,0,183,8
20190218T19Z,0,183,11
20190218T18Z,0,185,-2
20190218T17Z,0,184,-5
20190218T16Z,0,185,-7
20190218T15Z,0,183,-6
20190218T14Z,0,130,-8
20190218T13Z,0,161,-4
20190218T12Z,0,166,16
20190218T11Z,0,145,33
20190218T10Z,0,147,46
20190218T09Z,0,161,60
20190218T08Z,0,70,81
20190218T07Z,0,127,88
20190218T06Z,0,178,87
20190218T05Z,0,164,115
20190218T04Z,0,122,100
20190218T03Z,0,106,92
20190218T02Z,0,148,87
20190218T01Z,0,199,56
20190218T00Z,0,200,25
20190217T23Z,0,200,11
20190217T22Z,0,199,5
20190217T21Z,0,203,-3
20190217T20Z,0,199,-4
20190217T19Z,0,215,-3
20190217T18Z,0,238,-7
20190217T17Z,0,211,-7
20190217T16Z,0,211,-5
20190217T15Z,0,217,-5
20190217T14Z,0,195,11
20190217T13Z,0,129,32
20190217T12Z,0,145,35
20190217T11Z,0,106,19
20190217T10Z,0,130,21
20190217T09Z,0,140,359
20190217T08Z,0,111,83
20190217T07Z,0,67,43714
20190217T06Z,0,24,80
20190217T05Z,0,64,80
20190217T04Z,0,74,71
20190217T03Z,0,97,74
20190217T02Z,0,122,23
20190217T01Z,0,157,-5
20190217T00Z,0,137,-4
20190216T23Z,0,110,-5
20190216T22Z,0,109,-6
20190216T21Z,0,87,-6
20190216T20Z,0,79,-5
20190216T19Z,0,80,-6
20190216T18Z,0,80,-8
20190216T17Z,0,123,-3
20190216T16Z,0,121,-6
20190216T15Z,0,158,-1
20190216T14Z,0,149,-2
20190216T13Z,0,129,3
20190216T12Z,0,126,6
20190216T11Z,0,139,-5
20190216T10Z,0,144,3
20190216T09Z,0,155,-3
20190216T08Z,0,140,-6
20190216T07Z,0,126,-5
20190216T06Z,0,180,-6
20190216T05Z,0,195,-3
20190216T04Z,0,204,0
20190216T03Z,0,210,6
20190216T02Z,0,197,20
20190216T01Z,0,204,27
20190216T00Z,0,155,56
20190215T23Z,0,155,37
20190215T22Z,0,160,36
20190215T21Z,0,164,39
20190215T20Z,0,155,12
20190215T19Z,0,165,8
20190215T18Z,0,195,5
20190215T17Z,0,197,-6
20190215T16Z,0,196,-5
20190215T15Z,0,186,-6
20190215T14Z,0,78,-5
20190215T13Z,0,45,-6
20190215T12Z,0,48,-5
20190215T11Z,0,44,-6
20190215T10Z,0,59,-7
20190215T09Z,0,79,43245
20190215T08Z,0,119,-6
20190215T07Z,0,141,-2
20190215T06Z,0,187,0
20190215T05Z,0,174,16
20190215T04Z,0,171,20
20190215T03Z,0,157,32
20190215T02Z,0,201,-2
20190215T01Z,0,200,41
20190215T00Z,0,135,23
20190214T23Z,0,169,35
20190214T22Z,0,162,33
20190214T21Z,0,212,86
20190214T20Z,0,171,156
20190214T19Z,0,180,218
20190214T18Z,0,203,282
20190214T17Z,0,103,363
20190214T16Z,0,70,403
20190214T15Z,0,77,401
20190214T14Z,0,91,389
20190214T13Z,0,88,420
20190214T12Z,0,98,402
20190214T11Z,0,72,381
20190214T10Z,0,57,358
20190214T09Z,0,95,258
20190214T08Z,0,0,190
20190214T07Z,0,0,152
20190214T06Z,0,0,104
20190214T05Z,0,0,66
20190214T04Z,0,0,44
20190214T03Z,0,0,28
20190214T02Z,0,0,26
20190214T01Z,0,0,17
20190214T00Z,0,0,7
20190213T23Z,0,0,7
20190213T22Z,0,0,6
20190213T21Z,0,0,5
20190213T20Z,0,0,12
20190213T19Z,0,0,11
20190213T18Z,0,0,-1
20190213T17Z,0,0,4
20190213T16Z,0,0,29
20190213T15Z,0,0,50
20190213T14Z,0,0,47
20190213T13Z,0,0,22
20190213T12Z,0,0,16
20190213T11Z,0,0,15
20190213T10Z,0,0,17
20190213T09Z,0,0,26
20190213T08Z,0,0,29
20190213T07Z,0,0,59
20190213T06Z,0,0,141
20190213T05Z,0,0,169
20190213T04Z,0,0,182
20190213T03Z,0,0,203
20190213T02Z,0,0,275
20190213T01Z,0,0,319
20190213T00Z,0,0,243
20190212T23Z,0,0,134
20190212T22Z,0,0,124
20190212T21Z,0,0,119
20190212T20Z,0,0,153
20190212T19Z,0,0,165
20190212T18Z,0,0,169
20190212T17Z,0,0,146
20190212T16Z,0,0,157
20190212T15Z,0,0,180
20190212T14Z,0,0,114
20190212T13Z,0,0,104
20190212T12Z,0,0,57
20190212T11Z,0,0,42
20190212T10Z,0,0,14
20190212T09Z,0,0,13
20190212T08Z,0,0,4
20190212T07Z,0,0,10
20190212T06Z,0,0,12
20190212T05Z,0,0,19
20190212T04Z,0,0,28
20190212T03Z,0,0,42
20190212T02Z,0,0,70
20190212T01Z,0,0,86
20190212T00Z,0,0,104
20190211T23Z,0,0,111
20190211T22Z,0,0,95
20190211T21Z,0,0,103
20190211T20Z,0,0,110
20190211T19Z,0,0,87
20190211T18Z,0,0,83
20190211T17Z,0,0,88
20190211T16Z,0,0,201
20190211T15Z,0,0,224
20190211T14Z,0,0,324
20190211T13Z,0,0,501
20190211T12Z,0,0,575
20190211T11Z,0,0,628
20190211T10Z,0,0,674
20190211T09Z,0,0,563
20190211T08Z,0,0,506
20190211T07Z,0,0,649
20190211T06Z,0,0,619
20190211T05Z,0,0,481
20190211T04Z,0,0,351
20190211T03Z,0,0,248
20190211T02Z,0,0,169
20190211T01Z,0,0,188
20190211T00Z,0,0,186
20190210T23Z,0,0,158
20190210T22Z,0,0,149
20190210T21Z,0,0,174
20190210T20Z,0,0,145
20190210T19Z,0,0,86
20190210T18Z,0,0,64
20190210T17Z,0,0,59
20190210T16Z,0,0,14
20190210T15Z,0,0,12
20190210T14Z,0,0,10
20190210T13Z,0,0,64
20190210T12Z,0,0,126
20190210T11Z,0,0,223
20190210T10Z,0,0,304
20190210T09Z,0,0,358
20190210T08Z,0,0,321
20190210T07Z,0,0,319
20190210T06Z,0,0,295
20190210T05Z,0,0,310
20190210T04Z,0,0,401
20190210T03Z,0,0,428
20190210T02Z,0,0,529
20190210T01Z,0,0,548
20190210T00Z,0,0,555
20190209T23Z,0,0,590
20190209T22Z,0,0,594
20190209T21Z,0,0,563
20190209T20Z,0,0,605
20190209T19Z,0,0,644
20190209T18Z,0,0,652
20190209T17Z,0,0,665
20190209T16Z,0,0,644
20190209T15Z,0,0,580
20190209T14Z,0,0,467
20190209T13Z,0,0,389
20190209T12Z,0,0,332
20190209T11Z,0,0,241
20190209T10Z,0,0,225
20190209T09Z,0,0,176
20190209T08Z,0,0,142
20190209T07Z,0,0,90
20190209T06Z,0,0,39
20190209T05Z,0,0,18
20190209T04Z,0,0,-1
20190209T03Z,0,0,-1
20190209T02Z,0,0,3
20190209T01Z,0,0,4
20190209T00Z,0,0,1
20190208T23Z,0,0,-1
20190208T22Z,0,0,3
20190208T21Z,0,0,4
20190208T20Z,0,0,-3
20190208T19Z,0,0,-7
20190208T18Z,0,0,-4
20190208T17Z,0,0,-9
20190208T16Z,0,0,-9
20190208T15Z,0,0,-6
20190208T14Z,0,0,10
20190208T13Z,0,0,15
20190208T12Z,0,0,13
20190208T11Z,0,0,-1
20190208T10Z,0,0,-6
20190208T09Z,0,0,-7
20190208T08Z,0,0,-6
20190208T07Z,0,0,-10
20190208T06Z,0,0,-8
20190208T05Z,0,0,-10
20190208T04Z,0,0,-9
20190208T03Z,0,0,-8
20190208T02Z,0,0,-9
20190208T01Z,0,0,-6
20190208T00Z,0,0,-9
20190207T23Z,0,0,-7
20190207T22Z,0,0,-10
20190207T21Z,0,0,-8
20190207T20Z,0,0,-10
20190207T19Z,0,0,-10
20190207T18Z,0,0,-10
20190207T17Z,0,0,-11
20190207T16Z,0,0,-9
20190207T15Z,0,0,-10
20190207T14Z,0,0,-9
20190207T13Z,0,0,-10
20190207T12Z,0,0,-10
20190207T11Z,0,0,-11
20190207T10Z,0,0,-9
20190207T09Z,0,0,-9
20190207T08Z,0,0,-8
20190207T07Z,0,0,-9
20190207T06Z,0,0,-8
20190207T05Z,0,0,-9
20190207T04Z,0,0,-9
20190207T03Z,0,0,-8
20190207T02Z,0,0,-5
20190207T01Z,0,0,-7
20190207T00Z,0,0,-4
20190206T23Z,0,0,-2
20190206T22Z,0,0,0
20190206T21Z,0,0,-5
20190206T20Z,0,0,-9
20190206T19Z,0,0,-8
20190206T18Z,0,0,-8
20190206T17Z,0,0,-10
20190206T16Z,0,0,-8
20190206T15Z,0,0,-9
20190206T14Z,0,0,-6
20190206T13Z,0,0,0
20190206T12Z,0,0,22
20190206T11Z,0,0,35
20190206T10Z,0,0,44
20190206T09Z,0,0,46
20190206T08Z,0,0,28
20190206T07Z,0,0,3
20190206T06Z,0,0,0
20190206T05Z,0,0,-3
20190206T04Z,0,0,-9
20190206T03Z,0,0,-7
20190206T02Z,0,0,-7
20190206T01Z,0,0,-9
20190206T00Z,0,0,-6
20190205T23Z,0,0,-7
20190205T22Z,0,0,-8
20190205T21Z,0,0,-5
20190205T20Z,0,0,-2
20190205T19Z,0,0,0
20190205T18Z,0,0,2
20190205T17Z,0,0,6
20190205T16Z,0,0,-2
20190205T15Z,0,0,-7
20190205T14Z,0,0,-8
20190205T13Z,0,0,-8
20190205T12Z,0,0,-7
20190205T11Z,0,0,-7
20190205T10Z,0,0,-7
20190205T09Z,0,0,-5
20190205T08Z,0,0,-7
20190205T07Z,0,0,-7
20190205T06Z,0,0,-4
20190205T05Z,0,0,26
20190205T04Z,0,0,69
20190205T03Z,0,0,91
20190205T02Z,0,0,88
20190205T01Z,0,0,154
20190205T00Z,0,0,225
20190204T23Z,0,0,53854
20190204T22Z,0,0,291
20190204T21Z,0,0,408
20190204T20Z,0,0,492
20190204T19Z,0,0,428
20190204T18Z,0,0,335
20190204T17Z,0,0,246
20190204T16Z,0,0,184
20190204T15Z,0,0,80
20190204T14Z,0,0,55
20190204T13Z,0,0,70
20190204T12Z,0,0,40
20190204T11Z,0,0,34
20190204T10Z,0,0,34
20190204T09Z,0,0,28
20190204T08Z,0,0,1
20190204T07Z,0,0,-3
20190204T06Z,0,0,-1
20190204T05Z,0,0,11
20190204T04Z,0,0,40
20190204T03Z,0,0,137
20190204T02Z,0,0,243
20190204T01Z,0,0,424
20190204T00Z,0,0,514
20190203T23Z,0,0,598
20190203T22Z,0,0,706
20190203T21Z,0,0,789
20190203T20Z,0,0,731
20190203T19Z,0,0,544
20190203T18Z,0,0,559
20190203T17Z,0,0,467
20190203T16Z,0,0,417
20190203T15Z,0,0,423
20190203T14Z,0,0,315
20190203T13Z,0,0,122
20190203T12Z,0,0,67
20190203T11Z,0,0,13
20190203T10Z,0,0,2
20190203T09Z,0,0,5
20190203T08Z,0,0,2
20190203T07Z,0,0,-5
20190203T06Z,0,0,-4
20190203T05Z,0,0,-5
20190203T04Z,0,0,-4
20190203T03Z,0,0,-6
20190203T02Z,0,0,-4
20190203T01Z,0,0,-5
20190203T00Z,0,0,-4
20190202T23Z,0,0,-5
20190202T22Z,0,0,-1
20190202T21Z,0,0,52611
20190202T20Z,0,0,6
20190202T19Z,0,0,3
20190202T18Z,0,0,17
20190202T17Z,0,0,60
20190202T16Z,0,0,113
20190202T15Z,0,0,128
20190202T14Z,0,0,160
20190202T13Z,0,0,199
20190202T12Z,0,0,243
20190202T11Z,0,0,285
20190202T10Z,0,0,223
20190202T09Z,0,0,173
20190202T08Z,0,0,161
20190202T07Z,0,0,96
20190202T06Z,0,0,59
20190202T05Z,0,0,45
20190202T04Z,0,0,43
20190202T03Z,0,0,18
20190202T02Z,0,0,1
20190202T01Z,0,0,-4
20190202T00Z,0,0,-2
20190201T23Z,0,0,-5
20190201T22Z,0,0,-4
20190201T21Z,0,0,-6
20190201T20Z,0,0,-6
20190201T19Z,0,0,-2
20190201T18Z,0,0,0
20190201T17Z,0,0,-1
20190201T16Z,0,0,2
20190201T15Z,0,0,9
20190201T14Z,0,0,13
20190201T13Z,0,0,11
20190201T12Z,0,0,2
20190201T11Z,0,0,-5
20190201T10Z,0,0,-3
20190201T09Z,0,0,-5
20190201T08Z,0,0,-6
20190201T07Z,0,0,-4
20190201T06Z,0,0,-6
20190201T05Z,0,0,-6
20190201T04Z,0,0,-6
20190201T03Z,0,0,-5
20190201T02Z,0,0,-7
20190201T01Z,0,0,-8
20190201T00Z,0,0,-6
20190131T23Z,0,0,-6
20190131T22Z,0,0,-4
20190131T21Z,0,0,-5
20190131T20Z,0,0,-4
20190131T19Z,0,0,-7
20190131T18Z,0,0,0
20190131T17Z,0,0,-125
20190131T16Z,0,0,-8
20190131T15Z,0,0,-7
20190131T14Z,0,0,-6
20190131T13Z,0,0,-7
20190131T12Z,0,0,-6
20190131T11Z,0,0,-7
20190131T10Z,0,0,-7
20190131T09Z,0,0,-7
20190131T08Z,0,0,-5
20190131T07Z,0,0,-8
20190131T06Z,0,0,-6
20190131T05Z,0,0,-7
20190131T04Z,0,0,-6
20190131T03Z,0,0,-7
20190131T02Z,0,0,-7
20190131T01Z,0,0,-6
20190131T00Z,0,0,-166
20190130T23Z,0,0,-7
20190130T22Z,0,0,-7
20190130T21Z,0,0,-4
20190130T20Z,0,0,-7
20190130T19Z,0,0,-7
20190130T18Z,0,0,-5
20190130T17Z,0,0,-7
20190130T16Z,0,0,-5
20190130T15Z,0,0,-6
20190130T14Z,0,0,-5
20190130T13Z,0,0,-6
20190130T12Z,0,0,-7
20190130T11Z,0,0,-4
20190130T10Z,0,0,-7
20190130T09Z,0,0,-5
20190130T08Z,0,0,-6
20190130T07Z,0,0,-6
20190130T06Z,0,0,-5
20190130T05Z,0,0,-7
20190130T04Z,0,0,-6
20190130T03Z,0,0,-7
20190130T02Z,0,0,-5
20190130T01Z,0,0,-6
20190130T00Z,0,0,381
20190129T23Z,0,0,-8
20190129T22Z,0,0,-5
20190129T21Z,0,0,-8
20190129T20Z,0,0,-5
20190129T19Z,0,0,-5
20190129T18Z,0,0,4
20190129T17Z,0,0,12
20190129T16Z,0,0,12
20190129T15Z,0,0,25
20190129T14Z,0,0,48
20190129T13Z,0,0,104
20190129T12Z,0,0,84
20190129T11Z,0,0,39
20190129T10Z,0,0,29
20190129T09Z,0,0,18
20190129T08Z,0,0,49745
20190129T07Z,0,0,50
20190129T06Z,0,0,82
20190129T05Z,0,0,101
20190129T04Z,0,0,107
20190129T03Z,0,0,102
20190129T02Z,0,0,113
20190129T01Z,0,0,141
20190129T00Z,0,0,114
20190128T23Z,0,0,78
20190128T22Z,0,0,15
20190128T21Z,0,0,1
20190128T20Z,0,0,7
20190128T19Z,0,0,12
20190128T18Z,0,0,27
20190128T17Z,0,0,46
20190128T16Z,0,0,66
20190128T15Z,0,0,58
20190128T14Z,0,0,82
20190128T13Z,0,0,111
20190128T12Z,0,0,100
20190128T11Z,0,0,133
20190128T10Z,0,0,148
20190128T09Z,0,0,113
20190128T08Z,0,0,267
20190128T07Z,0,0,360
20190128T06Z,0,0,183
20190128T05Z,0,0,78
20190128T04Z,0,0,-4
20190128T03Z,0,0,7
20190128T02Z,0,0,13
20190128T01Z,0,0,35
20190128T00Z,0,0,53
20190127T23Z,0,0,28
20190127T22Z,0,0,69
20190127T21Z,0,0,130
20190127T20Z,0,0,123
20190127T19Z,0,0,250
20190127T18Z,0,0,283
20190127T17Z,0,0,270
20190127T16Z,0,0,164
20190127T15Z,0,0,136
20190127T14Z,0,0,51
20190127T13Z,0,0,55
20190127T12Z,0,0,62
20190127T11Z,0,0,48
20190127T10Z,0,0,73
20190127T09Z,0,0,57
20190127T08Z,0,0,53
20190127T07Z,0,0,42
20190127T06Z,0,0,35
20190127T05Z,0,0,22
20190127T04Z,0,0,1
20190127T03Z,0,0,-2
20190127T02Z,0,0,0
20190127T01Z,0,0,-4
20190127T00Z,0,0,-5
20190126T23Z,0,0,-7
20190126T22Z,0,0,-4
20190126T21Z,0,0,-5
20190126T20Z,0,0,-4
20190126T19Z,0,0,-4
20190126T18Z,0,0,-4
20190126T17Z,0,0,-5
20190126T16Z,0,0,-4
20190126T15Z,0,0,-2
20190126T14Z,0,0,7
20190126T13Z,0,0,60
20190126T12Z,0,0,96
20190126T11Z,0,0,114
20190126T10Z,0,0,121
20190126T09Z,0,0,135
20190126T08Z,0,0,122
20190126T07Z,0,0,35
20190126T06Z,0,0,17
20190126T05Z,0,0,27
20190126T04Z,0,0,55
20190126T03Z,0,0,39
20190126T02Z,0,0,20
20190126T01Z,0,0,-2
20190126T00Z,0,0,-5
20190125T23Z,0,0,-3
20190125T22Z,0,0,-2
20190125T21Z,0,0,3
20190125T20Z,0,0,6
20190125T19Z,0,0,46
20190125T18Z,0,0,92
20190125T17Z,0,0,124
20190125T16Z,0,0,96
20190125T15Z,0,0,59
20190125T14Z,0,0,60
20190125T13Z,0,0,32
20190125T12Z,0,0,30
20190125T11Z,0,0,116
20190125T10Z,0,0,112
20190125T09Z,0,0,98
20190125T08Z,0,0,72
20190125T07Z,0,0,48
20190125T06Z,0,0,49
20190125T05Z,0,0,30
20190125T04Z,0,0,28
20190125T03Z,0,0,48
20190125T02Z,0,0,69
20190125T01Z,0,0,40
20190125T00Z,0,0,44
20190124T23Z,0,0,49
20190124T22Z,0,0,107
20190124T21Z,0,0,114
20190124T20Z,0,0,83
20190124T19Z,0,0,61
20190124T18Z,0,0,63
20190124T17Z,0,0,92
20190124T16Z,0,0,87
20190124T15Z,0,0,49
20190124T14Z,0,0,77
20190124T13Z,0,0,145
20190124T12Z,0,0,237
20190124T11Z,0,0,239
20190124T10Z,0,0,207
20190124T09Z,0,0,243
20190124T08Z,0,0,272
20190124T07Z,0,0,279
20190124T06Z,0,0,248
20190124T05Z,0,0,241
20190124T04Z,0,0,254
20190124T03Z,0,0,297
20190124T02Z,0,0,422
20190124T01Z,0,0,685
20190124T00Z,0,0,757
20190123T23Z,0,0,768
20190123T22Z,0,0,682
20190123T21Z,0,0,517
20190123T20Z,0,0,525
20190123T19Z,0,0,624
20190123T18Z,0,0,714
20190123T17Z,0,0,710
20190123T16Z,0,0,715
20190123T15Z,0,0,755
20190123T14Z,0,0,787
20190123T13Z,0,0,802
20190123T12Z,0,0,822
20190123T11Z,0,0,761
20190123T10Z,0,0,660
20190123T09Z,0,0,623
20190123T08Z,0,0,532
20190123T07Z,0,0,445
20190123T06Z,0,0,356
20190123T05Z,0,0,178
20190123T04Z,0,0,182
20190123T03Z,0,0,262
20190123T02Z,0,0,243
20190123T01Z,0,0,290
20190123T00Z,0,0,381
20190122T23Z,0,0,413
20190122T22Z,0,0,484
20190122T21Z,0,0,408
20190122T20Z,0,0,448
20190122T19Z,0,0,447
20190122T18Z,0,0,421
20190122T17Z,0,0,423
20190122T16Z,0,0,347
20190122T15Z,0,0,361
20190122T14Z,0,0,275
20190122T13Z,0,0,286
20190122T12Z,0,0,326
20190122T11Z,0,0,302
20190122T10Z,0,0,301
20190122T09Z,0,0,310
20190122T08Z,0,0,288
20190122T07Z,0,0,242
20190122T06Z,0,0,263
20190122T05Z,0,0,225
20190122T04Z,0,0,202
20190122T03Z,0,0,278
20190122T02Z,0,0,349
20190122T01Z,0,0,304
20190122T00Z,0,0,307
20190121T23Z,0,0,287
20190121T22Z,0,0,207
20190121T21Z,0,0,185
20190121T20Z,0,0,164
20190121T19Z,0,0,160
20190121T18Z,0,0,200
20190121T17Z,0,0,230
20190121T16Z,0,0,207
20190121T15Z,0,0,211
20190121T14Z,0,0,164
20190121T13Z,0,0,145
20190121T12Z,0,0,164
20190121T11Z,0,0,178
20190121T10Z,0,0,178
20190121T09Z,0,0,157
20190121T08Z,0,0,104
20190121T07Z,0,0,66
20190121T06Z,0,0,17
20190121T05Z,0,0,-2
20190121T04Z,0,0,-4
20190121T03Z,0,0,-3
20190121T02Z,0,0,-3
20190121T01Z,0,0,-5
20190121T00Z,0,0,-4
20190120T23Z,0,0,4
20190120T22Z,0,0,27
20190120T21Z,0,0,96
20190120T20Z,0,0,140
20190120T19Z,0,0,170
20190120T18Z,0,0,216
20190120T17Z,0,0,246
20190120T16Z,0,0,244
20190120T15Z,0,0,202
20190120T14Z,0,0,164
20190120T13Z,0,0,95
20190120T12Z,0,0,40
20190120T11Z,0,0,22
20190120T10Z,0,0,14
20190120T09Z,0,0,-3
20190120T08Z,0,0,-3
20190120T07Z,0,0,-1
20190120T06Z,0,0,21
20190120T05Z,0,0,81
20190120T04Z,0,0,124
20190120T03Z,0,0,178
20190120T02Z,0,0,231
20190120T01Z,0,0,265
20190120T00Z,0,0,311
20190119T23Z,0,0,369
20190119T22Z,0,0,301
20190119T21Z,0,0,323
20190119T20Z,0,0,297
20190119T19Z,0,0,186
20190119T18Z,0,0,294
20190119T17Z,0,0,384
20190119T16Z,0,0,386
20190119T15Z,0,0,351
20190119T14Z,0,0,202
20190119T13Z,0,0,110
20190119T12Z,0,0,114
20190119T11Z,0,0,50
20190119T10Z,0,0,2
20190119T09Z,0,0,1
20190119T08Z,0,0,-5
20190119T07Z,0,0,7
20190119T06Z,0,0,22
20190119T05Z,0,0,7
20190119T04Z,0,0,5
20190119T03Z,0,0,0
20190119T02Z,0,0,26
20190119T01Z,0,0,96
20190119T00Z,0,0,-2
20190118T23Z,0,0,-6
20190118T22Z,0,0,3
20190118T21Z,0,0,21
20190118T20Z,0,0,50
20190118T19Z,0,0,111
20190118T18Z,0,0,267
20190118T17Z,0,0,307
20190118T16Z,0,0,307
20190118T15Z,0,0,354
20190118T14Z,0,0,425
20190118T13Z,0,0,445
20190118T12Z,0,0,590
20190118T11Z,0,0,624
20190118T10Z,0,0,526
20190118T09Z,0,0,476
20190118T08Z,0,0,452
20190118T07Z,0,0,401
20190118T06Z,0,0,385
20190118T05Z,0,0,214
20190118T04Z,0,0,117
20190118T03Z,0,0,47
20190118T02Z,0,0,16
20190118T01Z,0,0,2
20190118T00Z,0,0,-12
20190117T23Z,0,0,-4
20190117T22Z,0,0,-5
20190117T21Z,0,0,-4
20190117T20Z,0,0,-8
20190117T19Z,0,0,-7
20190117T18Z,0,0,-6
20190117T17Z,0,0,-3
20190117T16Z,0,0,3
20190117T15Z,0,0,0
20190117T14Z,0,0,1
20190117T13Z,0,0,5
20190117T12Z,0,0,26
20190117T11Z,0,0,37
20190117T10Z,0,0,60
20190117T09Z,0,0,100
20190117T08Z,0,0,130
20190117T07Z,0,0,105
20190117T06Z,0,0,98
20190117T05Z,0,0,94
20190117T04Z,0,0,64
20190117T03Z,0,0,49
20190117T02Z,0,0,42
20190117T01Z,0,0,32
20190117T00Z,0,0,10
20190116T23Z,0,0,-2
20190116T22Z,0,0,-7
20190116T21Z,0,0,-6
20190116T20Z,0,0,-8
20190116T19Z,0,0,-7
20190116T18Z,0,0,-6
20190116T17Z,0,0,-7
20190116T16Z,0,0,-7
20190116T15Z,0,0,-5
20190116T14Z,0,0,-8
20190116T13Z,0,0,-6
20190116T12Z,0,0,-8
20190116T11Z,0,0,-6
20190116T10Z,0,0,-7
20190116T09Z,0,0,-7
20190116T08Z,0,0,-6
20190116T07Z,0,0,-3
20190116T06Z,0,0,-3
20190116T05Z,0,0,1
20190116T04Z,0,0,3
20190116T03Z,0,0,3
20190116T02Z,0,0,3
20190116T01Z,0,0,8
20190116T00Z,0,0,5
20190115T23Z,0,0,0
20190115T22Z,0,0,-2
20190115T21Z,0,0,-7
20190115T20Z,0,0,-7
20190115T19Z,0,0,-4
20190115T18Z,0,0,-8
20190115T17Z,0,0,-7
20190115T16Z,0,0,-4
20190115T15Z,0,0,-4
20190115T14Z,0,0,-4
20190115T13Z,0,0,1
20190115T12Z,0,0,1
20190115T11Z,0,0,3
20190115T10Z,0,0,4
20190115T09Z,0,0,6
20190115T08Z,0,0,4
20190115T07Z,0,0,9
20190115T06Z,0,0,11
20190115T05Z,0,0,24
20190115T04Z,0,0,27
20190115T03Z,0,0,11
20190115T02Z,0,0,7
20190115T01Z,0,0,1
20190115T00Z,0,0,-5
20190114T23Z,0,0,-4
20190114T22Z,0,0,-36
20190114T21Z,0,0,-8
20190114T20Z,0,0,-6
20190114T19Z,0,0,-8
20190114T18Z,0,0,79490
20190114T17Z,0,0,-5
20190114T16Z,0,0,-8
20190114T15Z,0,0,-7
20190114T14Z,0,0,-8
20190114T13Z,0,0,-7
20190114T12Z,0,0,-8
20190114T11Z,0,0,-5
20190114T10Z,0,0,-8
20190114T09Z,0,0,-7
20190114T08Z,0,0,-7
20190114T07Z,0,0,-6
20190114T06Z,0,0,-4
20190114T05Z,0,0,2
20190114T04Z,0,0,9
20190114T03Z,0,0,19
20190114T02Z,0,0,23
20190114T01Z,0,0,22
20190114T00Z,0,0,1
20190113T23Z,0,0,-5
20190113T22Z,0,0,-7
20190113T21Z,0,0,-6
20190113T20Z,0,0,-7
20190113T19Z,0,0,-7
20190113T18Z,0,0,-4
20190113T17Z,0,0,-4
20190113T16Z,0,0,-6
20190113T15Z,0,0,-4
20190113T14Z,0,0,-8
20190113T13Z,0,0,-4
20190113T12Z,0,0,-7
20190113T11Z,0,0,-5
20190113T10Z,0,0,-6
20190113T09Z,0,0,-4
20190113T08Z,0,0,-3
20190113T07Z,0,0,7
20190113T06Z,0,0,12
20190113T05Z,0,0,14
20190113T04Z,0,0,28
20190113T03Z,0,0,44
20190113T02Z,0,0,39
20190113T01Z,0,0,30
20190113T00Z,0,0,20
20190112T23Z,0,0,2
20190112T22Z,0,0,-5
20190112T21Z,0,0,-7
20190112T20Z,0,0,-4
20190112T19Z,0,0,-3
20190112T18Z,0,0,-2
20190112T17Z,0,0,2
20190112T16Z,0,0,6
20190112T15Z,0,0,11
20190112T14Z,0,0,13
20190112T13Z,0,0,20
20190112T12Z,0,0,30
20190112T11Z,0,0,3
20190112T10Z,0,0,6
20190112T09Z,0,0,4
20190112T08Z,0,0,-3
20190112T07Z,0,0,-1
20190112T06Z,0,0,15
20190112T05Z,0,0,31
20190112T04Z,0,0,21
20190112T03Z,0,0,25
20190112T02Z,0,0,54
20190112T01Z,0,0,85
20190112T00Z,0,0,86
20190111T23Z,0,0,111
20190111T22Z,0,0,79
20190111T21Z,0,0,22
20190111T20Z,0,0,16
20190111T19Z,0,0,32
20190111T18Z,0,0,50
20190111T17Z,0,0,58
20190111T16Z,0,0,87
20190111T15Z,0,0,108
20190111T14Z,0,0,129
20190111T13Z,0,0,142
20190111T12Z,0,0,149
20190111T11Z,0,0,135
20190111T10Z,0,0,151
20190111T09Z,0,0,138
20190111T08Z,0,0,133
20190111T07Z,0,0,151
20190111T06Z,0,0,113
20190111T05Z,0,0,64
20190111T04Z,0,0,34
20190111T03Z,0,0,8
20190111T02Z,0,0,-2
20190111T01Z,0,0,-5
20190111T00Z,0,0,-3
20190110T23Z,0,0,2
20190110T22Z,0,0,23
20190110T21Z,0,0,33
20190110T20Z,0,0,66
20190110T19Z,0,0,48
20190110T18Z,0,0,53
20190110T17Z,0,0,105
20190110T16Z,0,0,123
20190110T15Z,0,0,185
20190110T14Z,0,0,172
20190110T13Z,0,0,40
20190110T12Z,0,0,61
20190110T11Z,0,0,75
20190110T10Z,0,0,103
20190110T09Z,0,0,88
20190110T08Z,0,0,77
20190110T07Z,0,0,105
20190110T06Z,0,0,88
20190110T05Z,0,0,47
20190110T04Z,0,0,43
20190110T03Z,0,0,37
20190110T02Z,0,0,-8
20190110T01Z,0,0,-5
20190110T00Z,0,0,-8
20190109T23Z,0,0,-5
20190109T22Z,0,0,-7
20190109T21Z,0,0,-7
20190109T20Z,0,0,-7
20190109T19Z,0,0,-5
20190109T18Z,0,0,-6
20190109T17Z,0,0,-5
