,coal,natural gas,nuclear,petroleum,other,solar,hydro,wind
20191028T10Z,2060,2624,7295,0.0,0,0.0,511,0.0
20191028T09Z,2038,2593,7305,0.0,0,0.0,-54,0.0
20191028T08Z,2041,2365,7295,0.0,0,0.0,-78,0.0
20191028T07Z,2038,2348,7294,0.0,3,0.0,-70,0.0
20191028T06Z,2037,2346,7291,0.0,9,0.0,-23,0.0
20191028T05Z,2050,1983,7284,0.0,11,-2.0,747,0.0
20191028T04Z,2212,1717,7284,0.0,5,-1.0,1448,0.0
20191028T03Z,2422,1810,7277,0.0,3,0.0,2274,0.0
20191028T02Z,2427,2164,7275,0.0,0,0.0,2820,0.0
20191028T01Z,2419,2530,7265,0.0,0,0.0,2874,0.0
20191028T00Z,2430,2589,7267,0.0,0,-1.0,2900,0.0
20191027T23Z,2441,2060,7266,0.0,0,2.0,2679,0.0
20191027T22Z,2460,1962,7263,0.0,0,7.0,2424,0.0
20191027T21Z,2449,2077,7267,0.0,0,15.0,2215,0.0
20191027T20Z,2446,2124,7272,0.0,0,26.0,2052,0.0
20191027T19Z,2455,2354,7267,0.0,0,37.0,2038,0.0
20191027T18Z,2447,2422,7271,0.0,0,40.0,1950,0.0
20191027T17Z,2394,2645,7279,0.0,0,36.0,1721,0.0
20191027T16Z,2400,2838,7283,0.0,0,33.0,1553,0.0
20191027T15Z,2362,2929,7284,0.0,0,23.0,1412,0.0
20191027T14Z,2360,2635,7281,0.0,0,12.0,1488,0.0
20191027T13Z,2281,2653,7288,0.0,0,0.0,631,0.0
20191027T12Z,2289,2938,7277,0.0,0,0.0,-449,0.0
20191027T11Z,2281,2288,7279,0.0,0,0.0,-574,0.0
20191027T10Z,2275,1934,7276,0.0,0,0.0,-609,0.0
20191027T09Z,2291,1905,7271,0.0,0,0.0,-653,0.0
