,coal,natural gas,solar,wind
20181029T13-07,695,122.0,137.0,31.0
20181029T12-07,694,87.0,137.0,27.0
20181029T11-07,714,-7.0,165.0,6.0
20181029T10-07,644,69.0,134.0,5.0
20181029T09-07,722,-43.0,144.0,-1.0
20181029T08-07,734,62.0,54.0,-1.0
20181029T07-07,734,94.0,6.0,-1.0
20181029T06-07,734,84.0,0.0,0.0
20181029T05-07,734,67.0,0.0,1.0
20181029T04-07,734,52.0,0.0,0.0
20181029T03-07,712,59.0,0.0,0.0
20181029T02-07,610,145.0,0.0,0.0
20181029T01-07,625,113.0,0.0,1.0
20181029T00-07,689,105.0,0.0,-1.0
20181028T23-07,724,123.0,0.0,1.0
20181028T22-07,724,177.0,0.0,2.0
20181028T21-07,690,267.0,0.0,0.0
20181028T20-07,744,269.0,0.0,-1.0
20181028T19-07,744,319.0,0.0,5.0
20181028T18-07,729,389.0,0.0,4.0
20181028T17-07,729,417.0,28.0,3.0
20181028T16-07,723,285.0,110.0,3.0
20181028T15-07,714,192.0,156.0,3.0
20181028T14-07,729,113.0,168.0,-1.0
20181028T13-07,728,59.0,166.0,0.0
20181028T12-07,729,0.0,167.0,1.0
20181028T11-07,694,-26.0,171.0,3.0
20181028T10-07,611,-11.0,176.0,9.0
20181028T09-07,595,-53.0,172.0,15.0
20181028T08-07,554,43.0,115.0,18.0
20181028T07-07,715,1.0,7.0,9.0
20181028T06-07,734,-11.0,0.0,9.0
20181028T05-07,734,0.0,0.0,0.0
20181028T04-07,734,1.0,0.0,0.0
20181028T03-07,733,4.0,0.0,-1.0
20181028T02-07,734,5.0,0.0,-1.0
20181028T01-07,733,6.0,0.0,-1.0
20181028T00-07,698,91.0,0.0,-1.0
20181027T23-07,698,139.0,0.0,0.0
20181027T22-07,688,197.0,0.0,0.0
20181027T21-07,735,200.0,0.0,0.0
20181027T20-07,733,249.0,0.0,1.0
20181027T19-07,734,296.0,0.0,3.0
20181027T18-07,735,343.0,0.0,4.0
20181027T17-07,724,373.0,29.0,5.0
20181027T16-07,719,224.0,135.0,4.0
20181027T15-07,719,144.0,167.0,1.0
20181027T14-07,719,93.0,169.0,0.0
20181027T13-07,719,43.0,168.0,0.0
20181027T12-07,719,-6.0,168.0,0.0
20181027T11-07,658,0.0,171.0,1.0
20181027T10-07,614,-11.0,175.0,2.0
20181027T09-07,674,-99.0,171.0,6.0
20181027T08-07,714,-86.0,116.0,8.0
20181027T07-07,739,-14.0,8.0,18.0
20181027T06-07,734,-14.0,0.0,14.0
20181027T05-07,734,-40.0,0.0,7.0
20181027T04-07,734,-44.0,0.0,1.0
20181027T03-07,734,-53.0,0.0,8.0
20181027T02-07,735,-27.0,0.0,3.0
20181027T01-07,734,-23.0,0.0,13.0
20181027T00-07,734,22.0,0.0,9.0
20181026T23-07,734,92.0,0.0,0.0
20181026T22-07,733,170.0,0.0,-1.0
20181026T21-07,735,224.0,0.0,0.0
20181026T20-07,694,309.0,0.0,3.0
20181026T19-07,695,344.0,0.0,1.0
20181026T18-07,695,386.0,0.0,4.0
20181026T17-07,650,395.0,30.0,2.0
20181026T16-07,684,234.0,136.0,1.0
20181026T15-07,701,145.0,166.0,0.0
20181026T14-07,724,57.0,168.0,-1.0
20181026T13-07,725,17.0,166.0,-1.0
20181026T12-07,629,58.0,168.0,-1.0
20181026T11-07,547,111.0,168.0,2.0
20181026T10-07,549,78.0,173.0,10.0
20181026T09-07,593,32.0,168.0,10.0
20181026T08-07,699,-23.0,113.0,17.0
20181026T07-07,734,88.0,8.0,9.0
20181026T06-07,724,67.0,0.0,4.0
20181026T05-07,724,2.0,0.0,4.0
20181026T04-07,724,-24.0,0.0,1.0
20181026T03-07,724,-35.0,0.0,0.0
20181026T02-07,724,-24.0,0.0,5.0
20181026T01-07,724,-5.0,0.0,4.0
20181026T00-07,723,33.0,0.0,2.0
20181025T23-07,725,96.0,0.0,1.0
20181025T22-07,725,181.0,0.0,2.0
20181025T21-07,732,242.0,0.0,6.0
20181025T20-07,724,307.0,0.0,8.0
20181025T19-07,725,345.0,0.0,11.0
20181025T18-07,724,377.0,0.0,7.0
20181025T17-07,723,310.0,32.0,11.0
20181025T16-07,724,189.0,131.0,8.0
20181025T15-07,724,107.0,161.0,10.0
20181025T14-07,723,68.0,162.0,4.0
20181025T13-07,635,124.0,156.0,3.0
20181025T12-07,714,-1.0,161.0,3.0
20181025T11-07,619,67.0,160.0,3.0
20181025T10-07,545,116.0,166.0,-1.0
20181025T09-07,655,2.0,163.0,-1.0
20181025T08-07,670,39.0,111.0,0.0
20181025T07-07,724,120.0,8.0,-1.0
20181025T06-07,725,78.0,0.0,-1.0
20181025T05-07,714,14.0,0.0,2.0
20181025T04-07,714,-21.0,0.0,1.0
20181025T03-07,714,-28.0,0.0,1.0
20181025T02-07,714,-18.0,0.0,8.0
20181025T01-07,714,-9.0,0.0,20.0
20181025T00-07,714,43.0,0.0,5.0
20181024T23-07,704,116.0,0.0,4.0
20181024T22-07,704,194.0,0.0,10.0
20181024T21-07,704,269.0,0.0,8.0
20181024T20-07,705,274.0,0.0,50.0
20181024T19-07,720,299.0,0.0,47.0
20181024T18-07,724,346.0,0.0,22.0
20181024T17-07,699,279.0,33.0,45.0
20181024T16-07,689,127.0,139.0,52.0
20181024T15-07,569,195.0,162.0,27.0
20181024T14-07,536,170.0,171.0,30.0
20181024T13-07,506,172.0,169.0,13.0
20181024T12-07,507,147.0,170.0,-1.0
20181024T11-07,507,134.0,167.0,-1.0
20181024T10-07,536,73.0,169.0,0.0
20181024T09-07,564,52.0,165.0,-1.0
20181024T08-07,614,73.0,116.0,-1.0
20181024T07-07,718,107.0,10.0,2.0
20181024T06-07,719,51.0,0.0,13.0
20181024T05-07,719,-1.0,0.0,2.0
20181024T04-07,719,-42.0,0.0,-1.0
20181024T03-07,699,-32.0,0.0,1.0
20181024T02-07,680,-20.0,0.0,19.0
20181024T01-07,679,-27.0,0.0,28.0
20181024T00-07,693,-25.0,0.0,54.0
20181023T23-07,685,64.0,0.0,25.0
20181023T22-07,714,117.0,0.0,18.0
20181023T21-07,714,183.0,0.0,8.0
20181023T20-07,714,187.0,0.0,49.0
20181023T19-07,714,185.0,0.0,77.0
20181023T18-07,694,220.0,0.0,75.0
20181023T17-07,630,258.0,8.0,46.0
20181023T16-07,629,265.0,4.0,47.0
20181023T15-07,664,283.0,5.0,24.0
20181023T14-07,724,269.0,2.0,8.0
20181023T13-07,728,306.0,4.0,1.0
20181023T12-07,719,266.0,38.0,12.0
20181023T11-07,689,184.0,74.0,22.0
20181023T10-07,694,199.0,94.0,22.0
20181023T09-07,695,143.0,56.0,31.0
20181023T08-07,674,193.0,17.0,34.0
20181023T07-07,705,178.0,2.0,27.0
20181023T06-07,706,107.0,0.0,38.0
20181023T05-07,704,71.0,0.0,11.0
20181023T04-07,703,28.0,0.0,22.0
20181023T03-07,705,29.0,0.0,19.0
20181023T02-07,704,50.0,0.0,9.0
20181023T01-07,674,101.0,0.0,10.0
20181023T00-07,674,149.0,0.0,14.0
20181022T23-07,674,223.0,0.0,10.0
20181022T22-07,700,291.0,0.0,18.0
20181022T21-07,710,370.0,0.0,11.0
20181022T20-07,724,405.0,0.0,25.0
20181022T19-07,702,494.0,0.0,7.0
20181022T18-07,697,521.0,0.0,26.0
20181022T17-07,647,532.0,28.0,15.0
20181022T16-07,618,479.0,92.0,13.0
20181022T15-07,617,429.0,101.0,7.0
20181022T14-07,584,323.0,160.0,4.0
20181022T13-07,465,451.0,116.0,4.0
20181022T12-07,454,411.0,134.0,6.0
20181022T11-07,365,452.0,108.0,8.0
20181022T10-07,324,370.0,141.0,12.0
20181022T09-07,327,363.0,126.0,14.0
20181022T08-07,356,351.0,88.0,14.0
20181022T07-07,356,430.0,10.0,13.0
20181022T06-07,356,381.0,0.0,21.0
20181022T05-07,357,326.0,0.0,18.0
20181022T04-07,357,293.0,0.0,17.0
20181022T03-07,356,286.0,0.0,11.0
20181022T02-07,357,273.0,0.0,32.0
20181022T01-07,356,299.0,0.0,25.0
20181022T00-07,356,327.0,0.0,30.0
20181021T23-07,356,383.0,0.0,28.0
20181021T22-07,352,457.0,0.0,28.0
20181021T21-07,352,540.0,0.0,18.0
20181021T20-07,366,585.0,0.0,9.0
20181021T19-07,366,626.0,0.0,7.0
20181021T18-07,366,648.0,0.0,25.0
20181021T17-07,366,616.0,5.0,27.0
20181021T16-07,367,667.0,19.0,28.0
20181021T15-07,366,733.0,13.0,28.0
20181021T14-07,366,595.0,110.0,31.0
20181021T13-07,367,496.0,122.0,29.0
20181021T12-07,366,430.0,130.0,33.0
20181021T11-07,366,338.0,152.0,35.0
20181021T10-07,351,352.0,136.0,31.0
20181021T09-07,347,291.0,141.0,38.0
20181021T08-07,366,323.0,79.0,31.0
20181021T07-07,353,370.0,7.0,34.0
20181021T06-07,336,391.0,0.0,26.0
20181021T05-07,336,364.0,0.0,32.0
20181021T04-07,337,366.0,0.0,29.0
20181021T03-07,336,377.0,0.0,34.0
20181021T02-07,336,395.0,0.0,30.0
20181021T01-07,338,426.0,0.0,34.0
20181021T00-07,361,454.0,0.0,31.0
20181020T23-07,361,517.0,0.0,32.0
20181020T22-07,361,586.0,0.0,36.0
20181020T21-07,362,623.0,0.0,67.0
20181020T20-07,361,672.0,0.0,59.0
20181020T19-07,362,718.0,0.0,68.0
20181020T18-07,361,755.0,0.0,59.0
20181020T17-07,361,717.0,39.0,55.0
20181020T16-07,361,623.0,110.0,46.0
20181020T15-07,361,586.0,129.0,29.0
20181020T14-07,361,514.0,163.0,20.0
20181020T13-07,336,462.0,172.0,21.0
20181020T12-07,307,431.0,170.0,30.0
20181020T11-07,307,382.0,177.0,30.0
20181020T10-07,362,262.0,168.0,39.0
20181020T09-07,297,306.0,165.0,46.0
20181020T08-07,297,326.0,121.0,47.0
20181020T07-07,366,346.0,11.0,55.0
20181020T06-07,307,392.0,0.0,71.0
20181020T05-07,307,369.0,0.0,62.0
20181020T04-07,332,336.0,0.0,58.0
20181020T03-07,332,359.0,0.0,39.0
20181020T02-07,332,383.0,0.0,28.0
20181020T01-07,346,396.0,0.0,27.0
20181020T00-07,371,414.0,0.0,28.0
20181019T23-07,371,473.0,0.0,27.0
20181019T22-07,346,575.0,0.0,28.0
20181019T21-07,346,626.0,0.0,28.0
20181019T20-07,346,670.0,0.0,33.0
20181019T19-07,346,715.0,0.0,32.0
20181019T18-07,371,715.0,0.0,32.0
20181019T17-07,362,666.0,43.0,33.0
20181019T16-07,361,537.0,143.0,33.0
20181019T15-07,361,457.0,162.0,35.0
20181019T14-07,362,388.0,161.0,39.0
20181019T13-07,316,371.0,165.0,49.0
20181019T12-07,293,334.0,170.0,62.0
20181019T11-07,268,317.0,172.0,73.0
20181019T10-07,268,294.0,173.0,72.0
20181019T09-07,297,253.0,167.0,75.0
20181019T08-07,330,276.0,133.0,72.0
20181019T07-07,366,402.0,16.0,45.0
20181019T06-07,366,380.0,0.0,41.0
20181019T05-07,367,324.0,0.0,43.0
20181019T04-07,322,336.0,0.0,39.0
20181019T03-07,321,330.0,0.0,35.0
20181019T02-07,312,355.0,0.0,31.0
20181019T01-07,405,282.0,0.0,33.0
20181019T00-07,541,179.0,0.0,31.0
20181018T23-07,611,164.0,0.0,29.0
20181018T22-07,654,210.0,0.0,28.0
20181018T21-07,654,279.0,0.0,28.0
20181018T20-07,654,323.0,0.0,28.0
20181018T19-07,714,299.0,0.0,28.0
20181018T18-07,723,299.0,0.0,28.0
20181018T17-07,654,282.0,46.0,29.0
20181018T16-07,455,339.0,148.0,28.0
20181018T15-07,451,279.0,161.0,29.0
20181018T14-07,451,237.0,163.0,29.0
20181018T13-07,451,191.0,171.0,30.0
20181018T12-07,452,149.0,172.0,35.0
20181018T11-07,452,126.0,173.0,32.0
20181018T10-07,452,122.0,178.0,30.0
20181018T09-07,554,29.0,166.0,32.0
20181018T08-07,595,35.0,129.0,34.0
20181018T07-07,713,68.0,16.0,38.0
20181018T06-07,674,72.0,0.0,34.0
20181018T05-07,695,0.0,0.0,29.0
20181018T04-07,664,-1.0,0.0,27.0
20181018T03-07,655,3.0,0.0,28.0
20181018T02-07,654,-2.0,0.0,32.0
20181018T01-07,654,1.0,0.0,44.0
20181018T00-07,655,41.0,0.0,39.0
20181017T23-07,713,31.0,0.0,47.0
20181017T22-07,703,137.0,0.0,34.0
20181017T21-07,703,198.0,0.0,27.0
20181017T20-07,723,224.0,0.0,28.0
20181017T19-07,740,228.0,0.0,29.0
20181017T18-07,720,242.0,0.0,29.0
20181017T17-07,619,230.0,49.0,31.0
20181017T16-07,555,145.0,146.0,35.0
20181017T15-07,555,75.0,161.0,42.0
20181017T14-07,555,9.0,169.0,52.0
20181017T13-07,555,-5.0,179.0,36.0
20181017T12-07,555,-8.0,163.0,38.0
20181017T11-07,554,-18.0,168.0,40.0
20181017T10-07,554,-21.0,170.0,47.0
20181017T09-07,554,-13.0,162.0,65.0
20181017T08-07,614,-10.0,126.0,66.0
20181017T07-07,719,33.0,17.0,67.0
20181017T06-07,694,38.0,0.0,61.0
20181017T05-07,677,-13.0,0.0,66.0
20181017T04-07,653,-21.0,0.0,60.0
20181017T03-07,653,-40.0,0.0,64.0
20181017T02-07,654,-34.0,0.0,67.0
20181017T01-07,668,-32.0,0.0,67.0
20181017T00-07,688,-17.0,0.0,60.0
20181016T23-07,688,26.0,0.0,69.0
20181016T22-07,688,110.0,0.0,62.0
20181016T21-07,688,177.0,0.0,53.0
20181016T20-07,684,210.0,0.0,68.0
20181016T19-07,699,224.0,0.0,69.0
20181016T18-07,680,261.0,0.0,57.0
20181016T17-07,624,239.0,23.0,62.0
20181016T16-07,649,132.0,102.0,44.0
20181016T15-07,595,113.0,149.0,33.0
20181016T14-07,594,62.0,144.0,29.0
20181016T13-07,594,18.0,161.0,28.0
20181016T12-07,595,-8.0,161.0,31.0
20181016T11-07,594,-11.0,154.0,32.0
20181016T10-07,594,1.0,135.0,44.0
20181016T09-07,594,-8.0,124.0,69.0
20181016T08-07,624,10.0,108.0,53.0
20181016T07-07,712,110.0,3.0,19.0
20181016T06-07,674,70.0,0.0,48.0
20181016T05-07,674,0.0,0.0,50.0
20181016T04-07,595,48.0,0.0,48.0
20181016T03-07,644,-26.0,0.0,69.0
20181016T02-07,666,-42.0,0.0,68.0
20181016T01-07,709,-60.0,0.0,58.0
20181016T00-07,723,-37.0,0.0,57.0
20181015T23-07,753,-12.0,0.0,66.0
20181015T22-07,697,109.0,0.0,65.0
20181015T21-07,732,155.0,0.0,54.0
20181015T20-07,706,210.0,0.0,69.0
20181015T19-07,742,219.0,0.0,68.0
20181015T18-07,740,234.0,0.0,70.0
20181015T17-07,726,200.0,6.0,74.0
20181015T16-07,742,152.0,48.0,45.0
20181015T15-07,741,39.0,114.0,44.0
20181015T14-07,743,-25.0,152.0,42.0
20181015T13-07,694,29.0,111.0,47.0
20181015T12-07,685,-14.0,134.0,39.0
20181015T11-07,615,9.0,154.0,39.0
20181015T10-07,615,-5.0,139.0,62.0
20181015T09-07,614,20.0,115.0,53.0
20181015T08-07,617,58.0,91.0,55.0
20181015T07-07,719,56.0,12.0,49.0
20181015T06-07,719,27.0,0.0,49.0
20181015T05-07,718,-38.0,0.0,48.0
20181015T04-07,719,-68.0,0.0,48.0
20181015T03-07,665,-18.0,0.0,41.0
20181015T02-07,704,-46.0,0.0,38.0
20181015T01-07,729,-24.0,0.0,9.0
20181015T00-07,728,12.0,0.0,3.0
20181014T23-07,704,97.0,0.0,3.0
20181014T22-07,704,169.0,0.0,-1.0
20181014T21-07,727,190.0,0.0,16.0
20181014T20-07,726,251.0,0.0,4.0
20181014T19-07,729,273.0,0.0,10.0
20181014T18-07,729,264.0,0.0,18.0
20181014T17-07,701,212.0,30.0,22.0
20181014T16-07,625,108.0,138.0,37.0
20181014T15-07,625,41.0,161.0,24.0
20181014T14-07,625,36.0,122.0,30.0
20181014T13-07,625,-66.0,171.0,45.0
20181014T12-07,625,-63.0,170.0,42.0
20181014T11-07,625,-5.0,151.0,31.0
20181014T10-07,658,28.0,71.0,45.0
20181014T09-07,635,18.0,69.0,33.0
20181014T08-07,635,11.0,59.0,18.0
20181014T07-07,674,38.0,13.0,7.0
20181014T06-07,703,6.0,0.0,19.0
20181014T05-07,704,-6.0,0.0,0.0
20181014T04-07,674,19.0,0.0,0.0
20181014T03-07,674,18.0,0.0,2.0
20181014T02-07,674,36.0,0.0,1.0
20181014T01-07,674,17.0,0.0,38.0
20181014T00-07,694,33.0,0.0,37.0
20181013T23-07,694,95.0,0.0,21.0
20181013T22-07,714,125.0,0.0,23.0
20181013T21-07,714,168.0,0.0,27.0
20181013T20-07,714,205.0,0.0,16.0
20181013T19-07,714,213.0,0.0,27.0
20181013T18-07,676,260.0,0.0,19.0
20181013T17-07,640,186.0,32.0,41.0
20181013T16-07,624,192.0,45.0,45.0
20181013T15-07,634,164.0,29.0,75.0
20181013T14-07,680,129.0,53.0,49.0
20181013T13-07,724,109.0,52.0,34.0
20181013T12-07,725,109.0,49.0,19.0
20181013T11-07,724,99.0,51.0,10.0
20181013T10-07,725,123.0,31.0,16.0
20181013T09-07,724,106.0,44.0,3.0
20181013T08-07,724,64.0,31.0,4.0
20181013T07-07,724,40.0,8.0,2.0
20181013T06-07,724,34.0,0.0,2.0
20181013T05-07,724,-4.0,0.0,8.0
20181013T04-07,724,-12.0,0.0,5.0
20181013T03-07,724,-2.0,0.0,-1.0
20181013T02-07,724,11.0,0.0,1.0
20181013T01-07,724,35.0,0.0,-1.0
20181013T00-07,724,67.0,0.0,-1.0
20181012T23-07,705,145.0,0.0,-1.0
20181012T22-07,714,194.0,0.0,3.0
20181012T21-07,739,209.0,0.0,11.0
20181012T20-07,739,253.0,0.0,11.0
20181012T19-07,739,283.0,0.0,15.0
20181012T18-07,740,278.0,0.0,26.0
20181012T17-07,719,242.0,35.0,24.0
20181012T16-07,722,168.0,79.0,28.0
20181012T15-07,732,157.0,81.0,23.0
20181012T14-07,729,81.0,96.0,25.0
20181012T13-07,728,98.0,89.0,19.0
20181012T12-07,730,137.0,61.0,11.0
20181012T11-07,718,140.0,71.0,22.0
20181012T10-07,685,151.0,58.0,13.0
20181012T09-07,688,200.0,21.0,10.0
20181012T08-07,776,104.0,8.0,11.0
20181012T07-07,715,130.0,1.0,11.0
20181012T06-07,713,94.0,0.0,3.0
20181012T05-07,714,41.0,0.0,5.0
20181012T04-07,684,46.0,0.0,1.0
20181012T03-07,694,5.0,0.0,30.0
20181012T02-07,695,42.0,0.0,3.0
20181012T01-07,695,61.0,0.0,5.0
20181012T00-07,718,77.0,0.0,16.0
20181011T23-07,694,147.0,0.0,28.0
20181011T22-07,695,227.0,0.0,25.0
20181011T21-07,724,265.0,0.0,23.0
20181011T20-07,724,304.0,0.0,15.0
20181011T19-07,724,337.0,0.0,27.0
20181011T18-07,724,352.0,0.0,17.0
20181011T17-07,724,284.0,14.0,28.0
20181011T16-07,694,258.0,67.0,40.0
20181011T15-07,694,207.0,92.0,29.0
20181011T14-07,694,171.0,112.0,32.0
20181011T13-07,694,111.0,124.0,27.0
20181011T12-07,704,94.0,129.0,16.0
20181011T11-07,724,48.0,109.0,16.0
20181011T10-07,695,25.0,121.0,11.0
20181011T09-07,694,19.0,112.0,5.0
20181011T08-07,555,159.0,99.0,3.0
20181011T07-07,644,151.0,9.0,8.0
20181011T06-07,645,125.0,0.0,6.0
20181011T05-07,645,82.0,0.0,-1.0
20181011T04-07,644,44.0,0.0,0.0
20181011T03-07,646,45.0,0.0,0.0
20181011T02-07,644,58.0,0.0,-1.0
20181011T01-07,695,27.0,0.0,-1.0
20181011T00-07,654,106.0,0.0,0.0
20181010T23-07,646,175.0,0.0,3.0
20181010T22-07,609,298.0,0.0,1.0
20181010T21-07,610,363.0,0.0,10.0
20181010T20-07,718,297.0,0.0,11.0
20181010T19-07,749,324.0,0.0,7.0
20181010T18-07,749,322.0,0.0,11.0
20181010T17-07,695,294.0,40.0,20.0
20181010T16-07,581,282.0,108.0,31.0
20181010T15-07,580,215.0,165.0,20.0
20181010T14-07,580,154.0,141.0,41.0
20181010T13-07,580,89.0,168.0,25.0
20181010T12-07,580,42.0,181.0,19.0
20181010T11-07,580,9.0,184.0,27.0
20181010T10-07,575,6.0,179.0,20.0
20181010T09-07,575,11.0,182.0,1.0
20181010T08-07,573,62.0,145.0,-1.0
20181010T07-07,672,98.0,24.0,0.0
20181010T06-07,664,105.0,0.0,0.0
20181010T05-07,645,66.0,0.0,-1.0
20181010T04-07,645,28.0,0.0,0.0
20181010T03-07,645,25.0,0.0,3.0
20181010T02-07,645,30.0,0.0,0.0
20181010T01-07,639,48.0,0.0,5.0
20181010T00-07,601,109.0,0.0,21.0
20181009T23-07,594,176.0,0.0,12.0
20181009T22-07,694,161.0,0.0,1.0
20181009T21-07,745,173.0,0.0,3.0
20181009T20-07,744,218.0,0.0,9.0
20181009T19-07,744,247.0,0.0,19.0
20181009T18-07,744,223.0,0.0,36.0
20181009T17-07,676,163.0,68.0,56.0
20181009T16-07,625,72.0,163.0,55.0
20181009T15-07,645,-3.0,171.0,62.0
20181009T14-07,645,-42.0,167.0,72.0
20181009T13-07,645,-30.0,144.0,65.0
20181009T12-07,588,50.0,108.0,30.0
20181009T11-07,554,-2.0,183.0,39.0
20181009T10-07,546,-4.0,184.0,29.0
20181009T09-07,620,-45.0,177.0,5.0
20181009T08-07,684,-47.0,141.0,1.0
20181009T07-07,724,42.0,16.0,5.0
20181009T06-07,724,43.0,0.0,1.0
20181009T05-07,685,21.0,0.0,0.0
20181009T04-07,651,17.0,0.0,5.0
20181009T03-07,652,4.0,0.0,15.0
20181009T02-07,652,-2.0,0.0,35.0
20181009T01-07,652,34.0,0.0,13.0
20181009T00-07,653,71.0,0.0,7.0
20181008T23-07,652,119.0,0.0,11.0
20181008T22-07,653,192.0,0.0,9.0
20181008T21-07,744,160.0,0.0,9.0
20181008T20-07,743,199.0,0.0,22.0
20181008T19-07,744,224.0,0.0,31.0
20181008T18-07,734,225.0,0.0,20.0
20181008T17-07,654,219.0,30.0,34.0
20181008T16-07,714,67.0,78.0,36.0
20181008T15-07,644,129.0,84.0,42.0
20181008T14-07,545,110.0,147.0,63.0
20181008T13-07,545,104.0,150.0,54.0
20181008T12-07,545,112.0,108.0,51.0
20181008T11-07,620,-24.0,158.0,32.0
20181008T10-07,649,-55.0,167.0,5.0
20181008T09-07,664,-88.0,180.0,0.0
20181008T08-07,641,-18.0,137.0,1.0
20181008T07-07,724,37.0,22.0,4.0
20181008T06-07,680,79.0,0.0,3.0
20181008T05-07,555,151.0,0.0,12.0
20181008T04-07,556,126.0,0.0,11.0
20181008T03-07,555,108.0,0.0,26.0
20181008T02-07,604,53.0,0.0,36.0
20181008T01-07,613,79.0,0.0,32.0
20181008T00-07,660,68.0,0.0,24.0
20181007T23-07,680,62.0,0.0,52.0
20181007T22-07,680,136.0,0.0,45.0
20181007T21-07,696,175.0,0.0,46.0
20181007T20-07,745,164.0,0.0,40.0
20181007T19-07,745,217.0,0.0,22.0
20181007T18-07,744,188.0,0.0,49.0
20181007T17-07,724,116.0,24.0,64.0
20181007T16-07,724,81.0,52.0,71.0
20181007T15-07,715,74.0,68.0,76.0
20181007T14-07,621,197.0,66.0,30.0
20181007T13-07,595,201.0,84.0,48.0
20181007T12-07,595,157.0,129.0,42.0
20181007T11-07,595,150.0,131.0,46.0
20181007T10-07,595,101.0,117.0,53.0
20181007T09-07,549,139.0,83.0,55.0
20181007T08-07,490,203.0,69.0,48.0
20181007T07-07,456,274.0,12.0,38.0
20181007T06-07,406,340.0,0.0,32.0
20181007T05-07,356,340.0,0.0,56.0
20181007T04-07,334,342.0,0.0,65.0
20181007T03-07,364,341.0,0.0,44.0
20181007T02-07,367,365.0,0.0,41.0
20181007T01-07,366,394.0,0.0,43.0
20181007T00-07,338,470.0,0.0,52.0
20181006T23-07,317,549.0,0.0,58.0
20181006T22-07,317,609.0,0.0,61.0
20181006T21-07,357,632.0,0.0,63.0
20181006T20-07,356,686.0,0.0,56.0
20181006T19-07,357,726.0,0.0,58.0
20181006T18-07,357,759.0,0.0,68.0
20181006T17-07,357,719.0,64.0,74.0
20181006T16-07,357,597.0,160.0,77.0
20181006T15-07,357,550.0,175.0,67.0
20181006T14-07,334,503.0,190.0,59.0
20181006T13-07,258,506.0,189.0,54.0
20181006T12-07,257,436.0,189.0,55.0
20181006T11-07,258,378.0,192.0,55.0
20181006T10-07,258,356.0,191.0,34.0
20181006T09-07,258,343.0,186.0,9.0
20181006T08-07,258,356.0,153.0,1.0
20181006T07-07,258,478.0,30.0,1.0
20181006T06-07,258,503.0,0.0,1.0
20181006T05-07,258,487.0,0.0,0.0
20181006T04-07,258,468.0,0.0,-1.0
20181006T03-07,277,443.0,0.0,11.0
20181006T02-07,277,469.0,0.0,10.0
20181006T01-07,297,479.0,0.0,2.0
20181006T00-07,362,458.0,0.0,4.0
20181005T23-07,365,534.0,0.0,7.0
20181005T22-07,371,605.0,0.0,9.0
20181005T21-07,372,676.0,0.0,9.0
20181005T20-07,371,738.0,0.0,15.0
20181005T19-07,371,772.0,0.0,47.0
20181005T18-07,357,846.0,0.0,28.0
20181005T17-07,357,800.0,78.0,38.0
20181005T16-07,357,681.0,170.0,55.0
20181005T15-07,307,648.0,187.0,66.0
20181005T14-07,288,622.0,191.0,53.0
20181005T13-07,288,563.0,187.0,55.0
20181005T12-07,288,501.0,190.0,54.0
20181005T11-07,278,473.0,192.0,34.0
20181005T10-07,277,413.0,191.0,41.0
20181005T09-07,277,375.0,186.0,38.0
20181005T08-07,277,440.0,154.0,0.0
20181005T07-07,327,505.0,32.0,1.0
20181005T06-07,309,527.0,0.0,0.0
20181005T05-07,296,489.0,0.0,-1.0
20181005T04-07,296,465.0,0.0,-1.0
20181005T03-07,297,472.0,0.0,0.0
20181005T02-07,298,492.0,0.0,2.0
20181005T01-07,297,534.0,0.0,0.0
20181005T00-07,432,449.0,0.0,-1.0
20181004T23-07,565,393.0,0.0,8.0
20181004T22-07,626,458.0,0.0,4.0
20181004T21-07,682,496.0,0.0,5.0
20181004T20-07,704,559.0,0.0,5.0
20181004T19-07,704,620.0,0.0,28.0
20181004T18-07,704,674.0,1.0,23.0
20181004T17-07,703,641.0,80.0,28.0
20181004T16-07,714,529.0,169.0,33.0
20181004T15-07,714,451.0,179.0,57.0
20181004T14-07,713,398.0,183.0,47.0
20181004T13-07,615,442.0,184.0,47.0
20181004T12-07,616,367.0,184.0,42.0
20181004T11-07,614,312.0,185.0,30.0
20181004T10-07,615,252.0,182.0,22.0
20181004T09-07,601,231.0,175.0,11.0
20181004T08-07,556,265.0,147.0,1.0
20181004T07-07,633,282.0,29.0,1.0
20181004T06-07,592,320.0,0.0,0.0
20181004T05-07,595,273.0,0.0,1.0
20181004T04-07,594,238.0,0.0,2.0
20181004T03-07,595,243.0,0.0,3.0
20181004T02-07,595,273.0,0.0,8.0
20181004T01-07,565,327.0,0.0,15.0
20181004T00-07,595,352.0,0.0,4.0
20181003T23-07,598,445.0,0.0,-1.0
20181003T22-07,704,461.0,0.0,3.0
20181003T21-07,704,549.0,0.0,12.0
20181003T20-07,704,635.0,0.0,12.0
20181003T19-07,704,700.0,0.0,19.0
20181003T18-07,704,722.0,0.0,21.0
20181003T17-07,704,711.0,37.0,31.0
20181003T16-07,705,593.0,155.0,41.0
20181003T15-07,610,637.0,141.0,43.0
20181003T14-07,702,515.0,144.0,22.0
20181003T13-07,675,434.0,179.0,20.0
20181003T12-07,674,395.0,154.0,12.0
20181003T11-07,595,390.0,170.0,6.0
20181003T10-07,594,361.0,140.0,15.0
20181003T09-07,535,377.0,140.0,-13.0
20181003T08-07,575,400.0,41.0,0.0
