,coal,natural gas,nuclear,petroleum,other,solar,hydro
20190626T16-04,3101,33357,3760,87,2715,1337,31.0
20190626T15-04,3050,32694,3768,74,2710,1373,32.0
20190626T14-04,3110,31526,3768,0,2671,1396,32.0
20190626T13-04,2998,30078,3767,0,2653,1408,32.0
20190626T12-04,2953,28297,3773,0,2623,1367,33.0
20190626T11-04,3005,25357,3777,3,2527,1229,35.0
20190626T10-04,2796,22601,3777,0,2442,902,34.0
20190626T09-04,2326,20327,3776,0,2225,492,35.0
20190626T08-04,2004,18463,3781,0,1986,139,34.0
20190626T07-04,1963,17459,3776,0,1927,4,34.0
20190626T06-04,1835,16428,3778,0,1930,0,35.0
20190626T05-04,1610,16136,3776,0,1937,0,34.0
20190626T04-04,1608,16526,3773,0,1937,0,34.0
20190626T03-04,1711,17560,3778,0,1950,0,35.0
20190626T02-04,1805,18866,3774,0,1998,0,34.0
20190626T01-04,2199,20601,3767,0,2037,0,34.0
20190626T00-04,2703,22864,3766,0,2113,0,34.0
20190625T23-04,3160,25223,3764,0,2259,0,34.0
20190625T22-04,3288,28008,3767,2,2443,0,34.0
20190625T21-04,3268,29599,3765,0,2601,9,33.0
20190625T20-04,3170,30868,3767,39,2752,158,34.0
20190625T19-04,3235,32500,3767,232,2852,543,33.0
20190625T18-04,3309,33194,3778,258,2889,975,37.0
20190625T17-04,3382,33688,3777,234,2878,1227,34.0
20190625T16-04,3358,33745,3778,9,2845,1368,34.0
20190625T15-04,3217,33377,3788,1,2806,1382,34.0
20190625T14-04,3075,32234,3788,2,2750,1472,34.0
20190625T13-04,3039,30558,3791,0,2699,1484,34.0
20190625T12-04,2985,28685,3795,1,2622,1384,34.0
20190625T11-04,2937,26055,3799,2,2572,1177,35.0
20190625T10-04,2776,23239,3795,4,2442,836,34.0
20190625T09-04,2338,20674,3798,43,2206,445,34.0
20190625T08-04,2078,18888,3796,13,1981,135,35.0
20190625T07-04,1864,17796,3792,0,1944,8,34.0
20190625T06-04,1721,16720,3790,0,1940,0,34.0
20190625T05-04,1649,16274,3793,0,1953,0,34.0
20190625T04-04,1670,16673,3792,0,1944,0,34.0
20190625T03-04,1717,17639,3791,0,1940,-1,34.0
20190625T02-04,1965,18932,3791,0,1952,0,35.0
20190625T01-04,2457,20670,3787,0,1980,0,34.0
20190625T00-04,2824,22931,3781,0,2070,0,34.0
20190624T23-04,3176,25656,3776,0,2259,0,33.0
20190624T22-04,3257,28548,3777,0,2421,0,33.0
20190624T21-04,3305,29885,3774,0,2542,3,33.0
20190624T20-04,3301,31029,3779,0,2769,174,33.0
20190624T19-04,3357,32355,3772,2,2783,582,33.0
20190624T18-04,3400,32618,3775,66,2794,961,37.0
20190624T17-04,3430,32720,3778,72,2829,1240,31.0
20190624T16-04,3418,32830,3790,0,2822,1413,32.0
20190624T15-04,3488,32401,3787,0,2807,1443,36.0
20190624T14-04,3344,31403,3791,0,2726,1434,36.0
20190624T13-04,3146,30076,3792,0,2596,1434,36.0
20190624T12-04,3012,28114,3791,1,2617,1403,36.0
20190624T11-04,2833,25632,3789,0,2562,1219,36.0
20190624T10-04,2466,23139,3792,0,2393,909,36.0
20190624T09-04,1936,20905,3797,0,2129,500,36.0
20190624T08-04,1706,18619,3793,0,1883,155,36.0
20190624T07-04,1714,17299,3793,0,1807,6,35.0
20190624T06-04,1686,16136,3798,0,1816,0,36.0
20190624T05-04,1669,15609,3796,0,1828,0,36.0
20190624T04-04,1684,15797,3794,0,1896,0,35.0
20190624T03-04,1769,16624,3789,0,1955,0,36.0
20190624T02-04,1960,18023,3787,0,1959,0,36.0
20190624T01-04,2253,19760,3780,0,2005,-1,36.0
20190624T00-04,2586,22189,3784,0,2079,0,35.0
20190623T23-04,2510,25212,3785,0,2233,-1,36.0
20190623T22-04,2656,27731,3778,0,2395,0,36.0
20190623T21-04,2745,28993,3775,0,2659,8,36.0
20190623T20-04,2776,29929,3773,0,2795,201,35.0
20190623T19-04,2825,31150,3772,0,2806,609,36.0
20190623T18-04,2827,31906,3772,0,2811,913,37.0
20190623T17-04,2771,32198,3774,16,2781,1190,37.0
20190623T16-04,2734,32065,3784,11,2763,1299,35.0
20190623T15-04,2819,31375,3785,0,2750,1344,36.0
20190623T14-04,2765,30281,3785,0,2758,1416,36.0
20190623T13-04,2667,28703,3790,0,2749,1451,36.0
20190623T12-04,2569,26534,3792,0,2633,1417,35.0
20190623T11-04,2397,24242,3791,0,2588,1221,36.0
20190623T10-04,2069,21506,3792,0,2391,928,35.0
20190623T09-04,1696,18617,3794,0,2154,524,36.0
20190623T08-04,1483,15895,3795,0,1936,165,37.0
20190623T07-04,1483,15110,3795,0,1930,4,38.0
20190623T06-04,1482,15251,3797,0,1936,0,37.0
20190623T05-04,1499,15582,3794,0,1929,0,37.0
20190623T04-04,1595,16238,3794,0,1928,0,37.0
20190623T03-04,1688,17277,3794,0,1980,0,37.0
20190623T02-04,1842,18651,3790,0,2003,0,37.0
20190623T01-04,2055,20335,3785,0,2030,0,38.0
20190623T00-04,2389,22375,3785,0,2143,0,37.0
20190622T23-04,2739,24525,3782,0,2205,0,37.0
20190622T22-04,2894,26878,3779,0,2362,0,37.0
20190622T21-04,2851,28004,3777,0,2539,7,37.0
20190622T20-04,2808,28677,3779,0,2750,144,36.0
20190622T19-04,2859,29982,3774,0,2730,532,38.0
20190622T18-04,2934,30562,3776,0,2753,914,36.0
20190622T17-04,2941,30856,3780,0,2771,1000,37.0
20190622T16-04,2866,30696,3780,0,2770,1091,37.0
20190622T15-04,2756,29983,3784,29,2788,1120,38.0
20190622T14-04,2686,28984,3780,28,2781,1144,37.0
20190622T13-04,2687,28230,3787,0,2770,1161,37.0
20190622T12-04,2647,26847,3787,0,2620,1103,37.0
20190622T11-04,2566,24400,3780,0,2566,998,37.0
20190622T10-04,2407,21635,3773,0,2395,804,38.0
20190622T09-04,2028,19450,3776,0,2209,440,37.0
20190622T08-04,1786,17027,3780,0,1989,146,38.0
20190622T07-04,1742,15890,3766,0,1934,5,37.0
20190622T06-04,1691,15846,3749,0,1961,-1,38.0
20190622T05-04,1686,16111,3729,0,1977,0,38.0
20190622T04-04,1773,16667,3699,0,1969,0,38.0
20190622T03-04,1880,17783,3631,0,1979,0,37.0
20190622T02-04,2111,18978,3570,0,1987,0,38.0
20190622T01-04,2376,21266,3440,0,2051,0,38.0
20190622T00-04,2657,23532,3472,0,1994,0,37.0
20190621T23-04,2710,26175,3444,0,2213,0,37.0
20190621T22-04,2654,28584,3362,0,2426,0,37.0
20190621T21-04,2637,29750,3300,0,2725,6,37.0
20190621T20-04,2594,31076,3288,0,3024,188,37.0
20190621T19-04,2693,32264,3291,33,3065,605,37.0
20190621T18-04,2674,33228,3288,95,3037,979,38.0
20190621T17-04,2748,33478,3285,239,3007,1209,38.0
20190621T16-04,2754,33022,3274,203,3009,1346,37.0
20190621T15-04,2752,32431,3260,84,2972,1420,37.0
20190621T14-04,2729,31233,3271,60,2923,1454,37.0
20190621T13-04,2975,29255,3277,52,2750,1450,36.0
20190621T12-04,3045,27188,3234,0,2750,1366,37.0
20190621T11-04,2807,25578,3123,0,2694,1161,36.0
20190621T10-04,2569,23235,3111,1,2415,837,37.0
20190621T09-04,2313,20972,3107,0,2138,494,36.0
20190621T08-04,2150,18789,3108,0,1949,146,36.0
20190621T07-04,2004,17613,3108,0,1933,9,37.0
20190621T06-04,1766,16907,3054,0,1936,0,36.0
20190621T05-04,1676,16620,2977,0,1918,0,37.0
20190621T04-04,1652,16854,2976,0,1967,0,37.0
20190621T03-04,1682,17831,2866,0,1987,0,37.0
20190621T02-04,1738,19123,2774,0,2037,-1,36.0
20190621T01-04,2097,20824,2743,0,1949,0,37.0
20190621T00-04,2493,23417,2739,0,1935,0,37.0
20190620T23-04,2909,25924,2739,0,2134,0,36.0
20190620T22-04,3028,28165,2740,0,2503,1,37.0
20190620T21-04,3105,29701,2735,0,2559,10,36.0
20190620T20-04,3190,30887,2734,0,2606,195,37.0
20190620T19-04,3204,31990,2735,0,2696,619,36.0
20190620T18-04,3228,32220,2738,0,2723,932,37.0
20190620T17-04,3168,31955,2737,21,2722,1096,37.0
20190620T16-04,3105,31421,2739,0,2729,1226,36.0
20190620T15-04,3093,30513,2746,0,2680,1190,37.0
20190620T14-04,3052,29690,2744,5,2662,1140,37.0
20190620T13-04,2875,28383,2743,0,2565,1217,37.0
20190620T12-04,2750,26621,2746,0,2544,1237,36.0
20190620T11-04,2670,24599,2748,19,2486,1045,37.0
20190620T10-04,2454,22361,2750,9,2367,769,37.0
20190620T09-04,2098,20393,2746,0,2119,425,36.0
20190620T08-04,2115,18277,2748,0,1955,128,37.0
20190620T07-04,1461,16779,2748,0,1941,5,37.0
20190620T06-04,1536,15349,2748,0,1933,0,37.0
20190620T05-04,1442,14475,2746,0,1925,0,37.0
20190620T04-04,1429,14338,2744,0,1931,0,37.0
20190620T03-04,1427,14947,2744,0,1933,0,37.0
20190620T02-04,1429,15917,2747,0,1952,0,36.0
20190620T01-04,1519,17331,2744,0,1936,0,37.0
20190620T00-04,1818,19061,2743,0,1997,-1,36.0
20190619T23-04,2257,21200,2742,0,2075,0,37.0
20190619T22-04,2675,22640,2742,0,2260,-1,36.0
20190619T21-04,2715,23581,2738,0,2437,4,36.0
20190619T20-04,2758,24285,2731,0,2512,86,37.0
20190619T19-04,2757,24893,2731,0,2520,295,36.0
20190619T18-04,2752,25998,2711,0,2516,462,36.0
20190619T17-04,2775,27001,2724,0,2452,784,36.0
20190619T16-04,2861,27573,2716,0,2493,988,37.0
20190619T15-04,2874,27871,2748,0,2592,977,37.0
20190619T14-04,2914,27205,2748,0,2598,1073,38.0
20190619T13-04,3069,25626,2750,0,2583,1163,37.0
20190619T12-04,3237,23764,2752,0,2594,1035,38.0
20190619T11-04,2430,21848,2754,0,2455,851,37.0
20190619T10-04,2108,20340,2756,0,2228,586,38.0
20190619T09-04,1940,18900,2756,0,2027,263,38.0
20190619T08-04,1799,17320,2755,0,1942,76,38.0
20190619T07-04,1653,16025,2757,0,1940,5,37.0
20190619T06-04,1449,14580,2758,0,1934,0,38.0
20190619T05-04,1295,13926,2758,0,1918,0,39.0
20190619T04-04,1292,14381,2754,0,1533,0,38.0
20190619T03-04,1304,14868,2756,0,1577,0,38.0
20190619T02-04,1525,15467,2757,0,1910,0,38.0
20190619T01-04,1963,16635,2758,0,1923,0,39.0
20190619T00-04,2312,18217,2754,0,1933,0,38.0
20190618T23-04,2786,20366,2755,0,2076,0,38.0
20190618T22-04,3091,22337,2750,0,2295,0,39.0
20190618T21-04,3117,23316,2747,0,2540,3,38.0
20190618T20-04,3199,23823,2748,0,2730,144,39.0
20190618T19-04,3242,24749,2753,0,2745,455,37.0
20190618T18-04,3295,25112,2752,0,2662,591,38.0
20190618T17-04,3322,25975,2755,0,2637,613,38.0
20190618T16-04,3468,26670,2752,0,2613,681,38.0
20190618T15-04,3447,26664,2758,0,2624,981,38.0
20190618T14-04,3371,26804,2757,0,2614,1054,38.0
20190618T13-04,3243,25887,2760,0,2597,987,38.0
20190618T12-04,2905,24292,2758,0,2573,1103,38.0
20190618T11-04,2608,22407,2764,0,2479,1076,38.0
20190618T10-04,2432,20182,2764,0,2273,795,38.0
20190618T09-04,2173,18168,2764,0,2081,441,38.0
20190618T08-04,1934,16599,2769,0,1966,146,38.0
20190618T07-04,1778,15285,2767,0,1946,4,37.0
20190618T06-04,1746,13788,2767,0,1936,0,39.0
20190618T05-04,1735,12919,2735,0,1866,0,38.0
20190618T04-04,1809,12784,2736,0,1950,0,38.0
20190618T03-04,1753,13365,2738,0,2047,0,38.0
20190618T02-04,1718,14505,2737,0,2000,0,38.0
20190618T01-04,1860,15774,2733,0,1935,0,38.0
20190618T00-04,2253,17297,2735,0,1977,0,38.0
20190617T23-04,2581,19000,2736,0,2074,0,37.0
20190617T22-04,2726,20219,2738,0,2239,0,38.0
20190617T21-04,2717,20941,2767,0,2431,6,38.0
20190617T20-04,2747,21759,2764,0,2517,88,37.0
20190617T19-04,2790,22595,2765,0,2554,178,38.0
20190617T18-04,2812,23240,2765,0,2577,264,37.0
20190617T17-04,2816,24116,2765,0,2574,432,38.0
20190617T16-04,2755,24612,2763,0,2599,704,37.0
20190617T15-04,2746,24605,2768,0,2627,1047,38.0
20190617T14-04,2856,24274,2767,0,2635,1213,38.0
20190617T13-04,2879,23649,2767,0,2646,990,38.0
20190617T12-04,2810,22320,2768,0,2643,1034,38.0
20190617T11-04,2663,20617,2769,0,2551,975,37.0
20190617T10-04,2532,18648,2770,0,2324,734,38.0
20190617T09-04,2200,17254,2766,2,2050,463,38.0
20190617T08-04,2023,16040,2767,0,1928,132,38.0
20190617T07-04,1762,14977,2767,0,1942,7,38.0
20190617T06-04,1657,13728,2766,0,1828,0,37.0
20190617T05-04,1658,12929,2735,0,1744,0,38.0
20190617T04-04,1660,12827,2734,0,1770,0,38.0
20190617T03-04,1709,13185,2735,0,1929,0,37.0
20190617T02-04,1772,13940,2731,0,1949,-1,38.0
20190617T01-04,1895,15033,2730,0,1892,0,37.0
20190617T00-04,2314,16391,2729,0,2062,0,37.0
20190616T23-04,2651,17657,2731,0,2043,0,38.0
20190616T22-04,2838,18663,2728,0,2237,0,37.0
20190616T21-04,2899,18887,2729,0,2429,2,37.0
20190616T20-04,2983,18754,2727,0,2522,51,38.0
20190616T19-04,3056,19352,2759,0,2584,165,37.0
20190616T18-04,2938,20367,2758,0,2591,310,38.0
20190616T17-04,2900,20721,2756,0,2546,547,37.0
20190616T16-04,3075,21481,2757,0,2581,600,38.0
20190616T15-04,3511,22093,2756,0,2620,577,38.0
20190616T14-04,3469,21896,2752,0,2624,744,37.0
20190616T13-04,3445,20954,2757,0,2639,865,37.0
20190616T12-04,3414,19707,2758,0,2649,789,37.0
20190616T11-04,3193,19051,2756,0,2577,658,38.0
20190616T10-04,2842,17680,2757,0,2422,629,37.0
20190616T09-04,2357,16192,2756,0,2153,450,38.0
20190616T08-04,2114,14143,2757,0,1898,173,37.0
20190616T07-04,2134,13483,2724,0,1896,6,37.0
20190616T06-04,2168,13235,2725,0,1898,0,37.0
20190616T05-04,2122,13260,2723,0,1907,0,38.0
20190616T04-04,2140,13624,2722,0,1924,0,38.0
20190616T03-04,2191,14319,2723,0,1934,0,38.0
20190616T02-04,2239,15621,2724,0,1973,0,38.0
20190616T01-04,2510,16896,2722,0,1921,-1,37.0
20190616T00-04,2820,18294,2722,0,1967,0,38.0
20190615T23-04,4254,19666,2723,0,2226,0,37.0
20190615T22-04,3181,20860,2719,0,2383,-1,38.0
20190615T21-04,3125,21654,2719,0,2455,2,37.0
20190615T20-04,3152,22414,2722,0,2607,92,38.0
20190615T19-04,3100,23835,2745,0,2667,259,37.0
20190615T18-04,2959,23042,2746,2,2661,538,38.0
20190615T17-04,3062,25453,2748,0,2667,831,38.0
20190615T16-04,3252,25834,2747,0,2670,938,37.0
20190615T15-04,3412,25702,2749,0,2654,1078,38.0
20190615T14-04,2964,25329,2753,0,2657,1164,38.0
20190615T13-04,3127,24279,2751,0,2664,1177,38.0
20190615T12-04,2933,22855,2755,0,2654,1179,38.0
20190615T11-04,2583,21022,2757,0,2562,1034,38.0
20190615T10-04,2310,19101,2757,0,2394,774,37.0
20190615T09-04,2002,16730,2759,0,2179,519,38.0
20190615T08-04,1547,14566,2758,0,2010,165,37.0
20190615T07-04,1471,13752,2728,0,1924,7,37.0
20190615T06-04,1442,13466,2723,0,1890,0,38.0
20190615T05-04,1387,13439,2728,0,1843,0,38.0
20190615T04-04,1376,13821,2722,0,1840,0,37.0
20190615T03-04,1397,14544,2724,0,1834,0,38.0
20190615T02-04,1570,15383,2723,0,1847,0,37.0
20190615T01-04,1877,16658,2723,0,1880,0,38.0
20190615T00-04,2154,18388,2725,0,1696,0,37.0
20190614T23-04,2346,20172,2719,0,2024,0,37.0
20190614T22-04,2438,21817,2720,0,2161,0,38.0
20190614T21-04,2344,22133,2749,0,2294,4,37.0
20190614T20-04,2152,22942,2748,0,2374,95,37.0
20190614T19-04,2141,24166,2747,0,2380,315,38.0
20190614T18-04,2210,25028,2749,0,2336,701,37.0
20190614T17-04,2210,25790,2750,0,2320,920,38.0
20190614T16-04,2186,26228,2752,0,2315,997,37.0
20190614T15-04,2134,26254,2751,0,2325,1004,37.0
20190614T14-04,2171,25390,2748,0,2334,1220,38.0
20190614T13-04,2086,24365,2757,0,2334,1180,37.0
20190614T12-04,1989,22912,2755,0,2333,1148,38.0
20190614T11-04,1806,21368,2758,0,2183,976,37.0
20190614T10-04,1478,19248,2761,0,2019,803,38.0
20190614T09-04,1326,17591,2761,0,1891,531,37.0
20190614T08-04,1197,16276,2761,0,1821,191,38.0
20190614T07-04,1100,15493,2759,0,1785,7,37.0
20190614T06-04,1033,14302,2757,0,1776,-1,38.0
20190614T05-04,1032,13697,2728,0,1754,0,37.0
20190614T04-04,1033,13773,2724,0,1735,0,38.0
20190614T03-04,1042,14358,2726,0,1745,0,37.0
20190614T02-04,1116,15388,2725,0,1748,0,38.0
20190614T01-04,1247,16783,2724,0,1761,0,37.0
20190614T00-04,1431,18150,2722,0,1813,0,37.0
20190613T23-04,1799,19919,2722,0,1873,0,37.0
20190613T22-04,1994,21492,2723,0,2063,0,37.0
20190613T21-04,2033,21962,2720,0,2177,0,38.0
20190613T20-04,2057,22229,2730,0,2195,55,37.0
20190613T19-04,2052,23231,2746,0,2221,158,37.0
20190613T18-04,2081,23919,2747,0,2264,243,37.0
20190613T17-04,2140,24277,2751,9,2278,418,37.0
20190613T16-04,2152,24844,2747,5,2276,606,37.0
20190613T15-04,2222,25660,2748,0,2255,765,37.0
20190613T14-04,2242,25872,2747,0,2238,989,38.0
20190613T13-04,2159,25684,2752,0,2235,1066,37.0
20190613T12-04,2071,24847,2749,4,2317,1039,38.0
20190613T11-04,1936,23862,2754,2,2225,939,37.0
20190613T10-04,1824,22039,2753,2,2070,754,37.0
20190613T09-04,1687,20001,2755,0,1909,470,37.0
20190613T08-04,1611,18330,2754,0,1862,154,37.0
20190613T07-04,1578,16944,2753,0,1871,6,37.0
20190613T06-04,1269,15872,2754,0,1829,0,37.0
20190613T05-04,1160,15368,2722,0,1790,0,37.0
20190613T04-04,1186,15431,2720,0,1752,0,38.0
20190613T03-04,1333,15945,2722,0,1722,0,37.0
20190613T02-04,1663,16874,2721,0,1581,-1,37.0
20190613T01-04,1898,18319,2721,14,1473,0,37.0
20190613T00-04,2013,20647,2721,9,1519,0,37.0
20190612T23-04,2223,22583,2716,0,1728,0,37.0
20190612T22-04,2204,24600,2713,0,2004,0,37.0
20190612T21-04,2248,24993,2742,0,2388,7,37.0
20190612T20-04,2293,25446,2745,0,2470,185,37.0
20190612T19-04,2341,26357,2743,0,2442,524,37.0
20190612T18-04,2295,27172,2744,20,2419,715,37.0
20190612T17-04,2191,27500,2745,3,2442,810,37.0
20190612T16-04,2211,27090,2745,0,2447,906,37.0
20190612T15-04,2059,27244,2749,0,2427,930,37.0
20190612T14-04,2258,27523,2753,0,2391,1129,37.0
20190612T13-04,2282,27338,2754,0,2313,1201,37.0
20190612T12-04,2388,26406,2759,0,2177,1050,36.0
20190612T11-04,2345,24937,2758,0,2135,932,33.0
20190612T10-04,2100,22358,2755,0,2079,822,33.0
20190612T09-04,1793,20310,2761,0,1952,487,33.0
20190612T08-04,1533,18424,2759,0,1878,152,33.0
20190612T07-04,1411,17050,2760,0,1850,7,33.0
20190612T06-04,1237,15747,2757,0,1870,0,33.0
20190612T05-04,1118,14928,2728,0,1859,0,34.0
20190612T04-04,1111,15025,2726,0,1878,0,33.0
20190612T03-04,1159,15664,2728,0,1901,0,33.0
20190612T02-04,1390,16739,2726,0,1897,-1,32.0
20190612T01-04,1796,18024,2725,0,1900,0,33.0
20190612T00-04,1958,20088,2722,0,1999,0,33.0
20190611T23-04,2189,22319,2724,0,1960,0,33.0
20190611T22-04,2510,24311,2753,0,2166,-1,32.0
20190611T21-04,2699,25199,2751,0,2389,3,33.0
20190611T20-04,2864,26224,2755,0,2556,148,33.0
20190611T19-04,2828,27630,2752,0,2626,345,32.0
20190611T18-04,2897,28407,2754,0,2631,588,38.0
20190611T17-04,2802,28765,2756,0,2632,732,33.0
20190611T16-04,2945,28552,2760,0,2620,1018,33.0
20190611T15-04,2882,28513,2761,0,2625,1042,33.0
20190611T14-04,2914,27863,2761,0,2616,1014,33.0
20190611T13-04,2854,27141,2768,0,2614,1079,33.0
20190611T12-04,2806,25552,2766,0,2622,1025,33.0
20190611T11-04,2773,23409,2765,14,2544,1060,33.0
20190611T10-04,2525,21113,2766,0,2418,917,33.0
20190611T09-04,2173,19174,2767,0,2180,556,33.0
20190611T08-04,1793,17444,2767,0,2009,176,33.0
20190611T07-04,1691,16181,2770,0,1975,9,34.0
20190611T06-04,1622,14806,2767,0,1965,0,33.0
20190611T05-04,1573,14010,2736,0,2050,0,33.0
20190611T04-04,1601,14028,2739,0,2067,0,33.0
20190611T03-04,1617,14702,2737,0,2081,0,33.0
20190611T02-04,1698,15792,2740,0,2074,0,33.0
20190611T01-04,1994,17533,2734,0,2019,0,33.0
20190611T00-04,2349,19284,2740,0,1929,0,33.0
20190610T23-04,2666,21044,2741,0,2185,0,34.0
20190610T22-04,2810,23279,2740,0,2399,0,34.0
20190610T21-04,2822,24316,2764,0,2525,6,34.0
20190610T20-04,2751,25420,2765,0,2586,178,34.0
20190610T19-04,2750,26113,2765,0,2628,510,34.0
20190610T18-04,2838,26047,2768,0,2635,717,37.0
20190610T17-04,5820,25726,2769,0,2632,903,35.0
20190610T16-04,2064,25254,2767,0,2611,1019,34.0
20190610T15-04,2172,24406,2769,0,2580,1192,35.0
20190610T14-04,2151,23432,2769,0,2605,1012,38.0
20190610T13-04,2194,21829,2771,0,2583,1114,39.0
20190610T12-04,2128,20071,2770,0,2757,1152,39.0
20190610T11-04,2473,19040,2769,0,2801,993,38.0
20190610T10-04,2098,18052,2766,0,2564,676,35.0
20190610T09-04,1659,17091,2767,0,2193,346,32.0
20190610T08-04,1629,16216,2767,0,2011,87,32.0
20190610T07-04,1509,15580,2765,0,1946,1,32.0
20190610T06-04,1395,14236,2762,0,1852,0,32.0
20190610T05-04,1359,13319,2730,0,1759,-1,32.0
20190610T04-04,1340,13175,2732,0,1784,0,32.0
20190610T03-04,1341,13508,2732,0,1837,0,33.0
20190610T02-04,1347,14203,2734,0,1901,0,32.0
20190610T01-04,1639,15319,2740,0,1894,0,32.0
20190610T00-04,1935,16681,2743,0,2020,0,32.0
20190609T23-04,2166,18263,2740,0,1914,0,31.0
20190609T22-04,2427,19364,2743,0,2241,0,32.0
20190609T21-04,2479,20011,2739,0,2418,2,32.0
20190609T20-04,2473,20213,2743,0,2477,48,31.0
20190609T19-04,2495,21539,2759,0,2491,151,32.0
20190609T18-04,2612,22413,2758,0,2441,278,38.0
20190609T17-04,2556,22928,2760,0,2473,342,33.0
20190609T16-04,2569,23292,2758,0,2494,444,32.0
20190609T15-04,2612,24125,2761,0,2522,459,32.0
20190609T14-04,2589,24998,2759,0,2537,504,31.0
20190609T13-04,2523,24782,2759,0,2504,749,30.0
20190609T12-04,2381,23684,2759,0,2484,885,30.0
20190609T11-04,2281,21525,2761,0,2425,877,25.0
20190609T10-04,1997,19370,2763,0,2360,683,25.0
20190609T09-04,1559,17118,2760,0,2257,456,25.0
20190609T08-04,1258,15080,2762,0,2041,148,25.0
20190609T07-04,1235,14415,2743,0,1939,6,25.0
20190609T06-04,1231,14177,2742,0,1920,0,25.0
20190609T05-04,1228,14092,2740,0,1933,0,26.0
20190609T04-04,1232,14375,2741,0,1941,0,25.0
20190609T03-04,1277,15021,2739,0,1948,0,26.0
20190609T02-04,1462,15928,2741,0,1955,0,26.0
20190609T01-04,1752,17037,2740,0,1969,-1,26.0
20190609T00-04,2097,18467,2738,0,2093,0,25.0
20190608T23-04,2431,19636,2737,0,2207,0,26.0
20190608T22-04,2561,21242,2736,0,2393,0,25.0
20190608T21-04,2721,22281,2734,0,2526,1,25.0
20190608T20-04,2789,22716,2737,0,2615,72,24.0
20190608T19-04,2790,24051,2748,0,2654,229,19.0
20190608T18-04,2762,24921,2747,0,2857,465,37.0
20190608T17-04,2803,25230,2750,0,2676,737,24.0
20190608T16-04,2799,25115,2752,0,2661,874,22.0
20190608T15-04,2707,24916,2753,0,2649,928,23.0
20190608T14-04,2482,24940,2753,0,2620,1171,21.0
20190608T13-04,2458,24531,2755,0,2471,1124,21.0
20190608T12-04,2397,23677,2758,0,2439,996,20.0
20190608T11-04,2331,22133,2758,0,2719,792,20.0
20190608T10-04,2123,20463,2761,0,2640,590,19.0
20190608T09-04,1833,18886,2757,2,2189,334,20.0
20190608T08-04,1662,17025,2757,0,2018,96,20.0
20190608T07-04,1616,16273,2751,0,2017,2,19.0
20190608T06-04,1583,15927,2752,0,1986,0,20.0
20190608T05-04,1561,15731,2751,0,1977,0,20.0
20190608T04-04,1613,15974,2747,0,1954,0,19.0
20190608T03-04,1779,16406,2748,0,1958,-1,20.0
20190608T02-04,1913,17232,2749,0,1969,0,19.0
20190608T01-04,2277,18644,2748,0,1776,0,20.0
20190608T00-04,2677,20080,2744,0,1529,0,20.0
20190607T23-04,2826,21757,2744,0,1604,0,18.0
20190607T22-04,2916,23356,2742,0,1762,0,16.0
20190607T21-04,2914,24175,2750,0,1894,1,16.0
20190607T20-04,2900,24592,2750,0,1911,102,16.0
20190607T19-04,3115,25436,2750,0,2304,388,16.0
20190607T18-04,3186,26538,2748,0,2555,548,36.0
20190607T17-04,3107,27704,2750,0,2580,616,21.0
20190607T16-04,3109,28469,2750,0,2618,738,20.0
20190607T15-04,3337,28749,2750,0,2667,760,22.0
20190607T14-04,3297,28116,2752,0,2669,959,22.0
20190607T13-04,3228,27024,2746,0,2639,1055,22.0
20190607T12-04,3151,25657,2716,0,2627,1021,22.0
20190607T11-04,2838,23750,2744,0,2554,781,22.0
20190607T10-04,2573,21647,2742,0,2438,542,21.0
20190607T09-04,2222,19938,2745,0,2289,322,21.0
20190607T08-04,2075,18544,2743,0,2148,115,23.0
20190607T07-04,2064,17679,2742,2,2107,2,23.0
20190607T06-04,1904,16535,2742,0,1997,0,22.0
20190607T05-04,1868,15837,2747,0,1938,0,22.0
20190607T04-04,1879,15934,2737,0,1935,0,21.0
20190607T03-04,1943,16441,2739,0,1939,0,22.0
20190607T02-04,2217,17287,2745,0,1960,0,22.0
20190607T01-04,2645,18174,2733,0,1981,0,21.0
20190607T00-04,3010,19954,2727,0,2019,0,22.0
20190606T23-04,3356,21958,2719,0,2203,0,21.0
20190606T22-04,3418,24128,2720,0,2387,0,22.0
20190606T21-04,3359,25459,2716,0,2453,1,23.0
20190606T20-04,3242,25544,2727,0,2681,44,22.0
