,Demand1
20190925T10-05,2262
20190925T09-05,2183
20190925T08-05,2220
20190925T07-05,2172
20190925T06-05,1924
20190925T05-05,1806
20190925T04-05,1768
20190925T03-05,1783
20190925T02-05,1852
20190925T01-05,1947
20190925T00-05,2079
20190924T23-05,2262
20190924T22-05,2451
20190924T21-05,2561
20190924T20-05,2598
20190924T19-05,2533
20190924T18-05,2527
20190924T17-05,2528
20190924T16-05,2466
20190924T15-05,2383
20190924T14-05,2377
20190924T13-05,2310
20190924T12-05,2243
20190924T11-05,2164
20190924T10-05,2167
20190924T09-05,2168
20190924T08-05,2196
20190924T07-05,2096
20190924T06-05,1923
20190924T05-05,1753
20190924T04-05,1768
20190924T03-05,1842
20190924T02-05,1865
20190924T01-05,1984
20190924T00-05,2123
20190923T23-05,2402
20190923T22-05,2621
20190923T21-05,2861
20190923T20-05,2946
20190923T19-05,3120
20190923T18-05,3243
20190923T17-05,3259
20190923T16-05,3188
20190923T15-05,3096
20190923T14-05,2966
20190923T13-05,2801
20190923T12-05,2612
20190923T11-05,2421
20190923T10-05,2333
20190923T09-05,2200
20190923T08-05,2175
20190923T07-05,2142
20190923T06-05,1916
20190923T05-05,1798
20190923T04-05,1806
20190923T03-05,1841
20190923T02-05,1859
20190923T01-05,2015
20190923T00-05,2155
20190922T23-05,2237
20190922T22-05,2580
20190922T21-05,2746
20190922T20-05,2804
20190922T19-05,2786
20190922T18-05,2812
20190922T17-05,2764
20190922T16-05,2764
20190922T15-05,2674
