,Demand1
20191114T00-05,14590
20191113T23-05,15012
20191113T22-05,15516
20191113T21-05,15759
20191113T20-05,15770
20191113T19-05,15516
20191113T18-05,14640
20191113T17-05,13512
20191113T16-05,13006
20191113T15-05,12981
20191113T14-05,13273
20191113T13-05,13732
20191113T12-05,14372
20191113T11-05,15100
20191113T10-05,15895
20191113T09-05,16627
20191113T08-05,17311
20191113T07-05,17131
20191113T06-05,15660
20191113T05-05,14675
20191113T04-05,14179
20191113T03-05,13924
20191113T02-05,13801
20191113T01-05,13857
20191113T00-05,14008
20191112T23-05,14109
20191112T22-05,15000
20191112T21-05,15329
20191112T20-05,15345
20191112T19-05,15124
20191112T18-05,14209
20191112T17-05,13031
20191112T16-05,12482
20191112T15-05,12558
20191112T14-05,12753
20191112T13-05,12808
20191112T12-05,12683
20191112T11-05,12415
20191112T10-05,12057
20191112T09-05,11766
20191112T08-05,11542
20191112T07-05,10942
20191112T06-05,9713
20191112T05-05,9004
20191112T04-05,8728
20191112T03-05,8738
20191112T02-05,8832
20191112T01-05,9091
20191112T00-05,9521
20191111T23-05,10205
20191111T22-05,10929
20191111T21-05,11460
20191111T20-05,11754
20191111T19-05,11875
20191111T18-05,11456
20191111T17-05,10848
20191111T16-05,10705
20191111T15-05,10717
20191111T14-05,10835
20191111T13-05,10975
20191111T12-05,11257
20191111T11-05,11677
20191111T10-05,12154
20191111T09-05,12514
20191111T08-05,12596
20191111T07-05,12033
20191111T06-05,10905
20191111T05-05,10067
20191111T04-05,9672
20191111T03-05,9504
20191111T02-05,9461
20191111T01-05,9539
20191111T00-05,9745
20191110T23-05,10132
20191110T22-05,10544
20191110T21-05,10854
20191110T20-05,10910
20191110T19-05,10984
20191110T18-05,10512
20191110T17-05,9840
20191110T16-05,9605
20191110T15-05,9597
20191110T14-05,9739
20191110T13-05,10034
20191110T12-05,10431
20191110T11-05,11112
20191110T10-05,12049
20191110T09-05,12837
20191110T08-05,13022
20191110T07-05,12669
20191110T06-05,12244
20191110T05-05,11954
20191110T04-05,11770
20191110T03-05,11657
20191110T02-05,11617
20191110T01-05,11650
20191110T00-05,11836
20191109T23-05,12058
20191109T22-05,12299
20191109T21-05,12353
20191109T20-05,12238
20191109T19-05,12085
20191109T18-05,11487
20191109T17-05,10657
20191109T16-05,10345
20191109T15-05,10376
20191109T14-05,10653
20191109T13-05,11090
20191109T12-05,11705
20191109T11-05,12349
20191109T10-05,13018
20191109T09-05,13680
20191109T08-05,13778
20191109T07-05,13291
20191109T06-05,12666
20191109T05-05,12133
20191109T04-05,11831
20191109T03-05,11628
20191109T02-05,11525
20191109T01-05,11529
20191109T00-05,11693
20191108T23-05,12011
20191108T22-05,12290
20191108T21-05,12414
20191108T20-05,12417
20191108T19-05,12406
20191108T18-05,11890
20191108T17-05,11066
20191108T16-05,10709
20191108T15-05,10657
20191108T14-05,10773
20191108T13-05,10873
20191108T12-05,11114
20191108T11-05,11406
20191108T10-05,11562
20191108T09-05,11699
20191108T08-05,11681
20191108T07-05,11104
20191108T06-05,9748
20191108T05-05,8929
20191108T04-05,8607
20191108T03-05,8532
20191108T02-05,8633
20191108T01-05,8871
20191108T00-05,9336
20191107T23-05,9991
20191107T22-05,10732
20191107T21-05,11292
20191107T20-05,11575
20191107T19-05,11735
20191107T18-05,11464
20191107T17-05,10916
20191107T16-05,10751
20191107T15-05,10778
20191107T14-05,10841
20191107T13-05,10782
20191107T12-05,10927
20191107T11-05,11174
20191107T10-05,11488
20191107T09-05,11894
20191107T08-05,12148
20191107T07-05,11818
20191107T06-05,10609
20191107T05-05,9830
20191107T04-05,9499
20191107T03-05,9399
20191107T02-05,9418
20191107T01-05,9508
20191107T00-05,9812
20191106T23-05,10333
20191106T22-05,10924
20191106T21-05,11382
20191106T20-05,11595
20191106T19-05,11727
20191106T18-05,11244
20191106T17-05,10791
20191106T16-05,10633
20191106T15-05,10659
20191106T14-05,10732
20191106T13-05,10777
20191106T12-05,10844
20191106T11-05,11172
20191106T10-05,11264
20191106T09-05,11590
20191106T08-05,11866
20191106T07-05,11473
20191106T06-05,10176
20191106T05-05,9362
20191106T04-05,9016
20191106T03-05,8894
20191106T02-05,8914
20191106T01-05,9106
20191106T00-05,9470
20191105T23-05,9977
20191105T22-05,10793
20191105T21-05,11238
20191105T20-05,11627
20191105T19-05,11750
20191105T18-05,11271
20191105T17-05,10836
20191105T16-05,10788
20191105T15-05,10696
20191105T14-05,10816
20191105T13-05,10806
20191105T12-05,10982
20191105T11-05,11264
20191105T10-05,11516
20191105T09-05,11740
20191105T08-05,11867
20191105T07-05,11500
20191105T06-05,10384
20191105T05-05,9672
20191105T04-05,9397
20191105T03-05,9374
20191105T02-05,9426
20191105T01-05,9620
20191105T00-05,9990
20191104T23-05,10557
20191104T22-05,11284
20191104T21-05,11873
20191104T20-05,12228
20191104T19-05,12374
20191104T18-05,11956
20191104T17-05,11255
20191104T16-05,11119
20191104T15-05,11126
20191104T14-05,11239
20191104T13-05,11343
20191104T12-05,11581
20191104T11-05,11932
20191104T10-05,12494
20191104T09-05,13336
20191104T08-05,13895
20191104T07-05,13471
20191104T06-05,12043
20191104T05-05,11029
20191104T04-05,10480
20191104T03-05,10250
20191104T02-05,10110
20191104T01-05,10074
20191104T00-05,10205
20191103T23-05,10506
20191103T22-05,10904
20191103T21-05,11210
20191103T20-05,11273
20191103T19-05,11243
20191103T18-05,10621
20191103T17-05,9859
20191103T16-05,9558
20191103T15-05,9495
20191103T14-05,9599
20191103T13-05,9806
20191103T12-05,10045
20191103T11-05,10542
20191103T10-05,11164
20191103T09-05,11753
20191103T08-05,11728
20191103T07-05,11077
20191103T06-05,10468
20191103T05-05,10018
20191103T04-05,9744
20191103T03-05,9559
20191103T02-05,9492
20191103T01-05,9574
20191103T01-04,9514
20191103T00-04,9773
20191102T23-04,10109
20191102T22-04,10398
20191102T21-04,10530
20191102T20-04,10580
20191102T19-04,10156
20191102T18-04,9759
20191102T17-04,9558
20191102T16-04,9501
20191102T15-04,9595
20191102T14-04,9844
20191102T13-04,10250
20191102T12-04,10763
20191102T11-04,11331
20191102T10-04,11923
20191102T09-04,12121
20191102T08-04,11658
20191102T07-04,11042
20191102T06-04,10455
20191102T05-04,10032
20191102T04-04,9843
20191102T03-04,9748
20191102T02-04,9746
20191102T01-04,9924
20191102T00-04,10255
