,Demand1
20191116T03-08,1185
20191116T02-08,1201
20191116T01-08,1241
20191116T00-08,1293
20191115T23-08,1350
20191115T22-08,1444
20191115T21-08,1517
20191115T20-08,1557
20191115T19-08,1618
20191115T18-08,1675
20191115T17-08,1662
20191115T16-08,1612
20191115T15-08,1606
20191115T14-08,1623
20191115T13-08,1627
20191115T12-08,1637
20191115T11-08,1643
20191115T10-08,1642
20191115T09-08,1647
20191115T08-08,1632
20191115T07-08,1578
20191115T06-08,1421
20191115T05-08,1311
20191115T04-08,1255
20191115T03-08,1249
20191115T02-08,1258
20191115T01-08,1274
20191115T00-08,1300
20191114T23-08,1391
20191114T22-08,1481
20191114T21-08,1557
20191114T20-08,1616
20191114T19-08,1647
20191114T18-08,1667
20191114T17-08,1618
20191114T16-08,1523
20191114T15-08,1456
20191114T14-08,1467
20191114T13-08,1502
20191114T12-08,1541
20191114T11-08,1530
20191114T10-08,1561
20191114T09-08,1593
20191114T08-08,1619
20191114T07-08,1564
20191114T06-08,1392
20191114T05-08,1323
20191114T04-08,1269
20191114T03-08,1257
20191114T02-08,1264
20191114T01-08,1288
20191114T00-08,1339
20191113T23-08,1404
20191113T22-08,1507
20191113T21-08,1570
20191113T20-08,1634
20191113T19-08,1665
20191113T18-08,1677
20191113T17-08,1636
20191113T16-08,1551
20191113T15-08,1535
20191113T14-08,1558
20191113T13-08,1549
20191113T12-08,1567
20191113T11-08,1581
20191113T10-08,1619
20191113T09-08,1624
20191113T08-08,1663
20191113T07-08,1612
20191113T06-08,1457
20191113T05-08,1326
20191113T04-08,1271
20191113T03-08,1272
20191113T02-08,1278
20191113T01-08,1293
20191113T00-08,1337
20191112T23-08,1415
20191112T22-08,1529
20191112T21-08,1619
20191112T20-08,1682
20191112T19-08,1734
20191112T18-08,1754
20191112T17-08,1710
20191112T16-08,1635
20191112T15-08,1646
20191112T14-08,1677
20191112T13-08,1677
20191112T12-08,1690
20191112T11-08,1683
20191112T10-08,1695
20191112T09-08,1705
20191112T08-08,1723
20191112T07-08,1649
20191112T06-08,1483
20191112T05-08,1352
20191112T04-08,1294
20191112T03-08,1286
20191112T02-08,1282
20191112T01-08,1302
20191112T00-08,1346
20191111T23-08,1432
20191111T22-08,1523
20191111T21-08,1594
20191111T20-08,1655
20191111T19-08,1700
20191111T18-08,1739
20191111T17-08,1681
20191111T16-08,1596
20191111T15-08,1571
20191111T14-08,1567
20191111T13-08,1603
20191111T12-08,1658
20191111T11-08,1691
20191111T10-08,1717
20191111T09-08,1722
20191111T08-08,1702
20191111T07-08,1637
20191111T06-08,1501
20191111T05-08,1383
20191111T04-08,1317
20191111T03-08,1288
20191111T02-08,1285
20191111T01-08,1280
20191111T00-08,1326
20191110T23-08,1376
20191110T22-08,1460
20191110T21-08,1504
20191110T20-08,1529
20191110T19-08,1560
20191110T18-08,1579
20191110T17-08,1509
20191110T16-08,1412
20191110T15-08,1383
20191110T14-08,1396
20191110T13-08,1433
20191110T12-08,1454
20191110T11-08,1466
20191110T10-08,1479
20191110T09-08,1451
20191110T08-08,1389
20191110T07-08,1303
20191110T06-08,1245
20191110T05-08,1212
20191110T04-08,1196
20191110T03-08,1186
20191110T02-08,1196
20191110T01-08,1203
20191110T00-08,1248
20191109T23-08,1299
20191109T22-08,1367
20191109T21-08,1428
20191109T20-08,1471
20191109T19-08,1506
20191109T18-08,1544
20191109T17-08,1514
20191109T16-08,1466
20191109T15-08,1442
20191109T14-08,1444
20191109T13-08,1476
20191109T12-08,1516
20191109T11-08,1544
20191109T10-08,1556
20191109T09-08,1531
20191109T08-08,1475
20191109T07-08,1408
20191109T06-08,1341
20191109T05-08,1283
20191109T04-08,1266
20191109T03-08,1255
20191109T02-08,1274
20191109T01-08,1295
20191109T00-08,1328
20191108T23-08,1394
20191108T22-08,1450
20191108T21-08,1529
