,Demand1
20191116T05-05,14446
20191116T04-05,14298
20191116T03-05,14362
20191116T02-05,14642
20191116T01-05,15081
20191116T00-05,15812
20191115T23-05,16762
20191115T22-05,17703
20191115T21-05,18409
20191115T20-05,18916
20191115T19-05,19404
20191115T18-05,19690
20191115T17-05,19027
20191115T16-05,18392
20191115T15-05,18131
20191115T14-05,17996
20191115T13-05,17976
20191115T12-05,18194
20191115T11-05,18375
20191115T10-05,18550
20191115T09-05,18576
20191115T08-05,18328
20191115T07-05,17359
20191115T06-05,15750
20191115T05-05,14812
20191115T04-05,14558
20191115T03-05,14596
20191115T02-05,14847
20191115T01-05,15325
20191115T00-05,16088
20191114T23-05,17268
20191114T22-05,18448
20191114T21-05,19371
20191114T20-05,20004
20191114T19-05,20439
20191114T18-05,20631
20191114T17-05,19953
20191114T16-05,19353
20191114T15-05,19174
20191114T14-05,19077
20191114T13-05,19099
20191114T12-05,19325
20191114T11-05,19499
