,Demand1
20191124T17-05,70253
20191124T16-05,69701
20191124T15-05,70091
20191124T14-05,71176
20191124T13-05,72427
20191124T12-05,73997
20191124T11-05,75660
20191124T10-05,76669
20191124T09-05,75693
20191124T08-05,73434
20191124T07-05,70984
20191124T06-05,69127
20191124T05-05,68297
20191124T04-05,68601
20191124T03-05,69008
20191124T02-05,69805
20191124T01-05,71467
20191124T00-05,73880
20191123T23-05,76100
20191123T22-05,77980
20191123T21-05,79151
20191123T20-05,79894
20191123T19-05,79773
20191123T18-05,76776
20191123T17-05,74781
20191123T16-05,74722
20191123T15-05,75632
20191123T14-05,76215
20191123T13-05,77207
20191123T12-05,78223
20191123T11-05,78327
20191123T10-05,77456
20191123T09-05,75203
20191123T08-05,73123
20191123T07-05,70648
20191123T06-05,68734
20191123T05-05,67903
20191123T04-05,68093
20191123T03-05,69323
20191123T02-05,70709
20191123T01-05,72838
20191123T00-05,76107
20191122T23-05,78874
20191122T22-05,81170
20191122T21-05,82720
20191122T20-05,83657
20191122T19-05,84119
20191122T18-05,81225
20191122T17-05,79234
20191122T16-05,79341
20191122T15-05,79748
20191122T14-05,80399
20191122T13-05,81542
20191122T12-05,82531
20191122T11-05,82936
20191122T10-05,82754
20191122T09-05,82093
20191122T08-05,79529
20191122T07-05,73776
20191122T06-05,69219
20191122T05-05,67520
20191122T04-05,67049
20191122T03-05,67933
20191122T02-05,69058
20191122T01-05,71025
20191122T00-05,73800
20191121T23-05,77158
20191121T22-05,80330
20191121T21-05,81983
20191121T20-05,83137
20191121T19-05,83436
20191121T18-05,81325
20191121T17-05,79724
20191121T16-05,79599
20191121T15-05,80121
20191121T14-05,80374
20191121T13-05,80682
20191121T12-05,80893
20191121T11-05,80970
20191121T10-05,81035
20191121T09-05,80977
20191121T08-05,78642
20191121T07-05,72880
20191121T06-05,68332
20191121T05-05,66550
20191121T04-05,66593
20191121T03-05,66991
20191121T02-05,68079
20191121T01-05,69900
20191121T00-05,73119
20191120T23-05,76782
20191120T22-05,79632
20191120T21-05,81489
20191120T20-05,82690
20191120T19-05,82522
20191120T18-05,79694
20191120T17-05,77762
20191120T16-05,77609
20191120T15-05,78069
20191120T14-05,78516
20191120T13-05,79305
20191120T12-05,80231
20191120T11-05,81244
20191120T10-05,82485
20191120T09-05,83571
20191120T08-05,81585
20191120T07-05,75576
20191120T06-05,70553
20191120T05-05,68782
20191120T04-05,68098
20191120T03-05,68266
20191120T02-05,69044
20191120T01-05,71044
20191120T00-05,74278
20191119T23-05,77791
20191119T22-05,80309
20191119T21-05,81988
20191119T20-05,83083
20191119T19-05,82745
20191119T18-05,80340
20191119T17-05,78697
20191119T16-05,78867
20191119T15-05,79327
20191119T14-05,79607
20191119T13-05,80502
20191119T12-05,81505
20191119T11-05,82792
20191119T10-05,83840
20191119T09-05,85136
20191119T08-05,83372
20191119T07-05,77039
20191119T06-05,71926
20191119T05-05,69887
20191119T04-05,69306
20191119T03-05,69600
20191119T02-05,70399
20191119T01-05,72439
20191119T00-05,75568
20191118T23-05,79018
20191118T22-05,81995
20191118T21-05,83888
20191118T20-05,85004
20191118T19-05,84660
20191118T18-05,81907
20191118T17-05,80034
20191118T16-05,79951
20191118T15-05,80790
20191118T14-05,81223
20191118T13-05,82255
20191118T12-05,83493
20191118T11-05,84828
20191118T10-05,85997
20191118T09-05,86987
20191118T08-05,84663
20191118T07-05,78215
20191118T06-05,72509
20191118T05-05,69949
20191118T04-05,69390
20191118T03-05,69235
20191118T02-05,69859
20191118T01-05,70970
20191118T00-05,73322
20191117T23-05,75716
20191117T22-05,78290
20191117T21-05,80021
20191117T20-05,80657
20191117T19-05,80023
20191117T18-05,76613
20191117T17-05,74186
20191117T16-05,74062
20191117T15-05,74285
20191117T14-05,74736
20191117T13-05,75303
20191117T12-05,76668
20191117T11-05,78253
20191117T10-05,78944
20191117T09-05,78115
20191117T08-05,76260
20191117T07-05,74100
20191117T06-05,72638
20191117T05-05,71809
20191117T04-05,71828
20191117T03-05,72068
20191117T02-05,72723
20191117T01-05,73633
20191117T00-05,75909
20191116T23-05,77814
20191116T22-05,79369
20191116T21-05,80395
20191116T20-05,80591
20191116T19-05,80148
20191116T18-05,76296
20191116T17-05,73952
20191116T16-05,73846
20191116T15-05,74531
20191116T14-05,76081
20191116T13-05,78072
20191116T12-05,80483
20191116T11-05,82609
20191116T10-05,84007
20191116T09-05,83473
20191116T08-05,81359
20191116T07-05,78488
20191116T06-05,76388
20191116T05-05,75339
20191116T04-05,74908
20191116T03-05,74965
20191116T02-05,75776
20191116T01-05,77417
20191116T00-05,80097
20191115T23-05,82256
20191115T22-05,84191
20191115T21-05,85134
20191115T20-05,85789
20191115T19-05,84923
20191115T18-05,81142
20191115T17-05,78860
20191115T16-05,79079
20191115T15-05,80412
20191115T14-05,81753
20191115T13-05,83731
20191115T12-05,86039
20191115T11-05,88216
20191115T10-05,90656
20191115T09-05,92357
20191115T08-05,90896
20191115T07-05,84919
20191115T06-05,80125
20191115T05-05,78164
20191115T04-05,77666
20191115T03-05,77704
20191115T02-05,78421
20191115T01-05,80063
20191115T00-05,82586
20191114T23-05,85926
20191114T22-05,89007
20191114T21-05,90522
20191114T20-05,91202
20191114T19-05,90600
20191114T18-05,86797
20191114T17-05,84136
20191114T16-05,84003
20191114T15-05,84595
20191114T14-05,85276
20191114T13-05,86655
20191114T12-05,88224
20191114T11-05,89578
