,Demand1
20191119T06-08,6032
20191119T05-08,5519
20191119T04-08,5364
20191119T03-08,5259
20191119T02-08,5297
20191119T01-08,5335
20191119T00-08,5526
20191118T23-08,5898
20191118T22-08,6324
20191118T21-08,6691
20191118T20-08,6946
20191118T19-08,7121
20191118T18-08,7143
20191118T17-08,6920
20191118T16-08,6562
20191118T15-08,6436
20191118T14-08,6389
20191118T13-08,6490
20191118T12-08,6491
20191118T11-08,6558
20191118T10-08,6648
20191118T09-08,6692
20191118T08-08,6759
20191118T07-08,6403
20191118T06-08,5790
20191118T05-08,5284
20191118T04-08,5031
20191118T03-08,4951
20191118T02-08,4951
20191118T01-08,4962
20191118T00-08,5154
20191117T23-08,5445
20191117T22-08,5849
20191117T21-08,6151
20191117T20-08,6325
20191117T19-08,6496
20191117T18-08,6545
20191117T17-08,6261
20191117T16-08,6049
20191117T15-08,6039
20191117T14-08,6089
20191117T13-08,6178
20191117T12-08,6262
20191117T11-08,6312
20191117T10-08,6358
20191117T09-08,6192
20191117T08-08,5956
20191117T07-08,5618
20191117T06-08,5338
20191117T05-08,5145
20191117T04-08,5061
20191117T03-08,5019
20191117T02-08,5080
20191117T01-08,5198
20191117T00-08,5413
20191116T23-08,5594
20191116T22-08,5853
20191116T21-08,6099
20191116T20-08,6267
20191116T19-08,6414
20191116T18-08,6496
20191116T17-08,6309
20191116T16-08,6029
20191116T15-08,5965
20191116T14-08,6032
20191116T13-08,6153
20191116T12-08,6328
20191116T11-08,6447
20191116T10-08,6553
20191116T09-08,6527
20191116T08-08,6346
20191116T07-08,6042
20191116T06-08,5643
20191116T05-08,5370
20191116T04-08,5234
20191116T03-08,5228
20191116T02-08,5270
20191116T01-08,5374
20191116T00-08,5528
20191115T23-08,5846
20191115T22-08,6110
20191115T21-08,6330
20191115T20-08,6566
20191115T19-08,6653
20191115T18-08,6747
20191115T17-08,6471
20191115T16-08,6340
20191115T15-08,6236
20191115T14-08,6295
20191115T13-08,6366
20191115T12-08,6500
20191115T11-08,6687
20191115T10-08,6807
20191115T09-08,6918
20191115T08-08,6976
20191115T07-08,6678
20191115T06-08,6075
20191115T05-08,5597
20191115T04-08,5385
20191115T03-08,5329
20191115T02-08,5339
20191115T01-08,5452
20191115T00-08,5621
20191114T23-08,5948
20191114T22-08,6371
20191114T21-08,6668
20191114T20-08,6902
20191114T19-08,6983
20191114T18-08,6984
20191114T17-08,6632
20191114T16-08,6311
20191114T15-08,6241
20191114T14-08,6285
20191114T13-08,6372
20191114T12-08,6439
20191114T11-08,6623
20191114T10-08,6802
20191114T09-08,6941
20191114T08-08,7102
20191114T07-08,6809
20191114T06-08,6170
20191114T05-08,5649
20191114T04-08,5411
20191114T03-08,5323
20191114T02-08,5372
20191114T01-08,5450
20191114T00-08,5625
20191113T23-08,5931
20191113T22-08,6355
20191113T21-08,6675
20191113T20-08,6848
20191113T19-08,6955
20191113T18-08,6945
20191113T17-08,6567
20191113T16-08,6275
20191113T15-08,6211
20191113T14-08,6284
20191113T13-08,6366
20191113T12-08,6456
20191113T11-08,6617
20191113T10-08,6799
20191113T09-08,6927
20191113T08-08,7041
20191113T07-08,6698
20191113T06-08,6069
20191113T05-08,5545
20191113T04-08,5338
20191113T03-08,5302
20191113T02-08,5355
20191113T01-08,5423
20191113T00-08,5617
20191112T23-08,5949
20191112T22-08,6366
20191112T21-08,6761
20191112T20-08,7040
20191112T19-08,7171
20191112T18-08,7225
20191112T17-08,6914
20191112T16-08,6638
20191112T15-08,6617
20191112T14-08,6692
20191112T13-08,6791
20191112T12-08,6846
20191112T11-08,6963
20191112T10-08,7127
20191112T09-08,7179
20191112T08-08,7272
20191112T07-08,6992
20191112T06-08,6323
20191112T05-08,5804
20191112T04-08,5542
20191112T03-08,5491
20191112T02-08,5529
20191112T01-08,5572
20191112T00-08,5703
20191111T23-08,6048
20191111T22-08,6445
20191111T21-08,6668
20191111T20-08,6893
20191111T19-08,6995
20191111T18-08,7013
20191111T17-08,6579
20191111T16-08,6236
20191111T15-08,6149
20191111T14-08,6182
20191111T13-08,6397
20191111T12-08,6516
20191111T11-08,6678
20191111T10-08,6842
20191111T09-08,6808
20191111T08-08,6804
20191111T07-08,6558
20191111T06-08,6025
20191111T05-08,5572
20191111T04-08,5302
20191111T03-08,5244
20191111T02-08,5225
20191111T01-08,5251
20191111T00-08,5388
20191110T23-08,5620
20191110T22-08,5935
20191110T21-08,6199
20191110T20-08,6387
20191110T19-08,6498
20191110T18-08,6568
20191110T17-08,6255
20191110T16-08,5931
20191110T15-08,5885
20191110T14-08,5925
20191110T13-08,5996
20191110T12-08,6103
20191110T11-08,6211
20191110T10-08,6290
20191110T09-08,6219
20191110T08-08,5995
20191110T07-08,5684
20191110T06-08,5395
20191110T05-08,5143
20191110T04-08,5027
20191110T03-08,5014
20191110T02-08,5061
20191110T01-08,5143
20191110T00-08,5331
20191109T23-08,5628
20191109T22-08,5900
20191109T21-08,6149
20191109T20-08,6333
20191109T19-08,6496
20191109T18-08,6620
20191109T17-08,6430
20191109T16-08,6184
20191109T15-08,6153
20191109T14-08,6225
20191109T13-08,6336
20191109T12-08,6510
20191109T11-08,6676
20191109T10-08,6806
20191109T09-08,6771
20191109T08-08,6548
20191109T07-08,6218
20191109T06-08,5898
20191109T05-08,5637
20191109T04-08,5516
20191109T03-08,5521
20191109T02-08,5520
20191109T01-08,5590
20191109T00-08,5755
20191108T23-08,6026
20191108T22-08,6339
20191108T21-08,6525
20191108T20-08,6715
20191108T19-08,6838
20191108T18-08,6849
20191108T17-08,6453
20191108T16-08,6184
20191108T15-08,6106
20191108T14-08,6203
20191108T13-08,6375
20191108T12-08,6697
20191108T11-08,6981
20191108T10-08,7377
20191108T09-08,7749
20191108T08-08,7993
20191108T07-08,7736
20191108T06-08,7032
20191108T05-08,6447
20191108T04-08,6119
20191108T03-08,6005
20191108T02-08,5934
20191108T01-08,5947
20191108T00-08,6082
20191107T23-08,6306
20191107T22-08,6640
20191107T21-08,6943
20191107T20-08,7087
20191107T19-08,7143
20191107T18-08,7056
20191107T17-08,6531
20191107T16-08,6205
20191107T15-08,6174
20191107T14-08,6258
20191107T13-08,6432
20191107T12-08,6676
20191107T11-08,6930
20191107T10-08,7302
20191107T09-08,7633
20191107T08-08,7879
20191107T07-08,7681
20191107T06-08,6926
20191107T05-08,6307
20191107T04-08,5997
20191107T03-08,5903
20191107T02-08,5845
20191107T01-08,5863
20191107T00-08,5955
20191106T23-08,6234
20191106T22-08,6647
20191106T21-08,6969
20191106T20-08,7122
20191106T19-08,7163
20191106T18-08,6833
20191106T17-08,6397
20191106T16-08,6301
20191106T15-08,6142
20191106T14-08,6183
20191106T13-08,6387
20191106T12-08,6624
20191106T11-08,6831
20191106T10-08,7108
20191106T09-08,7389
20191106T08-08,7608
20191106T07-08,7334
20191106T06-08,6665
20191106T05-08,6100
20191106T04-08,5771
20191106T03-08,5668
20191106T02-08,5665
20191106T01-08,5654
20191106T00-08,5819
20191105T23-08,6070
20191105T22-08,6475
20191105T21-08,6875
20191105T20-08,7008
20191105T19-08,7129
20191105T18-08,7005
20191105T17-08,6527
20191105T16-08,6223
