,Demand1
20191209T20-07,47791
20191209T19-07,48039
20191209T18-07,46729
20191209T17-07,44033
20191209T16-07,42798
20191209T15-07,42649
20191209T14-07,42843
20191209T13-07,43115
20191209T12-07,43772
20191209T11-07,44470
20191209T10-07,45013
20191209T09-07,45382
20191209T08-07,44230
20191209T07-07,40808
20191209T06-07,37610
20191209T05-07,35772
20191209T04-07,34851
20191209T03-07,34875
20191209T02-07,35256
20191209T01-07,36198
20191209T00-07,37850
20191208T23-07,40333
20191208T22-07,42448
20191208T21-07,43576
20191208T20-07,44264
20191208T19-07,44579
20191208T18-07,43600
20191208T17-07,40947
20191208T16-07,39787
20191208T15-07,39500
20191208T14-07,39736
20191208T13-07,40033
20191208T12-07,40328
20191208T11-07,40372
20191208T10-07,39809
20191208T09-07,38470
20191208T08-07,36838
20191208T07-07,35280
20191208T06-07,34108
20191208T05-07,33575
20191208T04-07,33543
20191208T03-07,33867
20191208T02-07,34687
20191208T01-07,35869
20191208T00-07,37487
20191207T23-07,39452
20191207T22-07,40963
20191207T21-07,41993
20191207T20-07,42792
20191207T19-07,43437
20191207T18-07,43237
20191207T17-07,41260
20191207T16-07,40321
20191207T15-07,40299
20191207T14-07,40584
20191207T13-07,41069
20191207T12-07,41375
20191207T11-07,41683
20191207T10-07,41427
20191207T09-07,40428
20191207T08-07,39053
20191207T07-07,37316
20191207T06-07,35856
20191207T05-07,35236
20191207T04-07,35158
20191207T03-07,35458
20191207T02-07,36059
20191207T01-07,37264
20191207T00-07,39054
20191206T23-07,41168
20191206T22-07,42703
20191206T21-07,43886
20191206T20-07,44699
20191206T19-07,45430
20191206T18-07,44905
20191206T17-07,42751
20191206T16-07,41718
20191206T15-07,41464
20191206T14-07,41738
20191206T13-07,42383
20191206T12-07,43034
20191206T11-07,43971
20191206T10-07,44583
20191206T09-07,45095
20191206T08-07,44103
20191206T07-07,40902
20191206T06-07,37824
20191206T05-07,36094
20191206T04-07,35463
20191206T03-07,35527
20191206T02-07,36135
20191206T01-07,37392
20191206T00-07,39307
20191205T23-07,41877
20191205T22-07,44085
20191205T21-07,45520
20191205T20-07,46256
20191205T19-07,46687
20191205T18-07,45696
20191205T17-07,43476
20191205T16-07,42501
20191205T15-07,42435
20191205T14-07,42696
20191205T13-07,43191
20191205T12-07,43926
20191205T11-07,44751
20191205T10-07,45243
20191205T09-07,45592
20191205T08-07,44297
20191205T07-07,41056
20191205T06-07,37922
20191205T05-07,36292
20191205T04-07,35826
20191205T03-07,36153
20191205T02-07,36692
20191205T01-07,37741
20191205T00-07,39739
20191204T23-07,42460
20191204T22-07,44534
20191204T21-07,46010
20191204T20-07,46649
20191204T19-07,46982
20191204T18-07,46018
20191204T17-07,43626
20191204T16-07,42436
20191204T15-07,42266
20191204T14-07,42489
20191204T13-07,42868
20191204T12-07,43395
20191204T11-07,44192
20191204T10-07,44768
20191204T09-07,45383
20191204T08-07,44145
20191204T07-07,41026
20191204T06-07,37784
20191204T05-07,36116
20191204T04-07,35539
20191204T03-07,35678
20191204T02-07,36238
20191204T01-07,37383
20191204T00-07,39376
20191203T23-07,41989
20191203T22-07,44345
20191203T21-07,45923
20191203T20-07,46780
20191203T19-07,47165
20191203T18-07,46106
20191203T17-07,43720
20191203T16-07,42612
20191203T15-07,42612
20191203T14-07,42968
20191203T13-07,43549
20191203T12-07,44139
20191203T11-07,45108
20191203T10-07,46021
20191203T09-07,46752
20191203T08-07,45804
20191203T07-07,42707
20191203T06-07,39364
20191203T05-07,37419
20191203T04-07,36802
20191203T03-07,36794
20191203T02-07,37295
20191203T01-07,38469
20191203T00-07,40446
20191202T23-07,43089
20191202T22-07,45374
20191202T21-07,46878
20191202T20-07,47838
20191202T19-07,48181
20191202T18-07,46901
20191202T17-07,44351
20191202T16-07,43340
20191202T15-07,43333
20191202T14-07,43745
20191202T13-07,44343
20191202T12-07,45423
20191202T11-07,46473
20191202T10-07,47358
20191202T09-07,47872
20191202T08-07,46698
20191202T07-07,43295
20191202T06-07,39933
20191202T05-07,38079
20191202T04-07,37395
20191202T03-07,37396
20191202T02-07,37629
20191202T01-07,38573
20191202T00-07,40434
20191201T23-07,43024
20191201T22-07,45225
20191201T21-07,46777
20191201T20-07,47575
20191201T19-07,48135
20191201T18-07,47107
20191201T17-07,44796
20191201T16-07,43542
20191201T15-07,43333
20191201T14-07,43679
20191201T13-07,44152
20191201T12-07,44527
20191201T11-07,44715
20191201T10-07,44345
20191201T09-07,43390
20191201T08-07,42103
20191201T07-07,40719
20191201T06-07,39614
20191201T05-07,39113
20191201T04-07,38971
20191201T03-07,39139
20191201T02-07,39774
20191201T01-07,40726
20191201T00-07,42389
20191130T23-07,44245
20191130T22-07,45851
20191130T21-07,46810
20191130T20-07,47318
20191130T19-07,47650
20191130T18-07,46631
20191130T17-07,44079
20191130T16-07,42877
20191130T15-07,43023
20191130T14-07,43677
20191130T13-07,45004
20191130T12-07,46139
20191130T11-07,47051
20191130T10-07,47219
20191130T09-07,46115
20191130T08-07,44378
20191130T07-07,42550
20191130T06-07,41129
20191130T05-07,40294
20191130T04-07,39815
20191130T03-07,39647
20191130T02-07,39987
20191130T01-07,40983
20191130T00-07,42369
20191129T23-07,44101
20191129T22-07,45506
20191129T21-07,46375
20191129T20-07,46963
20191129T19-07,47243
20191129T18-07,46093
20191129T17-07,43828
20191129T16-07,42777
20191129T15-07,42795
20191129T14-07,43263
20191129T13-07,44103
20191129T12-07,45119
20191129T11-07,46015
20191129T10-07,46299
20191129T09-07,45677
20191129T08-07,44279
20191129T07-07,42349
20191129T06-07,40527
20191129T05-07,39194
20191129T04-07,38618
20191129T03-07,38495
20191129T02-07,38594
20191129T01-07,39291
20191129T00-07,40414
20191128T23-07,41777
20191128T22-07,42712
20191128T21-07,43004
20191128T20-07,43025
20191128T19-07,43228
20191128T18-07,43002
20191128T17-07,42009
20191128T16-07,41962
20191128T15-07,42908
20191128T14-07,44476
20191128T13-07,45816
20191128T12-07,46514
20191128T11-07,46637
20191128T10-07,46132
20191128T09-07,44692
20191128T08-07,42846
20191128T07-07,41092
20191128T06-07,39559
20191128T05-07,38752
20191128T04-07,38411
20191128T03-07,38619
20191128T02-07,39232
20191128T01-07,40578
20191128T00-07,42436
20191127T23-07,44509
20191127T22-07,46278
20191127T21-07,47605
20191127T20-07,48466
20191127T19-07,49079
20191127T18-07,48344
20191127T17-07,46436
20191127T16-07,45602
20191127T15-07,45451
20191127T14-07,45658
20191127T13-07,46020
20191127T12-07,46962
20191127T11-07,47445
20191127T10-07,47860
20191127T09-07,47482
20191127T08-07,45579
20191127T07-07,43281
20191127T06-07,40489
20191127T05-07,38972
20191127T04-07,38454
20191127T03-07,38620
20191127T02-07,39048
20191127T01-07,40194
20191127T00-07,42136
20191126T23-07,44483
20191126T22-07,46790
20191126T21-07,48260
20191126T20-07,49247
20191126T19-07,49804
20191126T18-07,48914
20191126T17-07,46532
20191126T16-07,45543
20191126T15-07,45247
20191126T14-07,45789
20191126T13-07,46272
20191126T12-07,46600
20191126T11-07,46967
20191126T10-07,47514
20191126T09-07,47532
20191126T08-07,46036
20191126T07-07,42960
20191126T06-07,39951
20191126T05-07,38276
20191126T04-07,37544
20191126T03-07,37543
20191126T02-07,37947
20191126T01-07,38972
20191126T00-07,40707
20191125T23-07,43163
20191125T22-07,45213
20191125T21-07,46659
20191125T20-07,47627
20191125T19-07,48001
20191125T18-07,46753
20191125T17-07,44736
20191125T16-07,43294
20191125T15-07,42899
20191125T14-07,43283
20191125T13-07,43517
20191125T12-07,43864
20191125T11-07,44463
20191125T10-07,44949
20191125T09-07,45129
20191125T08-07,43711
20191125T07-07,40528
20191125T06-07,37401
20191125T05-07,35457
20191125T04-07,34755
