,Total interchange1
20191126T20-05,962
20191126T19-05,954
20191126T18-05,971
20191126T17-05,1013
20191126T16-05,1141
20191126T15-05,1072
20191126T14-05,1083
20191126T13-05,978
20191126T12-05,934
20191126T11-05,874
20191126T10-05,857
20191126T09-05,582
20191126T08-05,535
20191126T07-05,324
20191126T06-05,567
20191126T05-05,851
20191126T04-05,913
20191126T03-05,921
20191126T02-05,895
20191126T01-05,852
20191126T00-05,1125
20191125T23-05,1126
20191125T22-05,1002
20191125T21-05,838
20191125T20-05,789
20191125T19-05,763
20191125T18-05,836
20191125T17-05,1101
20191125T16-05,1149
20191125T15-05,1097
20191125T14-05,1142
20191125T13-05,1145
20191125T12-05,996
20191125T11-05,916
20191125T10-05,746
20191125T09-05,562
20191125T08-05,478
20191125T07-05,487
20191125T06-05,742
20191125T05-05,933
20191125T04-05,1106
20191125T03-05,1034
20191125T02-05,1122
20191125T01-05,1140
20191125T00-05,1144
20191124T23-05,1138
20191124T22-05,1264
20191124T21-05,1174
20191124T20-05,1167
20191124T19-05,1258
20191124T18-05,1152
20191124T17-05,1314
20191124T16-05,1246
20191124T15-05,1358
20191124T14-05,1409
20191124T13-05,1377
20191124T12-05,1395
20191124T11-05,1335
20191124T10-05,1323
20191124T09-05,1315
20191124T08-05,1089
20191124T07-05,1261
20191124T06-05,1264
20191124T05-05,1210
20191124T04-05,1294
20191124T03-05,1305
20191124T02-05,1294
20191124T01-05,1242
20191124T00-05,1337
20191123T23-05,1288
20191123T22-05,1263
20191123T21-05,1229
20191123T20-05,1200
20191123T19-05,1193
20191123T18-05,1104
20191123T17-05,1167
20191123T16-05,1237
20191123T15-05,1179
20191123T14-05,1218
20191123T13-05,1158
20191123T12-05,1108
20191123T11-05,1158
20191123T10-05,1183
20191123T09-05,1240
20191123T08-05,1270
20191123T07-05,1376
20191123T06-05,1373
20191123T05-05,1340
20191123T04-05,1433
20191123T03-05,1391
20191123T02-05,1400
20191123T01-05,1331
20191123T00-05,1226
20191122T23-05,1240
20191122T22-05,1175
20191122T21-05,1095
20191122T20-05,1046
20191122T19-05,1019
20191122T18-05,1007
20191122T17-05,906
20191122T16-05,1015
20191122T15-05,1072
20191122T14-05,1029
20191122T13-05,1145
20191122T12-05,1139
20191122T11-05,969
20191122T10-05,1051
20191122T09-05,808
20191122T08-05,746
20191122T07-05,895
20191122T06-05,1030
20191122T05-05,986
20191122T04-05,1086
20191122T03-05,1082
20191122T02-05,1053
20191122T01-05,1093
20191122T00-05,1152
20191121T23-05,1152
20191121T22-05,983
20191121T21-05,888
20191121T20-05,906
20191121T19-05,864
20191121T18-05,890
20191121T17-05,892
20191121T16-05,877
20191121T15-05,929
20191121T14-05,942
20191121T13-05,890
20191121T12-05,875
20191121T11-05,730
20191121T10-05,-11
20191121T09-05,75
20191121T08-05,-55
20191121T07-05,6
20191121T06-05,261
20191121T05-05,380
20191121T04-05,448
20191121T03-05,452
20191121T02-05,513
20191121T01-05,776
20191121T00-05,321
20191120T23-05,437
20191120T22-05,476
20191120T21-05,324
20191120T20-05,243
20191120T19-05,359
20191120T18-05,339
20191120T17-05,279
20191120T16-05,235
20191120T15-05,353
20191120T14-05,378
20191120T13-05,365
20191120T12-05,325
20191120T11-05,257
20191120T10-05,171
20191120T09-05,206
20191120T08-05,54
20191120T07-05,-33
20191120T06-05,153
20191120T05-05,-15
20191120T04-05,9
20191120T03-05,39
20191120T02-05,49
20191120T01-05,70
20191120T00-05,236
20191119T23-05,191
20191119T22-05,111
20191119T21-05,-66
20191119T20-05,-188
20191119T19-05,-148
20191119T18-05,-30
20191119T17-05,-17
20191119T16-05,78
20191119T15-05,-72
20191119T14-05,248
20191119T13-05,186
20191119T12-05,145
20191119T11-05,59
20191119T10-05,-44
20191119T09-05,-144
20191119T08-05,-173
20191119T07-05,-213
20191119T06-05,110
20191119T05-05,98
20191119T04-05,201
20191119T03-05,238
20191119T02-05,181
20191119T01-05,157
20191119T00-05,201
20191118T23-05,221
20191118T22-05,96
20191118T21-05,-89
20191118T20-05,-238
20191118T19-05,-112
20191118T18-05,-32
20191118T17-05,19
20191118T16-05,118
20191118T15-05,66
20191118T14-05,93
20191118T13-05,57
20191118T12-05,142
20191118T11-05,-50
20191118T10-05,-121
20191118T09-05,-170
20191118T08-05,-105
20191118T07-05,-152
20191118T06-05,240
20191118T05-05,259
20191118T04-05,321
20191118T03-05,372
20191118T02-05,350
20191118T01-05,409
20191118T00-05,366
20191117T23-05,349
20191117T22-05,405
20191117T21-05,287
20191117T20-05,240
20191117T19-05,276
20191117T18-05,282
20191117T17-05,210
20191117T16-05,228
20191117T15-05,294
20191117T14-05,281
20191117T13-05,218
20191117T12-05,301
20191117T11-05,261
20191117T10-05,362
20191117T09-05,88
20191117T08-05,39
20191117T07-05,221
20191117T06-05,234
20191117T05-05,329
20191117T04-05,305
20191117T03-05,303
20191117T02-05,359
20191117T01-05,429
20191117T00-05,370
20191116T23-05,324
20191116T22-05,290
20191116T21-05,133
20191116T20-05,176
20191116T19-05,84
20191116T18-05,152
20191116T17-05,285
20191116T16-05,266
20191116T15-05,265
20191116T14-05,254
20191116T13-05,269
20191116T12-05,234
20191116T11-05,224
20191116T10-05,106
20191116T09-05,70
20191116T08-05,141
20191116T07-05,208
20191116T06-05,344
20191116T05-05,350
20191116T04-05,489
20191116T03-05,496
20191116T02-05,438
20191116T01-05,374
20191116T00-05,130
20191115T23-05,100
20191115T22-05,-58
20191115T21-05,-169
20191115T20-05,-145
20191115T19-05,-212
20191115T18-05,-267
20191115T17-05,-203
20191115T16-05,-96
20191115T15-05,-134
20191115T14-05,-152
20191115T13-05,-212
20191115T12-05,-253
20191115T11-05,-352
20191115T10-05,-443
20191115T09-05,-544
20191115T08-05,-519
20191115T07-05,-472
20191115T06-05,-170
20191115T05-05,-115
20191115T04-05,11
20191115T03-05,60
20191115T02-05,-15
20191115T01-05,-388
20191115T00-05,-1421
20191114T23-05,-1542
20191114T22-05,-1766
20191114T21-05,-1900
20191114T20-05,-1901
20191114T19-05,-1899
20191114T18-05,-1915
20191114T17-05,-1758
20191114T16-05,-1725
20191114T15-05,-1783
20191114T14-05,-1812
20191114T13-05,-1360
20191114T12-05,-900
20191114T11-05,-1178
20191114T10-05,-1544
20191114T09-05,-1649
20191114T08-05,-1648
20191114T07-05,-1767
20191114T06-05,-1978
20191114T05-05,-2193
20191114T04-05,-2238
20191114T03-05,-2269
20191114T02-05,-2232
20191114T01-05,-2094
20191114T00-05,-1267
20191113T23-05,-1372
20191113T22-05,-1490
20191113T21-05,-1607
20191113T20-05,-1579
20191113T19-05,-1559
20191113T18-05,-1497
20191113T17-05,-1198
20191113T16-05,-1131
20191113T15-05,-1003
20191113T14-05,-572
20191113T13-05,-307
20191113T12-05,-238
20191113T11-05,-129
20191113T10-05,-268
20191113T09-05,-257
20191113T08-05,-549
20191113T07-05,-798
20191113T06-05,-1412
20191113T05-05,-1098
20191113T04-05,-1224
20191113T03-05,-1499
20191113T02-05,-1462
20191113T01-05,-1248
20191113T00-05,-116
20191112T23-05,-81
20191112T22-05,-126
20191112T21-05,271
20191112T20-05,327
20191112T19-05,328
20191112T18-05,198
20191112T17-05,-86
20191112T16-05,9
20191112T15-05,151
20191112T14-05,195
20191112T13-05,339
20191112T12-05,351
20191112T11-05,345
20191112T10-05,316
20191112T09-05,482
20191112T08-05,478
20191112T07-05,384
20191112T06-05,431
20191112T05-05,553
20191112T04-05,633
20191112T03-05,600
20191112T02-05,695
20191112T01-05,717
20191112T00-05,726
20191111T23-05,814
20191111T22-05,668
20191111T21-05,514
20191111T20-05,520
20191111T19-05,528
20191111T18-05,560
20191111T17-05,497
20191111T16-05,464
20191111T15-05,455
