,Total interchange1
20191115T10-08,-199
20191115T09-08,-248
20191115T08-08,-120
20191115T07-08,-8
20191115T06-08,-5
20191115T05-08,-272
20191115T04-08,-318
20191115T03-08,-289
20191115T02-08,-278
20191115T01-08,-256
20191115T00-08,-45
20191114T23-08,85
20191114T22-08,226
20191114T21-08,362
20191114T20-08,316
20191114T19-08,257
20191114T18-08,282
20191114T17-08,262
20191114T16-08,-50
20191114T15-08,-236
20191114T14-08,-388
20191114T13-08,-274
20191114T12-08,-268
20191114T11-08,-318
20191114T10-08,-230
20191114T09-08,-57
20191114T08-08,-7
20191114T07-08,57
20191114T06-08,89
20191114T05-08,-179
20191114T04-08,-161
20191114T03-08,-190
20191114T02-08,-220
20191114T01-08,-56
20191114T00-08,19
20191113T23-08,107
20191113T22-08,190
20191113T21-08,40
20191113T20-08,73
20191113T19-08,98
20191113T18-08,277
20191113T17-08,237
20191113T16-08,135
20191113T15-08,-15
20191113T14-08,-262
20191113T13-08,-264
20191113T12-08,-258
20191113T11-08,-278
20191113T10-08,-193
20191113T09-08,-225
