,Total interchange1
20191026T17-07,521
20191026T16-07,498
20191026T15-07,498
20191026T14-07,495
20191026T13-07,493
20191026T12-07,457
20191026T11-07,454
20191026T10-07,453
20191026T09-07,457
20191026T08-07,510
20191026T07-07,512
20191026T06-07,461
20191026T05-07,461
20191026T04-07,461
20191026T03-07,473
20191026T02-07,517
20191026T01-07,517
20191026T00-07,508
20191025T23-07,517
20191025T22-07,543
20191025T21-07,543
20191025T20-07,521
20191025T19-07,518
20191025T18-07,521
20191025T17-07,522
20191025T16-07,521
20191025T15-07,499
20191025T14-07,499
20191025T13-07,498
20191025T12-07,499
20191025T11-07,498
20191025T10-07,499
20191025T09-07,517
20191025T08-07,519
20191025T07-07,521
20191025T06-07,518
20191025T05-07,462
20191025T04-07,464
20191025T03-07,518
20191025T02-07,522
20191025T01-07,517
20191025T00-07,464
20191024T23-07,543
20191024T22-07,570
20191024T21-07,569
20191024T20-07,570
20191024T19-07,571
20191024T18-07,569
20191024T17-07,572
20191024T16-07,569
20191024T15-07,569
20191024T14-07,572
20191024T13-07,569
20191024T12-07,573
20191024T11-07,571
20191024T10-07,571
20191024T09-07,566
20191024T08-07,571
20191024T07-07,565
20191024T06-07,463
20191024T05-07,417
20191024T04-07,414
20191024T03-07,417
20191024T02-07,417
20191024T01-07,460
20191024T00-07,514
20191023T23-07,521
20191023T22-07,543
20191023T21-07,544
20191023T20-07,543
20191023T19-07,546
20191023T18-07,550
20191023T17-07,552
20191023T16-07,553
20191023T15-07,532
20191023T14-07,533
20191023T13-07,533
20191023T12-07,533
20191023T11-07,493
20191023T10-07,496
20191023T09-07,551
20191023T08-07,552
20191023T07-07,552
20191023T06-07,526
20191023T05-07,514
20191023T04-07,510
20191023T03-07,509
20191023T02-07,508
20191023T01-07,503
20191023T00-07,398
20191022T23-07,510
20191022T22-07,502
20191022T21-07,508
20191022T20-07,474
20191022T19-07,494
20191022T18-07,475
20191022T17-07,514
20191022T16-07,522
20191022T15-07,550
20191022T14-07,549
20191022T13-07,548
20191022T12-07,548
20191022T11-07,550
20191022T10-07,550
20191022T09-07,543
20191022T08-07,530
20191022T07-07,482
20191022T06-07,393
20191022T05-07,332
20191022T04-07,330
20191022T03-07,330
20191022T02-07,331
20191022T01-07,340
20191022T00-07,513
20191021T23-07,520
20191021T22-07,538
20191021T21-07,542
20191021T20-07,538
20191021T19-07,542
20191021T18-07,540
20191021T17-07,544
20191021T16-07,523
20191021T15-07,498
20191021T14-07,251
20191021T13-07,249
20191021T12-07,250
20191021T11-07,250
20191021T10-07,259
20191021T09-07,452
20191021T08-07,519
20191021T07-07,521
20191021T06-07,522
20191021T05-07,518
20191021T04-07,473
20191021T03-07,470
20191021T02-07,471
20191021T01-07,520
20191021T00-07,519
20191020T23-07,520
