,Total interchange1
20190926T20-05,793
20190926T19-05,671
20190926T18-05,671
20190926T17-05,178
20190926T16-05,100
20190926T15-05,106
20190926T14-05,11
20190926T13-05,51
20190926T12-05,12
20190926T11-05,247
20190926T10-05,61
20190926T09-05,456
20190926T08-05,599
20190926T07-05,766
20190926T06-05,1174
20190926T05-05,1901
20190926T04-05,2096
20190926T03-05,1581
20190926T02-05,1548
20190926T01-05,1535
20190926T00-05,1023
20190925T23-05,852
20190925T22-05,674
20190925T21-05,590
20190925T20-05,578
20190925T19-05,297
20190925T18-05,-348
20190925T17-05,-471
20190925T16-05,-623
20190925T15-05,-276
20190925T14-05,-26
20190925T13-05,184
20190925T12-05,242
20190925T11-05,-107
20190925T10-05,-97
20190925T09-05,26
20190925T08-05,194
20190925T07-05,314
20190925T06-05,525
20190925T05-05,899
20190925T04-05,734
20190925T03-05,1252
20190925T02-05,1140
20190925T01-05,865
20190925T00-05,426
20190924T23-05,397
20190924T22-05,489
20190924T21-05,529
20190924T20-05,654
20190924T19-05,877
20190924T18-05,669
20190924T17-05,394
20190924T16-05,112
20190924T15-05,212
20190924T14-05,162
20190924T13-05,-57
20190924T12-05,-163
20190924T11-05,-82
20190924T10-05,-143
20190924T09-05,174
20190924T08-05,124
20190924T07-05,344
20190924T06-05,216
20190924T05-05,460
20190924T04-05,907
20190924T03-05,915
20190924T02-05,787
20190924T01-05,753
20190924T00-05,-151
20190923T23-05,-151
20190923T22-05,-151
20190923T21-05,-151
20190923T20-05,-151
20190923T19-05,-151
20190923T18-05,-151
20190923T17-05,-151
20190923T16-05,-233
20190923T15-05,122
20190923T14-05,12
20190923T13-05,-112
20190923T12-05,-153
20190923T11-05,217
20190923T10-05,527
20190923T09-05,483
20190923T08-05,585
20190923T07-05,506
20190923T06-05,749
20190923T05-05,745
20190923T04-05,788
20190923T03-05,763
20190923T02-05,831
20190923T01-05,780
20190923T00-05,429
20190922T23-05,454
20190922T22-05,496
20190922T21-05,484
20190922T20-05,-24
20190922T19-05,-233
20190922T18-05,-505
20190922T17-05,-289
20190922T16-05,-95
20190922T15-05,140
20190922T14-05,337
20190922T13-05,107
20190922T12-05,-81
20190922T11-05,305
20190922T10-05,508
20190922T09-05,743
20190922T08-05,998
20190922T07-05,973
20190922T06-05,1186
20190922T05-05,1109
20190922T04-05,1021
20190922T03-05,994
20190922T02-05,936
20190922T01-05,1056
20190922T00-05,1007
20190921T23-05,868
20190921T22-05,775
20190921T21-05,702
20190921T20-05,573
20190921T19-05,573
20190921T18-05,730
20190921T17-05,883
20190921T16-05,866
20190921T15-05,624
20190921T14-05,533
20190921T13-05,575
20190921T12-05,709
20190921T11-05,864
20190921T10-05,760
20190921T09-05,722
20190921T08-05,757
20190921T07-05,699
20190921T06-05,888
20190921T05-05,1355
20190921T04-05,1396
20190921T03-05,1364
20190921T02-05,1783
20190921T01-05,1657
20190921T00-05,1644
20190920T23-05,1421
20190920T22-05,1246
20190920T21-05,1276
20190920T20-05,1280
20190920T19-05,1297
20190920T18-05,1086
20190920T17-05,1093
20190920T16-05,860
20190920T15-05,499
20190920T14-05,474
20190920T13-05,-109
20190920T12-05,-233
20190920T11-05,-380
20190920T10-05,-274
20190920T09-05,-158
20190920T08-05,24
20190920T07-05,32
20190920T06-05,619
20190920T05-05,583
20190920T04-05,574
20190920T03-05,646
20190920T02-05,654
20190920T01-05,510
