,Total interchange1
20191030T12-07,6350
20191030T11-07,6395
20191030T10-07,7083
20191030T09-07,7141
20191030T08-07,7140
20191030T07-07,6752
20191030T06-07,6655
20191030T05-07,6646
20191030T04-07,6458
20191030T03-07,6521
20191030T02-07,6441
20191030T01-07,6246
20191030T00-07,6357
20191029T23-07,6599
20191029T22-07,6978
20191029T21-07,7109
20191029T20-07,7040
20191029T19-07,6968
20191029T18-07,6495
20191029T17-07,5849
20191029T16-07,6257
20191029T15-07,6414
20191029T14-07,6274
20191029T13-07,6544
20191029T12-07,6443
20191029T11-07,6517
20191029T10-07,6935
20191029T09-07,7317
20191029T08-07,6999
20191029T07-07,6611
20191029T06-07,6276
20191029T05-07,6261
20191029T04-07,6109
20191029T03-07,6072
20191029T02-07,6065
20191029T01-07,6225
20191029T00-07,6574
20191028T23-07,6700
20191028T22-07,7470
20191028T21-07,8020
20191028T20-07,7961
20191028T19-07,7895
20191028T18-07,7416
20191028T17-07,6372
20191028T16-07,6661
20191028T15-07,6745
20191028T14-07,6660
20191028T13-07,6929
20191028T12-07,6943
20191028T11-07,6612
20191028T10-07,6602
20191028T09-07,7239
20191028T08-07,7690
20191028T07-07,7258
20191028T06-07,6569
20191028T05-07,6643
20191028T04-07,6549
20191028T03-07,6525
20191028T02-07,6676
20191028T01-07,6812
20191028T00-07,6945
20191027T23-07,6908
20191027T22-07,7188
20191027T21-07,6960
20191027T20-07,6460
20191027T19-07,6883
20191027T18-07,6914
20191027T17-07,5638
20191027T16-07,5356
20191027T15-07,5729
20191027T14-07,5896
20191027T13-07,6052
20191027T12-07,5866
20191027T11-07,5890
20191027T10-07,5934
20191027T09-07,5816
20191027T08-07,5809
20191027T07-07,5851
20191027T06-07,5836
20191027T05-07,5834
20191027T04-07,5678
20191027T03-07,5751
20191027T02-07,5947
20191027T01-07,6365
20191027T00-07,6975
20191026T23-07,7369
20191026T22-07,7713
20191026T21-07,7630
20191026T20-07,7575
20191026T19-07,7343
20191026T18-07,6802
20191026T17-07,6515
20191026T16-07,6596
20191026T15-07,6481
20191026T14-07,6637
20191026T13-07,6749
20191026T12-07,6630
20191026T11-07,6681
20191026T10-07,6861
20191026T09-07,6870
20191026T08-07,7017
20191026T07-07,6181
20191026T06-07,5470
20191026T05-07,5229
20191026T04-07,5234
