,Total interchange1
20191014T10-06,-502
20191014T09-06,-348
20191014T08-06,-230
20191014T07-06,-329
20191014T06-06,-330
20191014T05-06,-177
20191014T04-06,-173
20191014T03-06,-132
20191014T02-06,-91
20191014T01-06,-43
20191014T00-06,-161
20191013T23-06,-162
20191013T22-06,-271
20191013T21-06,-295
20191013T20-06,-259
20191013T19-06,-347
20191013T18-06,-358
20191013T17-06,-403
20191013T16-06,-416
20191013T15-06,-423
20191013T14-06,-473
20191013T13-06,-431
20191013T12-06,-394
20191013T11-06,-387
20191013T10-06,-385
20191013T09-06,-374
20191013T08-06,-373
20191013T07-06,-357
20191013T06-06,-323
20191013T05-06,-301
20191013T04-06,-353
20191013T03-06,-379
20191013T02-06,-347
20191013T01-06,-227
20191013T00-06,-281
20191012T23-06,-345
20191012T22-06,-404
20191012T21-06,-426
20191012T20-06,-438
20191012T19-06,-432
20191012T18-06,-422
20191012T17-06,-396
20191012T16-06,-404
20191012T15-06,-381
20191012T14-06,-415
20191012T13-06,-379
20191012T12-06,-419
20191012T11-06,-427
20191012T10-06,-390
20191012T09-06,-386
20191012T08-06,-388
20191012T07-06,-360
20191012T06-06,-307
20191012T05-06,-291
20191012T04-06,-313
20191012T03-06,-298
20191012T02-06,-249
20191012T01-06,-190
20191012T00-06,-64
20191011T23-06,-149
20191011T22-06,-215
20191011T21-06,-404
20191011T20-06,-302
20191011T19-06,-489
20191011T18-06,-539
20191011T17-06,-497
20191011T16-06,-430
20191011T15-06,-446
20191011T14-06,-482
20191011T13-06,-439
20191011T12-06,-413
20191011T11-06,-442
20191011T10-06,-436
20191011T09-06,-469
20191011T08-06,-547
20191011T07-06,-504
20191011T06-06,-380
20191011T05-06,-310
20191011T04-06,-269
20191011T03-06,-250
20191011T02-06,-239
20191011T01-06,-292
20191011T00-06,-263
20191010T23-06,-347
20191010T22-06,-403
20191010T21-06,-414
20191010T20-06,-458
20191010T19-06,-522
20191010T18-06,-485
20191010T17-06,-488
20191010T16-06,-514
20191010T15-06,-535
20191010T14-06,-584
20191010T13-06,-599
20191010T12-06,-652
20191010T11-06,-658
20191010T10-06,-725
20191010T09-06,-668
20191010T08-06,-581
20191010T07-06,-474
20191010T06-06,-354
20191010T05-06,-265
20191010T04-06,-169
20191010T03-06,-124
20191010T02-06,-118
20191010T01-06,-231
20191010T00-06,-256
20191009T23-06,-324
20191009T22-06,-458
20191009T21-06,-466
20191009T20-06,-570
20191009T19-06,-603
20191009T18-06,-613
20191009T17-06,-665
20191009T16-06,-634
20191009T15-06,-739
20191009T14-06,-664
20191009T13-06,-685
20191009T12-06,-692
20191009T11-06,-712
20191009T10-06,-757
20191009T09-06,-713
20191009T08-06,-675
20191009T07-06,-676
20191009T06-06,-579
20191009T05-06,-443
20191009T04-06,-405
20191009T03-06,-370
20191009T02-06,-343
20191009T01-06,-339
20191009T00-06,-392
20191008T23-06,-581
20191008T22-06,-627
20191008T21-06,-724
20191008T20-06,-780
20191008T19-06,-778
20191008T18-06,-843
20191008T17-06,-861
20191008T16-06,-803
20191008T15-06,-770
20191008T14-06,-782
20191008T13-06,-809
20191008T12-06,-791
20191008T11-06,-796
20191008T10-06,-754
20191008T09-06,-665
20191008T08-06,-617
20191008T07-06,-609
20191008T06-06,-487
20191008T05-06,-314
20191008T04-06,-295
20191008T03-06,-267
20191008T02-06,-228
20191008T01-06,-73
20191008T00-06,-133
20191007T23-06,-264
20191007T22-06,-397
20191007T21-06,-511
20191007T20-06,-488
20191007T19-06,-638
20191007T18-06,-614
20191007T17-06,-603
20191007T16-06,-629
20191007T15-06,-653
20191007T14-06,-605
20191007T13-06,-615
20191007T12-06,-593
20191007T11-06,-583
20191007T10-06,-546
20191007T09-06,-552
20191007T08-06,-409
20191007T07-06,-277
20191007T06-06,-140
20191007T05-06,-25
20191007T04-06,-4
20191007T03-06,-17
20191007T02-06,-28
20191007T01-06,-30
20191007T00-06,-144
20191006T23-06,-187
20191006T22-06,-217
20191006T21-06,-251
20191006T20-06,-302
20191006T19-06,-321
20191006T18-06,-295
20191006T17-06,-346
20191006T16-06,-276
20191006T15-06,-246
20191006T14-06,-240
20191006T13-06,-254
20191006T12-06,-218
20191006T11-06,-183
20191006T10-06,-86
20191006T09-06,-88
20191006T08-06,-119
20191006T07-06,-74
20191006T06-06,-61
20191006T05-06,-122
20191006T04-06,-117
20191006T03-06,-141
20191006T02-06,-115
20191006T01-06,-200
20191006T00-06,-109
20191005T23-06,-188
20191005T22-06,-137
20191005T21-06,-204
20191005T20-06,-236
20191005T19-06,-194
20191005T18-06,-182
20191005T17-06,-132
20191005T16-06,-184
20191005T15-06,-242
20191005T14-06,-244
20191005T13-06,-240
20191005T12-06,-143
20191005T11-06,-176
20191005T10-06,-98
20191005T09-06,-73
20191005T08-06,-57
20191005T07-06,4
20191005T06-06,-78
20191005T05-06,-83
20191005T04-06,-122
20191005T03-06,-129
20191005T02-06,-77
20191005T01-06,-162
20191005T00-06,-178
20191004T23-06,-134
20191004T22-06,-212
20191004T21-06,-316
20191004T20-06,-416
20191004T19-06,-357
20191004T18-06,-290
20191004T17-06,-199
20191004T16-06,-139
20191004T15-06,-145
20191004T14-06,-82
20191004T13-06,-150
20191004T12-06,-189
20191004T11-06,-172
20191004T10-06,-196
20191004T09-06,-139
20191004T08-06,-88
20191004T07-06,1
20191004T06-06,5
20191004T05-06,-22
20191004T04-06,-53
20191004T03-06,-65
20191004T02-06,-43
20191004T01-06,-133
20191004T00-06,-190
20191003T23-06,-119
20191003T22-06,-147
20191003T21-06,-221
20191003T20-06,-269
20191003T19-06,-244
20191003T18-06,-302
20191003T17-06,-213
20191003T16-06,-202
20191003T15-06,-209
20191003T14-06,-189
20191003T13-06,-171
20191003T12-06,-54
20191003T11-06,-184
20191003T10-06,-251
20191003T09-06,-271
20191003T08-06,-297
20191003T07-06,-197
20191003T06-06,-167
20191003T05-06,-161
20191003T04-06,-96
20191003T03-06,-44
20191003T02-06,-75
20191003T01-06,-195
20191003T00-06,-170
20191002T23-06,-95
20191002T22-06,-146
20191002T21-06,-243
20191002T20-06,-280
20191002T19-06,-164
20191002T18-06,-207
20191002T17-06,-202
20191002T16-06,-151
20191002T15-06,-163
20191002T14-06,-151
20191002T13-06,-108
20191002T12-06,-181
20191002T11-06,-286
20191002T10-06,-315
20191002T09-06,-296
20191002T08-06,-271
20191002T07-06,-237
20191002T06-06,-178
20191002T05-06,-162
20191002T04-06,-165
20191002T03-06,-163
20191002T02-06,-134
20191002T01-06,-143
20191002T00-06,-226
20191001T23-06,-151
20191001T22-06,-46
20191001T21-06,-120
20191001T20-06,-236
20191001T19-06,-296
20191001T18-06,-273
20191001T17-06,-190
20191001T16-06,-254
20191001T15-06,-382
20191001T14-06,-402
20191001T13-06,-366
20191001T12-06,-379
20191001T11-06,-372
20191001T10-06,-330
20191001T09-06,-277
20191001T08-06,-156
20191001T07-06,-162
20191001T06-06,-125
20191001T05-06,-93
20191001T04-06,-142
20191001T03-06,-105
20191001T02-06,-58
20191001T01-06,5
20191001T00-06,-73
20190930T23-06,-70
20190930T22-06,-40
20190930T21-06,-110
20190930T20-06,-223
20190930T19-06,-323
20190930T18-06,-352
20190930T17-06,-324
20190930T16-06,-366
20190930T15-06,-368
20190930T14-06,-343
20190930T13-06,-287
20190930T12-06,-297
20190930T11-06,-262
20190930T10-06,-299
20190930T09-06,-321
20190930T08-06,-359
20190930T07-06,-376
20190930T06-06,-247
20190930T05-06,-230
20190930T04-06,-187
20190930T03-06,-156
20190930T02-06,-197
20190930T01-06,-198
20190930T00-06,-224
20190929T23-06,-271
20190929T22-06,-221
20190929T21-06,-326
20190929T20-06,-200
20190929T19-06,-270
20190929T18-06,-300
20190929T17-06,-205
20190929T16-06,-246
20190929T15-06,-304
20190929T14-06,-330
20190929T13-06,-411
20190929T12-06,-290
20190929T11-06,-259
20190929T10-06,-269
20190929T09-06,-303
20190929T08-06,-268
20190929T07-06,-164
20190929T06-06,-68
20190929T05-06,-65
20190929T04-06,-62
20190929T03-06,-67
20190929T02-06,-85
20190929T01-06,-84
20190929T00-06,-168
20190928T23-06,-104
20190928T22-06,-41
20190928T21-06,-17
20190928T20-06,-93
20190928T19-06,-113
20190928T18-06,-185
20190928T17-06,-236
20190928T16-06,-187
20190928T15-06,-223
20190928T14-06,-197
20190928T13-06,-183
20190928T12-06,-256
20190928T11-06,-339
20190928T10-06,-410
20190928T09-06,-323
20190928T08-06,-177
20190928T07-06,-260
20190928T06-06,-216
20190928T05-06,-251
20190928T04-06,-240
20190928T03-06,-185
20190928T02-06,-298
20190928T01-06,-285
20190928T00-06,-300
20190927T23-06,-326
20190927T22-06,-381
20190927T21-06,-366
20190927T20-06,-364
20190927T19-06,-320
20190927T18-06,-308
20190927T17-06,-292
20190927T16-06,-270
20190927T15-06,-381
20190927T14-06,-424
20190927T13-06,-448
20190927T12-06,-441
20190927T11-06,-441
20190927T10-06,-482
20190927T09-06,-448
20190927T08-06,-466
20190927T07-06,-351
20190927T06-06,-430
20190927T05-06,-351
20190927T04-06,-301
20190927T03-06,-261
20190927T02-06,-318
20190927T01-06,-367
20190927T00-06,-387
20190926T23-06,-440
20190926T22-06,-400
20190926T21-06,-428
20190926T20-06,-451
20190926T19-06,-433
20190926T18-06,-384
20190926T17-06,-352
20190926T16-06,-369
20190926T15-06,-384
20190926T14-06,-434
20190926T13-06,-454
20190926T12-06,-455
20190926T11-06,-451
20190926T10-06,-462
20190926T09-06,-426
20190926T08-06,-427
20190926T07-06,-364
20190926T06-06,-376
20190926T05-06,-317
20190926T04-06,-253
20190926T03-06,-253
20190926T02-06,-284
20190926T01-06,-262
20190926T00-06,-348
20190925T23-06,-422
20190925T22-06,-376
20190925T21-06,-309
20190925T20-06,-233
20190925T19-06,-357
20190925T18-06,-468
20190925T17-06,-519
20190925T16-06,-419
20190925T15-06,-450
20190925T14-06,-528
20190925T13-06,-501
20190925T12-06,-487
20190925T11-06,-418
20190925T10-06,-464
20190925T09-06,-378
20190925T08-06,-153
20190925T07-06,-159
20190925T06-06,-247
20190925T05-06,-264
20190925T04-06,-249
20190925T03-06,-189
20190925T02-06,-106
20190925T01-06,-45
20190925T00-06,-77
20190924T23-06,-112
20190924T22-06,-76
20190924T21-06,-97
20190924T20-06,-200
20190924T19-06,-176
20190924T18-06,-267
20190924T17-06,-177
20190924T16-06,-105
20190924T15-06,-297
20190924T14-06,-340
20190924T13-06,-355
20190924T12-06,-305
20190924T11-06,-219
20190924T10-06,-201
20190924T09-06,-172
20190924T08-06,-102
20190924T07-06,97
20190924T06-06,-10
20190924T05-06,-117
20190924T04-06,-76
20190924T03-06,-136
20190924T02-06,-149
20190924T01-06,-134
20190924T00-06,-204
20190923T23-06,-251
20190923T22-06,-253
20190923T21-06,-232
20190923T20-06,-287
20190923T19-06,-311
20190923T18-06,-325
20190923T17-06,-359
20190923T16-06,-300
20190923T15-06,-253
20190923T14-06,-323
20190923T13-06,-295
20190923T12-06,-269
20190923T11-06,-268
