,Total interchange1
20190928T21-07,1531
20190928T20-07,1430
20190928T19-07,1455
20190928T18-07,1360
20190928T17-07,1398
20190928T16-07,1613
20190928T15-07,1663
20190928T14-07,1622
20190928T13-07,1607
20190928T12-07,1581
20190928T11-07,1616
20190928T10-07,1427
20190928T09-07,1440
20190928T08-07,1420
20190928T07-07,1330
20190928T06-07,1258
20190928T05-07,1245
20190928T04-07,1320
20190928T03-07,1222
20190928T02-07,1135
20190928T01-07,1269
20190928T00-07,1312
20190927T23-07,1429
20190927T22-07,1513
20190927T21-07,1639
20190927T20-07,1755
20190927T19-07,1803
20190927T18-07,1679
20190927T17-07,1721
20190927T16-07,1809
20190927T15-07,1805
20190927T14-07,1687
20190927T13-07,1485
20190927T12-07,1436
20190927T11-07,1473
20190927T10-07,1473
20190927T09-07,1442
20190927T08-07,1513
20190927T07-07,1508
20190927T06-07,1651
20190927T05-07,1612
20190927T04-07,1627
20190927T03-07,1587
20190927T02-07,1668
20190927T01-07,1614
20190927T00-07,1478
20190926T23-07,1696
20190926T22-07,1870
20190926T21-07,2087
20190926T20-07,1906
20190926T19-07,1852
20190926T18-07,1924
20190926T17-07,2007
20190926T16-07,2064
20190926T15-07,2106
20190926T14-07,1971
20190926T13-07,1835
20190926T12-07,1742
20190926T11-07,1773
20190926T10-07,1811
20190926T09-07,1811
20190926T08-07,1783
20190926T07-07,1770
20190926T06-07,1724
20190926T05-07,1626
20190926T04-07,1472
20190926T03-07,1405
20190926T02-07,1347
20190926T01-07,1294
20190926T00-07,1354
20190925T23-07,1618
20190925T22-07,1862
20190925T21-07,2156
20190925T20-07,2153
20190925T19-07,2195
20190925T18-07,2019
20190925T17-07,1910
20190925T16-07,1873
20190925T15-07,1770
20190925T14-07,1567
20190925T13-07,1401
20190925T12-07,1407
20190925T11-07,1347
20190925T10-07,1444
20190925T09-07,1380
20190925T08-07,1392
20190925T07-07,1518
20190925T06-07,1405
20190925T05-07,1242
20190925T04-07,1058
20190925T03-07,1112
20190925T02-07,1081
20190925T01-07,957
20190925T00-07,963
20190924T23-07,957
20190924T22-07,864
20190924T21-07,757
20190924T20-07,675
20190924T19-07,675
20190924T18-07,750
20190924T17-07,736
20190924T16-07,694
20190924T15-07,707
20190924T14-07,1029
20190924T13-07,1422
20190924T12-07,1472
20190924T11-07,1577
20190924T10-07,1631
20190924T09-07,1624
20190924T08-07,1506
20190924T07-07,1303
20190924T06-07,1347
20190924T05-07,1429
20190924T04-07,1368
20190924T03-07,1208
20190924T02-07,1195
20190924T01-07,1353
20190924T00-07,1410
20190923T23-07,1554
20190923T22-07,1575
20190923T21-07,1555
20190923T20-07,1595
20190923T19-07,1635
20190923T18-07,1663
20190923T17-07,1796
20190923T16-07,1802
20190923T15-07,1715
20190923T14-07,1623
20190923T13-07,1535
20190923T12-07,1475
20190923T11-07,1527
20190923T10-07,1562
20190923T09-07,1562
20190923T08-07,1505
20190923T07-07,1568
20190923T06-07,1694
20190923T05-07,1697
20190923T04-07,1409
20190923T03-07,1312
20190923T02-07,1333
20190923T01-07,1412
20190923T00-07,1462
20190922T23-07,1583
20190922T22-07,1793
20190922T21-07,1896
20190922T20-07,1968
20190922T19-07,1979
20190922T18-07,2022
20190922T17-07,1952
20190922T16-07,1933
20190922T15-07,1878
20190922T14-07,1954
20190922T13-07,1888
20190922T12-07,1770
20190922T11-07,1474
20190922T10-07,1457
20190922T09-07,1512
20190922T08-07,1449
20190922T07-07,1413
20190922T06-07,1368
20190922T05-07,1360
20190922T04-07,1421
20190922T03-07,1534
20190922T02-07,1444
20190922T01-07,1547
20190922T00-07,1501
20190921T23-07,1790
20190921T22-07,1925
20190921T21-07,1870
20190921T20-07,1965
20190921T19-07,1876
20190921T18-07,2063
20190921T17-07,1878
20190921T16-07,1784
20190921T15-07,1711
20190921T14-07,1569
20190921T13-07,1471
20190921T12-07,1422
20190921T11-07,1368
20190921T10-07,1426
20190921T09-07,1393
20190921T08-07,1351
20190921T07-07,1394
20190921T06-07,1462
20190921T05-07,1358
20190921T04-07,1332
20190921T03-07,1304
20190921T02-07,1365
20190921T01-07,1479
20190921T00-07,1518
20190920T23-07,1867
20190920T22-07,1936
20190920T21-07,2127
20190920T20-07,2134
20190920T19-07,2270
20190920T18-07,2225
20190920T17-07,2183
20190920T16-07,2092
20190920T15-07,2053
20190920T14-07,1972
20190920T13-07,1929
20190920T12-07,1876
20190920T11-07,1905
20190920T10-07,1803
20190920T09-07,1854
20190920T08-07,1737
20190920T07-07,1802
20190920T06-07,1915
20190920T05-07,1577
20190920T04-07,1461
20190920T03-07,1561
20190920T02-07,1559
20190920T01-07,1596
20190920T00-07,1752
20190919T23-07,1900
20190919T22-07,1928
20190919T21-07,2001
20190919T20-07,2022
20190919T19-07,2092
20190919T18-07,2102
20190919T17-07,2221
20190919T16-07,2235
20190919T15-07,2068
20190919T14-07,1955
20190919T13-07,1762
20190919T12-07,1653
20190919T11-07,1544
20190919T10-07,1546
20190919T09-07,1498
20190919T08-07,1547
20190919T07-07,1601
20190919T06-07,1628
20190919T05-07,1477
20190919T04-07,1419
20190919T03-07,1494
20190919T02-07,1559
20190919T01-07,1665
20190919T00-07,1676
20190918T23-07,1984
20190918T22-07,2111
20190918T21-07,2337
20190918T20-07,2446
20190918T19-07,2447
