,Total interchange1
20191201T13-07,321
20191201T12-07,309
20191201T11-07,295
20191201T10-07,263
20191201T09-07,254
20191201T08-07,341
20191201T07-07,436
20191201T06-07,498
20191201T05-07,541
20191201T04-07,548
20191201T03-07,533
20191201T02-07,511
20191201T01-07,468
20191201T00-07,369
20191130T23-07,328
20191130T22-07,243
20191130T21-07,187
20191130T20-07,148
20191130T19-07,94
20191130T18-07,59
20191130T17-07,70
20191130T16-07,100
20191130T15-07,115
20191130T14-07,129
20191130T13-07,162
20191130T12-07,170
20191130T11-07,130
20191130T10-07,138
20191130T09-07,165
20191130T08-07,201
20191130T07-07,244
20191130T06-07,281
20191130T05-07,312
20191130T04-07,307
20191130T03-07,302
20191130T02-07,229
20191130T01-07,156
20191130T00-07,6
20191129T23-07,-49
20191129T22-07,-116
20191129T21-07,-175
20191129T20-07,-209
20191129T19-07,-209
20191129T18-07,-130
20191129T17-07,-92
20191129T16-07,-71
20191129T15-07,-88
20191129T14-07,-144
20191129T13-07,-182
20191129T12-07,97
20191129T11-07,767
20191129T10-07,883
20191129T09-07,888
20191129T08-07,881
20191129T07-07,1021
20191129T06-07,1110
20191129T05-07,1153
20191129T04-07,1179
20191129T03-07,1176
20191129T02-07,1175
20191129T01-07,1154
20191129T00-07,1048
20191128T23-07,1073
20191128T22-07,1074
20191128T21-07,1063
20191128T20-07,1056
20191128T19-07,1052
20191128T18-07,1074
20191128T17-07,1072
20191128T16-07,1145
20191128T15-07,1144
20191128T14-07,1109
20191128T13-07,1077
20191128T12-07,1068
20191128T11-07,1028
20191128T10-07,1026
20191128T09-07,1041
20191128T08-07,1135
20191128T07-07,1120
20191128T06-07,1171
20191128T05-07,1155
20191128T04-07,1124
20191128T03-07,1105
20191128T02-07,1141
20191128T01-07,1195
20191128T00-07,1163
20191127T23-07,1088
20191127T22-07,1033
20191127T21-07,1011
20191127T20-07,1009
20191127T19-07,955
20191127T18-07,882
20191127T17-07,862
20191127T16-07,882
20191127T15-07,865
20191127T14-07,824
20191127T13-07,800
20191127T12-07,771
20191127T11-07,749
20191127T10-07,764
20191127T09-07,762
20191127T08-07,788
20191127T07-07,864
20191127T06-07,996
20191127T05-07,1026
20191127T04-07,1034
20191127T03-07,1013
20191127T02-07,974
20191127T01-07,941
20191127T00-07,871
20191126T23-07,765
20191126T22-07,668
20191126T21-07,663
20191126T20-07,693
20191126T19-07,672
20191126T18-07,667
20191126T17-07,683
20191126T16-07,720
20191126T15-07,727
20191126T14-07,756
20191126T13-07,817
20191126T12-07,777
20191126T11-07,763
20191126T10-07,773
20191126T09-07,775
20191126T08-07,761
20191126T07-07,829
20191126T06-07,928
20191126T05-07,951
20191126T04-07,954
20191126T03-07,967
20191126T02-07,975
20191126T01-07,961
20191126T00-07,933
20191125T23-07,871
20191125T22-07,853
20191125T21-07,784
20191125T20-07,760
20191125T19-07,716
20191125T18-07,657
20191125T17-07,743
20191125T16-07,803
20191125T15-07,764
20191125T14-07,746
20191125T13-07,746
20191125T12-07,775
20191125T11-07,784
20191125T10-07,767
20191125T09-07,787
20191125T08-07,769
20191125T07-07,853
20191125T06-07,984
20191125T05-07,1063
20191125T04-07,1068
20191125T03-07,1130
20191125T02-07,1161
20191125T01-07,1142
20191125T00-07,1201
20191124T23-07,1175
20191124T22-07,1089
20191124T21-07,1058
20191124T20-07,1036
20191124T19-07,1019
20191124T18-07,1003
20191124T17-07,1076
20191124T16-07,1088
20191124T15-07,1054
20191124T14-07,1083
20191124T13-07,1089
20191124T12-07,1098
20191124T11-07,1105
20191124T10-07,1133
20191124T09-07,1144
20191124T08-07,1146
20191124T07-07,1096
20191124T06-07,1154
20191124T05-07,1131
20191124T04-07,1177
20191124T03-07,1177
20191124T02-07,1180
20191124T01-07,1246
20191124T00-07,1226
20191123T23-07,1181
20191123T22-07,1154
20191123T21-07,1098
20191123T20-07,1091
20191123T19-07,1134
20191123T18-07,1146
20191123T17-07,1171
20191123T16-07,1206
20191123T15-07,1221
20191123T14-07,1182
20191123T13-07,1170
20191123T12-07,1135
20191123T11-07,1095
20191123T10-07,1071
20191123T09-07,1090
20191123T08-07,1141
20191123T07-07,1173
20191123T06-07,1185
20191123T05-07,1181
20191123T04-07,1221
20191123T03-07,1218
20191123T02-07,1203
20191123T01-07,1195
20191123T00-07,1190
20191122T23-07,1203
20191122T22-07,1119
20191122T21-07,1070
20191122T20-07,1019
20191122T19-07,1011
20191122T18-07,1094
20191122T17-07,1148
20191122T16-07,1149
20191122T15-07,1198
20191122T14-07,1169
20191122T13-07,1195
20191122T12-07,1177
20191122T11-07,1148
20191122T10-07,1124
20191122T09-07,1079
20191122T08-07,1089
20191122T07-07,1133
20191122T06-07,1232
20191122T05-07,1288
20191122T04-07,1284
20191122T03-07,1245
20191122T02-07,1196
20191122T01-07,1137
20191122T00-07,1099
20191121T23-07,1041
20191121T22-07,932
20191121T21-07,927
20191121T20-07,990
20191121T19-07,995
20191121T18-07,1009
20191121T17-07,1056
20191121T16-07,1112
20191121T15-07,1119
20191121T14-07,1113
20191121T13-07,1104
20191121T12-07,1103
20191121T11-07,1085
20191121T10-07,1062
20191121T09-07,1085
20191121T08-07,1043
20191121T07-07,1110
20191121T06-07,1117
20191121T05-07,1091
20191121T04-07,1081
20191121T03-07,1064
20191121T02-07,1063
20191121T01-07,1177
20191121T00-07,1158
20191120T23-07,1060
20191120T22-07,1042
20191120T21-07,1014
20191120T20-07,987
20191120T19-07,1009
20191120T18-07,1008
20191120T17-07,999
20191120T16-07,1079
20191120T15-07,1092
20191120T14-07,1102
20191120T13-07,1126
20191120T12-07,1132
20191120T11-07,1116
20191120T10-07,1094
20191120T09-07,1082
20191120T08-07,1057
20191120T07-07,1201
20191120T06-07,1356
20191120T05-07,1394
20191120T04-07,1436
20191120T03-07,1423
20191120T02-07,1405
20191120T01-07,1398
20191120T00-07,1361
20191119T23-07,1332
20191119T22-07,1227
20191119T21-07,1221
20191119T20-07,1138
20191119T19-07,1127
20191119T18-07,1117
20191119T17-07,1125
20191119T16-07,869
20191119T15-07,1033
20191119T14-07,1067
20191119T13-07,972
20191119T12-07,972
20191119T11-07,975
20191119T10-07,1033
20191119T09-07,1046
20191119T08-07,1037
20191119T07-07,1051
20191119T06-07,1174
20191119T05-07,1249
20191119T04-07,1262
20191119T03-07,1304
20191119T02-07,1275
20191119T01-07,1269
20191119T00-07,1251
20191118T23-07,1193
20191118T22-07,1197
20191118T21-07,1177
20191118T20-07,1157
20191118T19-07,1204
20191118T18-07,1174
20191118T17-07,1296
20191118T16-07,1367
20191118T15-07,1379
20191118T14-07,1383
20191118T13-07,1350
20191118T12-07,1355
20191118T11-07,1357
20191118T10-07,1328
20191118T09-07,1322
20191118T08-07,1319
20191118T07-07,1360
20191118T06-07,1403
20191118T05-07,1395
20191118T04-07,1397
20191118T03-07,1386
20191118T02-07,1379
20191118T01-07,1384
20191118T00-07,1398
20191117T23-07,1387
20191117T22-07,1346
20191117T21-07,1234
20191117T20-07,1206
20191117T19-07,1211
20191117T18-07,1168
20191117T17-07,1169
20191117T16-07,1277
20191117T15-07,1286
20191117T14-07,1334
20191117T13-07,1340
20191117T12-07,1328
20191117T11-07,1314
20191117T10-07,1335
20191117T09-07,1339
20191117T08-07,1401
20191117T07-07,1494
20191117T06-07,1522
20191117T05-07,1438
20191117T04-07,1389
20191117T03-07,1352
20191117T02-07,1378
20191117T01-07,1422
20191117T00-07,1423
20191116T23-07,1380
20191116T22-07,1333
20191116T21-07,1271
20191116T20-07,1253
20191116T19-07,1226
20191116T18-07,1240
20191116T17-07,1332
20191116T16-07,1364
20191116T15-07,1324
20191116T14-07,1238
20191116T13-07,1195
20191116T12-07,1209
20191116T11-07,1199
20191116T10-07,1248
20191116T09-07,1278
20191116T08-07,1338
20191116T07-07,1363
20191116T06-07,1417
20191116T05-07,1350
20191116T04-07,1284
20191116T03-07,1328
20191116T02-07,1349
20191116T01-07,1349
20191116T00-07,1300
20191115T23-07,1312
20191115T22-07,1296
20191115T21-07,1309
20191115T20-07,1211
20191115T19-07,1166
20191115T18-07,1164
20191115T17-07,1175
20191115T16-07,1253
20191115T15-07,1308
20191115T14-07,1302
20191115T13-07,1281
20191115T12-07,1248
20191115T11-07,1247
20191115T10-07,1260
20191115T09-07,1202
20191115T08-07,1250
20191115T07-07,1274
20191115T06-07,1326
20191115T05-07,1426
20191115T04-07,1475
20191115T03-07,1486
20191115T02-07,1446
20191115T01-07,1452
20191115T00-07,1400
20191114T23-07,1298
20191114T22-07,1113
20191114T21-07,1091
20191114T20-07,1037
20191114T19-07,1006
20191114T18-07,1023
20191114T17-07,1065
20191114T16-07,1098
20191114T15-07,1094
20191114T14-07,1088
20191114T13-07,1053
20191114T12-07,1024
20191114T11-07,1030
20191114T10-07,1015
20191114T09-07,994
20191114T08-07,995
20191114T07-07,1021
20191114T06-07,988
20191114T05-07,984
20191114T04-07,1023
20191114T03-07,1072
20191114T02-07,1057
20191114T01-07,1028
20191114T00-07,984
20191113T23-07,927
20191113T22-07,891
20191113T21-07,841
20191113T20-07,876
20191113T19-07,896
20191113T18-07,955
20191113T17-07,1125
20191113T16-07,1152
20191113T15-07,1207
20191113T14-07,1283
20191113T13-07,1251
20191113T12-07,1239
20191113T11-07,1232
20191113T10-07,1136
20191113T09-07,1096
20191113T08-07,1068
20191113T07-07,1147
20191113T06-07,1297
20191113T05-07,1310
20191113T04-07,1306
20191113T03-07,1299
20191113T02-07,1320
20191113T01-07,1388
20191113T00-07,1391
20191112T23-07,1341
20191112T22-07,1234
20191112T21-07,1281
20191112T20-07,1223
20191112T19-07,1148
20191112T18-07,1143
20191112T17-07,1153
20191112T16-07,1140
20191112T15-07,1154
20191112T14-07,1209
20191112T13-07,1259
20191112T12-07,1288
20191112T11-07,1240
