,Total interchange1
20191114T13-05,-3534
20191114T12-05,-3319
20191114T11-05,-3217
20191114T10-05,-3172
20191114T09-05,-3082
20191114T08-05,-2984
20191114T07-05,-3007
20191114T06-05,-3121
20191114T05-05,-3364
20191114T04-05,-3529
20191114T03-05,-3564
20191114T02-05,-3565
20191114T01-05,-3470
20191114T00-05,-3274
20191113T23-05,-3353
20191113T22-05,-3408
20191113T21-05,-3145
20191113T20-05,-3300
20191113T19-05,-3180
20191113T18-05,-3033
20191113T17-05,-2659
20191113T16-05,-3076
20191113T15-05,-3090
20191113T14-05,-2982
20191113T13-05,-2824
20191113T12-05,-2851
20191113T11-05,-2740
20191113T10-05,-3006
20191113T09-05,-3329
20191113T08-05,-3299
20191113T07-05,-2849
20191113T06-05,-2878
20191113T05-05,-3293
20191113T04-05,-3328
20191113T03-05,-3060
20191113T02-05,-3014
20191113T01-05,-2772
20191113T00-05,-3422
20191112T23-05,-3265
20191112T22-05,-3388
20191112T21-05,-3425
20191112T20-05,-3536
20191112T19-05,-3401
20191112T18-05,-3417
20191112T17-05,-3354
20191112T16-05,-3226
20191112T15-05,-3140
20191112T14-05,-3291
20191112T13-05,-3237
20191112T12-05,-3108
20191112T11-05,-3009
20191112T10-05,-2769
20191112T09-05,-3017
20191112T08-05,-3018
20191112T07-05,-3301
20191112T06-05,-3409
20191112T05-05,-3460
20191112T04-05,-3281
20191112T03-05,-3199
20191112T02-05,-3055
20191112T01-05,-3108
20191112T00-05,-3314
20191111T23-05,-3187
20191111T22-05,-3352
20191111T21-05,-3158
20191111T20-05,-3026
20191111T19-05,-2853
20191111T18-05,-2692
20191111T17-05,-2994
20191111T16-05,-3275
20191111T15-05,-3173
20191111T14-05,-3037
20191111T13-05,-2881
20191111T12-05,-2674
20191111T11-05,-2610
20191111T10-05,-2591
20191111T09-05,-2640
20191111T08-05,-2639
20191111T07-05,-2907
20191111T06-05,-2616
20191111T05-05,-2795
20191111T04-05,-2685
20191111T03-05,-2754
20191111T02-05,-2630
20191111T01-05,-2626
20191111T00-05,-3056
20191110T23-05,-2970
20191110T22-05,-2775
20191110T21-05,-2670
20191110T20-05,-2841
20191110T19-05,-2949
20191110T18-05,-2904
20191110T17-05,-2996
20191110T16-05,-2964
20191110T15-05,-2835
20191110T14-05,-2638
20191110T13-05,-2953
20191110T12-05,-3148
20191110T11-05,-3051
20191110T10-05,-2591
20191110T09-05,-2668
20191110T08-05,-2737
20191110T07-05,-2907
20191110T06-05,-2739
20191110T05-05,-2617
20191110T04-05,-2536
20191110T03-05,-2514
20191110T02-05,-2354
20191110T01-05,-2459
20191110T00-05,-2747
20191109T23-05,-2493
20191109T22-05,-2548
20191109T21-05,-2810
20191109T20-05,-3197
20191109T19-05,-2957
20191109T18-05,-3164
20191109T17-05,-3099
20191109T16-05,-3096
20191109T15-05,-3213
20191109T14-05,-2992
20191109T13-05,-2860
20191109T12-05,-3081
20191109T11-05,-2884
20191109T10-05,-2789
20191109T09-05,-2902
20191109T08-05,-3090
20191109T07-05,-3104
20191109T06-05,-3398
20191109T05-05,-3303
20191109T04-05,-3143
20191109T03-05,-2986
20191109T02-05,-3208
20191109T01-05,-3285
20191109T00-05,-3206
20191108T23-05,-3562
20191108T22-05,-3914
20191108T21-05,-3911
20191108T20-05,-3851
20191108T19-05,-3824
20191108T18-05,-3743
20191108T17-05,-3800
20191108T16-05,-3852
20191108T15-05,-3699
20191108T14-05,-3617
20191108T13-05,-3269
20191108T12-05,-3249
20191108T11-05,-3300
20191108T10-05,-3229
20191108T09-05,-3607
20191108T08-05,-3693
20191108T07-05,-3613
20191108T06-05,-3643
20191108T05-05,-3515
20191108T04-05,-3502
20191108T03-05,-3517
20191108T02-05,-3625
20191108T01-05,-3592
20191108T00-05,-3459
20191107T23-05,-3396
20191107T22-05,-3396
20191107T21-05,-3187
20191107T20-05,-3164
20191107T19-05,-3081
20191107T18-05,-3117
20191107T17-05,-3131
20191107T16-05,-3256
20191107T15-05,-3262
20191107T14-05,-3360
20191107T13-05,-3288
20191107T12-05,-3306
20191107T11-05,-3286
20191107T10-05,-3242
20191107T09-05,-3257
20191107T08-05,-3322
20191107T07-05,-3271
20191107T06-05,-3231
20191107T05-05,-2980
20191107T04-05,-2999
20191107T03-05,-2981
20191107T02-05,-2998
20191107T01-05,-2963
20191107T00-05,-3223
20191106T23-05,-3017
20191106T22-05,-2839
20191106T21-05,-2776
20191106T20-05,-3061
20191106T19-05,-3014
20191106T18-05,-2640
20191106T17-05,-2667
20191106T16-05,-2591
20191106T15-05,-2381
20191106T14-05,-2638
20191106T13-05,-2422
20191106T12-05,-2542
20191106T11-05,-2485
20191106T10-05,-3044
20191106T09-05,-3298
20191106T08-05,-3616
20191106T07-05,-3394
20191106T06-05,-3350
20191106T05-05,-3657
20191106T04-05,-3641
20191106T03-05,-3658
20191106T02-05,-3382
20191106T01-05,-3693
20191106T00-05,-3717
20191105T23-05,-3464
20191105T22-05,-3389
20191105T21-05,-3439
20191105T20-05,-3553
20191105T19-05,-3429
20191105T18-05,-3401
20191105T17-05,-3240
20191105T16-05,-3329
20191105T15-05,-3539
20191105T14-05,-3503
20191105T13-05,-3481
20191105T12-05,-3170
20191105T11-05,-2939
20191105T10-05,-2967
20191105T09-05,-3160
20191105T08-05,-3261
20191105T07-05,-3309
20191105T06-05,-3016
20191105T05-05,-2977
20191105T04-05,-2329
20191105T03-05,-2434
